Player,Game Week,Position,Team,League,Minutes,Rating
Dan Burn,J38,DF,Newcastle Utd,English Premier League,90.0,5.91
Fabian Schär,J38,DF,Newcastle Utd,English Premier League,89.0,5.86
Emil Krafth,J38,DF,Newcastle Utd,English Premier League,90.0,4.88
Cristiano Biraghi,J14,DF,Fiorentina,Italian Serie A,90.0,7.1
Luca Ranieri,J14,DF,Fiorentina,Italian Serie A,62.0,5.37
Lucas Martínez Quarta,J14,DF,Fiorentina,Italian Serie A,28.0,7.87
Nikola Milenković,J14,DF,Fiorentina,Italian Serie A,90.0,7.29
Michael Kayode,J14,DF,Fiorentina,Italian Serie A,90.0,6.39
Domagoj Bradarić,J14,DF,Salernitana,Italian Serie A,90.0,6.64
Pasquale Mazzocchi,J14,DF,Salernitana,Italian Serie A,90.0,5.99
Lorenzo Pirola,J14,DF,Salernitana,Italian Serie A,90.0,6.15
Federico Fazio,J14,DF,Salernitana,Italian Serie A,90.0,6.86
Flavius Daniliuc,J14,DF,Salernitana,Italian Serie A,90.0,7.71
Joško Gvardiol,J38,DF,Manchester City,English Premier League,90.0,6.61
Manuel Akanji,J38,DF,Manchester City,English Premier League,70.0,5.86
Nathan Aké,J38,DF,Manchester City,English Premier League,20.0,5.03
Rúben Dias,J38,DF,Manchester City,English Premier League,90.0,5.9
Kyle Walker,J38,DF,Manchester City,English Premier League,90.0,7.13
Aaron Cresswell,J38,DF,West Ham,English Premier League,90.0,5.31
Kurt Zouma,J38,DF,West Ham,English Premier League,90.0,5.42
Konstantinos Mavropanos,J38,DF,West Ham,English Premier League,90.0,6.06
Takehiro Tomiyasu,J38,DF,Arsenal,English Premier League,90.0,6.78
Gabriel Magalhães,J38,DF,Arsenal,English Premier League,58.0,6.52
Oleksandr Zinchenko,J38,DF,Arsenal,English Premier League,32.0,5.15
William Saliba,J38,DF,Arsenal,English Premier League,90.0,6.16
Ben White,J38,DF,Arsenal,English Premier League,68.0,5.85
Jurriën Timber,J38,DF,Arsenal,English Premier League,22.0,6.55
Ashley Young,J38,DF,Everton,English Premier League,90.0,7.05
Jarrad Branthwaite,J38,DF,Everton,English Premier League,90.0,6.09
James Tarkowski,J38,DF,Everton,English Premier League,90.0,6.62
Séamus Coleman,J38,DF,Everton,English Premier League,90.0,5.7
Max Lowe,J38,DF,Sheffield Utd,English Premier League,68.0,5.15
Mason Holgate,J38,DF,Sheffield Utd,English Premier League,22.0,6.48
Jack Robinson,J38,DF,Sheffield Utd,English Premier League,90.0,6.61
Auston Trusty,J38,DF,Sheffield Utd,English Premier League,90.0,5.83
Anel Ahmedhodžić,J38,DF,Sheffield Utd,English Premier League,90.0,6.9
Jayden Bogle,J38,DF,Sheffield Utd,English Premier League,90.0,5.3
Micky van de Ven,J38,DF,Tottenham,English Premier League,90.0,6.21
Radu Drăgușin,J38,DF,Tottenham,English Premier League,90.0,6.49
Cristian Romero,J38,DF,Tottenham,English Premier League,90.0,7.31
Pedro Porro,J38,DF,Tottenham,English Premier League,75.0,7.03
Sergio Akieme,J1,DF,Almería,Spanish La Liga,90.0,6.71
Srđan Babić,J1,DF,Almería,Spanish La Liga,90.0,6.81
Édgar González,J1,DF,Almería,Spanish La Liga,90.0,7.05
Alejandro Pozo Pozo,J1,DF,Almería,Spanish La Liga,65.0,5.79
Marc Pubill,J1,DF,Almería,Spanish La Liga,25.0,6.3
Alfonso Espino,J1,DF,Rayo Vallecano,Spanish La Liga,90.0,6.75
Florian Lejeune,J1,DF,Rayo Vallecano,Spanish La Liga,90.0,6.5
Aridane Hernández,J1,DF,Rayo Vallecano,Spanish La Liga,90.0,6.37
Iván Balliu,J1,DF,Rayo Vallecano,Spanish La Liga,90.0,5.21
Marcos Acuña,J1,DF,Sevilla,Spanish La Liga,90.0,6.99
Nemanja Gudelj,J1,DF,Sevilla,Spanish La Liga,90.0,6.68
Loïc Bade,J1,DF,Sevilla,Spanish La Liga,80.0,5.6
Jesús Navas,J1,DF,Sevilla,Spanish La Liga,68.0,6.06
Juanlu Sánchez,J1,DF,Sevilla,Spanish La Liga,22.0,5.67
Dimitri Foulquier,J1,DF,Valencia,Spanish La Liga,30.0,6.33
José Luis Gayà,J1,DF,Valencia,Spanish La Liga,86.0,6.68
Cenk Özkacar,J1,DF,Valencia,Spanish La Liga,90.0,6.51
Gabriel Paulista,J1,DF,Valencia,Spanish La Liga,90.0,6.97
Thierry Correia,J1,DF,Valencia,Spanish La Liga,90.0,6.9
Aihen Muñoz,J1,DF,Real Sociedad,Spanish La Liga,90.0,6.69
Robin Le Normand,J1,DF,Real Sociedad,Spanish La Liga,90.0,7.26
Igor Zubeldia,J1,DF,Real Sociedad,Spanish La Liga,90.0,6.06
Hamari Traoré,J1,DF,Real Sociedad,Spanish La Liga,73.0,4.96
Miguel Gutiérrez,J1,DF,Girona,Spanish La Liga,90.0,6.1
Daley Blind,J1,DF,Girona,Spanish La Liga,90.0,6.28
David López,J1,DF,Girona,Spanish La Liga,90.0,7.26
Arnau Martinez,J1,DF,Girona,Spanish La Liga,89.0,6.95
Daley Sinkgraven,J1,DF,Las Palmas,Spanish La Liga,63.0,6.29
Sergi Cardona,J1,DF,Las Palmas,Spanish La Liga,27.0,5.22
Álex Suárez,J1,DF,Las Palmas,Spanish La Liga,90.0,7.7
Saúl Coco,J1,DF,Las Palmas,Spanish La Liga,90.0,6.45
Álvaro Lemos,J1,DF,Las Palmas,Spanish La Liga,90.0,6.85
Jaume Costa,J1,DF,Mallorca,Spanish La Liga,90.0,5.89
Copete,J1,DF,Mallorca,Spanish La Liga,45.0,6.18
Antonio Raillo,J1,DF,Mallorca,Spanish La Liga,45.0,6.5
Martin Valjent,J1,DF,Mallorca,Spanish La Liga,90.0,6.42
Giovanni González,J1,DF,Mallorca,Spanish La Liga,45.0,5.89
Pablo Maffeo,J1,DF,Mallorca,Spanish La Liga,90.0,6.97
Iñigo Lekue,J1,DF,Athletic Club,Spanish La Liga,70.0,6.48
Imanol,J1,DF,Athletic Club,Spanish La Liga,20.0,6.19
Aitor Paredes,J1,DF,Athletic Club,Spanish La Liga,90.0,5.81
Daniel Vivian,J1,DF,Athletic Club,Spanish La Liga,90.0,7.13
Óscar de Marcos,J1,DF,Athletic Club,Spanish La Liga,90.0,6.65
Fran Garcia,J1,DF,Real Madrid,Spanish La Liga,90.0,7.68
David Alaba,J1,DF,Real Madrid,Spanish La Liga,90.0,7.03
Éder Militão,J1,DF,Real Madrid,Spanish La Liga,49.0,5.65
Antonio Rüdiger,J1,DF,Real Madrid,Spanish La Liga,41.0,5.59
Dani Carvajal,J1,DF,Real Madrid,Spanish La Liga,90.0,7.96
Franco Cervi,J1,DF,Celta Vigo,Spanish La Liga,80.0,7.38
Unai Núñez,J1,DF,Celta Vigo,Spanish La Liga,90.0,7.29
Joseph Aidoo,J1,DF,Celta Vigo,Spanish La Liga,90.0,6.78
Óscar Mingueza,J1,DF,Celta Vigo,Spanish La Liga,90.0,6.06
Johan Mojica,J1,DF,Osasuna,Spanish La Liga,90.0,7.4
David García,J1,DF,Osasuna,Spanish La Liga,90.0,7.2
Catena,J1,DF,Osasuna,Spanish La Liga,90.0,6.46
Rubén Peña,J1,DF,Osasuna,Spanish La Liga,90.0,7.5
Alberto Moreno,J1,DF,Villarreal,Spanish La Liga,23.0,5.7
Alfonso Pedraza,J1,DF,Villarreal,Spanish La Liga,67.0,7.1
Jorge Cuenca,J1,DF,Villarreal,Spanish La Liga,90.0,6.94
Aïssa Mandi,J1,DF,Villarreal,Spanish La Liga,90.0,6.17
Juan Foyth,J1,DF,Villarreal,Spanish La Liga,90.0,7.86
Abner,J1,DF,Betis,Spanish La Liga,90.0,7.12
Luiz Felipe,J1,DF,Betis,Spanish La Liga,90.0,5.99
Germán Pezzella,J1,DF,Betis,Spanish La Liga,90.0,6.32
Youssouf Sabaly,J1,DF,Betis,Spanish La Liga,90.0,6.09
Matías Viña,J14,DF,Sassuolo,Italian Serie A,89.0,5.67
Martin Erlic,J14,DF,Sassuolo,Italian Serie A,90.0,6.88
Ruan,J14,DF,Sassuolo,Italian Serie A,90.0,6.29
Jeremy Toljan,J14,DF,Sassuolo,Italian Serie A,90.0,5.52
Leonardo Spinazzola,J14,DF,Roma,Italian Serie A,66.0,5.35
Stephan El Shaarawy,J14,DF,Roma,Italian Serie A,24.0,4.5
Rick Karsdorp,J14,DF,Roma,Italian Serie A,45.0,5.67
Rasmus Kristensen,J14,DF,Roma,Italian Serie A,45.0,5.67
Obite N'Dicka,J14,DF,Roma,Italian Serie A,90.0,6.61
Diego Llorente,J14,DF,Roma,Italian Serie A,90.0,6.31
Gianluca Mancini,J14,DF,Roma,Italian Serie A,66.0,5.83
Lorenzo Pellegrini,J14,DF,Roma,Italian Serie A,24.0,5.13
Iglesias,J1,DF,Getafe,Spanish La Liga,90.0,4.97
Gastón Álvarez,J1,DF,Getafe,Spanish La Liga,90.0,6.19
Stefan Mitrović,J1,DF,Getafe,Spanish La Liga,45.0,6.25
Domingos Duarte,J1,DF,Getafe,Spanish La Liga,90.0,5.68
Damián Suárez,J1,DF,Getafe,Spanish La Liga,90.0,6.5
Alejandro Balde,J1,DF,Barcelona,Spanish La Liga,90.0,7.29
Andreas Christensen,J1,DF,Barcelona,Spanish La Liga,45.0,6.41
Jules Koundé,J1,DF,Barcelona,Spanish La Liga,90.0,7.29
Ronald Araújo,J1,DF,Barcelona,Spanish La Liga,90.0,6.77
Javi Hernández,J1,DF,Cádiz,Spanish La Liga,64.0,5.21
Lucas,J1,DF,Cádiz,Spanish La Liga,26.0,4.27
Fali,J1,DF,Cádiz,Spanish La Liga,90.0,5.77
Luis Hernández,J1,DF,Cádiz,Spanish La Liga,90.0,6.16
Isaac Carcelen,J1,DF,Cádiz,Spanish La Liga,90.0,5.93
Rubén Duarte,J1,DF,Alavés,Spanish La Liga,63.0,5.96
Javi López,J1,DF,Alavés,Spanish La Liga,27.0,5.67
Rafa Marín,J1,DF,Alavés,Spanish La Liga,90.0,6.79
Aleksandar Sedlar,J1,DF,Alavés,Spanish La Liga,63.0,5.53
Abderrahman Rebbach,J1,DF,Alavés,Spanish La Liga,27.0,4.81
Abdel Abqar,J1,DF,Alavés,Spanish La Liga,90.0,6.03
Andoni Gorosabel,J1,DF,Alavés,Spanish La Liga,90.0,5.44
Çağlar Söyüncü,J1,DF,Atlético Madrid,Spanish La Liga,32.0,5.98
Yannick Carrasco,J1,DF,Atlético Madrid,Spanish La Liga,90.0,6.77
Marcos Llorente,J1,DF,Atlético Madrid,Spanish La Liga,90.0,6.15
Mario Hermoso,J1,DF,Atlético Madrid,Spanish La Liga,90.0,7.43
Stefan Savić,J1,DF,Atlético Madrid,Spanish La Liga,90.0,6.57
César Azpilicueta,J1,DF,Atlético Madrid,Spanish La Liga,90.0,7.23
Carlos Neva,J1,DF,Granada,Spanish La Liga,81.0,5.28
Ignasi Miquel,J1,DF,Granada,Spanish La Liga,90.0,6.56
Miguel Ángel Rubio,J1,DF,Granada,Spanish La Liga,90.0,6.69
Jesús Vallejo,J1,DF,Granada,Spanish La Liga,90.0,6.07
José Callejón,J1,DF,Granada,Spanish La Liga,73.0,6.32
Jaume Costa,J2,DF,Mallorca,Spanish La Liga,90.0,6.48
Copete,J2,DF,Mallorca,Spanish La Liga,90.0,7.15
Antonio Raillo,J2,DF,Mallorca,Spanish La Liga,44.0,6.84
Giovanni González,J2,DF,Mallorca,Spanish La Liga,46.0,5.68
Martin Valjent,J2,DF,Mallorca,Spanish La Liga,90.0,6.45
Pablo Maffeo,J2,DF,Mallorca,Spanish La Liga,90.0,6.19
Alfonso Pedraza,J2,DF,Villarreal,Spanish La Liga,90.0,6.72
Jorge Cuenca,J2,DF,Villarreal,Spanish La Liga,90.0,6.7
Matteo Gabbia,J2,DF,Villarreal,Spanish La Liga,66.0,6.86
Raúl Albiol,J2,DF,Villarreal,Spanish La Liga,24.0,5.07
Juan Foyth,J2,DF,Villarreal,Spanish La Liga,90.0,6.98
José Luis Gayà,J2,DF,Valencia,Spanish La Liga,90.0,5.99
Cenk Özkacar,J2,DF,Valencia,Spanish La Liga,90.0,6.83
Gabriel Paulista,J2,DF,Valencia,Spanish La Liga,90.0,6.71
Thierry Correia,J2,DF,Valencia,Spanish La Liga,90.0,5.71
Daley Sinkgraven,J2,DF,Las Palmas,Spanish La Liga,22.0,6.21
Sergi Cardona,J2,DF,Las Palmas,Spanish La Liga,68.0,6.79
Mika Mármol,J2,DF,Las Palmas,Spanish La Liga,81.0,5.9
Álex Suárez,J2,DF,Las Palmas,Spanish La Liga,90.0,6.76
Álvaro Lemos,J2,DF,Las Palmas,Spanish La Liga,45.0,6.04
Julian Araujo,J2,DF,Las Palmas,Spanish La Liga,45.0,6.29
Aihen Muñoz,J2,DF,Real Sociedad,Spanish La Liga,90.0,6.76
Robin Le Normand,J2,DF,Real Sociedad,Spanish La Liga,90.0,6.25
Igor Zubeldia,J2,DF,Real Sociedad,Spanish La Liga,90.0,6.42
Hamari Traoré,J2,DF,Real Sociedad,Spanish La Liga,77.0,6.5
Joseph Aidoo,J2,DF,Celta Vigo,Spanish La Liga,45.0,5.65
Manu Sánchez,J2,DF,Celta Vigo,Spanish La Liga,83.0,6.74
Unai Núñez,J2,DF,Celta Vigo,Spanish La Liga,90.0,6.85
Carl Starfelt,J2,DF,Celta Vigo,Spanish La Liga,90.0,6.92
Óscar Mingueza,J2,DF,Celta Vigo,Spanish La Liga,90.0,6.61
Sergio Akieme,J2,DF,Almería,Spanish La Liga,90.0,5.23
Édgar González,J2,DF,Almería,Spanish La Liga,90.0,7.45
Chumi,J2,DF,Almería,Spanish La Liga,90.0,6.16
Marc Pubill,J2,DF,Almería,Spanish La Liga,68.0,6.73
Alejandro Pozo Pozo,J2,DF,Almería,Spanish La Liga,22.0,6.38
Fran Garcia,J2,DF,Real Madrid,Spanish La Liga,90.0,6.47
David Alaba,J2,DF,Real Madrid,Spanish La Liga,90.0,6.38
Antonio Rüdiger,J2,DF,Real Madrid,Spanish La Liga,90.0,7.2
Dani Carvajal,J2,DF,Real Madrid,Spanish La Liga,90.0,6.42
Johan Mojica,J2,DF,Osasuna,Spanish La Liga,90.0,6.38
David García,J2,DF,Osasuna,Spanish La Liga,90.0,7.23
Catena,J2,DF,Osasuna,Spanish La Liga,90.0,6.86
Rubén Peña,J2,DF,Osasuna,Spanish La Liga,90.0,7.21
Imanol,J2,DF,Athletic Club,Spanish La Liga,83.0,6.62
Aitor Paredes,J2,DF,Athletic Club,Spanish La Liga,90.0,7.35
Daniel Vivian,J2,DF,Athletic Club,Spanish La Liga,90.0,6.87
Óscar de Marcos,J2,DF,Athletic Club,Spanish La Liga,33.0,4.83
Iñigo Lekue,J2,DF,Athletic Club,Spanish La Liga,57.0,7.55
Miguel Gutiérrez,J2,DF,Girona,Spanish La Liga,90.0,6.25
Daley Blind,J2,DF,Girona,Spanish La Liga,90.0,7.17
David López,J2,DF,Girona,Spanish La Liga,90.0,6.63
Arnau Martinez,J2,DF,Girona,Spanish La Liga,89.0,6.44
Gastón Álvarez,J2,DF,Getafe,Spanish La Liga,90.0,6.31
Stefan Mitrović,J2,DF,Getafe,Spanish La Liga,58.0,5.01
Domingos Duarte,J2,DF,Getafe,Spanish La Liga,90.0,6.05
Damián Suárez,J2,DF,Getafe,Spanish La Liga,87.0,5.64
Alejandro Balde,J2,DF,Barcelona,Spanish La Liga,67.0,4.92
Lamine Yamal,J2,DF,Barcelona,Spanish La Liga,84.0,5.36
Frenkie de Jong,J2,DF,Barcelona,Spanish La Liga,90.0,6.61
Andreas Christensen,J2,DF,Barcelona,Spanish La Liga,78.0,5.33
Jules Koundé,J2,DF,Barcelona,Spanish La Liga,90.0,6.87
Javi Hernández,J2,DF,Cádiz,Spanish La Liga,90.0,5.41
Fali,J2,DF,Cádiz,Spanish La Liga,90.0,6.54
Luis Hernández,J2,DF,Cádiz,Spanish La Liga,90.0,5.64
Isaac Carcelen,J2,DF,Cádiz,Spanish La Liga,90.0,5.46
Natan,J14,DF,Napoli,Italian Serie A,86.0,5.86
Leo Skiri Østigård,J14,DF,Napoli,Italian Serie A,90.0,6.82
Amir Rrahmani,J14,DF,Napoli,Italian Serie A,90.0,7.1
Giovanni Di Lorenzo,J14,DF,Napoli,Italian Serie A,90.0,7.17
Federico Dimarco,J14,DF,Inter,Italian Serie A,90.0,6.68
Denzel Dumfries,J14,DF,Inter,Italian Serie A,76.0,5.25
Francesco Acerbi,J14,DF,Inter,Italian Serie A,90.0,6.88
Carlos Augusto,J14,DF,Inter,Italian Serie A,73.0,7.31
Matteo Darmian,J14,DF,Inter,Italian Serie A,85.0,5.34
Abner,J2,DF,Betis,Spanish La Liga,90.0,6.71
Luiz Felipe,J2,DF,Betis,Spanish La Liga,90.0,6.6
Germán Pezzella,J2,DF,Betis,Spanish La Liga,90.0,6.19
Youssouf Sabaly,J2,DF,Betis,Spanish La Liga,90.0,7.41
Yannick Carrasco,J2,DF,Atlético Madrid,Spanish La Liga,64.0,5.6
Samuel Lino,J2,DF,Atlético Madrid,Spanish La Liga,26.0,5.16
Mario Hermoso,J2,DF,Atlético Madrid,Spanish La Liga,90.0,7.1
Axel Witsel,J2,DF,Atlético Madrid,Spanish La Liga,90.0,6.64
Stefan Savić,J2,DF,Atlético Madrid,Spanish La Liga,90.0,7.25
César Azpilicueta,J2,DF,Atlético Madrid,Spanish La Liga,90.0,6.64
Rubén Duarte,J2,DF,Alavés,Spanish La Liga,86.0,6.52
Aleksandar Sedlar,J2,DF,Alavés,Spanish La Liga,90.0,6.55
Abdel Abqar,J2,DF,Alavés,Spanish La Liga,90.0,5.85
Andoni Gorosabel,J2,DF,Alavés,Spanish La Liga,90.0,6.26
Marcos Acuña,J2,DF,Sevilla,Spanish La Liga,45.0,7.18
Adrià Pedrosa,J2,DF,Sevilla,Spanish La Liga,45.0,7.62
Kike Salas,J2,DF,Sevilla,Spanish La Liga,90.0,7.6
Nemanja Gudelj,J2,DF,Sevilla,Spanish La Liga,90.0,6.34
Jesús Navas,J2,DF,Sevilla,Spanish La Liga,90.0,6.12
Carlos Neva,J2,DF,Granada,Spanish La Liga,90.0,5.98
Ignasi Miquel,J2,DF,Granada,Spanish La Liga,90.0,6.64
Miguel Ángel Rubio,J2,DF,Granada,Spanish La Liga,90.0,7.11
Ricard Sánchez,J2,DF,Granada,Spanish La Liga,89.0,6.06
Alfonso Espino,J2,DF,Rayo Vallecano,Spanish La Liga,90.0,6.38
Florian Lejeune,J2,DF,Rayo Vallecano,Spanish La Liga,87.0,5.48
Aridane Hernández,J2,DF,Rayo Vallecano,Spanish La Liga,90.0,5.78
Iván Balliu,J2,DF,Rayo Vallecano,Spanish La Liga,90.0,7.01
Sergi Cardona,J3,DF,Las Palmas,Spanish La Liga,64.0,6.13
Saúl Coco,J3,DF,Las Palmas,Spanish La Liga,26.0,6.79
Mika Mármol,J3,DF,Las Palmas,Spanish La Liga,90.0,6.62
Álex Suárez,J3,DF,Las Palmas,Spanish La Liga,90.0,7.55
Julian Araujo,J3,DF,Las Palmas,Spanish La Liga,90.0,6.81
Aihen Muñoz,J3,DF,Real Sociedad,Spanish La Liga,90.0,6.03
Robin Le Normand,J3,DF,Real Sociedad,Spanish La Liga,90.0,5.99
Igor Zubeldia,J3,DF,Real Sociedad,Spanish La Liga,90.0,7.39
Hamari Traoré,J3,DF,Real Sociedad,Spanish La Liga,90.0,6.4
Franco Cervi,J3,DF,Celta Vigo,Spanish La Liga,44.0,6.51
Manu Sánchez,J3,DF,Celta Vigo,Spanish La Liga,46.0,5.9
Unai Núñez,J3,DF,Celta Vigo,Spanish La Liga,90.0,6.51
Carl Starfelt,J3,DF,Celta Vigo,Spanish La Liga,90.0,5.72
Joseph Aidoo,J3,DF,Celta Vigo,Spanish La Liga,90.0,6.86
Óscar Mingueza,J3,DF,Celta Vigo,Spanish La Liga,90.0,6.28
Fran Garcia,J3,DF,Real Madrid,Spanish La Liga,79.0,5.6
David Alaba,J3,DF,Real Madrid,Spanish La Liga,90.0,6.47
Antonio Rüdiger,J3,DF,Real Madrid,Spanish La Liga,90.0,6.06
Dani Carvajal,J3,DF,Real Madrid,Spanish La Liga,90.0,7.49
Javi Hernández,J3,DF,Cádiz,Spanish La Liga,90.0,6.06
Fali,J3,DF,Cádiz,Spanish La Liga,90.0,7.14
Luis Hernández,J3,DF,Cádiz,Spanish La Liga,90.0,6.65
Isaac Carcelen,J3,DF,Cádiz,Spanish La Liga,90.0,5.91
Kaiky,J3,DF,Almería,Spanish La Liga,39.0,6.32
Sergio Akieme,J3,DF,Almería,Spanish La Liga,90.0,6.47
Édgar González,J3,DF,Almería,Spanish La Liga,49.0,7.05
Chumi,J3,DF,Almería,Spanish La Liga,90.0,5.84
Marc Pubill,J3,DF,Almería,Spanish La Liga,90.0,7.13
Carlos Neva,J3,DF,Granada,Spanish La Liga,90.0,5.8
Ignasi Miquel,J3,DF,Granada,Spanish La Liga,90.0,6.94
Miguel Ángel Rubio,J3,DF,Granada,Spanish La Liga,90.0,6.9
Ricard Sánchez,J3,DF,Granada,Spanish La Liga,90.0,5.91
Toni Lato,J3,DF,Mallorca,Spanish La Liga,76.0,5.77
Copete,J3,DF,Mallorca,Spanish La Liga,90.0,6.79
Martin Valjent,J3,DF,Mallorca,Spanish La Liga,90.0,6.6
Giovanni González,J3,DF,Mallorca,Spanish La Liga,56.0,4.71
Samu Costa,J3,DF,Mallorca,Spanish La Liga,34.0,7.7
Pablo Maffeo,J3,DF,Mallorca,Spanish La Liga,90.0,5.83
Adrià Pedrosa,J3,DF,Sevilla,Spanish La Liga,89.0,6.25
Nemanja Gudelj,J3,DF,Sevilla,Spanish La Liga,90.0,6.25
Loïc Bade,J3,DF,Sevilla,Spanish La Liga,90.0,6.44
Jesús Navas,J3,DF,Sevilla,Spanish La Liga,90.0,7.07
Juanpe,J3,DF,Girona,Spanish La Liga,45.0,6.76
Miguel Gutiérrez,J3,DF,Girona,Spanish La Liga,90.0,6.11
Daley Blind,J3,DF,Girona,Spanish La Liga,90.0,6.34
David López,J3,DF,Girona,Spanish La Liga,90.0,7.35
Arnau Martinez,J3,DF,Girona,Spanish La Liga,77.0,7.23
Alfonso Pedraza,J3,DF,Villarreal,Spanish La Liga,90.0,7.03
Jorge Cuenca,J3,DF,Villarreal,Spanish La Liga,90.0,5.96
Matteo Gabbia,J3,DF,Villarreal,Spanish La Liga,90.0,7.1
Juan Foyth,J3,DF,Villarreal,Spanish La Liga,90.0,7.6
Marcos Alonso,J3,DF,Barcelona,Spanish La Liga,90.0,7.67
Andreas Christensen,J3,DF,Barcelona,Spanish La Liga,45.0,5.86
Eric García,J3,DF,Barcelona,Spanish La Liga,45.0,6.06
Jules Koundé,J3,DF,Barcelona,Spanish La Liga,90.0,7.04
Sergi Roberto,J3,DF,Barcelona,Spanish La Liga,90.0,5.42
Dimitri Foulquier,J3,DF,Valencia,Spanish La Liga,33.0,6.16
José Luis Gayà,J3,DF,Valencia,Spanish La Liga,90.0,7.7
Cenk Özkacar,J3,DF,Valencia,Spanish La Liga,90.0,6.8
Gabriel Paulista,J3,DF,Valencia,Spanish La Liga,74.0,6.55
Thierry Correia,J3,DF,Valencia,Spanish La Liga,90.0,6.63
Juan Cruz Armada,J3,DF,Osasuna,Spanish La Liga,90.0,6.9
David García,J3,DF,Osasuna,Spanish La Liga,90.0,6.84
Catena,J3,DF,Osasuna,Spanish La Liga,90.0,6.39
Jesús Areso,J3,DF,Osasuna,Spanish La Liga,76.0,6.96
Theo Hernández,J2,DF,Milan,Italian Serie A,86.0,6.08
Fikayo Tomori,J2,DF,Milan,Italian Serie A,90.0,7.16
Malick Thiaw,J2,DF,Milan,Italian Serie A,78.0,6.81
Davide Calabria,J2,DF,Milan,Italian Serie A,90.0,5.73
Mërgim Vojvoda,J2,DF,Torino,Italian Serie A,90.0,6.7
Raoul Bellanova,J2,DF,Torino,Italian Serie A,58.0,4.8
Valentino Lazaro,J2,DF,Torino,Italian Serie A,32.0,5.64
Ricardo Rodríguez,J2,DF,Torino,Italian Serie A,90.0,5.53
Alessandro Buongiorno,J2,DF,Torino,Italian Serie A,90.0,6.81
Perr Schuurs,J2,DF,Torino,Italian Serie A,90.0,6.84
Mërgim Vojvoda,J14,DF,Torino,Italian Serie A,90.0,6.53
Raoul Bellanova,J14,DF,Torino,Italian Serie A,89.0,5.63
Ricardo Rodríguez,J14,DF,Torino,Italian Serie A,90.0,6.7
Alessandro Buongiorno,J14,DF,Torino,Italian Serie A,90.0,7.2
Adrien Tameze,J14,DF,Torino,Italian Serie A,90.0,6.97
Matteo Ruggeri,J14,DF,Atalanta,Italian Serie A,90.0,7.11
Hans Hateboer,J14,DF,Atalanta,Italian Serie A,45.0,5.75
Emil Holm,J14,DF,Atalanta,Italian Serie A,45.0,6.06
Mitchel Bakker,J14,DF,Atalanta,Italian Serie A,72.0,4.87
Marten de Roon,J14,DF,Atalanta,Italian Serie A,90.0,7.29
Giorgio Scalvini,J14,DF,Atalanta,Italian Serie A,90.0,7.38
Imanol,J3,DF,Athletic Club,Spanish La Liga,65.0,5.94
Yuri Berchiche,J3,DF,Athletic Club,Spanish La Liga,25.0,5.9
Aitor Paredes,J3,DF,Athletic Club,Spanish La Liga,90.0,6.99
Daniel Vivian,J3,DF,Athletic Club,Spanish La Liga,90.0,6.56
Iñigo Lekue,J3,DF,Athletic Club,Spanish La Liga,90.0,6.27
Abner,J3,DF,Betis,Spanish La Liga,57.0,6.46
Juan Miranda,J3,DF,Betis,Spanish La Liga,33.0,6.12
Luiz Felipe,J3,DF,Betis,Spanish La Liga,90.0,7.26
Germán Pezzella,J3,DF,Betis,Spanish La Liga,90.0,6.4
Youssouf Sabaly,J3,DF,Betis,Spanish La Liga,90.0,7.1
