Player,Game Week,Position,Team,League,Minutes,Rating
Rui Silva,J20,GK,Betis,Spanish La Liga,90,7.29
Augusto Batalla,J20,GK,Granada,Spanish La Liga,90,7.12
Luís Maximiano,J20,GK,Almería,Spanish La Liga,90,6.89
Paulo Gazzaniga,J20,GK,Girona,Spanish La Liga,90,7.61
Jeremías Ledesma,J20,GK,Cádiz,Spanish La Liga,90,5.79
Giorgi Mamardashvili,J20,GK,Valencia,Spanish La Liga,90,6.86
Pietro Terracciano,J16,GK,Fiorentina,Italian Serie A,90,7.87
Lorenzo Montipò,J16,GK,Hellas Verona,Italian Serie A,90,6.37
Antonio Sivera,J21,GK,Alavés,Spanish La Liga,90,7.17
Jeremías Ledesma,J21,GK,Cádiz,Spanish La Liga,90,6.74
Stole Dimitrievski,J21,GK,Rayo Vallecano,Spanish La Liga,90,6.02
Álvaro Vallés,J21,GK,Las Palmas,Spanish La Liga,90,7.79
Filip Jørgensen,J21,GK,Villarreal,Spanish La Liga,90,6.1
Predrag Rajković,J21,GK,Mallorca,Spanish La Liga,90,6.82
Giorgi Mamardashvili,J21,GK,Valencia,Spanish La Liga,90,7.67
Unai Simón,J21,GK,Athletic Club,Spanish La Liga,90,6.17
Vicente Guaita,J21,GK,Celta Vigo,Spanish La Liga,90,6.34
Álex Remiro,J21,GK,Real Sociedad,Spanish La Liga,90,7.12
Sergio Herrera,J21,GK,Osasuna,Spanish La Liga,90,7.0
David Soria,J21,GK,Getafe,Spanish La Liga,90,6.06
Kepa Arrizabalaga,J21,GK,Real Madrid,Spanish La Liga,90,5.61
Luís Maximiano,J21,GK,Almería,Spanish La Liga,90,6.41
Rui Silva,J21,GK,Betis,Spanish La Liga,90,5.16
Iñaki Peña,J21,GK,Barcelona,Spanish La Liga,90,5.45
Paulo Gazzaniga,J21,GK,Girona,Spanish La Liga,90,6.23
Marko Dmitrović,J21,GK,Sevilla,Spanish La Liga,90,5.3
Augusto Batalla,J21,GK,Granada,Spanish La Liga,90,7.03
Jan Oblak,J21,GK,Atlético Madrid,Spanish La Liga,90,6.94
Federico Ravaglia,J16,GK,Bologna,Italian Serie A,90,7.43
Rui Patrício,J16,GK,Roma,Italian Serie A,90,5.46
Luís Maximiano,J22,GK,Almería,Spanish La Liga,90,5.23
Antonio Sivera,J22,GK,Alavés,Spanish La Liga,90,7.96
Álex Remiro,J22,GK,Real Sociedad,Spanish La Liga,90,6.85
Stole Dimitrievski,J22,GK,Rayo Vallecano,Spanish La Liga,90,7.41
Álvaro Vallés,J22,GK,Las Palmas,Spanish La Liga,90,5.98
Andriy Lunin,J22,GK,Real Madrid,Spanish La Liga,90,6.44
Iñaki Peña,J22,GK,Barcelona,Spanish La Liga,90,5.09
Filip Jørgensen,J22,GK,Villarreal,Spanish La Liga,90,5.86
Predrag Rajković,J22,GK,Mallorca,Spanish La Liga,90,6.33
Rui Silva,J22,GK,Betis,Spanish La Liga,90,7.18
Vicente Guaita,J22,GK,Celta Vigo,Spanish La Liga,90,6.86
Paulo Gazzaniga,J22,GK,Girona,Spanish La Liga,90,7.87
Jeremías Ledesma,J22,GK,Cádiz,Spanish La Liga,90,6.99
Unai Simón,J22,GK,Athletic Club,Spanish La Liga,90,7.27
Ørjan Nyland,J22,GK,Sevilla,Spanish La Liga,90,6.79
Sergio Herrera,J22,GK,Osasuna,Spanish La Liga,90,7.21
Jan Oblak,J22,GK,Atlético Madrid,Spanish La Liga,90,7.3
Giorgi Mamardashvili,J22,GK,Valencia,Spanish La Liga,90,6.86
David Soria,J22,GK,Getafe,Spanish La Liga,90,7.62
Augusto Batalla,J22,GK,Granada,Spanish La Liga,90,5.83
Ivan Provedel,J16,GK,Lazio,Italian Serie A,90,5.69
Yann Sommer,J16,GK,Inter,Italian Serie A,90,7.63
Iñaki Peña,J20,GK,Barcelona,Spanish La Liga,90,6.86
Aitor Fernández,J20,GK,Osasuna,Spanish La Liga,90,6.49
Jan Oblak,J20,GK,Atlético Madrid,Spanish La Liga,90,5.77
Stole Dimitrievski,J20,GK,Rayo Vallecano,Spanish La Liga,90,5.97
David Soria,J20,GK,Getafe,Spanish La Liga,90,6.48
Andriy Lunin,J20,GK,Real Madrid,Spanish La Liga,90,7.35
Unai Simón,J23,GK,Athletic Club,Spanish La Liga,90,7.03
Predrag Rajković,J23,GK,Mallorca,Spanish La Liga,90,5.33
Giorgi Mamardashvili,J23,GK,Valencia,Spanish La Liga,90,6.72
Luís Maximiano,J23,GK,Almería,Spanish La Liga,90,5.73
Augusto Batalla,J23,GK,Granada,Spanish La Liga,90,6.86
Álvaro Vallés,J23,GK,Las Palmas,Spanish La Liga,90,5.88
Antonio Sivera,J23,GK,Alavés,Spanish La Liga,90,5.64
Iñaki Peña,J23,GK,Barcelona,Spanish La Liga,90,6.24
Paulo Gazzaniga,J23,GK,Girona,Spanish La Liga,90,7.13
Álex Remiro,J23,GK,Real Sociedad,Spanish La Liga,90,7.47
Filip Jørgensen,J23,GK,Villarreal,Spanish La Liga,90,7.18
Jeremías Ledesma,J23,GK,Cádiz,Spanish La Liga,90,7.68
Sergio Herrera,J23,GK,Osasuna,Spanish La Liga,90,5.84
Vicente Guaita,J23,GK,Celta Vigo,Spanish La Liga,90,7.31
Mattia Perin,J2,GK,Juventus,Italian Serie A,90,6.63
Łukasz Skorupski,J2,GK,Bologna,Italian Serie A,90,6.19
Marco Carnesecchi,J16,GK,Atalanta,Italian Serie A,90,6.54
Benoît Costil,J16,GK,Salernitana,Italian Serie A,90,5.58
Rui Silva,J23,GK,Betis,Spanish La Liga,90,6.78
David Soria,J23,GK,Getafe,Spanish La Liga,90,6.45
Andriy Lunin,J23,GK,Real Madrid,Spanish La Liga,90,6.97
Jan Oblak,J23,GK,Atlético Madrid,Spanish La Liga,90,6.58
Stole Dimitrievski,J23,GK,Rayo Vallecano,Spanish La Liga,90,6.2
Ørjan Nyland,J23,GK,Sevilla,Spanish La Liga,90,6.75
Jeremías Ledesma,J24,GK,Cádiz,Spanish La Liga,90,5.88
Rui Silva,J24,GK,Betis,Spanish La Liga,90,7.74
Antonio Sivera,J24,GK,Alavés,Spanish La Liga,90,6.09
Filip Jørgensen,J24,GK,Villarreal,Spanish La Liga,90,6.71
Álex Remiro,J24,GK,Real Sociedad,Spanish La Liga,90,5.83
Sergio Herrera,J24,GK,Osasuna,Spanish La Liga,90,7.61
Andriy Lunin,J24,GK,Real Madrid,Spanish La Liga,90,6.64
Paulo Gazzaniga,J24,GK,Girona,Spanish La Liga,90,5.05
Álvaro Vallés,J24,GK,Las Palmas,Spanish La Liga,90,7.14
Giorgi Mamardashvili,J24,GK,Valencia,Spanish La Liga,90,5.75
David Soria,J24,GK,Getafe,Spanish La Liga,90,6.0
Vicente Guaita,J24,GK,Celta Vigo,Spanish La Liga,90,5.39
Predrag Rajković,J24,GK,Mallorca,Spanish La Liga,90,6.97
Stole Dimitrievski,J24,GK,Rayo Vallecano,Spanish La Liga,90,6.29
Elia Caprile,J17,GK,Empoli,Italian Serie A,90,6.11
Ivan Provedel,J17,GK,Lazio,Italian Serie A,90,7.7
Ørjan Nyland,J24,GK,Sevilla,Spanish La Liga,90,7.86
Jan Oblak,J24,GK,Atlético Madrid,Spanish La Liga,90,6.99
Marc-André ter Stegen,J24,GK,Barcelona,Spanish La Liga,90,5.55
Augusto Batalla,J24,GK,Granada,Spanish La Liga,90,5.54
Luís Maximiano,J24,GK,Almería,Spanish La Liga,90,7.8
Unai Simón,J24,GK,Athletic Club,Spanish La Liga,90,7.43
Filip Jørgensen,J25,GK,Villarreal,Spanish La Liga,90,5.93
David Soria,J25,GK,Getafe,Spanish La Liga,90,7.45
Jan Oblak,J25,GK,Atlético Madrid,Spanish La Liga,90,7.54
Álvaro Vallés,J25,GK,Las Palmas,Spanish La Liga,90,5.29
Sergio Herrera,J25,GK,Osasuna,Spanish La Liga,90,7.2
Jeremías Ledesma,J25,GK,Cádiz,Spanish La Liga,90,6.08
Vicente Guaita,J25,GK,Celta Vigo,Spanish La Liga,90,5.99
Marc-André ter Stegen,J25,GK,Barcelona,Spanish La Liga,90,6.0
Giorgi Mamardashvili,J25,GK,Valencia,Spanish La Liga,90,6.94
Ørjan Nyland,J25,GK,Sevilla,Spanish La Liga,90,7.81
Stole Dimitrievski,J25,GK,Rayo Vallecano,Spanish La Liga,90,6.76
Andriy Lunin,J25,GK,Real Madrid,Spanish La Liga,90,6.28
Augusto Batalla,J25,GK,Granada,Spanish La Liga,90,6.26
Luís Maximiano,J25,GK,Almería,Spanish La Liga,90,7.38
Andrea Consigli,J17,GK,Sassuolo,Italian Serie A,90,6.01
Josep Martinez,J17,GK,Genoa,Italian Serie A,90,7.02
Predrag Rajković,J25,GK,Mallorca,Spanish La Liga,90,6.05
Álex Remiro,J25,GK,Real Sociedad,Spanish La Liga,90,5.77
Rui Silva,J25,GK,Betis,Spanish La Liga,90,7.63
Antonio Sivera,J25,GK,Alavés,Spanish La Liga,90,7.14
Unai Simón,J25,GK,Athletic Club,Spanish La Liga,90,6.5
Paulo Gazzaniga,J25,GK,Girona,Spanish La Liga,90,5.99
Álex Remiro,J26,GK,Real Sociedad,Spanish La Liga,90,5.54
Filip Jørgensen,J26,GK,Villarreal,Spanish La Liga,90,7.25
Marc-André ter Stegen,J26,GK,Barcelona,Spanish La Liga,90,7.48
David Soria,J26,GK,Getafe,Spanish La Liga,90,5.75
Antonio Sivera,J26,GK,Alavés,Spanish La Liga,90,7.2
Predrag Rajković,J26,GK,Mallorca,Spanish La Liga,90,6.04
Luís Maximiano,J26,GK,Almería,Spanish La Liga,90,6.24
Jan Oblak,J26,GK,Atlético Madrid,Spanish La Liga,90,5.47
Jeremías Ledesma,J26,GK,Cádiz,Spanish La Liga,90,5.72
Vicente Guaita,J26,GK,Celta Vigo,Spanish La Liga,90,6.82
Rui Silva,J26,GK,Betis,Spanish La Liga,90,5.73
Unai Simón,J26,GK,Athletic Club,Spanish La Liga,90,5.66
Álvaro Vallés,J26,GK,Las Palmas,Spanish La Liga,90,6.06
Sergio Herrera,J26,GK,Osasuna,Spanish La Liga,90,6.7
Michele Di Gregorio,J17,GK,Monza,Italian Serie A,90,6.84
Pietro Terracciano,J17,GK,Fiorentina,Italian Serie A,90,7.47
Andriy Lunin,J26,GK,Real Madrid,Spanish La Liga,90,7.35
Ørjan Nyland,J26,GK,Sevilla,Spanish La Liga,90,6.59
Paulo Gazzaniga,J26,GK,Girona,Spanish La Liga,90,7.18
Stole Dimitrievski,J26,GK,Rayo Vallecano,Spanish La Liga,90,6.41
Vicente Guaita,J27,GK,Celta Vigo,Spanish La Liga,90,7.04
Luís Maximiano,J27,GK,Almería,Spanish La Liga,90,7.24
Ørjan Nyland,J27,GK,Sevilla,Spanish La Liga,90,6.1
Álex Remiro,J27,GK,Real Sociedad,Spanish La Liga,90,5.2
Stole Dimitrievski,J27,GK,Rayo Vallecano,Spanish La Liga,90,6.88
Jeremías Ledesma,J27,GK,Cádiz,Spanish La Liga,90,6.84
David Soria,J27,GK,Getafe,Spanish La Liga,90,5.64
Álvaro Vallés,J27,GK,Las Palmas,Spanish La Liga,90,5.32
Giorgi Mamardashvili,J27,GK,Valencia,Spanish La Liga,90,6.5
Andriy Lunin,J27,GK,Real Madrid,Spanish La Liga,90,6.16
Pepe Reina,J27,GK,Villarreal,Spanish La Liga,90,6.21
Augusto Batalla,J27,GK,Granada,Spanish La Liga,90,5.41
Jan Oblak,J27,GK,Atlético Madrid,Spanish La Liga,90,6.61
Rui Silva,J27,GK,Betis,Spanish La Liga,90,6.95
Predrag Rajković,J27,GK,Mallorca,Spanish La Liga,90,7.53
Paulo Gazzaniga,J27,GK,Girona,Spanish La Liga,90,6.12
Benoît Costil,J17,GK,Salernitana,Italian Serie A,90,6.72
Mike Maignan,J17,GK,Milan,Italian Serie A,90,6.26
Unai Simón,J27,GK,Athletic Club,Spanish La Liga,90,7.16
Marc-André ter Stegen,J27,GK,Barcelona,Spanish La Liga,90,7.07
Sergio Herrera,J27,GK,Osasuna,Spanish La Liga,90,7.83
Antonio Sivera,J27,GK,Alavés,Spanish La Liga,90,6.58
Marc-André ter Stegen,J28,GK,Barcelona,Spanish La Liga,90,7.41
Predrag Rajković,J28,GK,Mallorca,Spanish La Liga,90,7.23
Giorgi Mamardashvili,J28,GK,Valencia,Spanish La Liga,90,7.91
David Soria,J28,GK,Getafe,Spanish La Liga,90,6.53
Jeremías Ledesma,J28,GK,Cádiz,Spanish La Liga,90,7.71
Jan Oblak,J28,GK,Atlético Madrid,Spanish La Liga,90,5.76
Augusto Batalla,J28,GK,Granada,Spanish La Liga,90,5.92
Álex Remiro,J28,GK,Real Sociedad,Spanish La Liga,90,6.8
Paulo Gazzaniga,J28,GK,Girona,Spanish La Liga,90,7.18
Sergio Herrera,J28,GK,Osasuna,Spanish La Liga,90,6.78
Antonio Sivera,J28,GK,Alavés,Spanish La Liga,90,7.87
Stole Dimitrievski,J28,GK,Rayo Vallecano,Spanish La Liga,90,6.82
Álvaro Vallés,J28,GK,Las Palmas,Spanish La Liga,90,5.29
Unai Simón,J28,GK,Athletic Club,Spanish La Liga,90,7.53
Andriy Lunin,J28,GK,Real Madrid,Spanish La Liga,90,6.84
Vicente Guaita,J28,GK,Celta Vigo,Spanish La Liga,90,5.55
Stefano Turati,J17,GK,Frosinone,Italian Serie A,90,5.56
Wojciech Szczęsny,J17,GK,Juventus,Italian Serie A,90,6.28
Rui Silva,J28,GK,Betis,Spanish La Liga,90,5.71
Filip Jørgensen,J28,GK,Villarreal,Spanish La Liga,90,5.98
Luís Maximiano,J28,GK,Almería,Spanish La Liga,90,6.85
Ørjan Nyland,J28,GK,Sevilla,Spanish La Liga,90,5.94
Álex Remiro,J29,GK,Real Sociedad,Spanish La Liga,90,7.16
Jeremías Ledesma,J29,GK,Cádiz,Spanish La Liga,90,6.32
Predrag Rajković,J29,GK,Mallorca,Spanish La Liga,90,7.49
Augusto Batalla,J29,GK,Granada,Spanish La Liga,90,6.65
Sergio Herrera,J29,GK,Osasuna,Spanish La Liga,90,6.07
Andriy Lunin,J29,GK,Real Madrid,Spanish La Liga,90,5.68
David Soria,J29,GK,Getafe,Spanish La Liga,90,7.8
Paulo Gazzaniga,J29,GK,Girona,Spanish La Liga,90,6.74
Unai Simón,J29,GK,Athletic Club,Spanish La Liga,90,7.34
Antonio Sivera,J29,GK,Alavés,Spanish La Liga,90,5.93
Ørjan Nyland,J29,GK,Sevilla,Spanish La Liga,90,6.7
Vicente Guaita,J29,GK,Celta Vigo,Spanish La Liga,90,6.75
Álvaro Vallés,J29,GK,Las Palmas,Spanish La Liga,90,6.53
Luís Maximiano,J29,GK,Almería,Spanish La Liga,90,7.73
Filip Jørgensen,J29,GK,Villarreal,Spanish La Liga,90,7.98
Giorgi Mamardashvili,J29,GK,Valencia,Spanish La Liga,90,7.31
Vanja Milinković-Savić,J17,GK,Torino,Italian Serie A,90,6.4
Marco Silvestri,J17,GK,Udinese,Italian Serie A,90,6.14
Stole Dimitrievski,J29,GK,Rayo Vallecano,Spanish La Liga,90,7.2
Rui Silva,J29,GK,Betis,Spanish La Liga,90,5.77
Jan Oblak,J29,GK,Atlético Madrid,Spanish La Liga,90,5.96
Marc-André ter Stegen,J29,GK,Barcelona,Spanish La Liga,90,7.31
Jeremías Ledesma,J30,GK,Cádiz,Spanish La Liga,90,7.29
Augusto Batalla,J30,GK,Granada,Spanish La Liga,90,7.14
David Soria,J30,GK,Getafe,Spanish La Liga,90,6.46
Ørjan Nyland,J30,GK,Sevilla,Spanish La Liga,90,7.72
Luís Maximiano,J30,GK,Almería,Spanish La Liga,90,5.41
Sergio Herrera,J30,GK,Osasuna,Spanish La Liga,90,8.07
Giorgi Mamardashvili,J30,GK,Valencia,Spanish La Liga,90,7.35
Dominik Greif,J30,GK,Mallorca,Spanish La Liga,90,7.68
Marc-André ter Stegen,J30,GK,Barcelona,Spanish La Liga,90,6.52
Aarón Escandell,J30,GK,Las Palmas,Spanish La Liga,63,6.11
Vicente Guaita,J30,GK,Celta Vigo,Spanish La Liga,90,7.09
Stole Dimitrievski,J30,GK,Rayo Vallecano,Spanish La Liga,90,6.93
Paulo Gazzaniga,J30,GK,Girona,Spanish La Liga,90,5.55
Rui Silva,J30,GK,Betis,Spanish La Liga,90,6.09
Antonio Sivera,J30,GK,Alavés,Spanish La Liga,90,6.14
Álex Remiro,J30,GK,Real Sociedad,Spanish La Liga,90,6.92
Łukasz Skorupski,J17,GK,Bologna,Italian Serie A,90,7.13
Marco Carnesecchi,J17,GK,Atalanta,Italian Serie A,90,6.12
Andriy Lunin,J30,GK,Real Madrid,Spanish La Liga,90,7.09
Julen Agirrezabala,J30,GK,Athletic Club,Spanish La Liga,90,5.82
Filip Jørgensen,J30,GK,Villarreal,Spanish La Liga,90,6.24
Jan Oblak,J30,GK,Atlético Madrid,Spanish La Liga,90,6.37
Augusto Batalla,J26,GK,Granada,Spanish La Liga,90,6.22
Giorgi Mamardashvili,J26,GK,Valencia,Spanish La Liga,90,7.39
Rui Silva,J31,GK,Betis,Spanish La Liga,90,6.96
Vicente Guaita,J31,GK,Celta Vigo,Spanish La Liga,90,5.47
Jan Oblak,J31,GK,Atlético Madrid,Spanish La Liga,90,7.14
Paulo Gazzaniga,J31,GK,Girona,Spanish La Liga,90,5.79
Stole Dimitrievski,J31,GK,Rayo Vallecano,Spanish La Liga,90,6.6
David Soria,J31,GK,Getafe,Spanish La Liga,90,7.54
Predrag Rajković,J31,GK,Mallorca,Spanish La Liga,90,7.15
Andriy Lunin,J31,GK,Real Madrid,Spanish La Liga,90,7.51
Jeremías Ledesma,J31,GK,Cádiz,Spanish La Liga,90,6.31
Marc-André ter Stegen,J31,GK,Barcelona,Spanish La Liga,90,7.41
Aarón Escandell,J31,GK,Las Palmas,Spanish La Liga,90,5.71
Ørjan Nyland,J31,GK,Sevilla,Spanish La Liga,90,7.0
Augusto Batalla,J31,GK,Granada,Spanish La Liga,90,7.63
Antonio Sivera,J31,GK,Alavés,Spanish La Liga,90,5.95
Yann Sommer,J17,GK,Inter,Italian Serie A,90,7.43
Wladimiro Falcone,J17,GK,Lecce,Italian Serie A,90,6.24
Unai Simón,J31,GK,Athletic Club,Spanish La Liga,90,6.53
Filip Jørgensen,J31,GK,Villarreal,Spanish La Liga,90,7.27
Álex Remiro,J31,GK,Real Sociedad,Spanish La Liga,90,5.8
Luís Maximiano,J31,GK,Almería,Spanish La Liga,90,5.89
Sergio Herrera,J31,GK,Osasuna,Spanish La Liga,90,6.33
Giorgi Mamardashvili,J31,GK,Valencia,Spanish La Liga,90,7.45
Unai Simón,J32,GK,Athletic Club,Spanish La Liga,90,5.86
Augusto Batalla,J32,GK,Granada,Spanish La Liga,90,6.8
Vicente Guaita,J32,GK,Celta Vigo,Spanish La Liga,90,6.92
Álvaro Vallés,J32,GK,Las Palmas,Spanish La Liga,90,6.16
Stole Dimitrievski,J32,GK,Rayo Vallecano,Spanish La Liga,90,6.37
Sergio Herrera,J32,GK,Osasuna,Spanish La Liga,90,6.19
Giorgi Mamardashvili,J32,GK,Valencia,Spanish La Liga,90,6.11
Rui Silva,J32,GK,Betis,Spanish La Liga,90,7.09
Paulo Gazzaniga,J32,GK,Girona,Spanish La Liga,90,6.98
Jeremías Ledesma,J32,GK,Cádiz,Spanish La Liga,90,5.39
David Soria,J32,GK,Getafe,Spanish La Liga,90,6.29
Álex Remiro,J32,GK,Real Sociedad,Spanish La Liga,90,6.21
Luís Maximiano,J32,GK,Almería,Spanish La Liga,90,5.75
Filip Jørgensen,J32,GK,Villarreal,Spanish La Liga,90,6.9
Lorenzo Montipò,J17,GK,Hellas Verona,Italian Serie A,90,7.21
Simone Scuffet,J17,GK,Cagliari,Italian Serie A,90,6.28
Antonio Sivera,J32,GK,Alavés,Spanish La Liga,90,7.77
Jan Oblak,J32,GK,Atlético Madrid,Spanish La Liga,90,5.37
Andriy Lunin,J32,GK,Real Madrid,Spanish La Liga,90,6.23
Marc-André ter Stegen,J32,GK,Barcelona,Spanish La Liga,90,5.84
Ørjan Nyland,J32,GK,Sevilla,Spanish La Liga,90,6.66
Predrag Rajković,J32,GK,Mallorca,Spanish La Liga,90,5.6
Álex Remiro,J33,GK,Real Sociedad,Spanish La Liga,90,6.24
Kepa Arrizabalaga,J33,GK,Real Madrid,Spanish La Liga,90,7.71
Álvaro Vallés,J33,GK,Las Palmas,Spanish La Liga,90,5.76
Paulo Gazzaniga,J33,GK,Girona,Spanish La Liga,90,7.95
Luís Maximiano,J33,GK,Almería,Spanish La Liga,90,5.38
David Soria,J33,GK,Getafe,Spanish La Liga,90,7.18
Antonio Sivera,J33,GK,Alavés,Spanish La Liga,90,6.98
Vicente Guaita,J33,GK,Celta Vigo,Spanish La Liga,90,6.03
Jan Oblak,J33,GK,Atlético Madrid,Spanish La Liga,90,6.12
Unai Simón,J33,GK,Athletic Club,Spanish La Liga,90,5.16
Jeremías Ledesma,J33,GK,Cádiz,Spanish La Liga,90,6.69
Predrag Rajković,J33,GK,Mallorca,Spanish La Liga,90,6.19
Augusto Batalla,J33,GK,Granada,Spanish La Liga,90,7.71
Sergio Herrera,J33,GK,Osasuna,Spanish La Liga,90,5.49
Alex Meret,J2,GK,Napoli,Italian Serie A,90,6.7
Andrea Consigli,J2,GK,Sassuolo,Italian Serie A,90,6.18
Rui Patrício,J17,GK,Roma,Italian Serie A,90,6.91
Alex Meret,J17,GK,Napoli,Italian Serie A,90,6.78
Filip Jørgensen,J33,GK,Villarreal,Spanish La Liga,90,7.44
Stole Dimitrievski,J33,GK,Rayo Vallecano,Spanish La Liga,90,5.89
Rui Silva,J33,GK,Betis,Spanish La Liga,90,5.63
Ørjan Nyland,J33,GK,Sevilla,Spanish La Liga,90,6.92
Marc-André ter Stegen,J33,GK,Barcelona,Spanish La Liga,90,5.69
Giorgi Mamardashvili,J33,GK,Valencia,Spanish La Liga,44,6.14
Jaume Doménech,J33,GK,Valencia,Spanish La Liga,46,5.61
David Soria,J34,GK,Getafe,Spanish La Liga,90,5.58
Unai Simón,J34,GK,Athletic Club,Spanish La Liga,90,7.99
Álex Remiro,J34,GK,Real Sociedad,Spanish La Liga,90,7.06
Álvaro Vallés,J34,GK,Las Palmas,Spanish La Liga,90,5.7
Thibaut Courtois,J34,GK,Real Madrid,Spanish La Liga,90,7.18
Jeremías Ledesma,J34,GK,Cádiz,Spanish La Liga,90,6.02
Paulo Gazzaniga,J34,GK,Girona,Spanish La Liga,90,6.32
Marc-André ter Stegen,J34,GK,Barcelona,Spanish La Liga,90,5.52
Predrag Rajković,J34,GK,Mallorca,Spanish La Liga,90,5.87
Jan Oblak,J34,GK,Atlético Madrid,Spanish La Liga,90,7.58
Sergio Herrera,J34,GK,Osasuna,Spanish La Liga,90,5.94
Rui Silva,J34,GK,Betis,Spanish La Liga,90,7.08
Vicente Guaita,J34,GK,Celta Vigo,Spanish La Liga,90,5.37
Filip Jørgensen,J34,GK,Villarreal,Spanish La Liga,90,5.87
Pietro Terracciano,J18,GK,Fiorentina,Italian Serie A,90,7.44
Vanja Milinković-Savić,J18,GK,Torino,Italian Serie A,90,6.28
Jaume Doménech,J34,GK,Valencia,Spanish La Liga,33,6.57
Cristian,J34,GK,Valencia,Spanish La Liga,57,5.72
Antonio Sivera,J34,GK,Alavés,Spanish La Liga,90,7.22
Ørjan Nyland,J34,GK,Sevilla,Spanish La Liga,90,7.66
Augusto Batalla,J34,GK,Granada,Spanish La Liga,90,5.69
Stole Dimitrievski,J34,GK,Rayo Vallecano,Spanish La Liga,90,6.1
Luís Maximiano,J34,GK,Almería,Spanish La Liga,90,7.79
Jesús Owono,J35,GK,Alavés,Spanish La Liga,90,6.56
Paulo Gazzaniga,J35,GK,Girona,Spanish La Liga,90,6.96
Predrag Rajković,J35,GK,Mallorca,Spanish La Liga,90,7.18
Álvaro Vallés,J35,GK,Las Palmas,Spanish La Liga,90,6.31
Filip Jørgensen,J35,GK,Villarreal,Spanish La Liga,90,6.26
Ørjan Nyland,J35,GK,Sevilla,Spanish La Liga,90,6.48
Augusto Batalla,J35,GK,Granada,Spanish La Liga,90,5.7
Thibaut Courtois,J35,GK,Real Madrid,Spanish La Liga,90,7.25
Unai Simón,J35,GK,Athletic Club,Spanish La Liga,90,5.79
Sergio Herrera,J35,GK,Osasuna,Spanish La Liga,90,6.93
Jeremías Ledesma,J35,GK,Cádiz,Spanish La Liga,90,7.56
David Soria,J35,GK,Getafe,Spanish La Liga,90,7.01
Jan Oblak,J35,GK,Atlético Madrid,Spanish La Liga,90,7.09
Vicente Guaita,J35,GK,Celta Vigo,Spanish La Liga,90,6.98
Alex Meret,J18,GK,Napoli,Italian Serie A,73,6.42
Michele Di Gregorio,J18,GK,Monza,Italian Serie A,90,7.94
Giorgi Mamardashvili,J35,GK,Valencia,Spanish La Liga,90,7.09
Stole Dimitrievski,J35,GK,Rayo Vallecano,Spanish La Liga,90,7.86
Rui Silva,J35,GK,Betis,Spanish La Liga,90,6.14
Luís Maximiano,J35,GK,Almería,Spanish La Liga,90,5.53
Marc-André ter Stegen,J35,GK,Barcelona,Spanish La Liga,90,7.51
Álex Remiro,J35,GK,Real Sociedad,Spanish La Liga,90,6.37
Aitor Fernández,J36,GK,Osasuna,Spanish La Liga,90,6.31
Predrag Rajković,J36,GK,Mallorca,Spanish La Liga,90,6.51
Thibaut Courtois,J36,GK,Real Madrid,Spanish La Liga,90,7.64
Jesús Owono,J36,GK,Alavés,Spanish La Liga,90,5.6
Paulo Gazzaniga,J36,GK,Girona,Spanish La Liga,90,6.62
Filip Jørgensen,J36,GK,Villarreal,Spanish La Liga,90,7.46
Stole Dimitrievski,J36,GK,Rayo Vallecano,Spanish La Liga,90,6.17
Marc Martínez,J36,GK,Granada,Spanish La Liga,90,6.85
Ørjan Nyland,J36,GK,Sevilla,Spanish La Liga,90,7.37
Jeremías Ledesma,J36,GK,Cádiz,Spanish La Liga,90,7.75
Iván Villar,J36,GK,Celta Vigo,Spanish La Liga,90,6.2
Unai Simón,J36,GK,Athletic Club,Spanish La Liga,61,6.64
David Soria,J36,GK,Getafe,Spanish La Liga,90,5.14
Jan Oblak,J36,GK,Atlético Madrid,Spanish La Liga,90,7.27
Josep Martinez,J18,GK,Genoa,Italian Serie A,90,7.03
Yann Sommer,J18,GK,Inter,Italian Serie A,90,6.25
Álvaro Vallés,J36,GK,Las Palmas,Spanish La Liga,90,6.1
Rui Silva,J36,GK,Betis,Spanish La Liga,90,6.74
Luís Maximiano,J36,GK,Almería,Spanish La Liga,90,6.34
Marc-André ter Stegen,J36,GK,Barcelona,Spanish La Liga,90,7.37
Álex Remiro,J36,GK,Real Sociedad,Spanish La Liga,90,7.6
Giorgi Mamardashvili,J36,GK,Valencia,Spanish La Liga,90,7.27
Jesús Owono,J37,GK,Alavés,Spanish La Liga,90,7.56
David Soria,J37,GK,Getafe,Spanish La Liga,90,5.95
Filip Jørgensen,J37,GK,Villarreal,Spanish La Liga,90,5.15
Andriy Lunin,J37,GK,Real Madrid,Spanish La Liga,90,5.52
Predrag Rajković,J37,GK,Mallorca,Spanish La Liga,90,5.75
Fernando,J37,GK,Almería,Spanish La Liga,90,7.1
Jeremías Ledesma,J37,GK,Cádiz,Spanish La Liga,90,7.18
Álvaro Vallés,J37,GK,Las Palmas,Spanish La Liga,90,7.11
Rui Silva,J37,GK,Betis,Spanish La Liga,90,5.42
Álex Remiro,J37,GK,Real Sociedad,Spanish La Liga,90,7.89
Marc-André ter Stegen,J37,GK,Barcelona,Spanish La Liga,90,7.32
Stole Dimitrievski,J37,GK,Rayo Vallecano,Spanish La Liga,90,5.49
Giorgi Mamardashvili,J37,GK,Valencia,Spanish La Liga,90,5.78
