Player,Game Week,Position,Team,League,Minutes,Rating
Mathew Ryan,J28,GK,Lens,French Ligue 1,90,7.74
Gautier Larsonneur,J28,GK,Saint-Étienne,French Ligue 1,90,6.24
Brice Samba,J28,GK,Rennes,French Ligue 1,90,6.36
Donovan Léon,J28,GK,Auxerre,French Ligue 1,90,7.57
Yehvann Diouf,J28,GK,Reims,French Ligue 1,90,6.92
Đorđe Petrović,J28,GK,Strasbourg,French Ligue 1,90,7.45
Maduka Okoye,J7,GK,Udinese,Italian Serie A,90,7.49
Wladimiro Falcone,J7,GK,Lecce,Italian Serie A,90,6.37
Benjamin Lecomte,J28,GK,Montpellier,French Ligue 1,90,5.74
Mathieu Gorgelin,J28,GK,Le Havre,French Ligue 1,90,7.84
Gerónimo Rulli,J28,GK,Marseille,French Ligue 1,90,5.69
Guillaume Restes,J28,GK,Toulouse,French Ligue 1,90,5.17
Mathew Ryan,J29,GK,Lens,French Ligue 1,90,5.6
Yehvann Diouf,J29,GK,Reims,French Ligue 1,90,7.98
Philipp Köhn,J29,GK,Monaco,French Ligue 1,90,7.46
Gerónimo Rulli,J29,GK,Marseille,French Ligue 1,90,6.81
Guillaume Restes,J29,GK,Toulouse,French Ligue 1,90,5.42
Lucas Chevalier,J29,GK,Lille,French Ligue 1,90,7.08
Đorđe Petrović,J29,GK,Strasbourg,French Ligue 1,90,6.41
Marcin Bułka,J29,GK,Nice,French Ligue 1,90,5.64
Gautier Larsonneur,J29,GK,Saint-Étienne,French Ligue 1,90,6.01
Marco Bizot,J29,GK,Brest,French Ligue 1,90,5.53
Yahia Fofana,J29,GK,Angers,French Ligue 1,90,7.35
Benjamin Lecomte,J29,GK,Montpellier,French Ligue 1,90,5.86
Mathieu Gorgelin,J29,GK,Le Havre,French Ligue 1,90,5.09
Brice Samba,J29,GK,Rennes,French Ligue 1,90,5.95
Donovan Léon,J29,GK,Auxerre,French Ligue 1,90,6.38
Lucas Perri,J29,GK,Lyon,French Ligue 1,90,5.96
Marco Carnesecchi,J7,GK,Atalanta,Italian Serie A,90,6.51
Pierluigi Gollini,J7,GK,Genoa,Italian Serie A,90,5.15
Brice Samba,J30,GK,Rennes,French Ligue 1,90,6.34
Anthony Lopes,J30,GK,Nantes,French Ligue 1,33,6.09
Patrik Carlgren,J30,GK,Nantes,French Ligue 1,57,5.67
Matvei Safonov,J30,GK,Paris S-G,French Ligue 1,90,6.01
Mathieu Gorgelin,J30,GK,Le Havre,French Ligue 1,90,6.58
Philipp Köhn,J30,GK,Monaco,French Ligue 1,90,7.04
Đorđe Petrović,J30,GK,Strasbourg,French Ligue 1,90,7.54
Gerónimo Rulli,J30,GK,Marseille,French Ligue 1,90,6.04
Benjamin Lecomte,J30,GK,Montpellier,French Ligue 1,90,5.1
Lucas Chevalier,J30,GK,Lille,French Ligue 1,90,5.81
Donovan Léon,J30,GK,Auxerre,French Ligue 1,90,6.07
Marcin Bułka,J30,GK,Nice,French Ligue 1,90,6.44
Yahia Fofana,J30,GK,Angers,French Ligue 1,90,6.89
Yehvann Diouf,J30,GK,Reims,French Ligue 1,90,7.48
Guillaume Restes,J30,GK,Toulouse,French Ligue 1,90,6.27
Marco Bizot,J30,GK,Brest,French Ligue 1,90,6.01
Mathew Ryan,J30,GK,Lens,French Ligue 1,90,7.01
Gautier Larsonneur,J30,GK,Saint-Étienne,French Ligue 1,90,6.15
Rémy Descamps,J30,GK,Lyon,French Ligue 1,90,5.67
Patrik Carlgren,J29,GK,Nantes,French Ligue 1,90,6.88
Gianluigi Donnarumma,J29,GK,Paris S-G,French Ligue 1,90,6.39
Yann Sommer,J7,GK,Inter,Italian Serie A,90,5.9
Vanja Milinković-Savić,J7,GK,Torino,Italian Serie A,90,6.32
Gianluigi Donnarumma,J31,GK,Paris S-G,French Ligue 1,90,5.06
Marcin Bułka,J31,GK,Nice,French Ligue 1,90,7.28
Đorđe Petrović,J31,GK,Strasbourg,French Ligue 1,90,6.99
Gautier Larsonneur,J31,GK,Saint-Étienne,French Ligue 1,90,6.3
Mathieu Gorgelin,J31,GK,Le Havre,French Ligue 1,90,7.1
Philipp Köhn,J31,GK,Monaco,French Ligue 1,90,6.53
Lucas Perri,J31,GK,Lyon,French Ligue 1,90,6.31
Brice Samba,J31,GK,Rennes,French Ligue 1,90,5.25
Yahia Fofana,J31,GK,Angers,French Ligue 1,90,5.93
Lucas Chevalier,J31,GK,Lille,French Ligue 1,90,7.62
Benjamin Lecomte,J31,GK,Montpellier,French Ligue 1,90,7.53
Yehvann Diouf,J31,GK,Reims,French Ligue 1,90,7.28
Anthony Lopes,J31,GK,Nantes,French Ligue 1,90,7.27
Guillaume Restes,J31,GK,Toulouse,French Ligue 1,90,7.22
Mathew Ryan,J31,GK,Lens,French Ligue 1,90,5.26
Donovan Léon,J31,GK,Auxerre,French Ligue 1,90,7.9
Gerónimo Rulli,J31,GK,Marseille,French Ligue 1,90,6.86
Grégoire Coudert,J31,GK,Brest,French Ligue 1,90,5.26
Marcin Bułka,J32,GK,Nice,French Ligue 1,90,7.39
Yehvann Diouf,J32,GK,Reims,French Ligue 1,90,6.47
Michele Di Gregorio,J7,GK,Juventus,Italian Serie A,90,6.57
Simone Scuffet,J7,GK,Cagliari,Italian Serie A,90,6.75
Đorđe Petrović,J32,GK,Strasbourg,French Ligue 1,90,6.62
Matvei Safonov,J32,GK,Paris S-G,French Ligue 1,90,5.51
Guillaume Restes,J32,GK,Toulouse,French Ligue 1,90,7.04
Brice Samba,J32,GK,Rennes,French Ligue 1,90,6.22
Gautier Larsonneur,J32,GK,Saint-Étienne,French Ligue 1,90,5.62
Philipp Köhn,J32,GK,Monaco,French Ligue 1,90,6.13
Anthony Lopes,J32,GK,Nantes,French Ligue 1,90,5.89
Yahia Fofana,J32,GK,Angers,French Ligue 1,90,7.7
Donovan Léon,J32,GK,Auxerre,French Ligue 1,90,6.52
Mathieu Gorgelin,J32,GK,Le Havre,French Ligue 1,90,6.17
Marco Bizot,J32,GK,Brest,French Ligue 1,90,7.25
Benjamin Lecomte,J32,GK,Montpellier,French Ligue 1,90,6.81
Lucas Perri,J32,GK,Lyon,French Ligue 1,90,5.47
Mathew Ryan,J32,GK,Lens,French Ligue 1,90,6.28
Lucas Chevalier,J32,GK,Lille,French Ligue 1,90,6.6
Gerónimo Rulli,J32,GK,Marseille,French Ligue 1,90,6.15
Marco Bizot,J33,GK,Brest,French Ligue 1,90,7.72
Lucas Chevalier,J33,GK,Lille,French Ligue 1,90,6.22
Philipp Köhn,J33,GK,Monaco,French Ligue 1,90,7.77
Lucas Perri,J33,GK,Lyon,French Ligue 1,90,5.78
Ivan Provedel,J7,GK,Lazio,Italian Serie A,90,6.25
Devis Vásquez,J7,GK,Empoli,Italian Serie A,90,6.21
Donovan Léon,J33,GK,Auxerre,French Ligue 1,90,6.23
Anthony Lopes,J33,GK,Nantes,French Ligue 1,90,6.51
Yahia Fofana,J33,GK,Angers,French Ligue 1,90,6.04
Đorđe Petrović,J33,GK,Strasbourg,French Ligue 1,90,5.78
Benjamin Lecomte,J33,GK,Montpellier,French Ligue 1,90,5.3
Arnau Tenas,J33,GK,Paris S-G,French Ligue 1,90,6.89
Brice Samba,J33,GK,Rennes,French Ligue 1,90,7.87
Marcin Bułka,J33,GK,Nice,French Ligue 1,90,5.89
Yehvann Diouf,J33,GK,Reims,French Ligue 1,90,5.75
Gautier Larsonneur,J33,GK,Saint-Étienne,French Ligue 1,90,7.5
Mathieu Gorgelin,J33,GK,Le Havre,French Ligue 1,90,6.1
Gerónimo Rulli,J33,GK,Marseille,French Ligue 1,90,6.15
Guillaume Restes,J33,GK,Toulouse,French Ligue 1,90,6.05
Mathew Ryan,J33,GK,Lens,French Ligue 1,90,6.69
Gautier Larsonneur,J34,GK,Saint-Étienne,French Ligue 1,90,6.0
Guillaume Restes,J34,GK,Toulouse,French Ligue 1,90,6.13
Gianluigi Donnarumma,J34,GK,Paris S-G,French Ligue 1,90,6.06
Donovan Léon,J34,GK,Auxerre,French Ligue 1,90,6.51
Lucas Perri,J34,GK,Lyon,French Ligue 1,90,7.34
Melvin Zinga,J34,GK,Angers,French Ligue 1,90,6.45
Federico Ravaglia,J7,GK,Bologna,Italian Serie A,90,7.17
Zion Suzuki,J7,GK,Parma,Italian Serie A,90,7.61
Đorđe Petrović,J34,GK,Strasbourg,French Ligue 1,90,6.09
Mathieu Gorgelin,J34,GK,Le Havre,French Ligue 1,90,5.96
Mathew Ryan,J34,GK,Lens,French Ligue 1,90,7.56
Philipp Köhn,J34,GK,Monaco,French Ligue 1,90,5.41
Gerónimo Rulli,J34,GK,Marseille,French Ligue 1,90,6.03
Brice Samba,J34,GK,Rennes,French Ligue 1,89,6.16
Anthony Lopes,J34,GK,Nantes,French Ligue 1,90,6.91
Dimitry Bertaud,J34,GK,Montpellier,French Ligue 1,90,5.5
Marcin Bułka,J34,GK,Nice,French Ligue 1,90,7.09
Marco Bizot,J34,GK,Brest,French Ligue 1,90,5.48
Lucas Chevalier,J34,GK,Lille,French Ligue 1,90,5.83
Yehvann Diouf,J34,GK,Reims,French Ligue 1,90,6.27
Jonas Omlin,J1,GK,Gladbach,German Bundesliga,90,5.63
Lukáš Hrádecký,J1,GK,Leverkusen,German Bundesliga,90,6.4
Oliver Baumann,J1,GK,Hoffenheim,German Bundesliga,90,6.14
Timon Weiner,J1,GK,Holstein Kiel,German Bundesliga,90,6.66
Robin Zentner,J1,GK,Mainz 05,German Bundesliga,90,6.79
Frederik Rønnow,J1,GK,Union Berlin,German Bundesliga,90,6.57
Nediljko Labrović,J1,GK,Augsburg,German Bundesliga,90,5.71
Michael Zetterer,J1,GK,Werder Bremen,German Bundesliga,90,5.91
Semuel Pizzignacco,J7,GK,Monza,Italian Serie A,90,6.72
Mile Svilar,J7,GK,Roma,Italian Serie A,90,6.55
Florian Müller,J1,GK,Freiburg,German Bundesliga,90,6.28
Alexander Nübel,J1,GK,Stuttgart,German Bundesliga,90,5.29
Péter Gulácsi,J1,GK,RB Leipzig,German Bundesliga,90,7.54
Patrick Drewes,J1,GK,Bochum,German Bundesliga,90,6.43
Gregor Kobel,J1,GK,Dortmund,German Bundesliga,90,7.31
Kevin Trapp,J1,GK,Eint Frankfurt,German Bundesliga,90,5.78
Kamil Grabara,J1,GK,Wolfsburg,German Bundesliga,90,5.98
Manuel Neuer,J1,GK,Bayern Munich,German Bundesliga,90,6.07
Nikola Vasilj,J1,GK,St. Pauli,German Bundesliga,90,5.98
Kevin Müller,J1,GK,Heidenheim,German Bundesliga,90,7.68
Frederik Rønnow,J2,GK,Union Berlin,German Bundesliga,90,7.27
Nikola Vasilj,J2,GK,St. Pauli,German Bundesliga,90,6.49
Michael Zetterer,J2,GK,Werder Bremen,German Bundesliga,90,7.51
Gregor Kobel,J2,GK,Dortmund,German Bundesliga,90,6.9
Kevin Trapp,J2,GK,Eint Frankfurt,German Bundesliga,90,6.54
Oliver Baumann,J2,GK,Hoffenheim,German Bundesliga,90,5.96
Patrick Drewes,J2,GK,Bochum,German Bundesliga,90,6.8
Jonas Omlin,J2,GK,Gladbach,German Bundesliga,90,7.6
Timon Weiner,J2,GK,Holstein Kiel,German Bundesliga,90,5.85
Kamil Grabara,J2,GK,Wolfsburg,German Bundesliga,90,7.67
Simone Scuffet,J1,GK,Cagliari,Italian Serie A,90,7.54
Mile Svilar,J1,GK,Roma,Italian Serie A,90,7.05
David de Gea,J7,GK,Fiorentina,Italian Serie A,90,7.1
Mike Maignan,J7,GK,Milan,Italian Serie A,90,5.69
Alexander Nübel,J2,GK,Stuttgart,German Bundesliga,90,5.7
Robin Zentner,J2,GK,Mainz 05,German Bundesliga,90,5.99
Matej Kovar,J2,GK,Leverkusen,German Bundesliga,90,5.34
Péter Gulácsi,J2,GK,RB Leipzig,German Bundesliga,90,5.91
Kevin Müller,J2,GK,Heidenheim,German Bundesliga,90,7.12
Nediljko Labrović,J2,GK,Augsburg,German Bundesliga,90,5.35
Manuel Neuer,J2,GK,Bayern Munich,German Bundesliga,90,7.13
Florian Müller,J2,GK,Freiburg,German Bundesliga,90,5.7
Gregor Kobel,J3,GK,Dortmund,German Bundesliga,90,5.87
Kevin Müller,J3,GK,Heidenheim,German Bundesliga,90,5.29
Péter Gulácsi,J3,GK,RB Leipzig,German Bundesliga,90,7.15
Frederik Rønnow,J3,GK,Union Berlin,German Bundesliga,90,7.6
Jonas Omlin,J3,GK,Gladbach,German Bundesliga,90,6.04
Alexander Nübel,J3,GK,Stuttgart,German Bundesliga,90,7.25
Noah Atubolu,J3,GK,Freiburg,German Bundesliga,90,7.23
Patrick Drewes,J3,GK,Bochum,German Bundesliga,90,7.03
Kamil Grabara,J3,GK,Wolfsburg,German Bundesliga,90,6.51
Kevin Trapp,J3,GK,Eint Frankfurt,German Bundesliga,45,6.86
Kauã Santos,J3,GK,Eint Frankfurt,German Bundesliga,45,5.92
Oliver Baumann,J3,GK,Hoffenheim,German Bundesliga,90,6.0
Lukáš Hrádecký,J3,GK,Leverkusen,German Bundesliga,90,6.34
Nicola Leali,J8,GK,Genoa,Italian Serie A,90,6.14
Federico Ravaglia,J8,GK,Bologna,Italian Serie A,90,5.8
Timon Weiner,J3,GK,Holstein Kiel,German Bundesliga,90,5.61
Manuel Neuer,J3,GK,Bayern Munich,German Bundesliga,90,5.84
Nediljko Labrović,J3,GK,Augsburg,German Bundesliga,90,6.6
Nikola Vasilj,J3,GK,St. Pauli,German Bundesliga,90,6.44
Robin Zentner,J3,GK,Mainz 05,German Bundesliga,90,6.1
Michael Zetterer,J3,GK,Werder Bremen,German Bundesliga,90,6.81
Nediljko Labrović,J4,GK,Augsburg,German Bundesliga,90,5.3
Robin Zentner,J4,GK,Mainz 05,German Bundesliga,90,6.93
Frederik Rønnow,J4,GK,Union Berlin,German Bundesliga,90,6.19
Oliver Baumann,J4,GK,Hoffenheim,German Bundesliga,90,5.99
Patrick Drewes,J4,GK,Bochum,German Bundesliga,90,6.18
Timon Weiner,J4,GK,Holstein Kiel,German Bundesliga,90,5.98
Kevin Müller,J4,GK,Heidenheim,German Bundesliga,90,5.71
Noah Atubolu,J4,GK,Freiburg,German Bundesliga,90,7.11
Michael Zetterer,J4,GK,Werder Bremen,German Bundesliga,90,5.57
Sven Ulreich,J4,GK,Bayern Munich,German Bundesliga,90,7.05
Kauã Santos,J4,GK,Eint Frankfurt,German Bundesliga,90,7.68
Moritz Nicolas,J4,GK,Gladbach,German Bundesliga,90,6.16
Lukáš Hrádecký,J4,GK,Leverkusen,German Bundesliga,90,5.26
Kamil Grabara,J4,GK,Wolfsburg,German Bundesliga,90,5.38
Emil Audero,J8,GK,Como,Italian Serie A,90,6.34
Zion Suzuki,J8,GK,Parma,Italian Serie A,90,6.51
Alexander Nübel,J4,GK,Stuttgart,German Bundesliga,90,6.25
Gregor Kobel,J4,GK,Dortmund,German Bundesliga,90,5.33
Nikola Vasilj,J4,GK,St. Pauli,German Bundesliga,90,7.44
Péter Gulácsi,J4,GK,RB Leipzig,German Bundesliga,90,7.61
Gregor Kobel,J5,GK,Dortmund,German Bundesliga,90,5.92
Patrick Drewes,J5,GK,Bochum,German Bundesliga,90,5.67
Robin Zentner,J5,GK,Mainz 05,German Bundesliga,90,6.3
Kevin Müller,J5,GK,Heidenheim,German Bundesliga,90,7.3
Noah Atubolu,J5,GK,Freiburg,German Bundesliga,90,5.31
Nikola Vasilj,J5,GK,St. Pauli,German Bundesliga,90,7.69
Péter Gulácsi,J5,GK,RB Leipzig,German Bundesliga,90,7.32
Nediljko Labrović,J5,GK,Augsburg,German Bundesliga,90,5.71
Moritz Nicolas,J5,GK,Gladbach,German Bundesliga,90,7.46
Frederik Rønnow,J5,GK,Union Berlin,German Bundesliga,90,5.84
Kamil Grabara,J5,GK,Wolfsburg,German Bundesliga,90,5.99
Alexander Nübel,J5,GK,Stuttgart,German Bundesliga,90,5.79
Manuel Neuer,J5,GK,Bayern Munich,German Bundesliga,90,6.21
Lukáš Hrádecký,J5,GK,Leverkusen,German Bundesliga,90,6.42
Timon Weiner,J5,GK,Holstein Kiel,German Bundesliga,90,5.32
Kauã Santos,J5,GK,Eint Frankfurt,German Bundesliga,90,5.96
Mike Maignan,J8,GK,Milan,Italian Serie A,90,7.29
Maduka Okoye,J8,GK,Udinese,Italian Serie A,90,6.63
Oliver Baumann,J5,GK,Hoffenheim,German Bundesliga,90,6.22
Michael Zetterer,J5,GK,Werder Bremen,German Bundesliga,90,5.52
Nediljko Labrović,J6,GK,Augsburg,German Bundesliga,90,6.41
Moritz Nicolas,J6,GK,Gladbach,German Bundesliga,90,5.8
Patrick Drewes,J6,GK,Bochum,German Bundesliga,90,5.97
Kamil Grabara,J6,GK,Wolfsburg,German Bundesliga,90,7.2
Frederik Rønnow,J6,GK,Union Berlin,German Bundesliga,90,7.14
Gregor Kobel,J6,GK,Dortmund,German Bundesliga,90,6.12
Michael Zetterer,J6,GK,Werder Bremen,German Bundesliga,90,6.31
Noah Atubolu,J6,GK,Freiburg,German Bundesliga,90,7.75
Lukáš Hrádecký,J6,GK,Leverkusen,German Bundesliga,90,5.82
Timon Weiner,J6,GK,Holstein Kiel,German Bundesliga,90,5.93
Nikola Vasilj,J6,GK,St. Pauli,German Bundesliga,90,5.28
Robin Zentner,J6,GK,Mainz 05,German Bundesliga,90,7.57
Kevin Müller,J6,GK,Heidenheim,German Bundesliga,90,6.19
Péter Gulácsi,J6,GK,RB Leipzig,German Bundesliga,90,7.75
Kauã Santos,J6,GK,Eint Frankfurt,German Bundesliga,90,6.55
Manuel Neuer,J6,GK,Bayern Munich,German Bundesliga,90,5.24
Alexander Nübel,J6,GK,Stuttgart,German Bundesliga,90,6.15
Oliver Baumann,J6,GK,Hoffenheim,German Bundesliga,90,7.1
Michele Di Gregorio,J8,GK,Juventus,Italian Serie A,90,7.11
Ivan Provedel,J8,GK,Lazio,Italian Serie A,90,6.52
Gregor Kobel,J7,GK,Dortmund,German Bundesliga,90,5.96
Nikola Vasilj,J7,GK,St. Pauli,German Bundesliga,90,6.4
Lukáš Hrádecký,J7,GK,Leverkusen,German Bundesliga,90,6.22
Kevin Trapp,J7,GK,Eint Frankfurt,German Bundesliga,90,6.62
Robin Zentner,J7,GK,Mainz 05,German Bundesliga,90,5.94
Péter Gulácsi,J7,GK,RB Leipzig,German Bundesliga,90,7.35
Noah Atubolu,J7,GK,Freiburg,German Bundesliga,90,6.69
Nediljko Labrović,J7,GK,Augsburg,German Bundesliga,90,5.63
Oliver Baumann,J7,GK,Hoffenheim,German Bundesliga,90,6.76
Patrick Drewes,J7,GK,Bochum,German Bundesliga,90,6.48
Moritz Nicolas,J7,GK,Gladbach,German Bundesliga,90,6.15
Kevin Müller,J7,GK,Heidenheim,German Bundesliga,90,6.21
Manuel Neuer,J7,GK,Bayern Munich,German Bundesliga,90,6.98
Alexander Nübel,J7,GK,Stuttgart,German Bundesliga,90,5.7
Timon Weiner,J7,GK,Holstein Kiel,German Bundesliga,90,5.77
Frederik Rønnow,J7,GK,Union Berlin,German Bundesliga,90,7.79
Kamil Grabara,J7,GK,Wolfsburg,German Bundesliga,90,5.52
Michael Zetterer,J7,GK,Werder Bremen,German Bundesliga,90,6.23
Robin Zentner,J8,GK,Mainz 05,German Bundesliga,90,6.78
Moritz Nicolas,J8,GK,Gladbach,German Bundesliga,90,6.41
Devis Vásquez,J8,GK,Empoli,Italian Serie A,90,6.29
Elia Caprile,J8,GK,Napoli,Italian Serie A,90,7.77
Nikola Vasilj,J8,GK,St. Pauli,German Bundesliga,90,7.7
Kamil Grabara,J8,GK,Wolfsburg,German Bundesliga,90,7.46
Alexander Nübel,J8,GK,Stuttgart,German Bundesliga,90,6.28
Timon Weiner,J8,GK,Holstein Kiel,German Bundesliga,90,6.06
Nediljko Labrović,J8,GK,Augsburg,German Bundesliga,90,6.93
Gregor Kobel,J8,GK,Dortmund,German Bundesliga,90,5.6
Péter Gulácsi,J8,GK,RB Leipzig,German Bundesliga,45,6.21
Maarten Vandevoordt,J8,GK,RB Leipzig,German Bundesliga,45,7.73
Noah Atubolu,J8,GK,Freiburg,German Bundesliga,90,6.54
Michael Zetterer,J8,GK,Werder Bremen,German Bundesliga,90,5.96
Lukáš Hrádecký,J8,GK,Leverkusen,German Bundesliga,90,6.46
Patrick Drewes,J8,GK,Bochum,German Bundesliga,90,5.44
Manuel Neuer,J8,GK,Bayern Munich,German Bundesliga,90,6.93
Frederik Rønnow,J8,GK,Union Berlin,German Bundesliga,90,6.71
Kevin Trapp,J8,GK,Eint Frankfurt,German Bundesliga,90,6.84
Kevin Müller,J8,GK,Heidenheim,German Bundesliga,90,7.71
Oliver Baumann,J8,GK,Hoffenheim,German Bundesliga,90,7.68
Lukáš Hrádecký,J9,GK,Leverkusen,German Bundesliga,90,6.99
Alexander Nübel,J9,GK,Stuttgart,German Bundesliga,90,7.49
Kamil Grabara,J9,GK,Wolfsburg,German Bundesliga,90,6.19
Nediljko Labrović,J9,GK,Augsburg,German Bundesliga,90,6.93
Filip Stankovic,J8,GK,Venezia,Italian Serie A,90,6.04
Marco Carnesecchi,J8,GK,Atalanta,Italian Serie A,90,7.48
Manuel Neuer,J9,GK,Bayern Munich,German Bundesliga,90,7.05
Frederik Rønnow,J9,GK,Union Berlin,German Bundesliga,90,6.06
Kevin Trapp,J9,GK,Eint Frankfurt,German Bundesliga,90,6.38
Patrick Drewes,J9,GK,Bochum,German Bundesliga,90,5.29
Timon Weiner,J9,GK,Holstein Kiel,German Bundesliga,90,7.59
Kevin Müller,J9,GK,Heidenheim,German Bundesliga,90,6.57
Oliver Baumann,J9,GK,Hoffenheim,German Bundesliga,90,5.73
Nikola Vasilj,J9,GK,St. Pauli,German Bundesliga,90,7.68
Alexander Meyer,J9,GK,Dortmund,German Bundesliga,90,6.16
Péter Gulácsi,J9,GK,RB Leipzig,German Bundesliga,90,5.99
Noah Atubolu,J9,GK,Freiburg,German Bundesliga,90,7.54
Robin Zentner,J9,GK,Mainz 05,German Bundesliga,90,7.45
Moritz Nicolas,J9,GK,Gladbach,German Bundesliga,90,6.95
Michael Zetterer,J9,GK,Werder Bremen,German Bundesliga,90,5.25
Frederik Rønnow,J10,GK,Union Berlin,German Bundesliga,90,7.54
Noah Atubolu,J10,GK,Freiburg,German Bundesliga,90,7.77
Patrick Drewes,J10,GK,Bochum,German Bundesliga,90,6.26
Lukáš Hrádecký,J10,GK,Leverkusen,German Bundesliga,90,6.03
Michael Zetterer,J10,GK,Werder Bremen,German Bundesliga,90,6.28
Timon Weiner,J10,GK,Holstein Kiel,German Bundesliga,90,6.14
Wladimiro Falcone,J8,GK,Lecce,Italian Serie A,90,5.42
David de Gea,J8,GK,Fiorentina,Italian Serie A,90,7.02
Robin Zentner,J10,GK,Mainz 05,German Bundesliga,90,6.27
Alexander Meyer,J10,GK,Dortmund,German Bundesliga,90,6.36
Nikola Vasilj,J10,GK,St. Pauli,German Bundesliga,90,6.6
Manuel Neuer,J10,GK,Bayern Munich,German Bundesliga,90,7.09
Péter Gulácsi,J10,GK,RB Leipzig,German Bundesliga,90,7.17
Moritz Nicolas,J10,GK,Gladbach,German Bundesliga,90,7.64
Nediljko Labrović,J10,GK,Augsburg,German Bundesliga,90,7.4
Oliver Baumann,J10,GK,Hoffenheim,German Bundesliga,90,7.2
Alexander Nübel,J10,GK,Stuttgart,German Bundesliga,90,5.19
Kevin Trapp,J10,GK,Eint Frankfurt,German Bundesliga,90,6.55
Kevin Müller,J10,GK,Heidenheim,German Bundesliga,90,5.37
Kamil Grabara,J10,GK,Wolfsburg,German Bundesliga,90,6.89
Manuel Neuer,J11,GK,Bayern Munich,German Bundesliga,90,6.94
Nediljko Labrović,J11,GK,Augsburg,German Bundesliga,90,6.83
Kamil Grabara,J11,GK,Wolfsburg,German Bundesliga,90,7.62
Frederik Rønnow,J11,GK,Union Berlin,German Bundesliga,90,6.37
Lukáš Hrádecký,J11,GK,Leverkusen,German Bundesliga,90,5.96
Kevin Müller,J11,GK,Heidenheim,German Bundesliga,90,5.17
Oliver Baumann,J11,GK,Hoffenheim,German Bundesliga,90,5.75
Péter Gulácsi,J11,GK,RB Leipzig,German Bundesliga,90,5.22
Simone Scuffet,J8,GK,Cagliari,Italian Serie A,90,5.99
Vanja Milinković-Savić,J8,GK,Torino,Italian Serie A,90,5.33
Alexander Nübel,J11,GK,Stuttgart,German Bundesliga,90,7.11
Patrick Drewes,J11,GK,Bochum,German Bundesliga,90,5.97
Gregor Kobel,J11,GK,Dortmund,German Bundesliga,90,7.47
Noah Atubolu,J11,GK,Freiburg,German Bundesliga,90,5.24
Kevin Trapp,J11,GK,Eint Frankfurt,German Bundesliga,90,7.33
Michael Zetterer,J11,GK,Werder Bremen,German Bundesliga,90,6.95
Timon Weiner,J11,GK,Holstein Kiel,German Bundesliga,90,5.93
Robin Zentner,J11,GK,Mainz 05,German Bundesliga,90,7.61
Moritz Nicolas,J11,GK,Gladbach,German Bundesliga,90,7.5
Nikola Vasilj,J11,GK,St. Pauli,German Bundesliga,90,6.17
Nikola Vasilj,J12,GK,St. Pauli,German Bundesliga,90,6.79
Timon Weiner,J12,GK,Holstein Kiel,German Bundesliga,90,5.37
Péter Gulácsi,J12,GK,RB Leipzig,German Bundesliga,90,5.21
Kamil Grabara,J12,GK,Wolfsburg,German Bundesliga,90,6.64
Noah Atubolu,J12,GK,Freiburg,German Bundesliga,90,6.71
Moritz Nicolas,J12,GK,Gladbach,German Bundesliga,90,5.83
Frederik Rønnow,J12,GK,Union Berlin,German Bundesliga,90,5.93
Lukáš Hrádecký,J12,GK,Leverkusen,German Bundesliga,90,6.6
Michael Zetterer,J12,GK,Werder Bremen,German Bundesliga,90,5.7
Alexander Nübel,J12,GK,Stuttgart,German Bundesliga,90,6.02
Mile Svilar,J8,GK,Roma,Italian Serie A,90,7.02
Yann Sommer,J8,GK,Inter,Italian Serie A,90,7.69
Nediljko Labrović,J12,GK,Augsburg,German Bundesliga,90,7.41
Patrick Drewes,J12,GK,Bochum,German Bundesliga,90,7.06
Gregor Kobel,J12,GK,Dortmund,German Bundesliga,90,6.83
Manuel Neuer,J12,GK,Bayern Munich,German Bundesliga,90,6.12
Robin Zentner,J12,GK,Mainz 05,German Bundesliga,90,7.51
Oliver Baumann,J12,GK,Hoffenheim,German Bundesliga,90,6.63
Kevin Müller,J12,GK,Heidenheim,German Bundesliga,90,5.52
Kevin Trapp,J12,GK,Eint Frankfurt,German Bundesliga,90,7.36
Alexander Nübel,J13,GK,Stuttgart,German Bundesliga,90,5.69
Frederik Rønnow,J13,GK,Union Berlin,German Bundesliga,90,6.28
Patrick Drewes,J13,GK,Bochum,German Bundesliga,90,6.25
Michael Zetterer,J13,GK,Werder Bremen,German Bundesliga,90,7.47
Timon Weiner,J13,GK,Holstein Kiel,German Bundesliga,90,5.76
Péter Gulácsi,J13,GK,RB Leipzig,German Bundesliga,90,7.52
Lukáš Hrádecký,J13,GK,Leverkusen,German Bundesliga,90,6.88
Nikola Vasilj,J13,GK,St. Pauli,German Bundesliga,90,5.73
Kevin Trapp,J13,GK,Eint Frankfurt,German Bundesliga,90,5.45
Nediljko Labrović,J13,GK,Augsburg,German Bundesliga,90,6.07
Daniel Peretz,J13,GK,Bayern Munich,German Bundesliga,90,5.81
Kevin Müller,J13,GK,Heidenheim,German Bundesliga,90,5.57
Ivan Provedel,J1,GK,Lazio,Italian Serie A,90,6.3
Jesse Joronen,J1,GK,Venezia,Italian Serie A,90,5.32
Lorenzo Montipò,J8,GK,Hellas Verona,Italian Serie A,90,5.57
Stefano Turati,J8,GK,Monza,Italian Serie A,90,7.74
Moritz Nicolas,J13,GK,Gladbach,German Bundesliga,90,6.56
