Nation,Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
pl POL,DF,Frosinone,30,1994,1,1,15,22,21,14,4
pl POL,GK,Twente,37,1987,3,3,270,41,46,49,41
pl POL,DF,Spezia,26,1998,32,30,2699,64,65,57,55
br BRA,DF,Arouca,27,1996,3,0,78,45,58,86,33
be BEL,MF,Charleroi,20,2003,2,0,12,39,32,61,51
nl NED,DF,Feyenoord,22,2001,12,8,645,58,90,72,35
us USA,MF,Philadelphia Union,21-114,2004,19,17,1438,83,77,82,44
nl NED,MF,Feyenoord,23,2001,18,16,1391,85,59,70,54
it ITA,MO,Spezia,22,2002,17,6,637,84,80,66,53
0,MO,Millwall,0,0,10,7,608,25,44,35,79
pt POR,DF,Famalicão,29,1995,26,24,2085,57,78,70,44
pt POR,MO,Farense,28,1996,7,3,359,43,65,41,24
ar ARG,DF,Barracas Central,32-057,1993,11,4,454,59,31,69,32
co COL,FW,Internacional,29-307,1995,13,7,612,57,31,48,62
pt POR,MF,Casa Pia,22,2002,22,12,1011,32,43,28,66
br BRA,GK,Real Salt Lake,35-060,1990,22,22,1980,53,48,61,62
br BRA,MF,UANL,35,1989,23,18,1411,31,58,41,44
mx MEX,MO,Puebla,26,1997,8,0,151,73,18,32,57
mx MEX,DF,Tijuana,23,2000,25,21,1754,34,42,54,65
pe PER,DF,pe Sporting Cristal,24-016,2001,5,5,371,67,21,38,57
ar ARG,DF,Defensa y Just,35-187,1990,7,4,480,28,46,38,60
br BRA,FW,Colorado Rapids,25-096,2000,21,20,1761,74,69,49,68
br BRA,GK,São Paulo,36-026,1989,20,20,1800,45,40,53,67
ar ARG,MF,Unión,21-313,2003,11,10,768,38,58,44,78
pt POR,DF,Ceará,30-191,1995,7,2,261,47,53,56,62
pt POR,MF,AVS Futebol,22,2002,21,10,1033,49,30,43,67
br BRA,DF,Orlando City,27-164,1998,16,6,676,59,71,71,48
br BRA,DF,Sport Recife,32-063,1993,1,1,90,46,43,50,22
at AUT,DF,Willem II,27,1997,31,31,2777,56,62,42,38
it ITA,DF,Cesena,25,1999,27,16,1457,46,66,70,21
it ITA,MF,Bari,33,1991,14,7,618,58,48,39,62
it ITA,DF,Bari,33,1991,30,28,2553,68,78,62,55
dz ALG,DF,Mechelen,22,2002,26,15,1562,78,64,85,52
fr FRA,MO,Estoril,25,1999,22,9,859,40,85,73,42
pt POR,MF,Farense,18,2006,1,0,1,21,11,7,6
id IDN,MF,Dender,26,1998,20,11,1012,63,55,74,53
ca CAN,DF,NY Red Bulls,30-004,1995,14,7,743,62,62,75,68
nl NED,MO,Beerschot,33,1991,6,5,467,54,50,84,53
us USA,DF,FC Juárez,21,2003,34,34,2770,46,67,65,44
ca CAN,MF,Vancouver W'caps,22-351,2002,18,10,868,35,74,46,49
se SWE,MF,Plymouth Argyle,22,2001,28,18,1374,75,47,58,42
br BRA,MF,FC Dallas,32-058,1993,18,17,1448,28,63,34,52
ar ARG,MO,Lanús,31-268,1993,12,11,836,40,53,34,65
ar ARG,MF,ar Racing Club,22-160,2003,8,2,214,51,31,61,47
ar ARG,DF,Banfield,21-179,2004,16,13,1120,54,63,70,54
ar ARG,FW,Orlando City,24-076,2001,20,7,800,66,41,43,69
mx MEX,DF,Tijuana,20,2003,21,10,1007,38,41,45,68
ar ARG,DF,ar Estudiantes–LP,34-136,1991,6,6,450,36,55,54,72
ar ARG,MF,Belgrano,20-249,2004,4,1,149,64,51,89,64
ar ARG,MO,Atlé Tucumán,25-120,2000,14,7,638,41,56,40,49
ar ARG,MO,Santos,24,2000,29,24,2083,46,47,66,58
bo BOL,MF,bo Bolívar,26-018,1999,4,4,358,91,76,75,23
mx MEX,MO,Tijuana,19,2004,26,13,1249,38,71,70,64
dz ALG,MF,Feyenoord,26,1998,22,12,1091,61,74,52,54
br BRA,DF,Internacional,24-128,2001,7,4,363,56,61,70,55
uy URU,DF,Tigre,32-357,1992,6,3,281,51,31,32,48
mx MEX,DF,América,23,2001,24,18,1704,58,50,40,58
py PAR,FW,Palmeiras,25-322,1999,1,0,16,36,42,77,20
ar ARG,FW,Huracán,35-278,1989,9,0,182,42,51,50,17
cr CRC,MO,D.C. United,28-186,1997,12,2,385,38,78,45,61
uy URU,GK,Vélez Sarsfield,21-232,2003,1,1,90,41,44,44,45
br BRA,MF,Corinthians,28-200,1996,12,11,789,26,31,36,64
rs SRB,DF,Vancouver W'caps,26-117,1999,20,19,1722,47,41,40,30
it ITA,DF,Toronto FC,28-117,1997,17,16,1269,41,56,57,59
au AUS,MO,Coventry City,20,2003,3,0,10,35,11,44,15
it ITA,MF,Südtirol,19,2005,29,22,1949,49,31,27,68
ng NGA,FW,Südtirol,33,1991,37,32,2812,54,61,49,51
ng NGA,MF,Club Brugge,23,2001,25,21,1683,51,59,51,37
br BRA,MF,Palmeiras,30-030,1995,10,5,347,89,76,57,35
ro ROU,MF,Catanzaro,21,2003,12,5,607,47,64,72,33
se SWE,DF,St. Louis,29-336,1995,1,0,8,22,13,18,4
de GER,MO,NAC Breda,20,2004,18,9,742,25,52,42,45
br BRA,DF,Farense,34,1989,10,5,479,82,56,38,49
nl NED,DF,Middlesbrough,20,2004,27,23,2128,30,52,51,50
ca CAN,MF,Vancouver W'caps,17-305,2007,1,0,9,21,19,38,42
dz ALG,FW,QPR,19,2005,20,9,822,55,53,56,67
br BRA,FW,Vasco da Gama,18-350,2006,12,10,875,59,64,70,60
be BEL,FW,Ajax,18,2006,1,0,14,16,21,33,26
br BRA,FW,Internacional,17-006,2008,1,0,23,16,13,12,30
gh GHA,MO,Charleroi,20,2004,4,0,67,27,11,85,41
mx MEX,MO,Atlas,24,2000,22,14,1216,46,82,50,43
0,DF,Palermo,25,1999,29,26,2332,65,39,50,49
es ESP,FW,Casa Pia,23,2001,5,3,250,47,45,45,59
mx MEX,MO,Mazatlán,22,2002,12,4,341,54,17,7,33
mx MEX,MO,Puebla,22,2001,29,19,1493,48,75,32,52
py PAR,DF,Vitória,33-304,1991,4,4,358,39,43,70,50
ar ARG,MF,ar Vélez Sarsfield,20-147,2005,1,0,11,21,19,7,6
ar ARG,DF,Platense,27-320,1997,1,1,73,46,43,38,7
mx MEX,DF,Guadalajara,21,2003,10,6,613,23,22,27,56
mx MEX,MF,Necaxa,24,2000,17,1,336,61,51,62,62
nl NED,DF,RKC Waalwijk,28,1996,7,4,403,33,48,57,41
eng ENG,DF,Luton Town,27,1996,17,10,852,56,49,50,52
us USA,MF,Seattle Sounders,20-110,2005,7,1,167,39,55,69,82
wls WAL,DF,Portsmouth,26,1998,27,23,2144,47,28,22,54
eng ENG,MF,Hull City,24,1999,44,36,2966,57,48,55,26
us USA,DF,Colorado Rapids,27-038,1998,19,19,1642,45,53,63,49
br BRA,DF,Juventude,32-147,1993,5,2,201,49,55,53,32
us USA,DF,SJ Earthquakes,21-222,2003,8,4,413,44,66,61,63
be BEL,DF,Sint-Truiden,22,2002,27,26,2340,52,51,59,66
br BRA,DF,Mirassol,35-294,1989,12,11,1001,87,79,67,19
fr FRA,MO,Sampdoria,27,1996,13,9,720,41,41,26,63
nl NED,GK,Ajax,40,1983,24,24,2160,55,79,70,76
br BRA,MO,Fluminense,37-161,1988,2,0,20,15,17,35,21
ec ECU,MF,ec Independiente,34-180,1991,4,2,171,85,69,69,24
br BRA,FW,Vitória,29-152,1996,7,6,518,50,32,19,51
gw GNB,MF,Casa Pia,17,2007,3,1,98,23,32,34,31
hr CRO,DF,Estrela,26,1997,21,14,1400,44,44,36,54
pt POR,MF,Benfica,26,1997,10,1,201,34,62,76,45
pe PER,DF,pe Alianza Lima,29-037,1996,4,4,338,34,32,21,63
ar ARG,DF,Gimnasia–LP,25-193,2000,9,4,393,34,31,34,60
uy URU,FW,Vitória,31-094,1994,2,0,53,37,35,7,34
uy URU,DF,Sarmiento,24-106,2001,12,12,1048,46,37,43,47
ar ARG,DF,Atlético Mineiro,32-033,1993,6,1,138,56,32,85,49
ar ARG,MF,Atlé Tucumán,29-042,1996,3,3,181,55,62,48,40
br BRA,DF,Fluminense,32-308,1992,9,8,728,80,76,82,54
eng ENG,DF,Luton Town,19,2004,14,11,979,40,45,59,57
nl NED,MF,RKC Waalwijk,29,1995,9,2,228,51,33,50,50
br BRA,MF,Bahia,30-198,1995,1,1,90,37,39,19,34
eng ENG,MO,Sheffield Utd,24,2000,36,16,1558,52,59,24,45
wls WAL,DF,Sheffield Utd,25,1999,14,2,251,37,40,51,38
au AUS,MO,Westerlo,19,2005,4,0,47,25,30,17,80
pt POR,MO,Santa Clara,25,1998,28,10,1246,64,42,41,50
br BRA,MF,Vitória,31-142,1994,12,9,650,29,40,29,64
ht HAI,DF,ec LDU de Quito,35-059,1990,5,5,450,26,23,43,47
pt POR,GK,Casa Pia,37,1986,1,1,90,57,51,48,54
mx MEX,MF,Atlético,29,1994,31,23,2242,75,69,71,64
pt POR,DF,Sporting CP,31,1993,9,2,230,44,67,55,41
mx MEX,GK,Mazatlán,27,1997,1,0,45,41,52,47,32
pt POR,MO,Braga,29,1994,34,32,2837,68,70,29,37
mx MEX,MF,Necaxa,18,2006,1,0,1,21,11,16,6
pe PER,MF,pe Alianza Lima,29-090,1996,4,2,211,40,49,41,74
pt POR,FW,Vitória,26,1998,4,4,339,28,47,65,63
mx MEX,MO,Puebla,26,1998,27,17,1665,63,30,20,52
br BRA,FW,Internacional,18-359,2006,7,3,241,73,25,55,51
mx MEX,MO,Necaxa,23,2001,31,14,1212,57,49,44,62
us USA,FW,PSV Eindhoven,21,2003,18,5,693,88,66,68,61
pt POR,GK,Farense,25,1998,28,28,2520,53,69,53,52
es ESP,DF,Almere City,23,2001,24,23,1962,56,44,50,62
it ITA,MF,Cesena,30,1993,2,0,16,56,23,75,6
it ITA,MF,Cosenza,22,2002,30,17,1516,75,56,80,26
it ITA,DF,Reggiana,31,1993,24,17,1507,47,70,58,22
it ITA,MF,Brescia,20,2004,6,2,235,60,37,31,60
it ITA,GK,Modena,27,1997,37,37,3330,60,55,65,44
it ITA,DF,Frosinone,26,1998,25,24,2069,84,84,63,15
it ITA,MF,Catanzaro,19,2004,20,11,967,52,58,73,31
it ITA,MF,Cittadella,29,1995,22,13,1108,62,38,58,57
it ITA,DF,Catanzaro,21,2003,1,0,36,40,43,57,26
br BRA,DF,Famalicão,25,1998,8,6,586,34,33,43,42
ec ECU,DF,ec LDU de Quito,25-362,1999,1,1,88,52,46,10,38
py PAR,MF,py Olimpia,35-058,1990,5,5,412,79,68,37,67
co COL,MF,Palmeiras,25-047,2000,15,13,1045,78,69,67,42
ar ARG,DF,ec Independiente,33-235,1991,3,2,206,45,57,30,77
py PAR,MF,América,28,1996,20,12,1016,42,78,52,50
nl NED,MO,RKC Waalwijk,32,1992,17,8,734,62,61,21,45
br BRA,MF,Ceará,33-336,1991,1,0,1,21,25,23,15
ca CAN,MF,Toronto FC,30-193,1995,6,4,339,35,23,56,43
sr SUR,FW,RKC Waalwijk,23,2000,34,28,2515,54,76,81,60
us USA,DF,PSV Eindhoven,23,2000,24,21,1709,79,89,81,36
br BRA,MO,ar Talleres,25-320,1999,16,8,742,61,42,72,36
nl NED,DF,PSV Eindhoven,29,1995,12,7,678,56,96,69,44
nl NED,DF,Sparta R'dam,22,2002,20,8,767,39,54,57,59
nl NED,FW,Twente,35,1989,26,16,1605,56,50,32,82
ca CAN,MO,D.C. United,21-238,2003,11,2,272,24,46,28,83
be BEL,MF,Dender,30,1994,7,0,148,43,12,78,62
nl NED,MF,AZ Alkmaar,27,1996,1,0,3,21,11,16,56
jp JPN,MF,Sint-Truiden,22,2001,18,11,948,39,58,62,53
au AUS,FW,Middlesbrough,25,1998,17,11,943,57,89,65,60
nl NED,MO,Willem II,23,2000,33,33,2900,41,58,46,36
br BRA,MO,Fluminense,18-128,2007,2,0,35,34,21,83,49
br BRA,MF,Grêmio,18-340,2006,2,0,24,36,38,57,15
0,MF,Farense,23,2000,7,4,451,40,66,73,79
ma MAR,DF,Modena,19,2005,28,13,1288,72,45,69,41
nl NED,FW,AZ Alkmaar,20,2004,3,1,71,32,36,74,61
eng ENG,DF,Sheffield Utd,28,1995,10,4,420,49,79,43,53
be BEL,DF,Willem II,22,2002,21,9,955,53,66,80,64
be BEL,MF,Mechelen,30,1994,28,28,2470,75,84,82,37
ie IRL,MF,Preston,32,1992,29,17,1638,57,80,71,72
nl NED,MF,Go Ahead Eag,19,2004,18,3,310,46,60,62,71
ec ECU,DF,São Paulo,33-270,1991,13,12,1080,55,25,34,58
eng ENG,DF,Portsmouth,26,1998,14,13,1098,63,53,32,45
eng ENG,DF,Bristol City,28,1996,36,35,3121,56,51,37,49
uy URU,DF,UNAM,26,1998,30,26,2246,75,66,82,47
ve VEN,MO,ve Carabobo,31-308,1993,4,1,83,15,25,8,87
py PAR,FW,Toluca,25,1999,17,6,608,76,81,63,58
py PAR,MF,py Cerro Porteño,30-358,1994,6,5,468,46,65,34,63
py PAR,DF,py Olimpia,29-080,1996,6,6,515,56,64,46,63
fi FIN,MO,Austin,30-271,1994,12,2,365,60,60,73,69
ba BIH,DF,Sporting KC,24-071,2001,11,10,929,25,36,43,45
be BEL,MF,Sint-Truiden,22,2002,29,16,1399,54,50,79,59
mx MEX,MO,Guadalajara,25,1998,30,29,2369,68,80,71,48
ar ARG,MF,Aldosivi,35-215,1989,15,11,1020,26,43,25,63
es ESP,FW,Braga,22,2002,15,5,505,57,39,50,42
es ESP,MO,NEC Nijmegen,23,2001,17,12,985,55,37,28,52
it ITA,MO,Palermo,30,1994,25,15,1257,74,76,58,42
mx MEX,MF,Mazatlán,24,1999,24,21,1783,34,53,38,47
uy URU,MF,Godoy Cruz,27-139,1998,15,14,1159,42,50,60,66
ve VEN,DF,ve Dep Táchira,36-241,1988,6,6,518,62,72,67,44
it ITA,MF,Salernitana,33,1991,31,21,1923,80,60,60,51
mx MEX,MO,Monterrey,24,2000,24,7,641,57,69,46,21
se SWE,DF,Orlando City,33-246,1991,20,20,1787,51,37,24,37
fi FIN,MF,Minnesota Utd,32-093,1993,22,19,1651,76,68,52,43
nl NED,GK,NEC Nijmegen,21,2003,32,32,2880,60,75,58,60
br BRA,FW,Santos,17-214,2007,1,0,25,31,30,33,20
br BRA,DF,Braga,26,1997,15,10,1023,53,46,50,32
bo BOL,MF,bo Bolívar,23-062,2002,5,5,346,56,70,65,43
it ITA,MO,Salernitana,17,2007,2,0,3,15,9,3,16
ar ARG,GK,Inter Miami,23-045,2002,4,1,250,41,43,49,45
ie IRL,MO,Watford,19,2005,33,15,1536,57,42,49,54
pt POR,FW,Famalicão,29,1995,22,12,902,24,59,54,62
py PAR,MO,py Olimpia,25-147,2000,6,6,463,52,44,40,38
mx MEX,GK,América,37,1987,6,5,495,50,44,49,71
mx MEX,MO,Mazatlán,30,1994,23,16,1548,24,55,60,48
br BRA,MO,São Paulo,21-125,2004,6,0,77,35,36,90,68
uy URU,DF,Boavista,30,1994,29,29,2599,49,49,41,56
uy URU,MO,América,29,1994,19,8,881,73,34,35,69
ar ARG,MF,ar River Plate,34-153,1991,13,6,537,77,65,61,69
ar ARG,MO,Sport Recife,23-019,2002,7,1,224,53,66,85,45
ar ARG,MF,Boca Juniors,34-007,1991,14,11,1087,48,28,43,56
py PAR,MO,Querétaro,27,1997,14,8,711,33,34,22,56
ar ARG,MO,Huracán,24-345,2000,9,3,226,67,52,62,87
ar ARG,MF,Lanús,26-143,1999,17,16,1393,80,33,57,44
ar ARG,FW,cl U de Chile,29-265,1995,5,1,137,38,56,64,45
ar ARG,DF,San Martín de San Juan,27-324,1997,14,13,1180,37,30,40,58
br BRA,MF,Atlético,30,1994,33,33,2945,57,46,37,69
cl CHI,MO,León,29,1995,15,14,1248,37,38,26,86
br BRA,DF,Grêmio,31-258,1993,2,1,40,22,17,11,77
uy URU,MF,Independiente,29-197,1996,6,3,246,35,41,46,52
ar ARG,DF,Deportivo Riestra,24-257,2000,6,5,450,29,51,26,56
ar ARG,MF,Corinthians,27-196,1998,4,3,308,61,73,74,12
ar ARG,DF,Aldosivi,25-096,2000,15,11,1074,55,72,78,61
br BRA,DF,Fortuna Sittard,23,2000,31,31,2744,72,44,41,58
py PAR,MO,py Cerro Porteño,19-071,2006,2,1,54,15,9,9,85
ar ARG,MF,Platense,24-351,2000,14,12,910,40,40,35,79
mx MEX,DF,Cruz Azul,20,2003,1,1,90,57,42,55,26
ar ARG,MF,Barracas Central,27-215,1997,17,17,1530,66,49,49,53
ar ARG,MF,Atlé Tucumán,29-298,1995,8,0,120,34,57,58,35
mx MEX,MF,UNAM,22,2001,23,10,1006,84,67,85,39
pt POR,MO,Porto,17,2007,23,16,1370,84,65,58,49
py PAR,GK,py Libertad,26-285,1998,5,5,450,51,46,43,72
ar ARG,MO,Platense,23-154,2002,2,0,23,47,56,85,73
br BRA,MF,Bahia,24-344,2000,10,3,295,53,56,67,68
pt POR,DF,Famalicão,21,2002,29,21,1999,60,79,72,57
br BRA,FW,Estrela,33,1991,33,18,1665,44,42,28,57
uy URU,MF,uy Peñarol,28-361,1996,5,5,314,29,39,39,73
ar ARG,GK,Independiente,34-133,1991,17,17,1530,41,43,57,41
pt POR,FW,Sporting CP,19,2005,21,11,992,46,38,47,57
pt POR,FW,Gil Vicente FC,16,2007,1,0,10,34,13,59,26
br BRA,DF,Juventude,29-360,1995,5,4,363,38,38,23,66
br BRA,FW,Fortaleza,24-304,2000,1,0,13,16,20,45,53
ar ARG,GK,bo San Antonio Bulo Bulo,31-194,1994,6,6,540,54,55,44,48
ar ARG,DF,Deportivo Riestra,29-363,1995,9,4,375,43,59,49,62
ar ARG,DF,Orlando City,28-107,1997,21,21,1779,32,38,24,42
cl CHI,MF,pe Universitario,32-140,1993,5,5,386,35,48,36,43
bo BOL,MO,bo San Antonio Bulo Bulo,30-273,1994,2,0,12,31,25,48,6
py PAR,FW,py Libertad,19-139,2006,2,0,20,52,51,85,75
uy URU,MO,Braga,24,1999,19,17,1390,67,80,76,58
br BRA,DF,SJ Earthquakes,27-282,1997,18,16,1390,67,70,62,69
br BRA,FW,Cruzeiro,22-044,2003,1,0,15,28,58,54,11
mx MEX,MO,Necaxa,20,2004,7,0,171,71,62,47,57
mx MEX,FW,UNAM,33,1991,29,12,1201,46,60,49,39
pt POR,MO,Braga,18,2005,28,21,1739,67,65,84,66
hr CRO,FW,Kortrijk,20,2003,4,1,145,14,24,30,30
eng ENG,MO,Millwall,19,2005,24,24,2018,55,52,48,73
eng ENG,MO,Sunderland,21,2003,22,17,1433,77,60,82,62
ch SUI,GK,St. Louis,34-247,1990,13,13,1170,65,70,71,69
us USA,GK,FC Cincinnati,24-308,2000,23,23,2070,47,44,57,48
cz CZE,MF,Dender,26,1997,28,24,1903,76,57,67,39
ru RUS,DF,Westerlo,36,1988,17,16,1441,59,36,26,42
it ITA,DF,Juve Stabia,21,2003,33,33,2718,69,55,61,35
nl NED,MO,Groningen,22,2002,29,13,1207,38,22,21,41
br BRA,MO,Sport Recife,31-140,1994,5,0,88,65,44,90,39
nl NED,GK,AZ Alkmaar,20,2004,28,28,2520,59,46,58,65
be BEL,FW,Club Brugge,20,2004,19,7,659,74,84,63,65
ml MLI,MF,Chicago Fire,28-214,1996,12,3,335,73,51,70,32
br BRA,MO,Ceará,23-285,2001,17,6,707,20,58,17,81
ar ARG,DF,Estudiantes–LP,21-005,2004,2,1,90,42,35,54,74
mx MEX,MF,Atlético,19,2004,13,12,1062,62,56,75,56
ar ARG,MF,Arg Juniors,21-199,2004,12,7,715,78,76,84,40
br BRA,MF,Vitória,28-031,1997,63,53,4739,65,59,78,52
ml MLI,MF,NY Red Bulls,20-241,2004,11,2,312,53,95,70,62
ve VEN,DF,Atlanta Utd,27-301,1997,10,5,433,61,60,59,42
br BRA,GK,Bahia,28-331,1996,22,12,1259,72,79,91,93
mx MEX,FW,Querétaro,27,1997,18,8,734,43,34,31,55
py PAR,DF,Lanús,0,0,13,11,988,54,46,43,53
py PAR,MO,Platense,29-085,1996,13,9,730,65,44,32,41
mx MEX,DF,Santos,27,1997,4,2,209,38,44,39,71
mx MEX,MF,Santos,20,2004,1,0,17,64,12,28,15
eng ENG,MF,Sampdoria,26,1998,18,10,897,43,51,47,59
wls WAL,DF,Cardiff City,17,2007,3,1,108,54,81,71,61
eng ENG,MF,QPR,21,2003,21,20,1819,47,26,33,63
br BRA,FW,Atlético Mineiro,30-069,1995,12,12,1009,53,43,51,62
pt POR,MO,Farense,28,1995,14,14,1128,45,52,28,57
py PAR,FW,py Libertad,43-337,1981,5,3,198,20,44,31,31
bg BUL,DF,Antwerp,19,2005,7,1,115,32,39,27,89
cw CUW,DF,RKC Waalwijk,26,1998,24,22,1818,27,34,35,68
sct SCO,MF,Bristol City,26,1998,23,18,1475,78,38,60,72
eng ENG,DF,Union SG,25,1999,15,12,1018,82,61,53,76
nl NED,GK,NAC Breda,31,1992,1,1,90,41,46,47,40
nl NED,MO,NAC Breda,24,2000,9,3,235,39,30,47,57
nir NIR,DF,Norwich City,19,2005,8,3,205,53,50,52,58
br BRA,DF,São Paulo,26-042,1999,10,7,642,30,29,27,58
br BRA,FW,Bahia,16-361,2008,1,0,9,48,33,69,26
nl NED,DF,Casa Pia,23,2001,21,13,1229,63,34,32,55
ht HAI,MO,Almere City,23,2001,22,3,525,27,48,54,43
pt POR,MF,Vitória,28-351,1996,40,28,2256,74,56,51,41
nl NED,DF,Heracles Almelo,24,2000,16,15,1222,74,68,73,54
nl NED,FW,AZ Alkmaar,19,2004,24,17,1491,61,87,82,71
br BRA,MF,Atlético Mineiro,24-028,2001,13,11,1033,62,43,58,85
wls WAL,MO,Cardiff City,22,2002,43,24,2522,49,71,67,66
gt GUA,MO,Querétaro,28,1996,10,4,423,60,26,12,29
uy URU,FW,Arg Juniors,32-139,1993,5,0,99,56,38,45,85
ar ARG,MO,ar Talleres,35-169,1990,17,13,941,57,86,70,38
bo BOL,GK,bo Bolívar,26-276,1998,2,2,180,53,64,59,36
es ESP,DF,UNAM,28,1995,27,25,2291,44,73,56,56
py PAR,MF,Fluminense,21-160,2004,3,0,43,61,78,74,17
ar ARG,DF,Independiente,21-035,2004,1,0,8,22,21,46,4
us USA,MF,LA Galaxy,18-178,2007,2,1,64,39,19,30,12
ve VEN,DF,bo Bolívar,29-274,1995,3,2,193,38,27,45,34
pt POR,MO,Farense,28,1996,15,6,696,63,33,28,34
pt POR,GK,Nacional,26,1998,2,1,135,41,40,43,38
de GER,MO,Groningen,24,1999,14,5,517,46,38,24,33
pt POR,GK,Sporting CP,30,1994,17,17,1530,50,54,42,41
br BRA,FW,Botafogo (RJ),24-060,2001,7,4,311,41,55,41,58
eng ENG,DF,Kortrijk,22,2001,13,7,610,51,71,81,28
eng ENG,MF,Watford,19,2004,38,21,2086,64,43,64,54
nl NED,DF,PSV Eindhoven,21,2002,34,33,2939,49,70,55,52
ch SUI,MF,Fortuna Sittard,22,2002,30,30,2551,47,52,38,38
br BRA,MO,São Paulo,18-240,2006,9,2,235,59,29,24,15
sct SCO,FW,Vancouver W'caps,29-215,1995,3,3,198,71,73,55,74
eng ENG,DF,Middlesbrough,24,2000,28,14,1211,53,58,78,31
br BRA,MF,Corinthians,22-004,2003,6,2,221,28,36,23,65
sct SCO,MO,Plymouth Argyle,27,1997,37,28,2265,62,26,22,31
wls WAL,FW,Blackburn,29,1995,42,33,2561,35,67,67,83
us USA,MF,LAFC,34-094,1991,18,13,1319,75,74,83,72
eng ENG,MO,Seattle Sounders,28-250,1996,14,5,533,47,87,85,52
eng ENG,MF,Preston,26,1997,26,14,1211,58,59,34,69
eng ENG,DF,Millwall,32,1992,33,29,2631,53,70,64,64
eng ENG,MO,Hull City,23,2000,9,6,478,65,34,66,75
ma MAR,FW,Stoke City,26,1997,3,1,111,14,20,9,36
na NAM,DF,Derby County,26,1997,17,14,1125,31,33,55,58
sct SCO,FW,Sheffield Utd,18,2006,12,2,292,55,32,49,39
sct SCO,DF,Preston,25,1999,33,27,2485,67,49,41,60
ca CAN,MO,LAFC,26-136,1999,2,0,12,54,56,45,16
us USA,DF,Inter Miami,26-234,1998,3,0,6,22,21,19,38
be BEL,MF,Beerschot,32,1992,12,12,1026,59,57,48,56
nz NZL,MF,Zwolle,29,1994,17,9,850,35,61,38,81
eng ENG,MF,Millwall,27,1997,22,3,513,67,41,37,45
eng ENG,DF,Portsmouth,23,2001,12,10,936,49,31,33,31
jp JPN,MF,Sheffield Weds,27,1997,6,5,348,34,41,59,52
jp JPN,MF,Sint-Truiden,26,1998,28,23,2009,74,80,75,26
jp JPN,DF,Kortrijk,25,1999,6,5,454,34,37,54,78
jp JPN,MF,Sint-Truiden,27,1996,29,28,2449,63,64,72,60
sk SVK,FW,Boavista,24,1999,33,30,2753,40,39,35,49
ve VEN,MO,uy Nacional,32-252,1992,4,2,182,38,71,25,35
br BRA,DF,Atlético Mineiro,21-169,2004,2,2,150,22,32,22,77
pt POR,DF,Gil Vicente FC,38,1986,28,28,2503,52,53,49,42
pt POR,MO,Braga,18,2005,4,0,51,65,35,88,15
pt POR,DF,Estrela,34,1989,24,20,1778,37,68,36,42
pt POR,MO,Nacional,28,1996,27,10,1198,46,39,58,33
is ISL,MF,Willem II,24,1999,26,23,1930,50,41,59,59
ge GEO,MO,Atlanta Utd,30-213,1994,22,17,1428,44,58,64,25
it ITA,MF,Cesena,29,1995,4,0,60,40,57,38,27
bf BFA,MF,Standard Liège,23,2001,2,0,40,36,13,57,60
br BRA,FW,Santa Clara,29,1995,16,12,987,43,59,16,54
eng ENG,DF,Sheffield Utd,19,2005,1,0,1,22,13,19,13
mx MEX,MF,Mazatlán,19,2004,4,3,206,35,26,34,58
es ESP,MO,Estoril,21,2003,12,0,169,42,51,65,60
ml MLI,DF,Palermo,24,2000,31,22,2060,70,62,71,43
gh GHA,MF,Sunderland,24,2000,10,3,283,28,39,59,25
uy URU,FW,cl Colo-Colo,25-153,2000,3,2,164,16,15,11,32
ve VEN,FW,Pachuca,34,1989,30,26,2394,70,71,54,49
pt POR,MF,Boavista,32,1991,32,31,2731,59,57,63,24
es ESP,DF,Spezia,26,1998,1,0,9,22,44,29,13
mx MEX,MF,Santos,21,2003,25,15,1444,27,31,19,73
us USA,FW,Philadelphia Union,19-008,2006,2,0,46,61,32,59,73
mx MEX,DF,León,26,1998,34,32,2852,66,63,69,43
mx MEX,MF,Mazatlán,22,2001,14,5,525,54,26,61,57
it ITA,MF,Mantova,37,1987,27,27,2327,57,82,51,33
it ITA,DF,Spezia,25,1999,31,26,2087,87,73,80,46
it ITA,MF,Spezia,23,2000,34,32,2865,84,90,66,50
it ITA,MF,Südtirol,32,1992,37,36,2980,68,60,57,60
it ITA,GK,Palermo,37,1987,3,3,270,53,43,46,34
ca CAN,DF,Vancouver W'caps,30-184,1995,7,4,291,86,67,76,46
us USA,MO,Colorado Rapids,22-097,2003,10,3,320,24,45,41,64
eng ENG,MO,Bristol City,22,2002,20,0,440,59,34,67,66
eng ENG,DF,Leeds United,30,1993,36,16,1409,79,73,75,60
eng ENG,MF,QPR,26,1998,35,35,2905,52,29,28,62
eng ENG,MO,Stoke City,28,1995,22,9,1024,51,26,17,63
eng ENG,MO,Preston,22,2002,38,29,2427,59,59,44,49
us USA,DF,Real Salt Lake,28-252,1996,21,12,1279,72,55,69,32
nl NED,DF,Heerenveen,26,1998,30,28,2380,52,59,45,59
nl NED,FW,Twente,27,1997,21,19,1501,76,63,63,52
eng ENG,DF,Oxford United,29,1995,24,18,1657,63,58,37,59
eng ENG,MF,Sheffield Utd,23,2000,33,9,1057,70,34,65,62
us USA,DF,Chicago Fire,26-063,1999,16,14,1286,28,33,24,44
