Player,Nation,Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
Caíque França,br BRA,GK,Sport Recife,30-046,1995,11,11,990,46,40,45,80
Caíque de Jesus Gonçalves,br BRA,MF,Juventude,29-282,1995,6,4,343,32,20,33,83
Cecilio Domínguez,py PAR,MO,py Cerro Porteño,30-342,1994,3,2,195,77,56,45,26
Cedric Gondo,ci CIV,FW,Reggiana,27,1996,33,23,1963,65,48,54,58
Cedric Teuchert,de GER,MO,St. Louis,28-186,1997,20,16,1164,50,33,35,20
Cengiz Ünder,tr TUR,FW,LAFC,28-005,1997,12,4,446,70,89,76,30
Cesar Falletti,uy URU,MO,Bari,31,1992,27,19,1531,52,83,59,51
Cesar López,mx MEX,GK,Atlético,24,2000,5,4,436,40,46,45,37
Cesar Ruvalcaba,us USA,DF,Columbus Crew,24-006,2001,8,2,242,82,53,80,51
Cezary Miszta,pl POL,GK,Rio Ave,22,2001,26,26,2325,58,43,45,50
Charles Aránguiz,cl CHI,MF,cl U de Chile,36-093,1989,5,5,431,63,49,29,42
Charles Pickel,cd COD,MF,Cremonese,27,1997,31,21,1905,58,46,48,40
Charles Rigon Matos,br BRA,MF,Corinthians,29-030,1996,5,0,86,31,28,50,27
Charles Sharp,us USA,FW,Toronto FC,24-026,2001,6,1,106,39,85,24,44
Charles Vanhoutte,be BEL,MF,Union SG,25,1998,24,23,2029,63,79,57,79
Charles-Andréas Brym,ca CAN,MO,Sparta R'dam,25,1998,29,18,1597,49,43,35,39
Charlie Crew,wls WAL,MF,Leeds United,18,2006,1,0,5,32,13,7,6
Charlie Hughes,eng ENG,DF,Hull City,20,2003,27,26,2345,67,61,47,48
Charlie McNeill,eng ENG,MO,Sheffield Weds,20,2003,4,0,57,23,30,40,55
Charly Keita,fr FRA,MO,Beerschot,25,1999,20,9,1004,32,23,23,45
Charly Rodríguez,mx MEX,MF,Cruz Azul,27,1997,33,29,2584,52,92,80,28
Charlys,br BRA,MF,Cosenza,20,2004,27,22,1807,49,47,47,58
Check Keita,fr FRA,DF,Charleroi,21,2003,16,14,1187,28,38,30,51
Ched Evans,wls WAL,MO,Preston,35,1988,8,0,102,44,57,46,44
Chemsdine Talbi,be BEL,MO,Club Brugge,19,2005,21,10,952,81,70,88,56
Cherrion Valerius,cw CUW,DF,NAC Breda,18,2005,15,15,1201,44,46,77,74
Chico,br BRA,MO,Mirassol,34-063,1991,16,13,1180,18,37,16,82
Chico Banza,ao ANG,FW,Estrela,25,1998,13,8,688,34,48,72,62
Chico Lamba,pt POR,DF,Arouca,21,2003,26,25,2265,58,48,36,44
Chidozie Awaziem,ng NGA,DF,Colorado Rapids,28-199,1997,20,20,1773,33,55,37,37
Chiedozie Ogbene,ie IRL,MF,Luton Town,27,1997,3,3,246,49,39,83,22
Chiheb Labidi,tn TUN,MO,Nacional,23,2001,17,4,411,61,52,33,88
Chris Applewhite,us USA,DF,Nashville SC,17-330,2007,5,2,190,43,54,33,36
Chris Bedia,ci CIV,FW,Hull City,28,1996,21,9,921,39,38,30,48
Chris Brady,us USA,GK,Chicago Fire,21-138,2004,16,16,1385,47,54,60,74
Chris Durkin,us USA,MF,St. Louis,25-161,2000,8,6,494,29,32,40,62
Chris Lokesa,be BEL,MO,RKC Waalwijk,19,2004,19,11,1012,66,58,67,43
Chris Mepham,wls WAL,DF,Sunderland,26,1997,38,37,3273,52,54,48,53
Chris Nadje,fr FRA,MF,Feyenoord,22,2001,8,1,195,56,30,77,39
Chris Rigg,eng ENG,MO,Sunderland,17,2007,42,36,3055,41,55,36,58
Chris Willock,eng ENG,FW,Cardiff City,26,1998,32,17,1548,63,76,84,68
Christ Makosso,cg CGO,DF,Luton Town,20,2004,13,12,956,39,35,19,45
Christiaan Ravych,be BEL,DF,Cercle Brugge,22,2002,28,28,2396,51,42,50,69
Christian,br BRA,FW,Cruzeiro,24-212,2000,11,11,869,39,64,47,74
Christian Benteke,be BEL,FW,D.C. United,34-228,1990,15,13,1052,62,62,38,51
Christian Burgess,eng ENG,DF,Union SG,32,1991,21,21,1890,28,47,30,54
Christian Castillo,mx MEX,FW,Querétaro,21,2003,1,1,45,23,25,31,11
Christian Dalle Mura,it ITA,DF,Cosenza,22,2002,23,23,1932,47,56,36,44
Christian Fassnacht,ch SUI,MO,Norwich City,30,1993,3,1,82,24,35,35,60
Christian Kouan,ci CIV,MF,Cosenza,25,1999,33,29,2444,44,51,59,37
Christian Neiva Afonso,pt POR,MF,AVS Futebol,29,1994,26,21,1619,64,49,36,64
Christian Oliva,uy URU,MF,uy Nacional,29-048,1996,6,6,506,64,48,32,51
Christian Ordoñez,ar ARG,MF,ar Vélez Sarsfield,20-360,2004,19,18,1523,33,41,69,74
Christian Ortiz,ar ARG,MF,Sport Recife,32-333,1992,6,0,178,48,69,75,51
Christian Pierobon,it ITA,MF,Juve Stabia,22,2002,30,28,2187,33,45,54,73
Christian Ramirez,us USA,FW,LA Galaxy,34-106,1991,21,10,847,55,70,20,45
Christian Rasmussen,dk DEN,FW,Ajax,21,2003,10,1,219,77,74,88,66
Christian Rivera,co COL,MF,Sport Recife,29-186,1996,30,25,2178,56,45,32,76
Christian Saydee,lr LBR,MO,Portsmouth,22,2002,29,10,1152,56,33,30,46
Christian Sussi,it ITA,DF,Pisa,23,2001,1,1,65,36,33,45,4
Christian Valdivia,mx MEX,DF,Cruz Azul,18,2005,1,0,19,29,41,40,18
Christo Vela,mx MEX,MO,América,20,2004,2,0,79,36,48,40,9
Christofer Gonzáles,pe PER,MO,pe Sporting Cristal,32-280,1992,5,5,400,24,49,32,61
Christopher Bonsu-Baah,gh GHA,MO,Genk,19,2004,28,20,1816,72,80,89,55
Christopher Castro,mx MEX,DF,Mazatlán,19,2005,2,2,110,29,29,38,48
Christopher Cupps,us USA,DF,Chicago Fire,17-054,2008,3,2,195,33,18,10,14
Christopher Donovan,us USA,FW,Philadelphia Union,24-345,2000,17,5,479,44,51,71,80
Christopher Mamengi,nl NED,DF,Almere City,23,2001,7,1,229,40,35,25,50
Christopher McVey,se SWE,DF,San Diego FC,28-098,1997,23,23,2070,64,56,52,51
Christopher Scott,de GER,MO,Antwerp,22,2002,8,0,122,47,78,83,36
Christos Kourfalidis,gr GRE,MF,Cosenza,21,2002,24,10,1086,37,51,52,42
Christos Tzolis,gr GRE,MO,Club Brugge,22,2002,28,25,2048,74,79,80,44
Chrystian Barletta,br BRA,MO,Sport Recife,24-014,2001,12,11,855,63,41,75,33
Chuba Akpom,eng ENG,FW,Ajax,28,1995,16,9,832,63,55,82,66
Chukwubuikem Ikwuemesi,ng NGA,FW,OH Leuven,22,2001,27,15,1536,62,53,56,59
Ché Nunnely,nl NED,MO,Heerenveen,25,1999,16,1,258,41,56,76,73
Cian Ashford,wls WAL,MO,Cardiff City,19,2004,28,17,1522,47,42,51,48
Ciaron Brown,nir NIR,DF,Oxford United,26,1998,41,41,3611,66,45,46,46
Cisse Sandra,be BEL,MO,Willem II,20,2003,26,22,1873,48,40,26,31
Claudinho,br BRA,DF,Vitória,24-298,2000,10,9,785,53,78,85,40
Claudio Aquino,ar ARG,MO,cl Colo-Colo,33-360,1991,6,6,513,34,62,61,21
Claudio Baeza,cl CHI,MF,Vélez Sarsfield,31-208,1993,29,22,1921,27,51,26,64
Claudio Bravo,ar ARG,DF,Portland Timbers,28-128,1997,8,3,330,54,77,75,74
Claudio Cassano,it ITA,MO,Cittadella,21,2003,9,2,255,78,33,83,38
Claudio Corvalán,ar ARG,DF,Unión,36-118,1989,12,12,990,43,68,55,58
Claudio Falcão,br BRA,MF,Farense,30,1994,32,32,2851,44,35,21,85
Claudio Gomes,fr FRA,MF,Palermo,24,2000,32,27,2366,65,56,57,28
Claudio Spinelli,ar ARG,FW,ec Independiente,28-028,1997,6,5,417,60,30,34,60
Clayson,br BRA,FW,Mirassol,30-122,1995,6,3,256,42,84,93,51
Clayton,br BRA,DF,Internacional,25-106,2000,36,35,3047,86,40,73,14
Cleiton Schwengber,br BRA,GK,RB Bragantino,27-334,1997,12,12,1080,46,42,45,46
Clever Ferreira,py PAR,DF,Atlé Tucumán,22-149,2003,2,2,180,26,12,22,30
Clint Leemans,nl NED,MF,NAC Breda,28,1995,27,21,1694,79,74,57,35
Cláudio Ramos,pt POR,GK,Porto,32,1991,2,2,180,40,40,45,33
Cody Baker,us USA,MF,Seattle Sounders,21-193,2004,2,0,27,28,13,7,65
Cody Drameh,eng ENG,DF,Hull City,22,2001,28,17,1649,76,79,81,71
Cohen Bramall,eng ENG,MF,Portsmouth,28,1996,12,4,460,38,49,66,55
Colby Bishop,eng ENG,FW,Portsmouth,27,1996,32,31,2629,53,51,23,64
Cole Bassett,us USA,MO,Colorado Rapids,23-356,2001,18,15,1332,47,60,49,47
Cole Mrowka,us USA,MF,Columbus Crew,19-104,2006,2,0,28,63,83,61,6
Coli Saco,ml MLI,MO,Bari,22,2002,11,0,160,16,30,22,89
Colin Coosemans,be BEL,GK,Anderlecht,31,1992,28,28,2520,63,65,62,74
Colin Dagba,fr FRA,MF,Beerschot,25,1998,19,18,1364,36,44,58,67
Colin Guske,us USA,MO,Orlando City,18-171,2007,3,0,7,47,12,23,16
Conner Antley,us USA,MF,D.C. United,30-119,1995,11,10,719,64,25,63,41
Connor Ogilvie,eng ENG,DF,Portsmouth,28,1996,45,45,4028,68,60,50,46
Connor Roberts,wls WAL,DF,Burnley,28,1995,41,40,3636,67,80,65,27
Connor Ronan,ie IRL,MO,Colorado Rapids,27-135,1998,18,5,628,29,72,34,48
Conor Hazard,nir NIR,GK,Plymouth Argyle,26,1998,25,25,2250,55,57,45,57
Conor Shaughnessy,ie IRL,DF,Portsmouth,28,1996,9,7,512,71,49,29,41
Conrad Harder,dk DEN,MO,Sporting CP,19,2005,28,6,784,86,53,69,52
Conrad Wallem,no NOR,MF,St. Louis,25-040,2000,21,18,1540,45,55,69,41
Corey Baird,us USA,MO,FC Cincinnati,29-170,1996,16,2,357,40,56,57,64
Corey Blackett-Taylor,eng ENG,MO,Derby County,26,1997,12,4,404,65,40,80,30
Costantino Favasuli,it ITA,DF,Bari,20,2004,29,19,1643,77,51,79,56
Couhaib Driouech,ma MAR,FW,PSV Eindhoven,22,2002,15,0,273,91,84,93,55
Craig Forsyth,sct SCO,DF,Derby County,35,1989,39,26,2557,73,66,46,51
Cristhian Paredes,py PAR,MF,Portland Timbers,27-062,1998,18,2,451,35,62,51,82
Cristhian Solano,ec ECU,FW,ec Barcelona,26-161,1999,3,2,154,28,26,57,71
Cristian Andreoni,it ITA,MF,Juve Stabia,32,1992,12,5,500,38,38,54,41
Cristian Arango,co COL,MO,SJ Earthquakes,30-132,1995,19,19,1620,76,57,53,50
Cristian Borja,co COL,DF,América,31,1993,22,14,1322,80,71,86,59
Cristian Buonaiuto,it ITA,MO,Cremonese,31,1992,9,4,399,74,77,63,59
Cristian Calderón,mx MEX,DF,América,27,1997,25,19,1650,77,61,64,61
Cristian Castro,co COL,DF,AVS Futebol,23,2001,32,32,2745,55,42,31,47
Cristian Cauz,it ITA,DF,Modena,27,1996,24,20,1678,54,54,46,49
Cristian Espinoza,ar ARG,MF,SJ Earthquakes,30-107,1995,21,20,1816,88,84,92,36
Cristian Ferreira,ar ARG,MO,Arg Juniors,25-310,1999,3,0,47,31,42,24,6
Cristian Jiménez,mx MEX,DF,Cruz Azul,22,2002,2,1,49,47,19,11,12
Cristian Mares,mx MEX,MO,Puebla,19,2004,8,2,202,23,18,44,44
Cristian Medina,ar ARG,MF,ar Estudiantes–LP,23-048,2002,17,13,1077,48,64,76,55
Cristian Olivera,uy URU,FW,Grêmio,23-093,2002,8,8,618,59,56,83,70
Cristian Pavón,ar ARG,MO,Grêmio,29-179,1996,7,3,336,35,43,68,81
Cristian Paz,ar ARG,DF,Deportivo Riestra,30-086,1995,17,17,1530,24,21,17,59
Cristian Renato,br BRA,FW,Mirassol,25-151,2000,10,4,495,43,32,34,64
Cristian Reyes,mx MEX,MO,Monterrey,18,2006,2,0,20,36,47,73,11
Cristian Roldan,us USA,MF,Seattle Sounders,30-046,1995,21,20,1808,65,78,63,79
Cristian Shpendi,al ALB,FW,Cesena,21,2003,34,31,2488,62,45,61,40
Cristian Tarragona,ar ARG,FW,ar Talleres,34-101,1991,17,4,491,48,62,54,60
Cristian Vega,ar ARG,MO,Cen. Córdoba–SdE,31-305,1993,2,1,121,29,54,3,82
Cristian Volpato,it ITA,MO,Sassuolo,20,2003,18,9,706,90,89,89,61
Cristian Zabala,ar ARG,MF,ec Independiente,27-137,1998,5,1,123,30,38,65,38
Cristiano Bani,it ITA,DF,Mantova,25,1999,26,22,1943,56,78,58,47
Cristiano Piccini,it ITA,DF,Atlético,31,1992,4,4,298,43,34,76,47
Cristián Cañozales,co COL,FW,ve Carabobo,26-088,1999,6,5,457,18,54,68,68
Cristián Dajome,co COL,MO,Santos,30,1994,12,9,681,20,24,41,62
Cristián Zapata,co COL,DF,co CA Bucaramanga,38-292,1986,1,0,14,29,16,9,8
Cristián Zavala,cl CHI,MO,cl Colo-Colo,25-350,1999,3,0,70,52,64,44,14
Cristo González,es ESP,MF,Arouca,26,1997,2,2,180,53,73,75,13
Cuiabano,br BRA,MF,Botafogo (RJ),22-153,2003,14,10,842,79,54,76,45
Curtis Nelson,eng ENG,DF,Derby County,31,1993,27,27,2430,66,39,19,45
Cyrus Christie,ie IRL,DF,Swansea City,31,1992,11,2,282,38,48,44,42
Cássio,br BRA,GK,Cruzeiro,38-043,1987,14,14,1260,45,41,45,33
Cédric Soares,pt POR,MF,São Paulo,33-322,1991,17,13,1101,33,49,55,36
Cédric Teguia,es ESP,FW,Moreirense,22,2001,13,11,906,57,67,55,74
Célio Pompeu,br BRA,MO,St. Louis,25-221,1999,18,11,1044,67,56,81,57
César,br BRA,GK,Boavista,32,1992,16,16,1440,40,38,45,74
César Araujo,uy URU,MF,Orlando City,24-108,2001,17,16,1443,72,68,48,48
César Garza,mx MEX,MF,Monterrey,19,2005,2,0,17,50,35,10,61
César Huerta,mx MEX,MO,Anderlecht,23,2000,24,21,1905,81,72,82,58
César Ibáñez,ar ARG,DF,Huracán,26-032,1999,15,15,1273,74,54,68,73
César Inga,pe PER,DF,pe Universitario,23-080,2002,6,6,499,47,49,72,63
César López,mx MEX,MO,FC Juárez,22,2002,5,1,78,19,12,38,60
César Olmedo,py PAR,MF,py Olimpia,22-141,2003,2,1,74,35,15,62,31
César Pérez,cl CHI,MF,Defensa y Just,22-232,2002,14,13,953,56,50,60,48
D'Margio Wright-Phillips,eng ENG,MO,Beerschot,22,2001,10,0,159,18,21,62,24
D.J. Taylor,us USA,DF,Minnesota Utd,27-327,1997,5,1,182,47,51,40,31
Daam Foulon,be BEL,MF,Mechelen,25,1999,20,18,1593,77,60,77,58
Daan Dierckx,be BEL,DF,Standard Liège,21,2003,7,6,523,26,30,13,46
Daan Heymans,be BEL,MF,Charleroi,25,1999,29,29,2516,74,64,69,46
Daan Rots,nl NED,FW,Twente,23,2001,32,27,2173,55,87,67,77
Dael Fry,eng ENG,DF,Middlesbrough,26,1997,21,15,1416,27,35,25,40
Dagoberto Espinoza,mx MEX,MF,América,20,2004,18,11,994,34,44,74,71
Dagur Dan Þórhallsson,is ISL,MF,Orlando City,25-078,2000,23,8,832,77,39,77,43
Daiki Hashioka,jp JPN,DF,Luton Town,25,1999,17,12,1204,34,45,47,74
Dairon Asprilla,co COL,MO,co Nacional,33-055,1992,6,2,236,20,26,50,64
Daishawn Redan,nl NED,FW,Beerschot,23,2001,6,5,442,56,41,38,17
Daisuke Yokota,jp JPN,MF,Gent,24,2000,3,3,231,82,37,91,20
Dajaune Brown,jm JAM,FW,Derby County,18,2005,15,3,387,52,24,21,78
Dalbert Henrique,br BRA,MF,Sport Recife,31-314,1993,5,0,110,54,44,72,77
Daley Sinkgraven,nl NED,MO,Fortuna Sittard,29,1995,2,1,77,24,33,30,76
Damian van der Haar,nl NED,DF,Zwolle,20,2004,29,22,1833,79,66,61,45
Damil Dankerlui,sr SUR,MF,Almere City,27,1996,8,0,174,57,52,53,65
Damir Kreilach,hr CRO,MO,Vancouver W'caps,36-094,1989,4,0,23,52,40,60,28
Damián Batallini,ar ARG,MO,Instituto,29-025,1996,12,10,717,56,32,38,79
Damián Bobadilla,py PAR,MF,São Paulo,24-008,2001,14,5,644,43,70,34,43
Damián Díaz,ec ECU,MO,Banfield,39-079,1986,4,2,186,20,60,54,51
Damián Fernández,ar ARG,DF,ar Vélez Sarsfield,24-198,2001,18,13,1263,25,25,19,75
Damián Martínez,ar ARG,DF,Atlé Tucumán,35-169,1990,16,13,1136,44,70,63,58
Damián Puebla,ar ARG,MO,Instituto,22-307,2002,16,6,666,48,35,33,68
Damián Pérez,ar ARG,DF,Defensa y Just,36-209,1988,3,2,225,40,40,72,39
Damián Suárez,uy URU,DF,uy Peñarol,37-083,1988,1,1,82,41,42,59,54
Damon Mirani,nl NED,DF,Heracles Almelo,28,1996,34,34,3013,61,54,38,52
Dan McNamara,ie IRL,DF,Millwall,25,1998,13,7,683,45,54,53,58
Dan Neil,eng ENG,MF,Sunderland,22,2001,44,44,3877,61,56,52,44
Dane Scarlett,eng ENG,FW,Oxford United,20,2004,20,7,792,56,35,40,33
Dani Morer,es ESP,DF,Moreirense,26,1998,1,0,9,29,26,47,13
Daniel,br BRA,GK,SJ Earthquakes,31-074,1994,19,19,1595,50,40,45,67
Daniel Alvarado,mx MEX,MF,América,19,2004,1,0,1,21,10,7,6
Daniel Armando Ríos,mx MEX,FW,Vancouver W'caps,30-147,1995,19,11,1013,40,54,40,26
Daniel Azevedo,pt POR,GK,Casa Pia,26,1998,1,1,90,40,37,45,37
Daniel Bachmann,at AUT,GK,Watford,30,1994,22,22,1902,59,48,54,44
Daniel Ballard,nir NIR,DF,Sunderland,24,1999,20,12,1127,75,61,36,42
Daniel Barlaser,tr TUR,MF,Middlesbrough,27,1997,23,12,1155,74,83,46,29
Daniel Barrea,ar ARG,MO,Godoy Cruz,23-362,2001,11,5,467,38,37,42,58
Daniel Bennie,au AUS,MO,QPR,18,2006,12,1,216,21,32,20,36
Daniel Bielica,pl POL,GK,NAC Breda,25,1999,32,32,2880,52,50,58,66
Daniel Boloca,ro ROU,MF,Sassuolo,25,1998,34,32,2691,68,61,68,46
Daniel Borges,br BRA,DF,Mirassol,32-118,1993,21,3,437,90,63,65,74
Daniel Bragança,pt POR,MF,Sporting CP,25,1999,18,14,1077,85,87,72,47
Daniel Cabral,br BRA,MF,Estrela,22,2002,1,0,3,28,10,7,11
Daniel Edelman,us USA,MF,NY Red Bulls,22-082,2003,17,17,1397,55,54,40,47
Daniel Figueira,pt POR,GK,Estoril,26,1998,1,1,90,40,39,45,48
Daniel Flores,us USA,DF,Guadalajara,21,2003,1,1,13,29,12,9,56
Daniel Giraldo,co COL,MF,Juventude,33-018,1992,7,6,495,33,23,23,54
Daniel Grimshaw,eng ENG,GK,Plymouth Argyle,26,1998,21,21,1890,62,51,45,46
Daniel Guillén,mx MEX,DF,Atlético,22,2001,11,7,682,60,36,34,59
Daniel Gutiérrez,cl CHI,MF,cl Colo-Colo,22-153,2003,3,1,104,33,11,53,81
Daniel Herrera,ar ARG,DF,San Lorenzo,21-163,2004,13,10,947,30,37,30,61
Daniel James,wls WAL,FW,Leeds United,26,1997,36,30,2609,80,84,83,49
Daniel Jebbison,ca CAN,FW,Watford,20,2003,13,3,387,24,34,37,43
Daniel Johnson,jm JAM,FW,Stoke City,31,1992,1,0,5,24,31,27,11
Daniel Karlsbakk,no NOR,FW,Heerenveen,21,2003,7,3,273,22,41,66,36
Daniel Kelly,sct SCO,MF,Millwall,18,2005,2,0,20,28,10,7,29
Daniel Lovitz,us USA,DF,Nashville SC,33-326,1991,23,23,2068,81,73,74,55
Daniel López,mx MEX,MO,Querétaro,24,2000,2,0,12,23,8,33,58
Daniel Munie,us USA,DF,SJ Earthquakes,25-159,2000,15,13,1181,61,46,32,59
Daniel Musovski,us USA,FW,Seattle Sounders,29-231,1995,19,11,1000,51,39,32,59
Daniel Penha,br BRA,MF,Nacional,25,1998,30,18,1488,84,63,68,46
Daniel Pereira,ve VEN,MF,Austin,25-005,2000,17,15,1322,69,72,58,37
Daniel Rivas,py PAR,DF,py Cerro Porteño,23-225,2001,3,1,110,58,17,69,69
Daniel Rosero,co COL,DF,Sporting KC,31-286,1993,5,2,180,36,30,32,67
Daniel Saggiomo,ve VEN,MF,ve Dep Táchira,27-162,1998,5,5,380,32,56,71,24
Daniel Schmidt,jp JPN,GK,Gent,32,1992,1,1,90,40,39,45,41
Daniel Steres,us USA,DF,Houston Dynamo,34-250,1990,8,3,398,36,42,49,26
Daniel Zabala,ar ARG,DF,Huracán,22-183,2003,2,2,101,38,29,39,22
Daniel de la Cruz,ec ECU,DF,ec LDU de Quito,21-135,2004,6,4,336,50,45,87,60
Daniel Álvarez,mx MEX,MO,Puebla,30,1994,13,6,527,39,41,75,41
Daniele Casiraghi,it ITA,MF,Südtirol,31,1993,36,28,2257,78,76,87,22
Daniele Donnarumma,it ITA,DF,Cesena,32,1992,28,22,1864,74,68,75,58
Daniele Rugani,it ITA,DF,Ajax,30,1994,15,7,710,30,57,33,44
Daniele Verde,it ITA,MO,Salernitana,28,1996,35,24,2077,59,69,60,22
Danielzinho,br BRA,MO,Mirassol,30-257,1994,12,12,1080,31,70,21,65
Danilo,br BRA,DF,Flamengo,34-004,1991,7,5,508,72,58,44,39
Danilo Al Saed,iq IRQ,MO,Heerenveen,25,1999,6,2,202,40,53,83,53
Danilo Barbosa,br BRA,MF,Botafogo (RJ),29-141,1996,6,1,154,35,22,24,39
Danilo Quaranta,it ITA,DF,Juve Stabia,27,1997,9,3,443,45,40,33,38
Danilo Veiga,pt POR,MF,Estrela,21,2002,15,14,1280,33,53,54,66
Daniël van Kaam,nl NED,MF,Heracles Almelo,24,2000,27,12,1080,39,64,34,42
Danley Jean-Jacques,ht HAI,MF,Philadelphia Union,25-060,2000,20,18,1578,62,63,55,48
Danny Batth,eng ENG,DF,Blackburn,33,1990,37,34,3009,54,31,20,50
Danny Leyva,us USA,MO,Seattle Sounders,22-075,2003,9,3,362,37,82,46,41
Danny Loader,cm CMR,MO,Porto,23,2000,29,11,1071,54,42,42,46
Dante Sealy,tt TRI,MO,CF Montréal,22-093,2003,19,17,1538,55,63,70,64
Dante Vanzeir,be BEL,FW,Gent,26,1998,8,7,604,81,74,71,47
Daouda Weidmann,ci CIV,MF,RKC Waalwijk,21,2003,12,8,788,33,37,54,38
Dara O'Shea,ie IRL,DF,Burnley,25,1999,2,2,180,91,29,10,31
Dardo Miloc,ar ARG,MF,Barracas Central,34-276,1990,17,17,1379,22,19,17,72
Dario Essugo,pt POR,MF,Sporting CP,19,2005,2,0,18,28,38,51,6
Dario Grujcic,at AUT,MF,Fortuna Sittard,25,1999,14,2,276,36,45,42,88
Dario Van den Buijs,be BEL,DF,RKC Waalwijk,28,1995,14,13,1110,41,54,40,60
Dario Šarić,ba BIH,MF,Cesena,27,1997,23,13,1078,73,31,70,54
Dario Župarić,ba BIH,DF,Portland Timbers,33-077,1992,9,8,749,27,41,29,54
Darko Gyabi,eng ENG,MF,Plymouth Argyle,20,2004,43,34,2841,48,42,57,57
Darlington Nagbe,us USA,MF,Columbus Crew,35-000,1990,22,22,1883,27,44,34,21
Darnell Furlong,eng ENG,DF,West Brom,28,1995,42,42,3706,68,78,70,36
Darren Yapi,us USA,MO,Colorado Rapids,20-242,2004,20,12,947,66,35,28,54
Daryl Dike,us USA,MO,West Brom,24,2000,11,1,227,77,54,16,43
Darío Aimar,ec ECU,DF,ec LDU de Quito,30-195,1995,1,1,90,29,16,9,13
Darío Benedetto,ar ARG,FW,Querétaro,34,1990,11,7,661,42,70,54,38
Darío Poveda,es ESP,MO,Farense,27,1997,22,11,991,56,25,26,31
Darío Sarmiento,ar ARG,MF,Tigre,22-112,2003,2,0,18,40,10,44,11
Dave Kwakman,nl NED,MO,AZ Alkmaar,19,2004,20,15,1179,46,29,35,73
Dave Van Den Berg,nl NED,MF,Zwolle,24,2000,32,26,2228,76,63,60,44
Davi Goes,br BRA,MF,Juventude,20-027,2005,2,1,64,28,19,17,49
David,br BRA,FW,Vasco da Gama,29-275,1995,1,0,8,62,49,84,30
David Ayala,ar ARG,MF,Portland Timbers,22-358,2002,21,21,1693,59,59,40,78
David Barbona,ar ARG,MO,Defensa y Just,30-147,1995,9,1,276,42,82,72,18
David Bates,sct SCO,DF,Standard Liège,27,1996,9,9,776,23,21,19,70
David Bingham,us USA,GK,Charlotte,35-273,1989,2,2,180,40,39,45,35
David Brekalo,si SVN,DF,Orlando City,26-228,1998,20,18,1609,47,67,64,57
David Cornell,wls WAL,GK,Preston,33,1991,10,9,811,55,55,45,40
David Costa,pt POR,MO,Portland Timbers,24-195,2001,21,20,1783,70,91,81,18
David Duarte,br BRA,DF,Bahia,30-176,1995,15,14,1338,32,40,32,34
David Hrnčár,sk SVK,DF,Dender,26,1997,25,18,1597,80,75,75,45
David Loiola,br BRA,DF,Botafogo (RJ),22-210,2002,8,8,679,41,46,45,38
David Luiz,br BRA,DF,Fortaleza,38-088,1987,11,8,714,30,38,31,48
David Martínez,ve VEN,FW,LAFC,19-162,2006,17,8,758,77,76,88,67
David Min,nl NED,FW,Utrecht,25,1999,27,16,1249,42,32,38,62
David Mindombe,be BEL,DF,Sint-Truiden,23,2001,1,1,90,29,15,9,23
David Møller Wolfe,no NOR,DF,AZ Alkmaar,22,2002,31,30,2500,82,75,87,34
David Ochoa,us USA,GK,LAFC,24-184,2001,1,1,90,40,40,45,48
David Ospina,co COL,GK,co Nacional,36-322,1988,5,5,450,40,42,45,42
David Ozoh,eng ENG,MF,Derby County,19,2005,10,9,699,61,32,44,80
David Pastor,br BRA,MF,Farense,24,2000,31,30,2602,36,48,63,66
David Rodriguez,us USA,MF,Atlético,22,2002,2,0,22,51,55,88,55
David Romney,us USA,DF,SJ Earthquakes,32-037,1993,22,21,1902,34,56,51,40
David Ruíz,hn HON,MO,Inter Miami,21-161,2004,3,1,75,19,26,39,76
David Schnegg,at AUT,MF,D.C. United,26-293,1998,22,21,1914,44,61,77,83
David Simão,pt POR,MF,Arouca,34,1990,24,23,1772,67,72,43,60
David Sotelo,ar ARG,MF,Newell's OB,21-354,2003,13,5,541,38,53,50,78
David Terans,uy URU,MO,uy Peñarol,30-342,1994,1,0,8,23,7,51,6
David Turnbull,sct SCO,MF,Cardiff City,25,1999,19,10,826,68,73,40,51
David Vazquez,us USA,MF,Philadelphia Union,19-147,2006,1,0,20,42,24,77,22
David Vélez Cedeño,ec ECU,MF,pe Universitario,30-089,1995,6,2,205,57,75,88,74
David Wieser,it ITA,MF,Mantova,22,2002,29,7,849,43,73,70,43
David Zalazar,ar ARG,FW,ar Cen. Córdoba–SdE,23-071,2002,8,2,188,37,79,81,76
David van der Werff,nl NED,MF,Groningen,19,2004,2,0,20,59,59,59,6
Davide Adorni,it ITA,DF,Brescia,31,1992,36,36,3220,61,34,25,42
Davide Bettella,it ITA,DF,Frosinone,24,2000,18,12,1143,28,32,39,54
Davide Biraschi,it ITA,DF,Frosinone,30,1994,19,18,1444,30,55,48,63
Davide Bragantini,it ITA,MO,Mantova,20,2003,35,17,1515,71,70,58,41
Davide Buglio,it ITA,MF,Juve Stabia,26,1998,30,26,2238,33,56,32,36
Davide Diaw,it ITA,MO,Cittadella,32,1992,4,0,83,14,24,19,22
Davide Gentile,it ITA,MF,Salernitana,20,2003,9,2,223,33,15,50,33
Davide Veroli,it ITA,DF,Sampdoria,21,2003,14,12,1096,68,64,56,40
Davide Voltan,it ITA,MF,Cittadella,29,1995,9,0,134,51,59,81,33
