Player,Nation,Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
Léo Natel,br BRA,MF,cy Pafos FC,27,1997,3,0,31,65,83,87,45
Léo Pétrot,fr FRA,DF,Saint-Étienne,27,1997,31,29,2634,44,61,61,64
Léo Scienza,br BRA,MO,Heidenheim,25,1998,31,18,1630,77,69,80,45
Léon-Maurice Pöhls,de GER,GK,ie Shamrock Rov,27,1997,6,6,540,41,39,43,41
M'Bala Nzola,ao ANG,FW,Lens,27,1996,21,16,1460,56,52,58,51
Maarten Vandevoordt,be BEL,GK,RB Leipzig,22,2002,8,6,609,41,54,73,59
Maat Daniel Caprini,it ITA,FW,Fiorentina,18,2006,1,0,7,24,31,46,12
Macauley Tait,sct SCO,MF,sct Hearts,18,2005,2,1,80,46,52,60,62
Mads Bech Sørensen,dk DEN,DF,dk Midtjylland,25,1999,10,10,855,50,60,24,30
Mads Bidstrup,dk DEN,MF,at RB Salzburg,23,2001,5,4,331,66,30,46,38
Mads Enggård,dk DEN,MO,no Molde,20,2004,10,8,743,22,61,18,59
Mads Hermansen,dk DEN,GK,Leicester City,24,2000,27,27,2385,56,57,66,70
Mads Kikkenborg,dk DEN,GK,be Anderlecht,24,1999,1,1,90,41,62,62,34
Mads Pedersen,dk DEN,DF,Augsburg,27,1996,7,2,235,46,49,68,63
Mads Roerslev,dk DEN,DF,Wolfsburg,25,1999,26,13,1399,49,77,74,40
Maduka Okoye,ng NGA,GK,Udinese,24,1999,25,25,2250,47,55,57,46
Maghnes Akliouche,fr FRA,MO,fr Monaco,22,2002,42,37,3211,64,86,83,54
Magnus Eriksson,se SWE,MF,se Djurgården,34,1990,2,1,109,36,43,36,23
Magnus Knudsen,no NOR,MF,Holstein Kiel,23,2001,31,22,1850,28,42,32,52
Magnus Kofod Andersen,dk DEN,MF,Venezia,25,1999,14,7,695,71,52,38,33
Magnus Mattsson,dk DEN,MF,dk FC Copenhagen,25,1999,10,4,434,54,60,73,26
Magnus Wolff Eikrem,no NOR,MO,no Molde,33,1990,6,6,535,79,81,54,15
Magomed Ozdoyev,ru RUS,MF,gr PAOK,31,1992,9,8,670,32,44,27,52
Mahamadou Diawara,fr FRA,MF,Le Havre,19,2005,19,6,624,40,48,43,68
Mahamadou Nagida,cm CMR,DF,Rennes,19,2005,12,4,430,86,54,94,55
Mahdi Camara,fr FRA,MO,Brest,26,1998,44,40,3364,48,47,31,74
Mahmadou Balde,es ESP,FW,it Lazio,20,2004,2,0,18,61,53,46,29
Mahmoud Dahoud,de GER,MF,Eint Frankfurt,28,1996,17,9,860,67,68,31,41
Majeed Ashimeru,gh GHA,MF,be Anderlecht,26,1997,3,1,83,51,84,60,30
Maks Ebonh,by BLR,MF,kz Astana FK,24,1999,4,4,333,43,40,42,42
Maks Juraj Čelić,hr CRO,FW,ba Borac Banja Luka,28,1996,1,0,1,24,13,8,17
Maksim Budźko,by BLR,FW,by Dinamo Minsk,20,2004,1,0,5,24,13,8,12
Maksym Braharu,ua UKR,MO,ua Dynamo Kyiv,22,2002,3,0,46,41,45,81,6
Maksym Diachuk,ua UKR,DF,ua Dynamo Kyiv,21,2003,1,1,90,48,17,10,30
Maksym Talovierov,ua UKR,MF,at LASK,24,2000,5,4,352,30,30,14,42
Malachi Boateng,eng ENG,MF,sct Hearts,22,2002,5,4,352,31,33,40,68
Malamine Efekele,fr FRA,MF,be Cercle Brugge,20,2004,7,6,440,74,47,69,37
Malang Sarr,fr FRA,DF,Lens,25,1999,21,15,1385,38,54,34,51
Malcolm Edjouma,fr FRA,MF,ro FCSB,27,1996,11,6,534,31,43,30,72
Malcolm Jeng,se SWE,DF,Reims,19,2005,3,2,107,30,22,13,38
Malick Fofana,be BEL,FW,Lyon,19,2005,39,21,2103,85,79,89,61
Malick Thiaw,de GER,DF,Milan,22,2001,27,23,2143,54,62,42,38
Malick Yalcouye,ci CIV,MO,at Sturm Graz,18,2005,8,7,618,17,38,25,78
Malik Tillman,us USA,MO,nl PSV Eindhoven,22,2002,6,6,533,85,82,51,82
Malkolm Nilsson,se SWE,GK,se Djurgården,30,1993,2,2,165,41,35,43,34
Malo Gusto,fr FRA,DF,Chelsea,21,2003,37,23,2128,56,84,79,51
Mama Samba Baldé,gw GNB,FW,Lyon,28,1995,38,17,1633,48,64,70,75
Mamadou Coulibaly,fr FRA,MF,Monaco,20,2004,1,0,8,17,24,59,6
Mamadou Diakhon,fr FRA,MO,Reims,18,2005,28,5,858,77,36,86,46
Mamadou Sangare,ml MLI,MF,at Rapid Wien,22,2002,9,9,712,39,67,67,86
Mamadou Sarr,fr FRA,DF,Strasbourg,18,2005,27,27,2365,25,39,33,37
Mamadou Sylla,sn SEN,MO,Valladolid,30,1994,29,17,1583,42,22,12,32
Mamady Diambou,ml MLI,MF,at RB Salzburg,21,2002,7,4,364,35,36,45,73
Mandela Keita,be BEL,MF,Parma,22,2002,30,24,1826,38,43,30,52
Manolis Saliakas,gr GRE,MF,St. Pauli,27,1996,30,26,2314,69,57,48,43
Manu Bueno,es ESP,MO,Sevilla,20,2004,9,1,140,55,37,26,55
Manu Koné,fr FRA,MF,Roma,23,2001,44,40,3340,53,58,68,42
Manu Morlanes,es ESP,MF,Mallorca,25,1999,23,15,1338,34,55,49,69
Manu Sánchez,es ESP,DF,Alavés,23,2000,33,30,2634,59,47,66,61
Manuel Akanji,ch SUI,DF,eng Manchester City,29,1995,34,31,2658,45,78,67,22
Manuel Fuster,es ESP,MO,Las Palmas,26,1997,28,8,1003,71,81,47,57
Manuel Lazzari,it ITA,DF,Lazio,30,1993,32,18,1734,52,72,92,34
Manuel Locatelli,it ITA,MF,Juventus,26,1998,45,41,3492,59,73,46,72
Manuel Manu,pt POR,MF,pt Vitória,23,2001,6,5,465,80,68,45,92
Manuel Nana Agyemang,gh GHA,MF,md Petrocub,22,2002,4,2,167,28,14,9,68
Manuel Neuer,de GER,GK,Bayern Munich,38,1986,32,32,2802,52,79,72,54
Manuel Pedreño,es ESP,DF,si Olimpija,23,2000,5,4,316,54,66,65,39
Manuel Ugarte Ribeiro,uy URU,MF,Manchester Utd,23,2001,39,30,2429,49,50,37,78
Marash Kumbulla,al ALB,DF,Espanyol,24,2000,35,34,2972,60,27,26,47
Marat Bystrov,kz KAZ,DF,kz Astana FK,32,1992,2,2,180,42,41,47,28
Marc Bartra,es ESP,DF,es Betis,33,1991,35,31,2876,60,42,37,46
Marc Bernal,es ESP,MF,Barcelona,17,2007,3,3,242,22,37,27,65
Marc Cardona,es ESP,MO,Las Palmas,29,1995,11,0,132,24,31,36,36
Marc Casado,es ESP,MF,Barcelona,20,2003,33,27,2244,50,69,38,63
Marc Cucurella,es ESP,DF,Chelsea,26,1998,45,39,3549,82,70,61,54
Marc Domenech,es ESP,MO,Mallorca,18,2006,10,3,303,25,34,23,61
Marc Gual,es ESP,FW,pl Legia Warsaw,28,1996,8,7,609,63,66,57,49
Marc Guiu,es ESP,FW,Chelsea,18,2006,10,4,359,86,46,53,46
Marc Guéhi,eng ENG,DF,Crystal Palace,24,2000,34,34,3059,73,67,48,52
Marc Roca,es ESP,MF,Betis,27,1996,16,12,1011,73,66,49,63
Marc-André ter Stegen,de GER,GK,Barcelona,32,1992,9,9,764,58,56,61,48
Marc-Oliver Kempf,de GER,DF,Como,29,1995,31,30,2615,40,53,37,47
Marcel Ratnik,si SVN,MF,si Olimpija,20,2003,7,7,630,23,31,15,42
Marcel Sabitzer,at AUT,MF,Dortmund,30,1994,37,28,2458,55,56,56,49
Marcin Bułka,pl POL,GK,Nice,24,1999,40,40,3600,55,58,57,47
Marcin Listkowski,pl POL,MO,pl Jagiellonia,26,1998,4,1,78,29,20,16,72
Marco Asensio,es ESP,MF,eng Aston Villa,28,1996,33,19,1625,79,76,84,17
Marco Bizot,nl NED,GK,Brest,33,1991,41,41,3690,49,48,55,70
Marco Brescianini,it ITA,MF,Atalanta,24,2000,35,10,1118,80,47,85,43
Marco Carnesecchi,it ITA,GK,Atalanta,24,2000,43,43,3870,52,50,43,56
Marco Dulca,ro ROU,MF,si NK Celje,25,1999,8,4,300,21,29,21,60
Marco Friedl,at AUT,DF,Werder Bremen,26,1998,26,25,2161,27,40,29,77
Marco Grüll,at AUT,MO,Werder Bremen,26,1998,30,13,1181,73,47,49,36
Marco Komenda,hr CRO,DF,Holstein Kiel,27,1996,19,17,1307,43,63,51,46
Marco Palestra,it ITA,DF,Atalanta,19,2005,12,3,288,66,62,90,58
Marco Sala,it ITA,DF,Como,25,1999,10,3,333,57,65,86,48
Marco Silvestri,it ITA,GK,Empoli,33,1991,5,5,450,41,49,43,45
Marco Sportiello,it ITA,GK,Milan,32,1992,2,1,126,41,49,43,37
Marcos Alonso,es ESP,DF,Celta Vigo,33,1990,31,29,2647,68,75,76,45
Marcos André,br BRA,FW,Valladolid,27,1996,22,14,1188,28,43,34,65
Marcos Llorente,es ESP,MF,Atlético Madrid,29,1995,41,36,3205,78,69,77,65
Marcos López,pe PER,DF,dk FC Copenhagen,24,1999,6,4,416,58,94,95,67
Marcos Senesi,ar ARG,DF,Bournemouth,27,1997,17,13,1106,44,61,58,71
Marcus Coco,fr FRA,DF,Nantes,28,1996,20,10,951,46,71,65,73
Marcus Danielsson,se SWE,DF,se Djurgården,35,1989,10,8,767,58,46,23,33
Marcus Edwards,eng ENG,MF,pt Sporting CP,25,1998,1,1,67,45,43,54,43
Marcus Harness,eng ENG,MF,Ipswich Town,28,1996,2,0,45,62,42,20,14
Marcus Pedersen,no NOR,DF,Torino,24,2000,29,15,1362,44,37,81,21
Marcus Rashford,eng ENG,MO,Manchester Utd,26,1997,35,24,2036,72,63,71,39
Marcus Tavernier,eng ENG,MO,Bournemouth,25,1999,29,20,1939,55,81,59,56
Marcus Thuram,fr FRA,FW,Inter,26,1997,45,37,3149,82,71,67,50
Marcão,br BRA,DF,Sevilla,28,1996,12,6,552,34,33,26,59
Marek Matějovský,cz CZE,FW,cz Mladá Boleslav,42,1981,2,0,3,62,32,30,25
Marek Suchý,cz CZE,DF,cz Mladá Boleslav,36,1988,6,6,533,55,26,12,41
Marin Căruntu,md MDA,MO,md Petrocub,26,1997,6,2,234,12,10,8,23
Marin Ljubicic,hr CRO,MO,Union Berlin,22,2002,19,5,676,60,40,31,29
Marin Pongračić,hr CRO,DF,Fiorentina,26,1997,25,20,1846,34,55,49,44
Marin Tomasov,hr CRO,MO,kz Astana FK,36,1987,4,4,356,58,60,23,73
Marin Šverko,hr CRO,DF,Venezia,26,1998,16,12,1117,65,42,38,42
Mario Balotelli,it ITA,MO,Genoa,33,1990,6,0,62,24,9,28,26
Mario Gila,es ESP,DF,Lazio,23,2000,42,36,3270,68,65,54,59
Mario Götze,de GER,MO,Eint Frankfurt,32,1992,32,26,2090,58,69,35,64
Mario Hermoso,es ESP,DF,Leverkusen,29,1995,18,10,958,63,61,60,49
Mario Kvesić,ba BIH,MO,si NK Celje,32,1992,10,6,590,49,73,66,26
Mario Lemina,ga GAB,MF,Wolves,30,1993,17,15,1364,52,53,37,82
Mario Maroto,es ESP,MF,Valladolid,20,2003,2,0,64,52,49,37,37
Mario Martín,es ESP,MF,Valladolid,20,2004,30,20,1748,32,44,40,70
Mario Pašalić,hr CRO,MF,Atalanta,29,1995,44,31,2570,72,78,67,36
Mario Stroeykens,be BEL,MO,be Anderlecht,19,2004,7,5,427,68,85,52,67
Marios Elia,cy CYP,MO,cy Pafos FC,28,1996,2,0,10,47,29,3,6
Marius Bülter,de GER,MO,Hoffenheim,31,1993,29,23,1863,72,51,62,44
Marius Corbu,ro ROU,MO,cy APOEL,22,2002,3,0,33,60,58,81,73
Marius Courcoul,fr FRA,MF,Angers,17,2007,8,3,309,23,23,33,45
Marius Müller,de GER,GK,Wolfsburg,31,1993,6,5,475,41,50,43,49
Marius Wolf,de GER,DF,Augsburg,29,1995,32,28,2144,81,81,76,27
Marius Ştefănescu,ro ROU,MO,ro FCSB,25,1998,8,5,314,68,51,22,65
Mariusz Stępiński,pl POL,FW,cy AC Omonia,29,1995,6,3,241,29,37,47,50
Mark Flekken,nl NED,GK,Brentford,31,1993,37,37,3275,65,72,52,76
Mark McKenzie,us USA,DF,Toulouse,25,1999,30,29,2496,43,46,35,55
Mark Randall,eng ENG,MF,nir Larne FC,34,1989,6,3,219,50,36,55,81
Mark Travers,ie IRL,GK,Bournemouth,25,1999,5,5,450,41,45,43,46
Mark Zabukovnik,si SVN,MF,si NK Celje,23,2000,11,11,1002,38,67,48,38
Marko Arnautović,at AUT,FW,Inter,35,1989,24,7,733,65,73,55,62
Marko Brest,si SVN,MF,si Olimpija,22,2002,8,6,460,75,58,78,64
Marko Dmitrović,rs SRB,GK,Leganés,32,1992,32,32,2880,54,60,65,75
Marko Grujić,rs SRB,MF,pt Porto,28,1996,2,1,81,48,64,25,75
Marko Ilić,rs SRB,GK,rs Red Star,26,1998,2,2,180,41,35,43,38
Marko Ivezić,rs SRB,DF,Holstein Kiel,22,2001,23,18,1657,29,34,33,56
Marko Janković,me MNE,MF,az Qarabağ,29,1995,8,6,562,37,70,70,49
Marko Lazetić,rs SRB,FW,rs TSC,20,2004,6,2,191,64,50,33,70
Marko Pjaca,hr CRO,MO,hr Dinamo Zagreb,29,1995,6,4,341,78,72,44,68
Marko Ristić,si SVN,DF,si Olimpija,19,2004,4,3,272,37,31,15,51
Marko Rog,hr CRO,MF,hr Dinamo Zagreb,29,1995,7,4,364,34,53,41,23
Marko Stamenic,nz NZL,MO,gr Olympiacos,22,2002,4,0,40,28,25,20,48
Marko Tolić,hr CRO,MF,sk Slovan Bratislava,28,1996,7,5,458,86,74,71,45
Marko Vešović,me MNE,DF,az Qarabağ,32,1991,5,2,169,55,61,95,50
Marko Vukčević,me MNE,DF,ba Borac Banja Luka,31,1993,5,5,320,53,69,69,58
Markus Andreas Kaasa,no NOR,MO,no Molde,27,1997,6,5,374,67,56,62,49
Markus Poom,ee EST,MF,ie Shamrock Rov,25,1999,6,6,442,70,54,32,35
Markus Solbakken,no NOR,MF,cz Sparta Prague,24,2000,4,1,87,44,47,33,61
Marlon Gomes,br BRA,MF,ua Shakhtar,20,2003,7,4,288,66,40,50,71
Marnon Busch,de GER,MF,Heidenheim,29,1994,29,20,1772,32,58,48,64
Maroan Sannadi,ma MAR,FW,Athletic Club,23,2001,22,13,1206,46,61,70,43
Marquinhos,br BRA,DF,Paris S-G,30,1994,42,37,3400,60,69,60,56
Marshall Munetsi,zw ZIM,MO,Wolves,28,1996,33,31,2770,38,30,11,72
Marten de Roon,nl NED,MF,Atalanta,33,1991,46,44,3931,66,70,46,65
Martial Godo,eng ENG,MO,Fulham,21,2003,2,0,24,53,70,80,25
Martim Fernandes,pt POR,DF,pt Porto,18,2006,5,3,312,66,73,86,32
Martim Marques,pt POR,DF,ch Lugano,20,2004,5,3,259,87,57,70,76
Martin Adeline,fr FRA,MF,Reims,20,2003,1,0,26,41,20,49,60
Martin Baturina,hr CRO,MO,hr Dinamo Zagreb,21,2003,8,8,619,68,77,59,61
Martin Bjørnbak,no NOR,DF,no Molde,32,1992,7,4,392,31,29,20,67
Martin Dúbravka,sk SVK,GK,Newcastle Utd,35,1989,10,10,900,41,39,43,48
Martin Erlic,hr CRO,DF,Bologna,26,1998,9,5,379,42,31,31,28
Martin Frese,dk DEN,DF,Hellas Verona,26,1998,11,5,549,42,51,48,67
Martin Jedlička,cz CZE,GK,cz Viktoria Plzeň,26,1998,12,12,1080,41,47,43,48
Martin Králik,sk SVK,DF,cz Mladá Boleslav,29,1995,6,6,524,43,53,15,70
Martin Linnes,no NOR,DF,no Molde,32,1991,8,6,488,56,80,88,51
Martin Olsson,se SWE,MF,se Malmö,36,1988,1,0,2,28,10,7,11
Martin Satriano,uy URU,MO,Lens,23,2001,7,0,88,30,35,72,69
Martin Suchomel,cz CZE,MF,cz Sparta Prague,21,2002,3,0,24,57,18,54,71
Martin Terrier,fr FRA,MO,Leverkusen,27,1997,19,8,689,57,53,29,31
Martin Valjent,sk SVK,DF,Mallorca,28,1995,31,31,2763,65,39,45,35
Martin Vitík,cz CZE,DF,cz Sparta Prague,21,2003,8,8,720,28,20,31,39
Martin Ødegaard,no NOR,MF,Arsenal,25,1998,41,35,3122,79,90,87,18
Martín Payero,ar ARG,MF,Udinese,25,1998,25,16,1381,66,51,72,47
Martín Tejón,es ESP,MF,Valencia,20,2004,4,0,49,35,49,61,16
Martín Zubimendi,es ESP,MF,Real Sociedad,25,1999,44,40,3564,49,54,47,61
Marvin,es ESP,MF,Las Palmas,24,2000,23,9,1038,32,40,67,56
Marvin Ducksch,de GER,FW,Werder Bremen,30,1994,32,30,2418,59,86,47,44
Marvin Friedrich,de GER,DF,Gladbach,28,1995,22,9,989,38,54,42,47
Marvin Keller,ch SUI,GK,ch Young Boys,22,2002,4,4,360,65,66,62,36
Marvin Pieringer,de GER,MO,Heidenheim,24,1999,36,27,2383,52,42,24,43
Marvin Schulz,de GER,MF,Holstein Kiel,29,1995,12,3,306,48,52,37,50
Marvin Senaya,tg TOG,DF,Strasbourg,23,2001,10,1,227,45,39,30,69
Marwann Nzuzi,fr FRA,DF,Saint-Étienne,20,2004,2,2,125,47,52,51,64
Mason Greenwood,eng ENG,MO,Marseille,22,2001,34,32,2804,86,77,82,36
Mason Holgate,jm JAM,MO,Everton,27,1996,1,0,6,23,12,3,6
Mason Mount,eng ENG,MF,Manchester Utd,25,1999,26,10,912,72,55,70,39
Massadio Haïdara,ml MLI,DF,Brest,31,1992,30,27,2294,49,57,78,42
Massimo Luongo,au AUS,MF,Ipswich Town,31,1992,11,2,201,30,15,9,78
Matej Kovar,cz CZE,GK,Leverkusen,24,2000,11,11,990,41,45,54,37
Mateja Đorđević,rs SRB,DF,rs TSC,21,2003,7,7,629,29,51,39,40
Mateo Flores,es ESP,MF,Betis,20,2004,13,4,450,40,53,49,31
Mateo Kovačić,hr CRO,MF,Manchester City,30,1994,37,28,2506,79,80,65,54
Mateo Maric,ba BIH,MF,cy AC Omonia,26,1998,7,7,600,27,51,42,42
Mateo Mejía,es ESP,FW,Sevilla,21,2003,1,0,11,47,13,8,30
Mateo Pellegrino,ar ARG,FW,Parma,23,2001,13,8,737,57,56,33,51
Mateo Retegui,it ITA,FW,Atalanta,25,1999,46,40,2952,81,66,53,53
Mateo Sušić,ba BIH,DF,cy APOEL,33,1990,7,7,611,53,59,69,62
Mateu Morey,es ESP,DF,Mallorca,24,2000,16,8,741,45,39,79,76
Mateus Fernandes,pt POR,MF,Southampton,20,2004,36,34,2909,56,63,75,56
Mateus Mane,0,MF,Wolves,0,0,1,0,2,28,12,7,29
Mateusz Kochalski,pl POL,GK,az Qarabağ,24,2000,6,6,540,41,41,43,43
Mateusz Kowalski,pl POL,MF,Parma,19,2005,1,1,56,26,13,19,12
Mateusz Skrzypczak,pl POL,DF,pl Jagiellonia,23,2000,9,8,725,41,47,23,36
Mateusz Szczepaniak,pl POL,MO,pl Legia Warsaw,17,2007,4,0,48,80,54,38,22
Mateusz Wieteska,pl POL,DF,Cagliari,27,1997,5,1,184,36,51,18,29
Matevž Vidovšek,si SVN,GK,si Olimpija,24,1999,8,8,720,50,44,43,49
Matheus,br BRA,GK,nl Ajax,32,1992,6,6,517,41,41,43,69
Matheus Aiás,br BRA,FW,am FC Noah,27,1996,6,4,337,85,60,61,77
Matheus Cunha,br BRA,MO,Wolves,25,1999,33,29,2597,86,79,72,45
Matheus França,br BRA,MO,Crystal Palace,20,2004,4,0,55,92,44,63,40
Matheus Nunes,pt POR,MF,Manchester City,25,1998,33,25,2205,69,78,92,59
Matheus Reis,br BRA,DF,pt Sporting CP,29,1995,8,4,435,52,62,60,39
Matheus Silva,br BRA,DF,az Qarabağ,26,1997,6,4,396,59,53,61,34
Mathew Ryan,au AUS,GK,Lens,32,1992,14,14,1260,57,40,43,66
Mathias Delorge,be BEL,MF,be Gent,20,2004,8,6,566,45,66,63,40
Mathias Honsak,at AUT,MO,Heidenheim,27,1996,29,14,1525,64,53,48,68
Mathias Jensen,dk DEN,MF,Brentford,28,1996,24,8,862,49,82,54,50
Mathias Jørgensen,dk DEN,DF,be Anderlecht,34,1990,5,5,450,33,40,29,45
Mathias Kjølø,no NOR,MO,nl Twente,23,2001,6,1,156,25,47,9,60
Mathias Løvik,no NOR,MF,Parma,20,2003,11,4,475,34,38,87,37
Mathias Pereira Lage,pt POR,MO,Brest,27,1996,38,21,1945,44,54,32,78
Mathias Rasmussen,no NOR,MF,be Union SG,26,1997,8,4,393,50,67,60,74
Mathias Ross,dk DEN,DF,cz Sparta Prague,23,2001,1,1,90,30,18,30,23
Mathieu Cafaro,fr FRA,MO,Saint-Étienne,27,1997,15,9,732,48,49,44,50
Mathieu Gorgelin,fr FRA,GK,Le Havre,33,1990,16,16,1440,50,41,53,78
Mathis Amougou,fr FRA,MF,Chelsea,18,2006,19,9,883,29,39,43,59
Mathis Lambourde,fr FRA,MO,Hellas Verona,18,2006,7,0,89,72,21,56,59
Mathys Tel,fr FRA,MO,Bayern Munich,19,2005,29,16,1469,46,52,68,35
Mathéo Bodmer,fr FRA,MF,Le Havre,20,2004,1,0,6,28,15,7,11
Mathías Olivera,uy URU,DF,Napoli,26,1997,32,26,2370,50,72,65,60
Matias Fernandez-Pardo,be BEL,MO,Lille,19,2005,29,14,1328,68,51,71,40
Matias Moreno,ar ARG,DF,Fiorentina,20,2003,12,7,545,47,65,68,84
Matias Ritari,fi FIN,MF,fi HJK,19,2005,1,0,1,28,11,7,24
Matija Nastasić,rs SRB,DF,Leganés,31,1993,26,24,2110,55,30,22,38
Matisse Samoise,be BEL,MF,be Gent,22,2001,5,3,278,50,67,77,85
Matjaž Rozman,si SVN,GK,si NK Celje,37,1987,4,4,360,60,42,43,70
Matouš Trmal,cz CZE,GK,cz Mladá Boleslav,25,1998,6,6,540,41,39,43,50
Mats Hummels,de GER,DF,Roma,35,1988,19,16,1268,59,38,38,78
Mats Møller Dæhli,no NOR,MO,no Molde,29,1995,8,7,582,53,55,39,67
Mats Pannewig,de GER,MF,Bochum,19,2004,14,2,267,50,25,59,70
Mats Rits,be BEL,MF,be Anderlecht,31,1993,7,7,630,35,66,33,48
Mats Wieffer,nl NED,MF,Brighton,24,1999,25,10,1015,75,75,58,90
Matt Doherty,ie IRL,DF,Wolves,32,1992,30,25,2109,73,66,63,50
Matt Healy,ie IRL,MF,ie Shamrock Rov,22,2002,2,2,207,33,64,59,68
Matt O'Riley,dk DEN,MF,Brighton,23,2000,21,11,938,76,69,73,34
Matt Targett,eng ENG,DF,Newcastle Utd,28,1995,2,0,21,44,42,34,20
Matteo Cancellieri,it ITA,MO,Parma,22,2002,27,19,1424,45,22,45,69
Matteo Cocchi,it ITA,DF,it Inter,17,2007,1,0,7,30,16,9,4
Matteo Dams,be BEL,DF,nl PSV Eindhoven,20,2004,6,6,416,57,65,58,68
Matteo Darmian,it ITA,DF,Inter,34,1989,39,25,2334,79,56,61,32
Matteo Gabbia,it ITA,DF,Milan,24,1999,32,29,2556,67,42,32,34
Matteo Palma,de GER,DF,Udinese,16,2008,1,0,5,30,27,36,32
Matteo Pessina,it ITA,MF,Monza,27,1997,11,10,854,23,34,43,38
Matteo Politano,it ITA,MO,Napoli,30,1993,37,34,2804,57,69,72,33
Matteo Prati,it ITA,MF,Cagliari,20,2003,12,8,570,28,45,25,28
Matteo Ruggeri,it ITA,DF,Atalanta,22,2002,36,22,2048,52,85,83,55
Matteo Zazza,it ITA,DF,it Lazio,19,2005,1,0,3,68,40,52,4
Matthew Lusty,nir NIR,MO,nir Larne FC,21,2003,6,1,164,31,41,47,70
Matthias Braunöder,at AUT,MF,Como,22,2002,8,3,268,25,36,35,54
Matthias Ginter,de GER,DF,Freiburg,30,1994,32,28,2561,62,61,44,38
Matthias Seidl,at AUT,MF,at Rapid Wien,23,2001,10,7,695,57,72,73,49
Matthijs de Ligt,nl NED,DF,Manchester Utd,24,1999,38,33,2786,51,39,27,54
Matthis Abline,fr FRA,FW,Nantes,21,2003,34,33,2768,57,55,62,43
Matthías Vilhjálmsson,is ISL,MO,is KV,37,1987,5,0,108,54,35,6,78
Mattia Bani,it ITA,DF,Genoa,30,1993,20,19,1507,29,26,23,34
Mattia Bottani,ch SUI,FW,ch Lugano,33,1991,6,4,334,78,77,78,64
Mattia De Sciglio,it ITA,DF,Empoli,31,1992,16,7,769,71,37,34,64
Mattia Felici,it ITA,MO,Cagliari,23,2001,20,9,925,34,37,68,62
Mattia Liberali,it ITA,MF,Milan,17,2007,1,1,61,34,59,49,63
Mattia Perin,it ITA,GK,Juventus,31,1992,8,7,661,50,43,67,50
Mattia Valoti,it ITA,MF,Monza,30,1993,5,0,40,28,10,7,65
Mattia Viti,it ITA,DF,Empoli,22,2002,30,30,2572,50,35,38,75
Mattia Zaccagni,it ITA,FW,Lazio,29,1995,44,39,3256,67,85,81,74
Mattia Zanotti,it ITA,MF,ch Lugano,21,2003,6,6,570,45,63,84,49
Mattias Svanberg,se SWE,MF,Wolfsburg,25,1999,20,14,1219,62,49,49,39
Matty Cash,pl POL,DF,Aston Villa,26,1997,35,31,2583,66,52,79,55
Mattéo Guendouzi,fr FRA,MF,Lazio,25,1999,46,45,4023,58,78,72,35
Matvei Safonov,ru RUS,GK,Paris S-G,25,1999,12,11,1059,48,44,43,46
Matvii Ponomarenko,ua UKR,FW,ua Dynamo Kyiv,18,2006,2,0,6,24,13,8,12
Matyas Vojta,cz CZE,MO,cz Mladá Boleslav,20,2004,5,2,245,61,42,23,60
Matz Sels,be BEL,GK,Nott'ham Forest,32,1992,38,38,3420,60,78,79,73
Matìas Soulé,ar ARG,MF,Roma,21,2003,38,24,2190,86,77,93,28
Matías Vecino,uy URU,MF,Lazio,32,1991,29,14,1488,62,73,36,48
Matúš Bero,sk SVK,MF,Bochum,28,1995,30,29,2565,80,70,61,49
Matúš Vojtko,sk SVK,DF,sk Slovan Bratislava,23,2000,1,0,12,53,30,42,4
Matěj Jurásek,cz CZE,MO,cz Slavia Prague,20,2003,6,1,215,78,63,57,61
Matěj Pulkrab,cz CZE,MO,cz Mladá Boleslav,27,1997,4,0,26,14,20,32,24
Matěj Ryneš,cz CZE,MF,cz Sparta Prague,23,2001,7,6,522,29,42,45,64
Matěj Vydra,cz CZE,MO,cz Viktoria Plzeň,32,1992,11,10,794,58,58,15,56
Maurides,br BRA,FW,St. Pauli,30,1994,1,0,2,24,13,8,12
Maurits Kjærgaard,dk DEN,MF,at RB Salzburg,21,2003,1,1,90,48,83,70,45
Mauro Arambarri,uy URU,MF,Getafe,28,1995,35,31,2661,69,28,34,47
Mauro Icardi,ar ARG,FW,tr Galatasaray,31,1993,4,3,277,65,78,36,27
Mauro Júnior,br BRA,MF,nl PSV Eindhoven,25,1999,10,9,828,35,49,62,66
Max Aarons,eng ENG,DF,Bournemouth,24,2000,7,2,206,43,47,67,67
Max Bruns,nl NED,DF,nl Twente,21,2002,7,6,505,25,40,54,35
Max Dean,eng ENG,MO,be Gent,20,2004,6,1,189,62,66,44,51
Max Geschwill,de GER,DF,Holstein Kiel,23,2001,19,13,1282,72,67,41,64
Max Johnston,sct SCO,DF,at Sturm Graz,20,2003,5,3,348,43,42,55,28
Max Kilman,eng ENG,DF,West Ham,27,1997,38,38,3348,35,54,45,48
Max Meyer,de GER,MF,cy APOEL,28,1995,3,1,90,50,41,55,8
Max Moerstedt,de GER,FW,Hoffenheim,0,0,19,9,864,49,52,45,69
Max Oyedele,pl POL,MF,pl Legia Warsaw,19,2004,5,4,344,24,51,20,81
Max Rosenfelder,de GER,DF,Freiburg,21,2003,25,13,1249,68,36,68,48
Maxence Caqueret,fr FRA,MF,Lyon,24,2000,31,22,1845,73,78,69,60
