Nation,Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
0,DF,cz Sparta Prague,20,2004,1,0,1,22,13,9,3
cz CZE,MO,cz Slavia Prague,27,1996,6,5,428,49,92,57,41
cz CZE,MF,cz Sparta Prague,28,1996,6,3,304,45,53,53,58
cz CZE,GK,ro FCSB,30,1994,1,1,90,42,41,40,33
cz CZE,MF,cz Viktoria Plzeň,23,2001,12,11,974,56,58,37,60
br BRA,MO,pl Legia Warsaw,27,1996,9,8,635,66,39,43,66
nl NED,DF,RB Leipzig,24,2000,32,24,2174,64,68,59,43
nl NED,FW,nl PSV Eindhoven,33,1990,12,10,904,56,60,23,75
sk SVK,MO,Union Berlin,26,1997,23,3,589,65,76,31,47
br BRA,DF,tr Başakşehir,28,1996,5,5,450,35,42,57,77
br BRA,MF,cy Pafos FC,27,1997,3,0,31,58,78,84,50
fr FRA,DF,Saint-Étienne,27,1997,31,29,2634,48,63,58,64
br BRA,MO,Heidenheim,25,1998,31,18,1630,70,67,75,47
de GER,GK,ie Shamrock Rov,27,1997,6,6,540,42,39,40,41
ao ANG,FW,Lens,27,1996,21,16,1460,63,54,57,53
be BEL,GK,RB Leipzig,22,2002,8,6,609,42,55,68,61
it ITA,FW,Fiorentina,18,2006,1,0,7,17,34,49,12
sct SCO,MF,sct Hearts,18,2005,2,1,80,38,49,61,59
dk DEN,DF,dk Midtjylland,25,1999,10,10,855,42,61,27,31
dk DEN,MF,at RB Salzburg,23,2001,5,4,331,68,29,44,39
dk DEN,MO,no Molde,20,2004,10,8,743,21,57,24,59
dk DEN,GK,Leicester City,24,2000,27,27,2385,58,55,67,70
dk DEN,GK,be Anderlecht,24,1999,1,1,90,42,61,51,33
dk DEN,DF,Augsburg,27,1996,7,2,235,51,48,59,61
dk DEN,DF,Wolfsburg,25,1999,26,13,1399,52,77,67,36
ng NGA,GK,Udinese,24,1999,25,25,2250,46,54,54,46
fr FRA,MO,fr Monaco,22,2002,42,37,3211,69,86,80,52
se SWE,MF,se Djurgården,34,1990,2,1,109,28,40,35,32
no NOR,MF,Holstein Kiel,23,2001,31,22,1850,31,45,36,52
dk DEN,MF,Venezia,25,1999,14,7,695,60,55,42,34
dk DEN,MF,dk FC Copenhagen,25,1999,10,4,434,64,57,69,25
no NOR,MO,no Molde,33,1990,6,6,535,78,74,56,16
ru RUS,MF,gr PAOK,31,1992,9,8,670,37,43,30,51
fr FRA,MF,Le Havre,19,2005,19,6,624,45,51,44,67
cm CMR,DF,Rennes,19,2005,12,4,430,88,52,85,53
fr FRA,MO,Brest,26,1998,44,40,3364,43,48,35,73
es ESP,FW,it Lazio,20,2004,2,0,18,54,53,49,33
de GER,MF,Eint Frankfurt,28,1996,17,9,860,63,69,36,46
gh GHA,MF,be Anderlecht,26,1997,3,1,83,58,79,62,29
by BLR,MF,kz Astana FK,24,1999,4,4,333,33,40,44,48
hr CRO,FW,ba Borac Banja Luka,28,1996,1,0,1,17,14,7,21
by BLR,FW,by Dinamo Minsk,20,2004,1,0,5,17,14,7,12
ua UKR,MO,ua Dynamo Kyiv,22,2002,3,0,46,37,44,82,6
ua UKR,DF,ua Dynamo Kyiv,21,2003,1,1,90,37,20,13,36
ua UKR,MF,at LASK,24,2000,5,4,352,23,32,19,48
eng ENG,MF,sct Hearts,22,2002,5,4,352,24,32,44,66
fr FRA,MF,be Cercle Brugge,20,2004,7,6,440,70,45,65,39
fr FRA,DF,Lens,25,1999,21,15,1385,40,53,40,53
fr FRA,MF,ro FCSB,27,1996,11,6,534,38,42,30,68
se SWE,DF,Reims,19,2005,3,2,107,22,24,12,39
be BEL,FW,Lyon,19,2005,39,21,2103,79,80,86,60
de GER,DF,Milan,22,2001,27,23,2143,55,63,48,40
ci CIV,MO,at Sturm Graz,18,2005,8,7,618,18,38,30,77
us USA,MO,nl PSV Eindhoven,22,2002,6,6,533,72,84,54,78
se SWE,GK,se Djurgården,30,1993,2,2,165,42,37,40,33
fr FRA,DF,Chelsea,21,2003,37,23,2128,66,82,75,48
gw GNB,FW,Lyon,28,1995,38,17,1633,50,65,67,73
fr FRA,MF,Monaco,20,2004,1,0,8,27,21,62,6
fr FRA,MO,Reims,18,2005,28,5,858,69,40,80,45
ml MLI,MF,at Rapid Wien,22,2002,9,9,712,45,68,66,80
fr FRA,DF,Strasbourg,18,2005,27,27,2365,29,44,41,40
sn SEN,MO,Valladolid,30,1994,29,17,1583,43,24,12,32
ml MLI,MF,at RB Salzburg,21,2002,7,4,364,28,36,48,73
be BEL,MF,Parma,22,2002,30,24,1826,30,47,34,51
gr GRE,MF,St. Pauli,27,1996,30,26,2314,66,57,46,47
es ESP,MO,Sevilla,20,2004,9,1,140,43,37,35,53
fr FRA,MF,Roma,23,2001,44,40,3340,57,60,65,43
es ESP,MF,Mallorca,25,1999,23,15,1338,36,53,48,67
es ESP,DF,Alavés,23,2000,33,30,2634,64,46,57,58
ch SUI,DF,eng Manchester City,29,1995,34,31,2658,51,77,70,25
es ESP,MO,Las Palmas,26,1997,28,8,1003,57,78,48,59
it ITA,DF,Lazio,30,1993,32,18,1734,56,73,86,32
it ITA,MF,Juventus,26,1998,45,41,3492,55,72,47,73
pt POR,MF,pt Vitória,23,2001,6,5,465,74,68,48,89
gh GHA,MF,md Petrocub,22,2002,4,2,167,20,18,9,68
de GER,GK,Bayern Munich,38,1986,32,32,2802,50,76,70,54
es ESP,DF,si Olimpija,23,2000,5,4,316,46,62,62,47
uy URU,MF,Manchester Utd,23,2001,39,30,2429,50,54,45,74
al ALB,DF,Espanyol,24,2000,35,34,2972,57,29,31,50
kz KAZ,DF,kz Astana FK,32,1992,2,2,180,33,40,48,35
es ESP,DF,es Betis,33,1991,35,31,2876,59,44,39,50
es ESP,MF,Barcelona,17,2007,3,3,242,26,37,36,65
es ESP,MO,Las Palmas,29,1995,11,0,132,30,30,39,29
es ESP,MF,Barcelona,20,2003,33,27,2244,48,71,42,59
es ESP,DF,Chelsea,26,1998,45,39,3549,82,70,57,53
es ESP,MO,Mallorca,18,2006,10,3,303,33,34,28,58
es ESP,FW,pl Legia Warsaw,28,1996,8,7,609,68,66,59,50
es ESP,FW,Chelsea,18,2006,10,4,359,86,45,53,49
eng ENG,DF,Crystal Palace,24,2000,34,34,3059,71,67,52,53
es ESP,MF,Betis,27,1996,16,12,1011,70,67,54,64
de GER,GK,Barcelona,32,1992,9,9,764,60,59,56,46
de GER,DF,Como,29,1995,31,30,2615,48,52,45,50
si SVN,MF,si Olimpija,20,2003,7,7,630,25,32,20,51
at AUT,MF,Dortmund,30,1994,37,28,2458,61,54,55,52
pl POL,GK,Nice,24,1999,40,40,3600,56,58,52,47
pl POL,MO,pl Jagiellonia,26,1998,4,1,78,20,23,28,62
es ESP,MF,eng Aston Villa,28,1996,33,19,1625,87,78,80,17
nl NED,GK,Brest,33,1991,41,41,3690,48,48,50,70
it ITA,MF,Atalanta,24,2000,35,10,1118,83,50,78,46
it ITA,GK,Atalanta,24,2000,43,43,3870,50,50,43,60
ro ROU,MF,si NK Celje,25,1999,8,4,300,22,29,24,59
at AUT,DF,Werder Bremen,26,1998,26,25,2161,30,41,39,74
at AUT,MO,Werder Bremen,26,1998,30,13,1181,72,48,47,38
hr CRO,DF,Holstein Kiel,27,1996,19,17,1307,44,59,55,50
it ITA,DF,Atalanta,19,2005,12,3,288,59,59,82,58
it ITA,DF,Como,25,1999,10,3,333,50,62,82,41
it ITA,GK,Empoli,33,1991,5,5,450,42,46,44,46
it ITA,GK,Milan,32,1992,2,1,126,42,49,48,39
es ESP,DF,Celta Vigo,33,1990,31,29,2647,75,71,76,45
br BRA,FW,Valladolid,27,1996,22,14,1188,29,44,35,65
es ESP,MF,Atlético Madrid,29,1995,41,36,3205,70,71,75,65
pe PER,DF,dk FC Copenhagen,24,1999,6,4,416,62,93,95,63
ar ARG,DF,Bournemouth,27,1997,17,13,1106,52,56,60,64
fr FRA,DF,Nantes,28,1996,20,10,951,46,71,59,69
se SWE,DF,se Djurgården,35,1989,10,8,767,64,45,29,39
eng ENG,MF,pt Sporting CP,25,1998,1,1,67,36,39,48,45
eng ENG,MF,Ipswich Town,28,1996,2,0,45,55,41,20,21
no NOR,DF,Torino,24,2000,29,15,1362,52,37,71,24
eng ENG,MO,Manchester Utd,26,1997,35,24,2036,72,65,68,44
eng ENG,MO,Bournemouth,25,1999,29,20,1939,58,80,58,51
fr FRA,FW,Inter,26,1997,45,37,3149,80,71,65,50
br BRA,DF,Sevilla,28,1996,12,6,552,27,35,31,63
cz CZE,FW,cz Mladá Boleslav,42,1981,2,0,3,54,31,35,25
cz CZE,DF,cz Mladá Boleslav,36,1988,6,6,533,56,29,14,45
md MDA,MO,md Petrocub,26,1997,6,2,234,12,11,8,24
hr CRO,MO,Union Berlin,22,2002,19,5,676,54,41,32,33
hr CRO,DF,Fiorentina,26,1997,25,20,1846,37,58,53,49
hr CRO,MO,kz Astana FK,36,1987,4,4,356,46,62,22,71
hr CRO,DF,Venezia,26,1998,16,12,1117,55,41,39,42
it ITA,MO,Genoa,33,1990,6,0,62,16,10,25,27
es ESP,DF,Lazio,23,2000,42,36,3270,63,62,54,56
de GER,MO,Eint Frankfurt,32,1992,32,26,2090,49,68,40,61
es ESP,DF,Leverkusen,29,1995,18,10,958,69,59,62,52
ba BIH,MO,si NK Celje,32,1992,10,6,590,56,69,69,30
ga GAB,MF,Wolves,30,1993,17,15,1364,56,56,41,79
es ESP,MF,Valladolid,20,2003,2,0,64,42,52,41,38
es ESP,MF,Valladolid,20,2004,30,20,1748,40,46,43,66
hr CRO,MF,Atalanta,29,1995,44,31,2570,80,78,66,36
be BEL,MO,be Anderlecht,19,2004,7,5,427,59,84,56,63
cy CYP,MO,cy Pafos FC,28,1996,2,0,10,34,30,13,6
de GER,MO,Hoffenheim,31,1993,29,23,1863,68,51,64,47
ro ROU,MO,cy APOEL,22,2002,3,0,33,51,55,83,64
fr FRA,MF,Angers,17,2007,8,3,309,26,25,34,48
de GER,GK,Wolfsburg,31,1993,6,5,475,42,48,48,45
de GER,DF,Augsburg,29,1995,32,28,2144,75,80,68,28
ro ROU,MO,ro FCSB,25,1998,8,5,314,59,49,24,63
pl POL,FW,cy AC Omonia,29,1995,6,3,241,41,37,49,49
nl NED,GK,Brentford,31,1993,37,37,3275,65,73,60,76
us USA,DF,Toulouse,25,1999,30,29,2496,45,48,38,56
eng ENG,MF,nir Larne FC,34,1989,6,3,219,40,35,54,82
ie IRL,GK,Bournemouth,25,1999,5,5,450,42,45,42,49
si SVN,MF,si NK Celje,23,2000,11,11,1002,44,67,50,42
at AUT,FW,Inter,35,1989,24,7,733,71,75,59,60
si SVN,MF,si Olimpija,22,2002,8,6,460,80,60,69,61
rs SRB,GK,Leganés,32,1992,32,32,2880,52,56,60,74
rs SRB,MF,pt Porto,28,1996,2,1,81,42,60,25,70
rs SRB,GK,rs Red Star,26,1998,2,2,180,42,36,40,42
rs SRB,DF,Holstein Kiel,22,2001,23,18,1657,33,35,39,54
me MNE,MF,az Qarabağ,29,1995,8,6,562,38,65,70,46
rs SRB,FW,rs TSC,20,2004,6,2,191,57,50,33,68
hr CRO,MO,hr Dinamo Zagreb,29,1995,6,4,341,69,74,42,65
si SVN,DF,si Olimpija,19,2004,4,3,272,29,31,17,54
hr CRO,MF,hr Dinamo Zagreb,29,1995,7,4,364,35,56,39,23
nz NZL,MO,gr Olympiacos,22,2002,4,0,40,19,26,30,47
hr CRO,MF,sk Slovan Bratislava,28,1996,7,5,458,79,73,70,47
me MNE,DF,az Qarabağ,32,1991,5,2,169,64,59,89,47
me MNE,DF,ba Borac Banja Luka,31,1993,5,5,320,65,65,65,56
no NOR,MO,no Molde,27,1997,6,5,374,58,54,60,54
ee EST,MF,ie Shamrock Rov,25,1999,6,6,442,60,50,35,40
no NOR,MF,cz Sparta Prague,24,2000,4,1,87,38,44,28,58
br BRA,MF,ua Shakhtar,20,2003,7,4,288,68,39,54,72
de GER,MF,Heidenheim,29,1994,29,20,1772,36,57,49,69
ma MAR,FW,Athletic Club,23,2001,22,13,1206,54,60,70,41
br BRA,DF,Paris S-G,30,1994,42,37,3400,63,66,61,57
zw ZIM,MO,Wolves,28,1996,33,31,2770,40,33,13,72
nl NED,MF,Atalanta,33,1991,46,44,3931,54,70,49,63
eng ENG,MO,Fulham,21,2003,2,0,24,47,67,78,29
pt POR,DF,pt Porto,18,2006,5,3,312,58,69,75,27
pt POR,DF,ch Lugano,20,2004,5,3,259,88,55,64,71
fr FRA,MF,Reims,20,2003,1,0,26,38,20,46,58
hr CRO,MO,hr Dinamo Zagreb,21,2003,8,8,619,57,76,58,62
no NOR,DF,no Molde,32,1992,7,4,392,25,31,26,69
sk SVK,GK,Newcastle Utd,35,1989,10,10,900,42,42,44,45
hr CRO,DF,Bologna,26,1998,9,5,379,48,32,36,27
dk DEN,DF,Hellas Verona,26,1998,11,5,549,43,49,43,57
cz CZE,GK,cz Viktoria Plzeň,26,1998,12,12,1080,42,45,42,47
sk SVK,DF,cz Mladá Boleslav,29,1995,6,6,524,47,57,20,75
no NOR,DF,no Molde,32,1991,8,6,488,61,76,83,48
se SWE,MF,se Malmö,36,1988,1,0,2,20,11,7,15
uy URU,MO,Lens,23,2001,7,0,88,43,34,69,65
cz CZE,MF,cz Sparta Prague,21,2002,3,0,24,50,21,51,59
fr FRA,MO,Leverkusen,27,1997,19,8,689,61,58,34,29
sk SVK,DF,Mallorca,28,1995,31,31,2763,58,39,49,41
cz CZE,DF,cz Sparta Prague,21,2003,8,8,720,36,22,31,43
no NOR,MF,Arsenal,25,1998,41,35,3122,85,90,82,18
ar ARG,MF,Udinese,25,1998,25,16,1381,68,52,65,49
es ESP,MF,Valencia,20,2004,4,0,49,45,46,60,13
es ESP,MF,Real Sociedad,25,1999,44,40,3564,52,54,52,63
es ESP,MF,Las Palmas,24,2000,23,9,1038,36,39,61,56
de GER,FW,Werder Bremen,30,1994,32,30,2418,62,84,48,46
de GER,DF,Gladbach,28,1995,22,9,989,45,58,51,48
ch SUI,GK,ch Young Boys,22,2002,4,4,360,66,64,59,37
de GER,MO,Heidenheim,24,1999,36,27,2383,57,43,28,47
de GER,MF,Holstein Kiel,29,1995,12,3,306,42,50,37,52
tg TOG,DF,Strasbourg,23,2001,10,1,227,37,38,30,65
fr FRA,DF,Saint-Étienne,20,2004,2,2,125,43,51,46,63
eng ENG,MO,Marseille,22,2001,34,32,2804,88,76,80,35
jm JAM,MO,Everton,27,1996,1,0,6,15,17,4,6
eng ENG,MF,Manchester Utd,25,1999,26,10,912,81,53,64,38
ml MLI,DF,Brest,31,1992,30,27,2294,52,54,70,42
au AUS,MF,Ipswich Town,31,1992,11,2,201,23,17,10,75
cz CZE,GK,Leverkusen,24,2000,11,11,990,42,47,56,36
rs SRB,DF,rs TSC,21,2003,7,7,629,30,48,44,42
es ESP,MF,Betis,20,2004,13,4,450,41,51,49,32
hr CRO,MF,Manchester City,30,1994,37,28,2506,72,79,65,49
ba BIH,MF,cy AC Omonia,26,1998,7,7,600,29,49,47,45
es ESP,FW,Sevilla,21,2003,1,0,11,35,14,7,27
ar ARG,FW,Parma,23,2001,13,8,737,60,55,37,52
it ITA,FW,Atalanta,25,1999,46,40,2952,82,68,56,51
ba BIH,DF,cy APOEL,33,1990,7,7,611,47,56,68,54
es ESP,DF,Mallorca,24,2000,16,8,741,52,39,75,74
pt POR,MF,Southampton,20,2004,36,34,2909,62,64,69,54
0,MF,Wolves,0,0,1,0,2,20,15,17,31
pl POL,GK,az Qarabağ,24,2000,6,6,540,42,41,48,44
pl POL,MF,Parma,19,2005,1,1,56,39,13,20,18
pl POL,DF,pl Jagiellonia,23,2000,9,8,725,32,47,26,39
pl POL,MO,pl Legia Warsaw,17,2007,4,0,48,76,51,42,20
pl POL,DF,Cagliari,27,1997,5,1,184,45,51,21,33
si SVN,GK,si Olimpija,24,1999,8,8,720,49,45,44,47
br BRA,GK,nl Ajax,32,1992,6,6,517,42,44,48,68
br BRA,FW,am FC Noah,27,1996,6,4,337,84,58,62,77
br BRA,MO,Wolves,25,1999,33,29,2597,83,77,69,45
br BRA,MO,Crystal Palace,20,2004,4,0,55,92,41,60,45
pt POR,MF,Manchester City,25,1998,33,25,2205,73,81,90,59
br BRA,DF,pt Sporting CP,29,1995,8,4,435,45,59,60,37
br BRA,DF,az Qarabağ,26,1997,6,4,396,52,53,60,33
au AUS,GK,Lens,32,1992,14,14,1260,55,42,43,64
be BEL,MF,be Gent,20,2004,8,6,566,51,62,65,41
at AUT,MO,Heidenheim,27,1996,29,14,1525,63,53,48,70
dk DEN,MF,Brentford,28,1996,24,8,862,50,81,54,54
dk DEN,DF,be Anderlecht,34,1990,5,5,450,26,41,36,52
no NOR,MO,nl Twente,23,2001,6,1,156,17,45,15,65
no NOR,MF,Parma,20,2003,11,4,475,42,38,83,40
pt POR,MO,Brest,27,1996,38,21,1945,45,56,32,74
no NOR,MF,be Union SG,26,1997,8,4,393,55,62,57,70
dk DEN,DF,cz Sparta Prague,23,2001,1,1,90,22,22,37,25
fr FRA,MO,Saint-Étienne,27,1997,15,9,732,51,47,44,49
fr FRA,GK,Le Havre,33,1990,16,16,1440,49,43,55,73
fr FRA,MF,Chelsea,18,2006,19,9,883,33,38,42,57
fr FRA,MO,Hellas Verona,18,2006,7,0,89,65,21,53,55
fr FRA,MO,Bayern Munich,19,2005,29,16,1469,55,54,65,35
fr FRA,MF,Le Havre,20,2004,1,0,6,20,19,7,15
uy URU,DF,Napoli,26,1997,32,26,2370,56,72,62,55
be BEL,MO,Lille,19,2005,29,14,1328,67,54,66,42
ar ARG,DF,Fiorentina,20,2003,12,7,545,51,62,71,82
fi FIN,MF,fi HJK,19,2005,1,0,1,20,12,17,21
rs SRB,DF,Leganés,31,1993,26,24,2110,44,31,26,45
be BEL,MF,be Gent,22,2001,5,3,278,57,63,74,84
si SVN,GK,si NK Celje,37,1987,4,4,360,57,44,42,70
cz CZE,GK,cz Mladá Boleslav,25,1998,6,6,540,42,40,46,50
de GER,DF,Roma,35,1988,19,16,1268,66,40,39,72
no NOR,MO,no Molde,29,1995,8,7,582,43,53,43,63
de GER,MF,Bochum,19,2004,14,2,267,61,26,58,65
be BEL,MF,be Anderlecht,31,1993,7,7,630,42,66,35,54
nl NED,MF,Brighton,24,1999,25,10,1015,72,76,59,86
ie IRL,DF,Wolves,32,1992,30,25,2109,68,65,63,51
ie IRL,MF,ie Shamrock Rov,22,2002,2,2,207,25,58,61,65
dk DEN,MF,Brighton,23,2000,21,11,938,84,70,72,34
eng ENG,DF,Newcastle Utd,28,1995,2,0,21,41,45,32,23
it ITA,MO,Parma,22,2002,27,19,1424,41,22,43,67
it ITA,DF,it Inter,17,2007,1,0,7,22,21,18,3
be BEL,DF,nl PSV Eindhoven,20,2004,6,6,416,47,62,57,61
it ITA,DF,Inter,34,1989,39,25,2334,78,59,58,32
it ITA,DF,Milan,24,1999,32,29,2556,64,42,42,40
de GER,DF,Udinese,16,2008,1,0,5,22,28,34,38
it ITA,MF,Monza,27,1997,11,10,854,25,35,48,36
it ITA,MO,Napoli,30,1993,37,34,2804,52,68,70,37
it ITA,MF,Cagliari,20,2003,12,8,570,29,42,25,29
it ITA,DF,Atalanta,22,2002,36,22,2048,56,85,81,53
it ITA,DF,it Lazio,19,2005,1,0,3,60,44,45,3
nir NIR,MO,nir Larne FC,21,2003,6,1,164,39,41,48,68
at AUT,MF,Como,22,2002,8,3,268,27,36,34,50
de GER,DF,Freiburg,30,1994,32,28,2561,70,61,49,41
at AUT,MF,at Rapid Wien,23,2001,10,7,695,69,67,71,46
nl NED,DF,Manchester Utd,24,1999,38,33,2786,59,40,36,57
fr FRA,FW,Nantes,21,2003,34,33,2768,55,54,61,46
is ISL,MO,is KV,37,1987,5,0,108,54,34,6,79
it ITA,DF,Genoa,30,1993,20,19,1507,39,29,29,37
ch SUI,FW,ch Lugano,33,1991,6,4,334,78,74,77,61
it ITA,DF,Empoli,31,1992,16,7,769,71,37,33,65
it ITA,MO,Cagliari,23,2001,20,9,925,35,41,63,63
it ITA,MF,Milan,17,2007,1,1,61,44,55,51,57
it ITA,GK,Juventus,31,1992,8,7,661,53,45,69,50
it ITA,MF,Monza,30,1993,5,0,40,20,12,7,65
it ITA,DF,Empoli,22,2002,30,30,2572,46,34,38,74
it ITA,FW,Lazio,29,1995,44,39,3256,59,84,79,74
it ITA,MF,ch Lugano,21,2003,6,6,570,49,66,82,51
se SWE,MF,Wolfsburg,25,1999,20,14,1219,68,49,45,41
pl POL,DF,Aston Villa,26,1997,35,31,2583,72,54,71,51
fr FRA,MF,Lazio,25,1999,46,45,4023,57,78,72,39
ru RUS,GK,Paris S-G,25,1999,12,11,1059,47,45,43,49
ua UKR,FW,ua Dynamo Kyiv,18,2006,2,0,6,17,14,15,12
cz CZE,MO,cz Mladá Boleslav,20,2004,5,2,245,68,46,30,57
be BEL,GK,Nott'ham Forest,32,1992,38,38,3420,62,73,66,71
ar ARG,MF,Roma,21,2003,38,24,2190,87,79,87,32
uy URU,MF,Lazio,32,1991,29,14,1488,69,74,37,46
sk SVK,MF,Bochum,28,1995,30,29,2565,79,68,56,47
sk SVK,DF,sk Slovan Bratislava,23,2000,1,0,12,41,31,47,3
cz CZE,MO,cz Slavia Prague,20,2003,6,1,215,70,59,54,55
cz CZE,MO,cz Mladá Boleslav,27,1997,4,0,26,23,18,36,21
cz CZE,MF,cz Sparta Prague,23,2001,7,6,522,31,40,44,63
cz CZE,MO,cz Viktoria Plzeň,32,1992,11,10,794,60,60,15,55
br BRA,FW,St. Pauli,30,1994,1,0,2,17,14,17,12
dk DEN,MF,at RB Salzburg,21,2003,1,1,90,42,78,66,48
uy URU,MF,Getafe,28,1995,35,31,2661,71,27,37,48
ar ARG,FW,tr Galatasaray,31,1993,4,3,277,74,79,37,28
br BRA,MF,nl PSV Eindhoven,25,1999,10,9,828,40,49,60,65
eng ENG,DF,Bournemouth,24,2000,7,2,206,33,44,62,65
nl NED,DF,nl Twente,21,2002,7,6,505,34,41,58,39
eng ENG,MO,be Gent,20,2004,6,1,189,72,67,42,49
de GER,DF,Holstein Kiel,23,2001,19,13,1282,70,68,40,64
sct SCO,DF,at Sturm Graz,20,2003,5,3,348,38,41,52,32
eng ENG,DF,West Ham,27,1997,38,38,3348,40,56,49,56
de GER,MF,cy APOEL,28,1995,3,1,90,46,40,47,9
de GER,FW,Hoffenheim,0,0,19,9,864,54,50,45,70
pl POL,MF,pl Legia Warsaw,19,2004,5,4,344,26,54,19,82
de GER,DF,Freiburg,21,2003,25,13,1249,61,37,66,50
fr FRA,MF,Lyon,24,2000,31,22,1845,69,77,66,54
fr FRA,DF,Crystal Palace,24,2000,35,35,3116,58,43,33,65
be BEL,DF,be Club Brugge,23,2000,12,12,1079,79,67,67,45
nl NED,DF,nl AZ Alkmaar,20,2004,3,3,263,35,40,35,10
de GER,DF,Mainz 05,26,1998,14,6,674,66,42,33,47
md MDA,DF,md Petrocub,35,1989,4,4,360,28,29,11,27
fr FRA,DF,Saint-Étienne,26,1998,17,14,1229,29,42,42,49
be BEL,GK,be Cercle Brugge,23,2001,7,6,599,42,40,41,48
fr FRA,GK,fr Nice,31,1993,2,2,180,57,44,47,44
de GER,MF,Wolfsburg,30,1994,28,27,2356,62,76,22,40
de GER,DF,Augsburg,24,2000,11,8,658,35,46,37,58
de GER,MO,Dortmund,21,2002,41,23,2207,64,47,37,56
de GER,MO,Heidenheim,23,2000,18,5,571,46,20,25,58
de GER,MF,Freiburg,27,1996,33,33,2845,53,48,40,56
at AUT,FW,at LASK,27,1997,6,3,315,42,68,63,36
at AUT,MF,at Rapid Wien,30,1993,1,0,9,20,13,41,25
de GER,DF,Stuttgart,27,1997,39,36,3173,75,91,84,71
de GER,MO,Freiburg,30,1994,2,0,17,15,9,4,6
de GER,DF,Bochum,28,1995,33,32,2706,62,70,64,57
uy URU,MF,pt Sporting CP,24,2000,10,7,624,68,54,77,58
be BEL,DF,Valencia,27,1997,1,1,90,22,16,10,59
ci CIV,FW,Southampton,27,1996,9,3,318,69,69,68,70
se SWE,FW,nl AZ Alkmaar,21,2002,10,7,426,40,70,81,57
tz TAN,FW,gr PAOK,31,1992,2,2,114,50,22,17,40
al ALB,MF,Lecce,20,2003,17,7,716,53,70,53,47
id IDN,DF,nl Twente,23,2001,7,7,592,31,26,45,40
nl NED,MF,nl AZ Alkmaar,26,1998,4,2,210,42,52,72,41
ir IRN,FW,Inter,32,1992,37,14,1521,52,80,48,55
nl NED,MO,at LASK,22,2002,6,5,328,13,36,27,57
fr FRA,MF,Nice,23,2000,29,26,2256,64,55,76,74
se SWE,MF,se Djurgården,17,2007,1,0,10,20,19,39,15
fr FRA,GK,Angers,22,2002,1,1,90,42,37,41,41
iq IRQ,MF,cz Viktoria Plzeň,24,1999,3,0,48,34,31,48,33
de GER,MO,Hoffenheim,26,1998,16,4,515,45,36,30,32
de GER,MO,Freiburg,22,2002,19,11,965,25,41,38,59
tr TUR,GK,tr Beşiktaş,35,1989,5,5,450,42,46,45,58
de GER,MF,Augsburg,19,2005,20,5,654,81,55,79,28
tr TUR,DF,tr Fenerbahçe,25,1999,10,8,716,47,75,58,72
tr TUR,MF,tr Fenerbahçe,29,1994,8,1,144,45,67,76,30
cd COD,FW,Nantes,26,1997,13,1,312,48,51,72,65
tr TUR,DF,tr Galatasaray,21,2002,4,1,200,38,63,53,84
nl NED,FW,nl AZ Alkmaar,21,2003,8,1,168,50,53,64,40
pa PAN,DF,Marseille,28,1996,30,27,2437,69,83,76,49
gh GHA,FW,se Elfsborg,25,1999,6,6,465,47,48,33,62
it ITA,MO,Fiorentina,26,1998,25,8,936,23,41,39,75
eng ENG,MF,Leicester City,18,2006,1,0,1,20,11,7,6
at AUT,FW,Freiburg,30,1994,20,5,639,57,61,43,50
it ITA,DF,Brentford,20,2004,22,11,1011,60,74,81,54
eng ENG,DF,Everton,31,1993,14,11,1049,66,24,18,54
ie IRL,FW,ie Shamrock Rov,16,2008,2,2,201,42,16,39,25
fr FRA,MO,Bayern Munich,22,2001,48,41,3361,89,95,89,52
at AUT,DF,Venezia,25,1998,16,15,1314,62,51,54,51
de GER,GK,Werder Bremen,29,1995,34,34,3060,60,59,69,53
jm JAM,FW,West Ham,34,1990,14,11,836,44,60,62,47
cz CZE,MF,nl Twente,25,1999,6,5,454,33,53,23,67
cz CZE,DF,pl Jagiellonia,27,1996,7,7,578,53,63,73,67
sk SVK,DF,no Bodø/Glimt,25,1999,1,0,45,22,16,17,59
pl POL,MF,be Club Brugge,24,2000,5,0,121,45,51,54,60
ch SUI,MF,it Bologna,27,1997,15,9,753,45,53,53,54
fr FRA,MF,Cagliari,24,2000,35,27,2409,49,50,44,49
nl NED,MF,nl Twente,27,1997,10,9,765,68,71,62,69
it ITA,GK,Juventus,27,1997,41,41,3688,47,54,44,48
be BEL,FW,Eint Frankfurt,30,1993,19,5,543,54,51,46,50
fr FRA,DF,Saint-Étienne,25,1999,26,25,2306,52,54,37,74
nl NED,DF,Tottenham,23,2001,21,20,1660,45,70,49,37
fr FRA,MO,pl Legia Warsaw,26,1997,3,0,69,30,44,34,31
es ESP,FW,Leganés,24,1999,34,17,1724,34,39,32,52
py PAR,FW,Newcastle Utd,30,1994,9,1,157,51,68,75,57
zm ZAM,MO,ch Young Boys,20,2004,2,0,41,15,30,27,48
es ESP,MF,Girona,23,2001,35,35,2998,67,71,80,33
pt POR,DF,pt Vitória,21,2002,4,2,222,58,50,56,69
si SVN,MF,Toulouse,30,1994,19,1,262,49,63,73,62
ro ROU,MF,ro FCSB,23,2001,2,2,134,37,39,29,35
