Player,Nation,Position,Age,Born,Matches Played,Starts,Minutes Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Assists,Expected Assists (xAG),Expected Assists (xA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes.1,Progressive Runs,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Progressive Carries.1,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons
Ulisses,br BRA,DF,24,1999,29,29,2559,81.34,76.48,77.47,70.78,49.59,49.51,32.56,78.6,48.55,39.83,16.54,14.65,71.48,66.34,72.82,70.35,34.51,16.74,28.84,30.49,35.38,34.19,25.61,19.22,35.58,19.22,29.97,57.38,60.35,72.24,39.01,54.88,67.44,47.3,72.56,83.14,65.15,49.8,11.05,37.33,60.87,80.93,20.15,24.48,71.19,37.33,54.88,74.01,49.56,35.58,33.55,27.97,43.72,51.13,48.78,29.97,48.98,11.22,52.91,26.66,44.59,34.13,47.97,15.99,54.27,68.52,49.71,32.15,57.09,48.37,17.35,37.94,47.99,63.46,79.94,37.27,67.35,55.12,80.0,61.86,82.73,89.59
Unai Bilbao,es ESP,DF,30,1994,30,27,2355,71.74,51.1,57.21,63.84,49.59,49.51,26.95,49.36,89.94,87.91,72.62,66.48,90.93,90.52,91.31,88.17,72.56,48.52,40.49,42.01,72.91,44.19,25.61,51.63,33.75,51.63,27.44,55.2,64.22,55.32,63.37,57.62,34.74,35.35,54.77,73.08,88.55,79.39,33.69,88.63,95.64,96.98,76.05,23.31,40.76,88.63,29.01,40.93,85.0,33.75,31.66,27.97,76.86,86.8,85.58,27.44,57.41,11.22,52.91,70.61,37.03,68.69,47.97,15.99,54.27,47.24,67.79,47.44,61.48,83.92,30.58,27.15,31.63,49.94,83.4,70.23,83.87,84.68,79.04,79.8,64.88,86.54
Uriel Antuna,mx MEX,MO,26,1997,31,9,1016,20.21,75.41,68.19,77.62,45.47,44.54,86.0,90.04,73.43,72.46,77.25,79.6,66.21,65.79,65.98,57.04,86.26,93.0,87.2,84.96,39.3,96.86,98.28,74.03,64.6,74.03,95.81,39.22,43.26,28.44,55.76,69.72,28.48,30.24,53.59,62.99,62.87,36.94,57.67,68.34,35.4,18.08,42.07,92.59,90.61,68.34,30.43,17.22,66.77,64.6,31.18,77.54,26.61,73.91,74.48,95.81,58.94,53.41,50.97,82.19,43.38,6.92,94.8,52.62,50.45,44.87,50.04,58.16,40.08,46.18,94.84,87.65,96.15,32.63,14.86,60.4,61.75,51.2,51.42,74.25,36.08,14.9
Uriel van Aalst,0,FW,0,0,1,0,28,17.79,8.08,6.77,10.28,40.98,38.72,98.75,19.42,80.39,68.8,65.29,37.22,76.0,55.39,11.34,8.15,28.2,12.22,11.84,97.12,94.8,13.78,32.64,82.39,85.71,82.39,14.6,8.96,12.59,21.3,14.29,18.36,16.23,9.09,87.72,10.96,18.05,96.24,54.39,58.65,9.65,58.58,92.73,9.15,5.14,58.65,94.36,98.31,74.5,85.71,95.18,12.66,95.68,92.98,71.74,14.6,79.95,52.51,50.81,7.39,8.21,85.4,41.17,51.5,50.81,5.39,95.74,3.88,97.37,96.62,41.17,98.25,4.64,11.09,62.22,56.52,96.8,96.43,96.49,11.34,11.09,98.81
Uroš Račić,rs SRB,MF,26,1998,35,17,1637,85.82,85.21,88.78,86.03,48.38,47.98,59.44,83.07,63.39,59.54,48.29,50.92,74.94,73.04,71.03,56.08,84.84,62.29,47.65,49.39,67.48,54.52,56.57,62.99,32.7,62.99,51.31,67.6,73.01,39.79,83.68,74.11,64.27,55.9,48.62,46.55,53.48,70.05,64.55,60.82,65.74,49.66,71.15,43.95,75.37,60.82,37.41,51.44,54.98,32.7,33.16,73.2,68.06,45.26,68.22,51.31,21.97,54.37,52.08,40.01,43.18,66.66,46.97,54.83,51.22,47.31,76.62,56.91,60.02,62.84,47.37,62.59,64.85,69.22,77.17,85.39,61.61,32.64,61.46,83.19,71.21,77.93
Uroš Đurđević,me MNE,FW,30,1994,25,18,1663,91.85,76.32,82.96,66.73,97.49,96.12,46.87,59.4,28.95,23.56,26.94,23.37,40.23,35.03,73.68,70.55,78.45,71.74,43.36,49.19,27.32,75.88,67.61,52.44,53.82,52.44,55.26,25.19,27.32,44.24,31.14,50.13,43.92,39.22,53.63,38.72,37.41,32.83,54.39,23.68,29.89,10.15,26.38,44.36,70.99,22.87,51.38,46.05,36.34,53.82,48.68,56.14,30.2,51.5,29.51,55.26,39.91,52.51,50.81,61.03,73.43,22.56,92.79,51.5,50.81,41.04,39.41,75.44,26.88,40.85,53.26,47.62,69.11,28.38,90.23,71.8,49.87,51.63,57.27,61.03,30.45,37.09
Uładzisłaŭ Marozaŭ,by BLR,FW,23,2000,11,3,279,17.79,22.37,51.38,84.4,40.98,38.72,12.28,19.42,7.14,22.18,14.16,23.56,10.59,8.65,32.08,57.77,28.2,42.67,30.89,22.31,21.68,13.78,32.64,13.1,44.42,13.1,14.79,45.05,67.92,21.3,80.33,18.36,16.23,49.37,28.95,59.4,74.25,79.95,54.39,15.91,78.13,37.59,28.7,23.31,53.95,16.17,62.53,31.45,26.44,44.42,40.35,63.28,87.84,35.03,16.92,14.79,79.95,52.51,50.81,78.26,51.75,5.58,41.17,51.5,50.81,33.52,50.13,62.72,38.03,78.32,12.28,12.28,40.54,50.13,9.84,68.17,5.14,11.28,32.83,25.44,56.52,23.31
Vakoun Issouf Bayo,ci CIV,FW,27,1997,41,25,2242,72.87,85.53,55.58,55.89,83.33,78.76,17.29,44.17,30.01,20.43,37.41,32.14,22.56,13.35,51.07,40.91,28.2,30.45,26.57,33.65,29.26,35.9,66.29,22.68,36.22,22.68,22.62,55.39,60.09,58.96,68.48,50.13,54.7,44.17,53.63,63.72,45.74,66.48,54.39,25.25,74.81,52.32,39.97,21.18,44.67,25.0,36.97,44.67,20.93,36.22,46.24,54.39,21.74,71.8,17.48,22.62,32.14,4.64,50.81,32.96,27.76,20.24,84.15,51.5,50.81,33.27,67.61,24.5,70.3,41.42,18.61,18.17,36.4,55.89,37.28,47.99,66.67,52.01,82.71,75.44,69.17,61.53
Valentim Sousa,pt POR,FW,19,2005,5,0,85,17.79,23.56,17.54,72.43,40.98,38.72,17.67,19.42,85.46,81.08,71.8,47.37,94.74,91.73,11.34,47.74,28.2,12.22,11.84,9.59,87.47,13.78,32.64,28.7,74.56,28.7,74.19,89.54,83.58,21.3,97.12,18.36,92.04,91.04,12.91,10.96,96.55,69.8,54.39,86.09,93.61,81.89,93.98,51.19,10.65,86.22,95.49,90.48,78.45,74.56,85.9,79.7,70.43,18.8,75.56,74.19,79.95,52.51,50.81,62.16,81.08,85.4,41.17,51.5,50.81,85.53,7.71,60.15,24.0,49.12,68.86,16.6,11.15,88.66,9.84,7.71,82.96,96.43,92.11,11.34,56.52,35.15
Valentin Antov,bg BUL,DF,23,2000,31,27,2411,71.74,69.36,55.61,44.97,49.59,49.51,66.37,56.1,89.16,89.24,88.69,88.26,82.97,84.65,74.3,62.12,34.51,57.21,65.78,40.64,95.87,66.28,68.26,94.94,80.35,94.94,57.24,62.65,70.32,46.37,78.95,71.16,51.57,49.65,47.47,56.51,81.69,38.92,33.69,89.42,39.59,64.88,91.8,61.31,66.34,89.42,78.52,79.83,87.33,80.35,86.66,58.98,34.74,31.89,87.82,57.24,26.54,56.89,52.91,10.09,68.72,17.62,47.97,15.99,5.84,68.87,89.59,14.3,89.91,34.42,71.37,65.0,62.65,62.67,47.06,67.97,72.03,66.42,63.23,76.92,70.7,53.14
Valentino Acuña,ar ARG,MO,19-173,2006,4,0,97,98.02,87.57,78.44,75.64,45.47,44.54,20.62,16.28,14.82,13.17,9.81,11.98,19.61,18.15,5.65,2.77,24.33,7.78,7.63,5.35,73.17,7.19,18.71,24.29,3.56,24.29,3.37,72.01,58.08,10.67,77.43,94.99,78.33,72.9,37.99,97.31,11.9,89.6,57.67,17.37,58.94,90.46,5.24,16.09,20.36,17.44,68.68,44.01,2.69,3.56,4.98,9.21,39.26,29.53,14.0,3.37,83.16,53.41,50.97,5.28,24.18,83.42,43.82,52.62,50.45,21.18,6.18,96.41,2.1,34.32,1.42,17.29,7.0,69.2,95.96,6.18,31.51,10.18,30.5,5.65,47.01,21.48
Valentino Vermeulen,nl NED,DF,23,2001,3,0,24,33.87,12.76,9.04,19.13,49.59,49.51,5.7,23.43,2.88,49.59,48.69,76.37,0.99,14.74,2.62,11.22,34.51,16.74,11.57,11.22,3.34,13.46,25.61,2.97,97.59,2.97,8.81,95.47,98.55,98.58,7.62,23.05,5.2,3.23,93.17,98.66,99.01,99.04,68.75,88.02,93.14,24.77,77.41,97.62,98.37,88.02,8.69,13.43,5.61,97.59,9.24,99.83,0.87,86.8,12.82,8.81,0.52,56.89,52.91,0.78,7.03,0.17,47.97,59.88,54.27,2.21,92.44,2.18,96.89,2.5,29.48,5.7,98.78,90.7,64.07,33.4,0.99,2.91,0.99,2.62,98.2,13.43
Valentín Burgoa,ar ARG,MO,25-192,2000,15,5,615,57.37,35.33,43.0,72.87,45.47,44.54,50.86,39.97,48.13,53.33,40.57,33.46,60.48,54.72,65.64,89.67,24.33,21.86,56.06,70.13,61.34,33.08,81.1,42.37,52.28,42.37,35.22,55.65,62.95,72.72,40.16,61.68,75.56,74.06,31.51,69.54,76.95,49.14,57.67,49.33,29.9,82.0,49.33,43.15,6.96,49.33,54.83,61.75,43.41,52.28,61.23,30.54,33.87,63.21,35.55,35.22,83.16,53.41,50.97,78.07,21.71,83.42,43.82,52.62,50.45,93.6,25.82,42.59,41.28,47.16,33.05,47.04,8.68,70.25,77.1,18.94,33.01,67.22,71.86,15.34,67.74,62.87
Valentín Depietri,ar ARG,MO,24-261,2000,20,10,1047,75.64,66.99,84.69,87.72,45.47,44.54,60.25,55.76,26.09,25.82,32.93,32.86,32.04,33.35,25.71,27.54,73.09,49.25,29.38,31.21,28.71,48.5,42.1,31.1,90.94,31.1,86.26,29.94,34.84,22.6,54.3,57.41,27.54,13.96,83.87,34.62,37.16,71.29,6.81,23.05,60.63,25.26,10.63,64.9,83.16,23.05,84.32,93.11,29.3,90.94,89.9,91.88,66.43,61.38,28.74,86.26,30.2,3.18,0.9,76.01,18.3,38.4,43.82,52.62,50.45,32.0,73.5,51.12,61.53,69.5,85.03,59.51,84.06,27.84,72.9,85.7,30.39,32.34,29.19,31.66,72.53,88.62
Valentín Escalante,ar ARG,FW,21-017,2004,1,0,1,17.79,8.08,6.77,10.28,40.98,38.72,6.08,19.42,1.82,1.25,2.82,2.38,3.45,2.94,11.34,8.15,28.2,12.22,11.84,9.59,9.27,13.78,32.64,6.27,8.02,6.27,3.51,8.96,12.59,21.3,14.29,18.36,16.23,9.09,87.72,10.96,18.05,9.52,54.39,0.56,9.65,4.07,1.69,1.5,5.14,0.56,5.83,11.03,1.19,8.02,9.4,12.66,95.68,92.98,1.25,3.51,79.95,52.51,50.81,93.42,8.21,85.4,41.17,51.5,50.81,5.39,7.71,94.61,3.95,96.62,2.69,6.08,4.64,11.09,62.22,7.71,1.82,2.82,3.45,11.34,11.09,11.03
Valentín Fascendini,ar ARG,DF,22-128,2003,7,6,523,33.87,91.13,82.73,19.13,49.59,49.51,24.33,23.43,15.09,19.53,12.27,13.02,24.42,23.95,59.65,84.22,34.51,16.74,11.57,11.22,25.52,41.57,25.61,23.72,46.42,23.72,40.61,55.2,78.31,66.83,54.36,23.05,75.35,71.8,32.09,29.36,35.73,47.03,7.3,15.64,37.15,37.35,35.41,40.35,69.91,15.64,50.55,73.37,22.38,46.42,26.4,27.97,47.27,55.73,21.63,40.61,20.52,56.89,52.91,16.98,41.37,68.69,47.97,59.88,54.27,16.1,83.58,43.66,76.8,53.17,26.57,22.76,49.16,76.8,21.22,82.85,13.37,18.52,29.48,18.66,89.88,94.91
Valentín Gómez,ar ARG,DF,22-023,2003,13,13,1137,33.87,12.76,21.1,19.13,49.59,49.51,21.6,58.95,50.47,46.42,33.9,32.97,65.17,62.79,59.65,66.4,34.51,16.74,28.84,32.67,45.87,40.15,57.59,70.73,40.26,70.73,21.48,48.84,29.42,40.96,71.08,23.05,65.17,47.97,68.14,30.26,48.69,90.52,68.75,48.31,65.38,76.98,46.92,14.36,17.47,48.31,33.43,42.76,49.65,40.26,47.18,75.93,41.37,86.8,49.53,21.48,54.83,5.09,52.91,87.38,25.9,23.05,47.97,8.34,54.27,65.76,74.04,49.53,66.37,57.12,38.87,23.98,22.47,44.88,64.07,77.03,58.2,52.21,63.37,37.67,41.05,79.33
Valentín Larralde,ar ARG,MF,24-246,2000,4,1,103,30.26,11.12,51.83,16.23,48.38,47.98,94.8,18.7,60.42,64.43,66.53,71.39,47.52,35.21,61.19,79.28,28.76,66.05,86.31,87.04,79.19,66.14,22.52,80.96,85.88,80.96,23.53,4.71,6.17,7.4,7.09,15.56,6.78,4.95,92.76,33.44,49.45,5.9,64.55,58.25,5.75,19.35,79.28,46.15,7.95,58.25,35.09,70.29,60.39,85.88,43.83,21.73,2.51,92.45,80.07,23.53,3.64,54.37,52.08,30.75,92.18,66.66,46.97,54.83,51.22,64.79,7.49,19.41,42.48,6.48,48.04,93.34,22.04,5.26,62.84,7.49,38.33,33.04,90.59,25.98,5.26,97.28
Valentín Moreno,ar ARG,DF,22-150,2003,1,1,90,33.87,12.76,88.31,19.13,49.59,49.51,81.51,23.43,15.87,18.9,75.41,70.58,2.88,4.07,2.62,6.42,34.51,16.74,11.57,11.22,11.77,13.46,25.61,2.97,59.27,2.97,95.09,66.28,90.47,52.3,87.3,23.05,62.38,91.92,2.38,4.45,98.23,2.27,68.75,8.37,1.89,1.69,31.51,81.1,6.19,8.37,8.69,13.43,11.28,59.27,71.34,27.97,31.1,86.8,20.29,95.09,1.74,56.89,52.91,50.61,7.03,68.69,47.97,59.88,54.27,4.8,4.1,66.05,8.02,45.78,83.4,77.88,4.65,81.54,64.07,4.1,15.67,88.66,2.41,2.62,43.08,13.43
Valerio Crespi,it ITA,MO,19,2004,13,1,171,20.21,87.57,97.6,43.79,45.47,44.54,71.41,16.28,12.28,6.74,28.74,25.34,4.87,2.1,17.93,7.52,97.01,49.25,25.41,41.58,11.41,58.57,18.71,9.58,9.69,9.58,26.68,13.92,29.79,10.67,47.68,15.08,50.15,61.3,29.83,86.64,11.9,67.96,0.6,16.09,83.12,30.35,25.04,23.88,93.34,16.09,12.69,5.95,26.5,9.69,15.61,9.21,7.52,21.0,35.37,26.68,3.97,53.41,50.97,2.54,72.23,2.73,43.82,52.62,50.45,43.75,83.68,11.0,87.57,8.16,12.28,64.0,78.56,35.7,14.86,51.12,75.45,42.74,74.51,97.79,50.34,5.95
Valerio Mantovani,it ITA,DF,28,1996,33,33,2939,69.13,76.48,64.39,76.51,49.59,49.51,57.85,47.73,46.28,52.15,51.6,50.12,44.1,53.31,55.09,62.3,34.51,48.52,59.19,55.96,46.89,64.19,76.31,45.09,69.19,45.09,55.78,23.9,28.75,42.73,18.05,46.77,32.09,33.4,54.77,48.6,52.18,62.12,36.25,48.26,50.12,57.35,33.55,60.41,73.69,48.26,30.9,36.86,40.84,69.19,76.57,56.8,57.97,48.11,43.6,55.78,42.88,56.89,52.91,37.82,66.89,15.96,96.4,59.88,54.27,17.3,72.7,20.26,76.6,56.31,50.76,54.62,68.4,29.24,43.34,48.6,30.23,57.94,20.29,36.45,48.08,69.24
Valerio Verre,it ITA,MO,30,1994,28,17,1289,55.39,35.33,45.62,47.01,45.47,44.54,94.01,90.53,91.99,92.66,92.07,92.81,92.03,93.19,76.2,76.16,87.24,86.98,90.04,89.75,95.17,93.9,87.09,96.07,42.22,96.07,54.3,76.46,75.86,81.18,79.6,38.29,52.92,49.4,49.66,82.71,58.91,47.42,57.67,90.42,61.86,75.41,93.71,67.33,20.96,90.42,33.12,33.68,80.46,42.22,60.7,24.89,81.55,75.79,89.97,54.3,19.84,53.41,50.97,22.19,82.41,54.68,43.82,52.62,50.45,68.04,67.93,68.97,46.44,85.1,74.4,93.86,48.09,67.7,74.14,90.19,67.85,65.87,52.32,55.84,61.3,39.15
Vanderlan,br BRA,DF,22-315,2002,5,4,317,33.87,12.76,9.04,19.13,49.59,49.51,42.27,88.87,26.77,19.83,58.87,53.28,14.85,8.9,40.55,32.67,34.51,57.21,50.84,47.62,40.38,69.51,74.59,16.72,72.35,16.72,65.03,75.52,39.04,39.94,91.63,86.69,83.28,74.8,42.62,86.69,57.53,13.05,68.75,20.23,8.9,17.24,30.2,67.53,30.47,20.23,86.1,87.12,23.72,72.35,35.64,27.97,6.42,4.8,17.56,65.03,87.7,56.89,52.91,38.92,23.08,68.69,47.97,59.88,54.27,62.97,4.1,74.42,6.74,4.3,56.25,53.2,50.78,64.74,64.07,4.1,59.91,80.12,51.77,56.45,24.39,58.37
Vando Félix,gw GNB,MO,21,2002,16,5,548,20.21,15.53,26.05,27.81,45.47,44.54,41.13,41.21,38.25,26.87,44.95,46.29,36.45,24.44,38.17,24.21,24.33,35.67,60.18,28.67,10.55,54.87,18.71,42.37,74.74,42.37,76.12,69.5,39.67,76.98,70.25,41.32,80.99,75.86,33.76,76.38,94.16,64.82,57.67,39.48,16.47,46.33,23.91,67.74,57.75,39.56,89.03,74.1,53.29,74.74,81.55,79.72,21.0,84.36,46.63,76.12,21.82,53.41,50.97,9.51,84.02,83.42,97.75,52.62,50.45,32.37,66.62,58.16,51.31,46.89,73.17,38.85,59.99,60.93,14.86,81.59,75.22,40.79,85.48,87.2,31.74,26.72
Vangelis Pavlidis,gr GRE,FW,25,1998,34,27,2257,95.3,95.24,83.52,87.84,92.86,89.22,80.95,90.79,63.41,59.27,66.6,62.66,53.95,48.25,78.2,72.06,91.23,89.54,89.22,84.02,52.13,78.01,66.29,67.73,67.23,67.73,72.56,47.56,50.63,43.23,35.21,86.78,59.34,44.17,58.33,58.02,58.52,28.57,7.39,57.52,34.46,32.96,37.03,75.0,92.61,57.46,74.62,77.01,59.27,67.23,46.24,83.83,61.09,43.92,60.4,72.56,45.93,52.51,50.81,70.74,40.48,7.39,84.15,51.5,50.81,52.19,44.17,54.89,39.66,57.89,71.05,83.58,90.73,51.5,72.06,46.93,64.41,64.04,66.79,73.56,67.04,65.04
Vasco Lopes,cv CPV,MO,24,1999,24,10,1047,60.7,44.54,65.38,76.65,45.47,44.54,42.29,66.88,48.05,42.14,63.85,61.38,36.86,41.06,40.19,30.91,73.09,53.48,85.25,36.41,40.76,74.25,85.29,67.37,90.64,67.37,57.49,51.46,34.84,78.59,30.28,43.0,57.0,42.96,61.64,75.41,53.71,29.72,57.67,55.5,34.54,52.69,52.69,67.51,41.17,55.5,93.34,91.8,63.25,90.64,92.33,69.01,15.46,11.49,69.84,57.49,9.66,53.41,50.97,37.2,89.37,38.4,43.82,52.62,50.45,74.48,56.4,63.1,40.98,11.19,70.06,45.4,58.98,42.18,72.9,74.03,61.86,72.46,26.35,73.95,36.83,54.19
Vasco Sousa,pt POR,MF,21,2003,12,5,421,30.26,89.91,78.33,78.82,48.38,47.98,57.85,18.7,63.54,53.03,71.94,64.91,58.59,52.02,46.79,27.38,28.76,53.27,71.79,28.0,66.72,76.65,22.52,78.7,39.43,78.7,53.88,89.39,89.33,87.16,89.88,55.65,95.2,85.97,50.15,21.64,34.47,14.49,3.45,52.2,19.38,17.08,57.09,75.46,51.16,52.26,34.69,40.22,66.32,39.43,63.81,67.27,25.73,10.42,67.73,53.88,48.26,54.37,52.08,8.92,96.7,66.66,46.97,54.83,51.22,67.51,37.19,45.75,41.01,17.39,57.24,52.81,56.75,92.88,19.22,34.6,80.75,88.45,70.78,88.08,87.65,60.88
Vasilios Barkas,gr GRE,GK,30,1994,31,31,2790,50.0,49.64,48.34,49.53,50.0,50.0,36.85,40.4,68.25,65.88,43.6,43.72,72.75,72.51,68.48,57.11,48.22,45.5,45.38,38.39,58.53,41.47,50.12,91.0,49.76,91.0,49.29,85.78,90.76,86.37,49.64,50.0,86.85,81.87,28.67,43.96,45.85,33.29,77.96,63.03,78.44,63.74,60.78,46.09,48.22,63.03,41.23,42.18,69.91,49.76,48.82,49.41,14.34,52.96,72.04,49.29,45.73,52.01,50.47,59.83,50.36,50.24,50.12,57.23,53.44,61.14,64.22,22.51,63.15,16.94,90.05,36.37,39.81,90.17,50.36,49.05,59.24,29.03,60.07,65.17,92.06,42.18
Vasilios Zagaritis,gr GRE,DF,23,2001,33,33,2957,33.87,40.09,49.68,19.13,49.59,49.51,93.49,61.45,41.25,49.65,66.48,67.38,25.12,32.03,47.18,47.62,77.94,86.54,94.53,94.59,73.84,91.86,95.73,70.17,93.37,70.17,81.51,38.31,36.42,41.69,40.44,59.97,55.12,60.26,33.95,42.91,75.38,31.08,36.25,52.91,34.53,24.77,43.9,88.72,63.17,52.91,97.82,97.5,45.15,93.37,92.3,88.34,8.78,6.8,30.93,81.51,63.92,56.89,52.91,72.44,76.89,29.1,47.97,59.88,54.27,93.81,41.48,48.81,42.65,6.8,84.71,91.98,88.46,44.33,21.22,40.23,24.3,42.79,14.42,46.69,38.69,53.9
Ventura Alvarado,us USA,DF,31,1992,5,5,392,33.87,12.76,9.04,19.13,49.59,49.51,45.93,23.43,35.76,22.03,24.97,23.81,48.02,42.09,67.12,29.85,34.51,16.74,11.57,42.01,22.5,48.49,25.61,11.57,7.18,11.57,8.81,10.96,15.99,15.76,23.52,23.05,21.69,15.84,77.01,11.89,72.82,22.94,68.75,10.58,57.38,56.57,12.67,7.5,6.19,10.58,8.69,13.43,31.16,7.18,31.66,82.24,67.01,48.92,28.26,8.81,87.7,56.89,52.91,90.7,7.03,68.69,47.97,59.88,54.27,18.2,40.81,88.55,21.19,62.79,6.8,41.54,13.37,16.6,64.07,92.47,83.08,46.42,58.43,96.28,68.43,13.43
Vetle Dragsnes,no NOR,DF,30,1994,28,25,2155,33.87,51.1,46.08,47.44,49.59,49.51,84.8,58.95,50.93,55.93,67.5,72.15,43.81,52.27,23.58,20.17,72.56,90.67,86.92,88.78,47.76,87.47,87.27,67.33,88.66,67.33,89.04,56.69,68.05,64.65,47.56,67.35,69.51,80.81,11.83,47.79,12.88,40.7,68.75,53.95,32.97,23.95,49.85,84.36,76.4,53.95,78.02,79.83,64.85,88.66,95.58,88.34,35.17,26.13,49.24,89.04,70.64,56.89,52.91,69.22,33.92,9.85,47.97,59.88,54.27,41.45,20.87,84.16,14.77,32.35,88.49,83.26,86.25,68.02,21.22,52.35,33.81,23.08,21.34,45.0,44.1,54.16
Vicente Pizarro,cl CHI,MF,22-256,2002,5,2,206,30.26,83.25,26.1,79.77,48.38,47.98,10.54,18.7,91.75,89.91,88.66,86.19,95.66,95.05,52.38,62.07,28.76,12.04,9.47,28.67,74.48,9.96,22.52,37.87,22.22,37.87,65.43,39.49,57.4,24.45,77.66,15.56,47.0,44.83,49.45,6.63,94.87,77.51,64.55,86.25,52.26,26.56,95.78,48.32,27.14,86.25,18.25,41.14,82.21,22.22,65.31,21.73,74.14,71.61,92.85,65.43,16.5,54.37,52.08,73.38,63.33,66.66,46.97,54.83,51.22,81.39,26.99,19.41,54.77,79.1,50.89,10.48,14.33,52.29,19.22,17.88,87.99,86.8,87.71,35.88,76.53,97.28
Vicente Poggi,uy URU,MF,23-008,2002,16,11,842,78.73,74.42,71.21,68.8,48.38,47.98,57.85,47.1,48.5,49.82,50.58,48.69,50.7,50.43,50.61,56.66,28.76,29.89,23.14,47.71,71.7,25.89,56.57,64.15,48.93,64.15,34.23,94.77,93.67,74.76,96.94,82.85,88.66,87.26,19.41,89.18,83.5,30.2,64.55,51.65,47.37,48.41,77.51,19.35,48.23,51.65,34.69,24.69,34.11,48.93,48.84,21.73,46.85,50.28,29.61,34.23,17.33,54.37,52.08,9.93,28.27,9.26,46.97,54.83,51.22,94.74,69.13,30.65,68.15,51.07,34.84,55.35,32.06,92.88,76.56,54.86,39.91,57.89,42.7,42.08,58.89,21.88
Vicente Reyes,cl CHI,GK,20,2003,4,3,271,50.0,49.64,48.34,49.53,50.0,50.0,16.82,40.4,28.91,7.82,45.26,45.02,58.53,56.16,6.16,5.45,48.22,45.5,45.38,38.39,8.89,41.47,50.12,41.11,49.76,41.11,49.29,36.37,40.17,36.49,49.64,50.0,37.56,28.44,66.23,43.96,45.85,88.03,77.96,6.64,13.51,7.35,13.03,46.09,48.22,6.64,41.23,42.18,24.29,49.76,48.82,49.41,63.27,52.96,45.73,49.29,73.82,52.01,50.47,59.83,18.36,50.24,50.12,57.23,53.44,34.12,14.45,1.42,73.82,64.69,40.76,16.82,39.81,36.49,50.36,14.45,81.04,68.25,86.14,42.65,36.49,42.18
Vicente Taborda,ar ARG,MO,24-033,2001,15,15,1185,79.53,61.15,27.81,52.06,45.47,44.54,66.84,39.97,71.29,81.44,70.96,76.05,58.46,63.17,82.82,92.07,55.69,49.25,67.81,72.72,91.32,59.09,50.56,83.65,48.65,83.65,50.26,67.93,47.04,54.3,83.01,52.66,57.93,54.27,45.1,62.99,48.24,21.63,57.67,82.34,18.68,35.33,86.53,74.85,16.02,82.34,79.45,76.38,69.72,48.65,34.73,36.34,45.62,13.7,68.9,50.26,34.58,53.41,50.97,80.24,90.57,62.95,43.82,52.62,50.45,93.3,66.28,40.27,61.04,27.73,59.73,63.17,18.34,50.19,83.01,66.02,25.07,34.47,33.2,25.15,30.39,44.31
Victor Edvardsen,se SWE,MO,28,1996,34,32,2740,75.64,84.69,61.94,66.95,45.47,44.54,59.73,82.37,27.47,27.17,26.38,27.99,37.57,36.0,42.25,40.53,78.89,83.46,77.69,62.09,46.07,79.9,57.26,50.86,38.66,50.86,57.49,9.99,15.42,21.33,21.15,33.23,20.55,10.74,83.87,15.12,26.98,36.94,57.67,14.15,54.64,19.01,16.77,29.6,72.16,14.15,14.63,21.86,21.56,38.66,29.6,43.94,79.45,68.26,23.5,57.49,52.21,53.41,50.97,51.12,14.22,38.4,43.82,52.62,50.45,15.23,55.99,33.35,61.23,80.99,50.3,65.53,68.49,13.29,43.08,42.07,33.08,21.89,40.83,54.53,60.63,49.36
Victor Gabriel,br BRA,DF,21-082,2004,7,7,602,98.4,95.78,76.05,94.91,49.59,49.51,14.62,23.43,87.73,82.56,88.26,85.2,76.51,74.85,80.99,57.88,34.51,16.74,11.57,11.22,48.72,38.81,64.65,78.84,61.48,78.84,51.13,64.04,85.9,43.81,89.19,23.05,42.65,40.7,55.73,44.51,70.73,90.84,9.71,84.77,56.57,71.69,90.64,43.72,52.41,84.77,54.88,78.81,86.05,61.48,67.5,27.97,54.3,59.1,88.2,51.13,26.54,56.89,52.91,18.87,15.99,68.69,47.97,59.88,54.27,30.29,79.42,72.01,63.63,59.24,53.4,14.27,42.41,72.67,92.67,91.86,91.63,92.35,71.77,91.51,94.01,94.91
