Player,Nation,Position,Age,Born,Matches Played,Starts,Minutes Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Assists,Expected Assists (xAG),Expected Assists (xA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes.1,Progressive Runs,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Progressive Carries.1,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons
Abzal Beisebekov,kz KAZ,DF,31,1992,2,2,180,34.15,13.61,9.68,21.27,49.62,49.54,50.04,23.93,64.75,71.95,52.48,40.59,66.62,69.17,85.75,91.65,34.49,16.69,64.9,66.04,88.38,83.0,84.79,88.26,82.93,88.26,71.3,41.23,4.99,81.02,8.19,21.57,21.04,9.38,92.87,9.87,4.23,77.44,0.53,69.59,67.15,58.73,70.12,55.98,27.86,69.59,9.07,14.02,69.21,82.93,42.76,28.28,26.64,87.69,83.35,71.3,86.47,56.55,53.01,81.29,7.43,68.52,47.56,61.36,54.76,15.66,33.46,3.66,79.95,45.73,79.0,46.07,65.28,9.6,64.37,11.13,34.53,97.87,45.16,44.09,8.61,14.02
Achraf Hakimi,ma MAR,DF,25,1998,42,41,3606,95.81,97.37,97.87,98.7,49.62,49.54,98.63,94.59,96.34,96.19,99.24,99.16,62.65,62.65,31.21,18.33,98.32,98.4,97.26,98.48,90.24,94.66,78.35,96.46,97.79,96.46,98.48,69.28,75.65,47.79,77.36,90.32,66.2,84.34,8.38,56.02,58.99,5.26,34.03,96.49,7.43,22.98,88.3,98.93,97.71,96.49,92.57,93.45,93.45,97.79,96.19,97.94,8.31,11.24,96.88,98.48,50.23,56.55,53.01,46.19,83.35,3.39,47.56,61.36,54.76,94.21,13.22,83.65,9.57,8.5,98.55,98.55,97.48,71.88,84.18,27.06,73.97,70.05,49.77,72.48,29.73,52.63
Adam Armstrong,eng ENG,MO,27,1997,20,15,1248,49.15,62.56,42.42,37.27,45.87,92.31,11.43,54.07,20.7,10.86,26.81,17.59,32.75,21.61,17.02,14.2,66.74,39.48,18.38,21.78,17.48,28.68,49.94,15.21,35.97,15.21,43.5,23.02,15.05,22.62,45.25,44.23,22.34,30.2,47.12,18.67,27.83,39.88,61.09,3.73,47.51,13.24,4.19,15.84,53.22,3.73,11.82,19.23,7.81,35.97,24.72,34.45,94.91,56.5,8.6,43.5,23.81,53.34,51.47,70.48,10.46,12.67,43.16,52.55,50.23,5.09,31.17,77.88,19.12,88.4,31.0,13.8,38.18,14.54,34.9,53.11,78.51,67.19,80.66,37.33,13.12,54.64
Adam Aznou,ma MAR,DF,18,2006,16,10,895,34.15,50.53,47.18,54.54,49.62,49.54,72.07,23.93,7.55,9.07,29.99,33.99,4.8,4.42,13.64,14.44,34.49,55.3,58.61,70.85,23.09,57.93,69.86,33.73,73.36,33.73,70.05,88.15,92.84,93.6,77.36,21.57,95.12,97.22,2.59,94.93,47.52,32.16,73.32,17.53,34.64,24.01,33.61,61.62,70.08,17.53,98.09,98.09,13.91,73.36,57.58,85.21,1.83,5.79,9.15,70.05,66.27,56.55,53.01,22.48,92.99,68.52,47.56,61.36,54.76,90.97,38.61,84.68,23.44,2.44,64.41,68.45,67.99,94.82,20.66,83.92,10.37,17.99,7.28,22.26,43.71,55.18
Adam Buksa,pl POL,FW,28,1996,8,8,720,54.43,77.75,68.72,58.29,91.95,89.74,43.1,43.84,16.17,29.89,12.64,30.05,33.91,39.08,53.86,42.45,70.85,69.7,64.12,65.44,27.18,27.01,31.53,50.49,32.68,50.49,19.54,44.58,28.41,76.27,35.55,44.58,56.81,46.88,50.82,56.4,80.87,78.24,2.79,36.29,73.73,36.62,45.32,42.94,72.41,35.96,58.29,48.85,16.01,32.68,22.5,38.34,35.14,80.62,38.26,19.54,15.35,53.12,51.23,13.38,87.03,62.07,40.15,51.31,50.41,33.17,96.55,18.56,91.95,61.9,21.18,40.64,52.46,35.55,26.11,91.3,10.51,8.21,27.75,76.19,30.54,34.15
Adam Daghim,dk DEN,FW,18,2005,7,4,393,52.22,27.59,30.46,45.24,40.8,39.0,40.72,56.73,61.25,62.89,58.95,56.65,76.68,79.97,31.69,53.69,28.57,37.68,41.87,39.24,42.94,50.49,31.53,63.71,86.37,63.71,78.33,85.47,79.39,88.75,81.28,84.07,54.6,50.82,44.91,91.63,97.13,64.86,56.16,70.11,70.03,78.65,48.52,76.85,62.73,70.28,88.34,81.12,72.41,86.37,54.02,84.89,55.09,78.08,43.35,78.33,26.35,53.12,51.23,43.68,36.95,27.18,40.15,51.31,50.41,77.26,10.26,70.44,19.7,75.45,80.05,42.53,64.53,71.84,91.05,10.26,48.28,55.01,39.24,27.83,53.04,41.87
Adam Dźwigała,pl POL,MF,28,1995,16,2,373,29.87,70.6,74.82,16.18,47.85,47.26,22.87,19.47,67.44,66.46,47.54,42.38,81.7,77.4,57.74,80.06,28.62,12.63,23.1,8.99,39.99,26.31,23.1,39.6,16.77,39.6,24.67,95.9,91.44,97.58,84.56,55.63,97.03,94.53,29.91,70.02,56.14,97.89,69.47,76.74,96.64,94.45,65.05,21.23,57.86,76.74,19.9,27.8,35.57,16.77,7.74,20.09,85.73,69.31,55.12,24.67,11.49,1.17,52.5,52.38,35.14,67.47,46.09,56.33,51.13,15.4,96.09,47.65,89.21,85.18,15.95,20.91,36.43,95.7,18.57,95.62,53.71,69.23,79.01,20.41,66.85,64.7
Adam Forrester,sct SCO,DF,19,2005,5,4,343,34.15,50.53,32.16,21.27,49.62,49.54,90.85,87.2,27.44,57.62,37.42,55.45,30.91,48.55,57.89,77.36,34.49,55.3,64.9,45.35,52.25,94.89,85.94,41.12,79.88,41.12,77.25,68.6,53.32,56.44,88.95,21.57,91.43,95.16,4.34,74.43,96.61,16.16,73.32,63.8,16.35,38.83,62.42,77.52,45.46,63.8,85.86,85.67,27.67,79.88,89.79,82.85,23.32,25.46,25.0,77.25,3.73,56.55,53.01,27.32,86.51,68.52,47.56,61.36,54.76,76.83,65.09,5.41,85.4,26.03,74.54,90.89,82.05,79.65,20.66,23.32,4.12,4.42,6.33,22.71,22.07,49.73
Adam Gabriel,cz CZE,DF,23,2001,3,2,170,34.15,92.34,97.45,21.27,49.62,49.54,5.53,23.93,12.5,21.27,22.41,27.06,26.45,36.01,8.23,27.52,34.49,16.69,86.62,11.28,58.61,64.75,25.65,80.26,94.51,80.26,85.94,21.76,4.99,17.95,8.19,95.43,23.55,30.45,51.37,75.3,81.33,5.18,73.32,17.45,20.31,11.55,31.48,69.44,91.43,17.45,89.37,96.34,29.57,94.51,84.34,28.28,57.05,24.96,27.82,85.94,86.47,56.55,53.01,14.52,43.22,68.52,47.56,61.36,54.76,48.06,74.2,25.57,75.53,42.53,89.33,5.53,76.41,10.14,20.66,56.33,6.4,11.43,10.29,6.63,8.61,86.43
Adam Gnezda Čerin,si SVN,MF,25,1999,8,3,286,29.87,35.18,36.04,16.18,47.85,47.26,44.92,19.47,92.89,92.42,90.62,89.99,87.8,88.19,69.74,77.76,28.62,34.52,45.19,41.44,94.84,81.7,23.1,79.12,27.48,79.12,55.39,21.19,57.11,37.69,19.43,66.58,32.37,63.14,16.07,20.64,91.59,17.55,69.47,90.62,63.88,47.15,92.34,81.24,51.84,90.62,50.31,9.66,88.98,27.48,87.49,20.09,49.92,37.72,92.18,55.39,84.99,54.93,52.5,82.02,73.14,67.47,46.09,56.33,51.13,8.13,74.0,22.63,76.86,46.56,57.15,38.78,54.96,42.77,18.57,50.82,68.22,86.4,60.52,36.2,55.51,9.66
Adam Hložek,cz CZE,MO,22,2002,35,29,2392,85.24,75.96,85.24,77.38,45.87,44.57,44.8,68.5,21.95,19.8,17.76,19.17,30.77,29.47,34.11,28.51,68.95,56.56,58.09,30.71,56.84,45.02,51.3,53.39,55.43,53.39,26.64,36.31,29.13,36.65,51.75,49.83,58.88,33.37,74.55,41.91,22.74,62.78,61.09,17.76,56.5,15.95,34.16,33.65,82.75,17.76,56.62,65.16,19.17,55.43,49.49,69.51,52.04,34.73,27.88,26.64,54.3,53.34,51.47,76.75,48.7,43.95,43.16,52.55,50.23,22.23,80.66,35.92,73.3,45.87,31.96,47.29,73.87,40.61,78.73,81.28,34.05,20.93,39.03,61.76,61.2,70.81
Adam Idah,ie IRL,FW,23,2001,10,3,341,93.19,85.88,56.73,91.3,40.8,39.0,16.26,20.28,24.71,23.15,32.35,23.97,39.08,43.6,48.19,50.0,28.57,30.54,31.28,23.81,33.91,13.22,31.53,8.05,57.88,8.05,18.56,54.84,39.24,21.18,73.4,67.16,17.49,56.32,25.53,91.22,18.88,92.36,56.16,23.48,92.78,51.89,55.17,12.64,33.09,23.97,34.81,42.69,23.89,57.88,32.84,61.0,26.77,38.42,27.26,18.56,78.65,53.12,51.23,69.54,18.14,38.59,40.15,51.31,50.41,15.93,46.55,83.74,26.11,31.03,15.93,16.26,26.6,29.23,84.48,94.83,39.41,64.2,34.56,50.57,24.47,60.26
Adam Lallana,eng ENG,MF,36,1988,14,5,361,29.87,47.77,42.49,16.18,47.85,47.26,56.57,90.46,88.9,87.96,96.56,96.79,55.2,47.3,15.99,16.22,99.02,92.03,72.87,62.71,82.76,95.7,95.58,82.41,63.64,82.41,55.08,49.37,56.49,63.41,62.94,15.25,24.55,84.44,4.22,40.62,71.27,37.88,69.47,89.91,89.33,92.18,80.22,72.32,59.27,89.91,85.69,84.13,85.61,63.64,83.58,20.09,11.69,15.17,92.85,55.08,3.56,54.93,52.5,19.31,84.91,67.47,46.09,56.33,51.13,49.88,36.08,77.4,22.24,12.35,62.39,64.82,82.02,37.33,18.57,62.98,71.42,54.22,77.25,25.88,16.65,46.99
Adam Markhiev,fi FIN,MF,22,2002,8,8,636,80.18,41.63,55.98,60.05,47.85,47.26,52.74,19.47,24.2,15.79,27.21,18.45,26.11,18.37,52.66,47.73,28.62,34.52,28.07,55.0,32.84,55.08,63.37,24.59,75.1,24.59,38.51,86.08,85.11,82.37,78.73,90.46,80.57,77.99,25.76,90.3,88.43,11.65,4.93,15.79,29.24,54.61,24.55,25.88,47.42,15.79,90.5,94.96,41.99,75.1,72.91,80.81,25.14,27.13,19.04,38.51,32.56,54.93,52.5,9.54,84.6,67.47,46.09,56.33,51.13,90.46,40.23,80.77,21.85,26.19,32.21,47.19,52.85,83.39,98.2,79.12,76.0,88.35,84.36,59.58,63.64,75.22
Adam Marušić,me MNE,DF,31,1992,47,37,3336,88.64,76.87,83.54,95.08,49.62,49.54,72.45,74.85,43.64,40.62,69.51,69.25,34.49,31.94,21.8,18.33,34.49,62.46,50.38,71.88,53.39,67.76,78.35,64.52,53.24,64.52,83.0,41.88,41.69,45.05,50.23,53.35,42.72,33.61,69.05,15.17,34.57,16.01,73.32,29.34,16.35,12.31,44.97,75.84,67.34,29.34,71.23,64.94,39.71,53.24,72.29,66.08,49.47,26.26,43.03,83.0,71.34,56.55,53.01,61.66,41.54,23.51,47.56,61.36,8.42,34.34,38.61,61.66,35.29,39.79,79.8,72.26,69.02,41.2,89.44,47.87,54.57,50.3,39.18,40.85,61.85,42.38
Adam Masina,ma MAR,DF,30,1994,28,20,1919,76.3,50.53,44.74,52.36,49.62,49.54,48.36,79.34,67.0,68.6,52.06,49.92,70.96,73.48,79.61,79.65,84.95,37.96,50.38,35.1,63.45,50.38,60.48,55.75,45.81,55.75,46.72,43.56,26.14,55.14,45.27,48.32,63.8,65.89,30.22,60.21,66.12,60.86,28.47,67.76,74.09,64.56,78.73,38.83,31.59,67.76,52.21,56.17,69.4,45.81,37.54,61.78,55.07,36.55,69.51,46.72,36.74,56.55,53.01,39.71,66.81,21.53,98.32,61.36,54.76,62.69,91.62,52.17,81.9,49.2,40.09,53.73,34.68,44.78,88.26,90.93,53.58,55.26,48.4,58.84,23.86,61.85
Adam Obert,sk SVK,DF,21,2002,21,13,1077,83.8,85.56,78.28,70.54,49.62,49.54,83.35,91.43,23.25,25.15,41.58,43.29,23.51,20.27,26.87,41.12,82.96,55.3,39.1,80.87,55.37,54.54,59.18,71.76,57.77,71.76,60.82,83.54,77.78,52.29,95.43,69.51,77.9,77.82,24.05,75.3,89.37,52.25,11.89,33.92,48.67,46.95,39.67,57.62,64.14,33.92,73.36,67.38,18.6,57.77,55.64,28.28,3.73,22.71,15.7,60.82,19.59,56.55,53.01,8.88,47.87,68.52,47.56,61.36,54.76,79.95,73.21,15.62,78.66,7.2,58.92,84.83,52.93,78.16,64.37,45.05,22.37,28.73,36.28,19.36,41.5,41.84
Adam Sevinsky,cz CZE,DF,20,2004,1,1,90,34.15,13.61,9.68,21.27,49.62,49.54,80.83,23.93,3.05,1.83,17.0,18.48,2.74,1.64,7.62,8.92,34.49,85.44,11.97,84.87,54.84,13.07,25.65,8.0,7.2,8.0,9.38,18.83,4.99,52.29,8.19,21.57,59.03,71.07,19.74,3.58,46.11,51.6,73.32,1.07,52.25,14.1,4.34,19.74,90.02,1.07,9.07,14.02,3.51,7.2,8.12,28.28,93.56,87.69,2.21,9.38,86.47,56.55,53.01,95.27,7.43,68.52,47.56,61.36,54.76,5.18,70.16,57.81,60.48,94.86,4.99,77.25,65.28,16.23,64.37,79.23,33.46,17.19,38.15,10.18,10.02,14.02
Adam Smith,eng ENG,DF,33,1991,25,19,1590,34.15,59.64,23.78,21.27,49.62,49.54,63.57,65.17,11.51,11.97,25.08,25.5,13.03,12.96,16.69,32.93,34.49,47.1,58.61,62.16,48.78,66.62,75.11,37.96,52.21,37.96,63.49,34.64,24.7,22.37,38.15,88.26,43.48,51.83,33.61,17.91,33.57,24.89,37.16,6.94,9.72,5.72,22.79,64.41,25.04,6.94,66.92,62.04,7.55,52.21,67.07,63.53,41.46,34.68,7.01,63.49,13.49,56.55,53.01,39.71,56.1,68.52,47.56,61.36,54.76,21.84,25.69,66.96,24.39,39.79,55.26,62.8,48.09,31.44,20.66,33.31,19.05,30.14,19.89,12.88,23.02,42.99
Adam Ståhl,fi FIN,DF,29,1994,11,11,989,34.15,82.01,62.46,72.83,49.62,49.54,78.54,96.53,22.1,26.79,52.9,61.24,12.58,19.13,20.39,13.11,93.79,68.1,70.24,62.84,18.18,65.62,74.47,44.59,74.2,44.59,85.75,48.29,61.36,30.98,72.64,71.42,64.44,56.17,49.73,57.85,59.64,37.12,28.47,26.87,26.79,7.7,30.83,86.28,84.95,26.87,79.61,75.76,26.45,74.2,83.35,67.34,30.98,15.89,25.3,85.75,47.71,56.55,53.01,29.57,65.74,9.18,47.56,61.36,54.76,28.54,73.21,41.77,68.9,23.63,81.25,83.8,76.18,62.35,20.66,68.6,17.84,12.88,8.61,55.87,82.66,43.45
Adam Sørensen,dk DEN,DF,23,2000,1,0,10,34.15,13.61,9.68,21.27,49.62,49.54,99.92,100.0,97.18,98.78,98.97,99.39,73.89,96.34,97.94,82.2,34.49,16.69,11.97,11.28,98.48,99.7,25.65,99.81,7.2,99.81,9.38,3.77,4.99,4.8,8.19,21.57,4.69,3.51,92.87,3.58,4.23,1.91,73.32,97.64,1.68,82.36,96.88,84.95,99.54,97.64,9.07,14.02,97.98,7.2,8.12,28.28,93.56,87.69,85.14,9.38,86.47,56.55,53.01,95.27,7.43,0.08,47.56,61.36,54.76,99.58,4.42,95.54,2.71,94.86,97.41,99.92,99.62,3.96,64.37,4.42,17.07,11.05,3.54,99.01,3.96,14.02
Adam Webster,eng ENG,DF,29,1995,14,11,887,34.15,40.59,58.77,54.54,49.62,49.54,67.04,95.2,91.08,90.55,81.48,79.76,89.75,89.06,84.41,87.46,34.49,68.1,50.38,49.81,94.66,42.84,25.65,93.06,50.95,93.06,32.7,19.74,20.5,16.54,39.18,57.13,29.38,46.91,29.57,76.45,91.84,55.26,8.88,89.41,93.03,90.55,87.5,43.64,80.87,89.41,36.2,33.8,86.66,50.95,49.2,28.28,58.92,69.21,87.96,32.7,66.27,56.55,53.01,69.4,19.66,19.28,47.56,7.81,54.76,42.19,82.13,79.99,61.62,66.5,55.72,73.55,58.5,22.64,20.66,94.82,73.4,77.93,79.46,51.14,22.41,38.64
Adam Wharton,eng ENG,MF,20,2004,20,16,1318,29.87,35.18,51.33,68.06,47.85,47.26,89.95,84.79,54.07,63.02,28.73,32.33,68.41,75.68,85.81,80.69,79.67,89.25,80.88,87.8,83.58,80.84,82.06,91.44,41.59,91.44,20.48,63.92,38.51,60.83,69.43,60.63,69.0,84.71,10.71,24.98,77.37,61.42,69.47,57.94,42.65,55.12,60.36,56.41,33.93,58.01,26.51,21.77,47.77,41.59,73.26,54.22,53.95,40.15,54.22,20.48,59.3,54.93,52.5,74.47,68.06,67.47,46.09,56.33,51.13,88.19,34.48,39.64,42.69,52.7,47.54,89.72,53.79,51.95,18.57,29.4,27.33,18.14,29.32,68.65,18.92,22.28
Adam Wilson,ke KEN,MO,24,2000,6,1,168,19.34,29.41,17.99,8.37,45.87,44.57,73.3,81.33,11.31,4.3,19.34,11.03,4.98,5.88,6.17,3.39,24.66,23.7,22.0,68.44,4.47,6.84,19.51,2.71,45.81,2.71,21.55,88.07,94.91,59.79,94.4,81.9,8.82,4.19,92.93,95.14,88.01,7.86,61.09,7.92,90.1,35.97,13.07,21.1,57.35,8.03,84.84,95.08,21.95,45.81,86.6,82.98,55.09,3.34,9.11,21.55,83.37,53.34,51.47,83.71,33.14,82.86,43.16,52.55,50.23,16.35,45.02,37.67,54.24,13.57,11.43,74.38,47.12,76.13,13.91,32.69,90.72,81.05,11.99,6.17,94.57,91.97
Adama Boiro,es ESP,MF,22,2002,19,14,1176,70.17,35.18,30.96,35.11,47.85,47.26,29.83,42.73,42.92,40.34,55.86,51.13,51.95,57.43,15.79,17.47,67.98,45.15,38.94,30.45,57.97,48.51,80.26,51.09,75.37,51.09,63.96,36.67,30.65,58.13,30.84,53.75,52.85,26.54,80.92,26.39,52.7,72.52,25.22,38.15,43.51,45.11,40.27,53.17,55.79,38.15,77.25,65.48,30.88,75.37,78.89,82.72,23.03,26.08,27.83,63.96,41.44,54.93,52.5,55.94,28.85,25.33,46.09,56.33,51.13,25.88,75.33,61.14,60.67,23.96,61.06,28.81,60.13,37.8,95.5,87.02,52.23,71.31,27.95,22.28,69.31,33.62
Adama Traoré,es ESP,MO,28,1996,46,26,2464,50.85,55.03,57.92,52.55,45.87,44.57,69.85,75.17,42.53,38.91,48.3,44.46,38.97,40.38,49.26,43.27,87.95,83.82,76.47,78.73,44.63,81.5,94.29,47.62,90.67,47.62,79.98,34.79,37.56,60.29,25.23,53.9,34.28,21.83,71.89,25.28,24.66,53.28,4.47,33.48,41.69,40.16,20.7,61.43,68.38,33.48,75.45,79.47,52.71,90.67,69.8,83.77,64.08,61.2,46.04,79.98,46.61,53.34,51.47,56.11,47.29,53.68,43.16,52.55,50.23,60.35,67.87,50.06,56.73,66.91,80.83,70.59,84.79,33.31,40.16,74.55,48.81,49.26,36.03,64.82,62.44,67.42
Adamo Nagalo,bf BFA,DF,21,2002,5,1,146,34.15,76.87,68.18,21.27,49.62,49.54,60.48,23.93,83.92,75.72,59.68,51.22,86.43,84.6,79.08,49.96,34.49,16.69,11.97,71.88,87.58,13.07,25.65,9.91,42.15,9.91,9.38,79.99,95.69,22.37,61.62,99.43,71.76,64.14,43.64,12.77,63.3,78.39,73.32,77.21,86.13,62.04,86.43,43.33,87.42,77.21,75.0,78.89,83.46,42.15,8.12,28.28,93.56,87.69,85.59,9.38,86.47,56.55,53.01,31.4,51.37,68.52,47.56,61.36,54.76,96.46,20.77,3.51,75.11,94.86,9.07,56.94,62.04,91.08,20.66,9.53,93.06,93.79,82.7,95.43,96.84,65.17
Ademola Lookman,ng NGA,MO,26,1997,38,33,2726,94.91,92.93,91.69,90.33,92.14,92.31,94.57,86.31,67.65,70.14,77.38,76.58,48.02,52.04,58.09,65.72,77.94,93.61,95.98,92.82,33.65,89.88,84.28,54.81,95.48,54.81,96.15,40.84,37.56,36.65,54.64,60.24,39.31,20.25,79.02,36.43,20.81,18.21,20.98,71.38,11.99,7.98,31.11,93.44,97.06,71.27,78.68,72.45,82.01,95.48,88.8,97.57,32.35,22.57,82.24,96.15,50.9,53.34,51.47,51.13,23.53,6.17,43.16,52.55,50.23,18.67,48.3,84.73,22.17,26.64,96.15,95.02,98.19,37.05,77.71,86.54,51.47,65.78,32.24,34.5,65.05,44.91
Adil Taoui,fr FRA,MO,22,2001,4,1,107,19.34,45.08,72.29,8.37,45.87,44.57,16.57,15.16,37.44,71.83,64.48,86.43,2.71,43.95,58.82,71.32,24.66,8.37,71.21,5.94,73.19,43.38,93.16,18.95,99.1,18.95,98.87,4.3,6.67,10.07,8.77,14.2,8.82,86.76,3.22,88.74,95.48,58.14,61.09,86.43,6.0,39.37,82.47,88.35,81.45,86.43,99.1,99.66,89.82,99.1,98.53,84.5,10.07,4.81,88.24,98.87,83.37,53.34,51.47,10.52,22.91,82.86,43.16,52.55,50.23,2.83,89.88,10.18,90.16,5.2,98.98,14.14,83.94,5.71,13.91,67.99,2.6,5.15,2.26,26.92,5.71,81.79
Adnan Januzaj,be BEL,MO,29,1995,18,5,598,74.43,31.84,69.06,58.77,45.87,44.57,94.91,91.18,86.54,91.86,64.25,61.14,93.33,95.36,97.74,99.32,68.95,67.42,86.48,94.0,92.93,90.67,86.43,92.82,77.83,92.82,81.45,54.69,53.96,23.19,77.21,74.38,66.86,48.36,61.26,50.28,36.76,31.96,61.09,94.34,45.36,33.94,94.46,91.97,24.43,94.34,91.06,82.58,91.06,77.83,70.76,52.04,6.28,53.85,92.76,81.45,5.88,53.34,51.47,76.75,94.8,82.86,43.16,52.55,50.23,67.76,49.1,26.07,64.93,12.33,87.5,95.59,52.71,61.37,94.06,26.81,29.3,69.46,50.11,32.69,72.29,39.48
Ado Onaiwu,jp JPN,MO,28,1995,31,9,957,82.69,85.63,57.92,87.95,45.87,44.57,42.48,31.0,48.08,47.34,54.19,60.63,40.38,36.6,30.83,20.19,56.62,43.61,44.97,33.65,59.73,43.95,73.76,53.68,30.66,53.68,62.95,30.77,37.56,25.9,51.75,52.55,35.29,46.55,38.07,68.44,34.62,72.34,61.09,44.34,50.68,35.63,66.01,39.14,36.54,44.34,39.71,47.06,44.85,30.66,52.94,30.37,32.69,21.15,59.05,62.95,59.22,2.88,51.47,71.32,36.65,38.35,43.16,52.55,50.23,60.07,94.74,20.59,90.38,26.47,55.6,38.12,33.65,33.54,60.41,90.27,46.61,24.43,55.15,84.95,32.47,58.37
Adri Embarba,es ESP,MO,32,1992,35,18,1607,39.48,31.84,54.24,50.74,45.87,44.57,40.78,32.35,42.76,56.73,45.53,47.0,32.35,39.59,74.15,88.86,51.87,60.24,61.93,43.27,37.84,48.87,84.28,40.61,58.88,40.61,53.05,80.15,68.89,82.92,80.09,67.31,82.18,88.97,11.65,60.86,76.87,54.24,7.18,59.05,55.15,51.13,51.92,73.42,28.85,59.16,57.35,51.53,49.32,58.88,62.22,48.13,17.53,54.36,45.81,53.05,33.43,53.34,51.47,41.74,40.89,8.82,43.16,52.55,50.23,43.27,54.98,31.73,62.5,27.04,51.47,36.93,37.67,75.62,32.3,36.88,13.12,31.67,17.53,23.3,31.0,37.33
Adrian Baquerin,es ESP,FW,17,2007,5,0,49,18.97,93.43,96.06,11.9,40.8,39.0,41.38,20.28,56.24,30.71,50.57,26.11,38.51,17.98,89.82,89.66,28.57,13.14,12.07,11.17,11.49,92.45,31.53,57.55,8.87,57.55,4.27,85.71,94.09,21.18,96.88,18.88,17.49,9.85,87.44,11.58,18.88,91.95,56.16,47.45,88.67,56.65,54.35,39.9,74.22,47.62,77.67,11.74,47.13,8.87,10.1,13.55,70.53,27.75,28.08,4.27,78.65,53.12,51.23,91.95,95.07,85.55,40.15,51.31,50.41,28.9,63.63,93.35,28.9,56.4,6.73,35.47,70.61,85.47,10.59,98.69,95.24,95.65,96.31,52.55,98.52,11.74
Adrian Beck,de GER,MO,27,1997,40,23,2078,63.12,48.08,60.69,52.55,45.87,44.57,64.54,44.23,84.84,82.13,70.14,72.85,91.63,88.4,86.88,72.79,49.83,43.61,58.09,54.98,86.76,63.35,62.95,77.94,41.69,77.94,23.87,72.85,57.01,80.2,66.69,67.31,66.52,77.66,18.21,84.62,57.58,60.07,61.09,82.24,64.08,86.76,91.74,34.9,35.58,82.24,73.64,82.98,73.93,41.69,27.32,41.23,56.33,42.36,67.19,23.87,59.22,53.34,51.47,68.27,20.93,60.69,43.16,52.55,50.23,93.95,77.71,53.79,63.63,52.94,36.43,60.75,39.82,62.33,75.57,89.37,80.66,44.51,88.8,86.31,27.38,79.64
Adrian Benedyczak,pl POL,MO,23,2000,9,2,214,19.34,34.45,23.08,8.37,45.87,44.57,10.35,15.16,13.01,13.46,9.5,17.42,16.52,16.86,58.82,46.89,24.66,21.04,7.07,29.19,21.04,6.84,19.51,11.43,22.29,11.43,32.13,4.3,6.67,10.07,8.77,14.2,8.82,10.97,73.47,74.72,9.9,97.85,61.09,10.75,95.36,66.29,24.26,6.67,16.18,10.75,9.45,6.28,11.65,22.29,21.89,9.73,57.01,58.31,24.15,32.13,83.37,53.34,51.47,28.34,76.36,23.47,43.16,52.55,50.23,3.9,95.93,4.41,96.27,62.05,18.21,8.77,6.11,5.71,13.91,68.33,24.1,4.41,20.14,81.05,5.71,6.28
Adrian Bernabe,es ESP,MF,23,2001,21,18,1453,65.91,62.98,80.57,64.07,47.85,47.26,84.91,68.76,83.74,83.74,66.58,64.58,86.55,86.32,95.78,93.82,63.92,54.77,60.71,77.29,90.38,73.46,76.35,90.77,81.12,90.77,31.74,41.95,47.89,62.71,31.63,57.47,48.91,54.18,34.64,64.62,22.2,53.09,29.55,81.24,54.14,68.8,84.13,59.73,23.89,81.24,72.91,72.79,88.62,81.12,90.5,60.95,76.51,41.71,84.17,31.74,68.53,54.93,52.5,84.05,88.74,67.47,46.09,56.33,51.13,42.65,22.83,85.85,11.22,68.14,59.34,83.58,43.78,46.13,43.0,62.98,64.11,67.98,62.43,69.98,47.42,54.57
Adrian Cieślewicz,pl POL,MF,33,1990,4,0,50,29.87,11.34,7.39,16.18,47.85,47.26,41.24,19.47,14.03,11.96,29.63,37.65,11.92,10.01,32.33,36.24,28.62,12.63,98.36,88.31,23.42,99.22,23.1,76.82,98.05,76.82,83.82,4.73,6.37,7.7,7.74,15.25,7.62,4.96,93.08,6.14,7.9,5.82,69.47,3.36,5.12,12.51,3.6,45.86,67.79,3.36,67.12,92.89,16.34,98.05,7.74,98.36,94.92,92.26,15.6,83.82,84.99,54.93,52.5,94.68,80.3,67.47,46.09,56.33,51.13,23.03,86.86,3.17,94.76,96.17,90.11,36.04,95.15,5.24,61.3,32.76,30.61,12.63,28.46,36.2,5.24,97.11
