Player,Nation,Position,Age,Born,Matches Played,Starts,Minutes Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Assists,Expected Assists (xAG),Expected Assists (xA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes.1,Progressive Runs,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Progressive Carries.1,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons
Mauricio Pereyra,uy URU,MF,35-126,1990,2,1,57,0.0,0.0,0.0,0.0,0.0,0.0,3.16,0.0,45.79,60.0,20.53,26.84,17.37,18.95,6.32,9.47,0.0,0.16,0.0,3.16,6.32,1.58,0.0,7.89,0.0,7.89,3.16,0.0,0.0,0.0,0.0,0.0,0.0,1.58,1.58,3.16,0.0,0.0,0.0,66.32,0.0,9.47,41.05,15.79,1.58,66.32,0.0,0.0,36.32,0.0,3.16,0.0,3.16,0.0,50.53,3.16,0.0,0.0,0.0,1.58,3.16,0.0,0.0,0.0,0.0,7.89,0.0,0.0,0.0,3.16,14.21,3.16,3.16,0.0,0.0,0.0,76.32,76.49,91.66,66.74,0.0,0.0
Mauricio Pineda,us USA,MF,27-275,1997,21,16,1301,0.0,0.03,0.62,0.28,0.0,0.0,1.87,0.14,52.71,58.87,27.53,29.88,20.41,22.34,3.46,4.36,0.07,0.05,0.08,0.62,3.94,0.35,0.0,2.97,0.35,2.97,1.18,2.01,0.97,1.25,0.48,0.28,1.11,2.01,0.9,1.45,1.04,1.11,0.07,68.76,3.46,23.87,35.76,9.34,0.55,68.76,0.48,0.07,36.32,0.35,0.35,0.0,1.25,1.11,52.44,1.18,0.42,0.0,0.0,1.31,0.9,0.0,0.0,0.0,0.0,4.15,0.48,0.42,0.9,2.35,5.67,2.01,0.9,2.08,-1.0,53.33,89.54,92.14,91.36,79.36,51.74,14.58
Mauricio Roldán,ar ARG,MO,20-159,2005,2,0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,4.29,4.29,10.71,10.71,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,2.14,0.0,2.14,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.29,0.0,2.14,12.86,6.43,0.0,19.29,2.14,0.0,12.86,0.0,2.14,0.0,0.0,0.0,12.86,4.29,0.0,0.0,0.0,2.14,2.14,0.0,0.0,0.0,0.0,6.43,0.0,4.29,4.29,0.0,10.71,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0
Mauro Coppolaro,it ITA,DF,27,1997,17,13,1172,0.0,0.01,0.23,0.08,0.0,0.0,0.84,0.15,41.31,50.45,14.28,16.13,20.2,23.27,6.07,9.68,0.0,0.01,0.04,0.15,3.3,0.61,0.15,3.07,0.38,3.07,0.61,1.23,0.84,0.77,0.46,0.0,0.54,1.23,0.69,1.08,0.61,3.53,0.0,57.98,5.45,26.34,27.57,4.53,0.38,57.98,0.31,0.15,34.17,0.38,0.69,0.0,0.23,0.15,37.01,0.61,0.23,0.0,0.0,0.84,0.84,0.0,0.08,0.0,0.0,2.99,1.31,1.08,2.38,0.38,4.68,1.0,1.15,1.38,-1.0,55.04,81.88,88.53,86.81,62.71,56.1,48.39
Mauro Júnior,br BRA,MF,25,1999,25,23,2011,0.0,0.06,0.94,0.27,0.0,0.0,3.71,0.63,64.27,73.26,34.28,36.65,23.99,26.94,4.03,6.04,0.27,0.22,0.21,1.43,4.39,1.66,0.67,5.42,2.6,5.42,5.86,2.42,1.61,1.25,0.67,0.49,1.52,2.46,0.94,0.94,0.85,2.06,0.0,83.96,2.6,19.65,39.56,25.87,2.28,83.96,2.69,1.39,47.44,2.6,2.06,0.58,1.16,0.45,54.33,5.86,0.04,0.0,0.0,0.58,0.4,0.09,0.0,0.0,0.0,7.16,0.58,0.81,1.39,1.61,19.74,4.34,5.19,3.13,-1.0,41.73,87.73,93.53,89.05,66.72,64.14,51.67
Mauro Laínez,mx MEX,MF,28,1996,23,2,668,0.13,0.04,0.94,0.27,0.0,0.0,1.75,0.0,31.12,43.25,15.36,18.19,13.88,19.0,1.48,3.23,0.0,0.11,0.13,0.67,1.89,0.81,0.67,2.43,6.87,2.43,10.78,1.62,1.35,0.94,0.54,0.13,0.94,1.48,0.54,0.4,1.08,0.94,0.0,54.43,1.08,8.08,21.29,25.73,2.43,54.43,3.23,1.89,34.76,6.87,3.77,1.08,2.43,0.94,37.46,10.78,0.67,0.13,0.13,0.94,1.62,0.27,0.0,0.0,0.0,4.72,0.27,0.81,1.08,3.37,30.85,1.75,4.99,2.29,2.25,25.0,71.95,84.44,73.05,45.82,73.87,58.51
Mauro Maidana,ar ARG,DF,35-007,1990,5,5,450,0.0,0.02,0.4,0.2,0.0,0.0,1.4,0.0,50.2,57.0,20.4,22.0,24.0,25.2,5.2,9.0,0.0,0.02,0.06,0.2,5.6,0.2,0.2,5.4,0.8,5.4,0.0,2.2,1.2,1.8,0.0,0.4,1.2,2.0,0.8,0.6,1.0,3.0,0.0,66.2,7.0,31.6,32.4,2.8,0.4,66.2,0.2,0.0,38.6,0.8,0.2,0.0,0.2,0.0,42.4,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,6.8,1.4,1.0,2.4,0.2,6.2,1.4,0.8,2.4,-1.0,58.33,88.07,92.73,95.24,57.78,57.14,0.0
Mauro Meireles Couto,pt POR,DF,18,2005,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,247.5,180.0,180.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,22.5,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,67.5,202.5,0.0,270.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,202.5,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,22.5,0.0,112.5,0.0,0.0,0.0,0.0,100.0,90.91,100.0,100.0,0.0,0.0,0.0
Mauro Méndez,uy URU,FW,26-183,1999,1,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,45.0,9.0,18.0,36.0,9.0,0.0,45.0,9.0,9.0,27.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0
Mauro Peinipil,ar ARG,DF,26-107,1999,9,7,653,0.14,0.07,0.41,0.28,0.0,0.0,0.83,0.14,29.91,38.32,15.99,17.5,11.99,15.16,1.24,3.58,0.0,0.01,0.04,0.14,1.52,0.28,0.14,2.21,0.83,2.21,3.58,1.52,1.1,1.1,0.28,0.14,1.1,1.79,0.69,0.69,1.1,3.58,0.28,47.55,4.0,14.33,22.33,11.3,1.24,47.55,0.83,0.41,16.4,0.83,0.69,0.28,0.41,0.0,20.67,3.58,0.0,0.0,0.0,0.41,0.28,0.41,0.0,0.0,0.0,2.89,0.83,2.34,3.17,0.41,10.2,0.96,1.93,2.21,1.0,26.18,78.05,91.37,79.09,34.64,66.47,49.4
Mauro Pittón,ar ARG,MF,30-345,1994,15,13,1012,0.0,0.08,0.98,0.27,0.0,0.0,2.05,0.0,34.95,43.75,14.85,18.32,15.92,18.59,2.85,3.65,0.0,0.03,0.06,0.44,3.02,0.71,0.27,3.91,0.89,3.91,2.67,2.05,1.07,0.71,1.07,0.27,0.89,1.69,0.8,1.51,0.98,1.78,0.0,54.25,1.87,9.34,32.55,12.72,1.16,54.25,0.98,0.71,24.55,0.89,0.71,0.0,1.51,1.16,31.66,2.67,0.18,0.0,0.0,1.42,1.07,0.0,0.0,0.0,0.0,5.07,2.13,1.42,3.56,2.67,10.14,2.05,2.13,1.96,-1.0,59.83,79.89,81.06,85.64,78.08,52.41,72.45
Maurício Garcez,br BRA,MO,28-125,1997,3,0,61,0.0,0.0,1.48,0.0,0.0,0.0,1.48,0.0,5.9,11.8,4.43,7.38,1.48,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,8.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,0.0,1.48,0.0,28.03,1.48,2.95,10.33,14.75,4.43,28.03,2.95,2.95,14.75,1.48,0.0,1.48,7.38,1.48,23.61,8.85,0.0,0.0,0.0,1.48,2.95,0.0,0.0,0.0,0.0,1.48,2.95,4.43,7.38,8.85,19.18,1.48,5.9,0.0,0.0,39.97,50.0,60.03,33.41,0.0,0.0,100.0
Max Arfsten,us USA,MF,24-091,2001,18,18,1582,0.23,0.2,1.93,0.74,0.0,0.0,2.96,0.34,43.98,52.23,27.93,30.09,12.57,15.36,1.99,3.24,0.17,0.23,0.24,1.42,3.3,2.05,0.4,5.69,2.84,5.69,9.67,2.22,1.14,0.57,1.19,0.46,1.31,2.39,1.08,0.74,0.8,1.19,0.0,63.26,1.02,9.27,23.32,31.52,3.7,63.26,2.79,1.59,38.86,2.84,1.54,0.91,1.02,1.08,46.37,9.67,0.23,0.0,0.0,1.19,1.19,0.23,0.0,0.0,0.0,4.32,0.57,0.8,1.37,2.1,27.88,3.3,7.05,2.45,0.15,41.61,84.2,92.82,81.84,61.42,53.15,56.99
Max Balard,au AUS,MF,23,2000,33,33,2937,0.03,0.01,0.18,0.06,0.0,0.0,1.2,0.09,30.4,35.98,11.74,13.39,14.53,15.9,3.13,4.57,0.03,0.04,0.03,0.34,3.09,0.34,0.0,3.98,0.95,3.98,0.55,2.15,1.1,1.04,1.01,0.09,0.92,1.62,0.7,1.38,1.44,2.57,0.06,46.09,3.49,14.0,26.63,5.91,0.43,46.09,0.98,0.61,21.66,0.95,0.8,0.03,0.8,0.46,24.76,0.55,0.18,0.0,0.0,0.8,0.89,0.0,0.0,0.0,0.0,4.75,0.58,1.01,1.59,1.26,6.04,1.29,0.8,2.02,2.0,36.48,84.49,87.68,91.38,68.49,53.58,62.24
Max Bird,eng ENG,MF,23,2000,46,43,3481,0.03,0.08,1.11,0.31,0.0,0.0,3.54,0.44,34.0,44.44,15.31,18.15,14.04,16.96,3.46,6.46,0.21,0.21,0.22,1.94,4.89,1.55,0.31,6.05,1.19,6.05,2.53,2.22,1.5,0.49,1.42,0.31,1.03,1.71,0.67,1.22,0.83,0.57,0.0,53.05,1.03,5.89,28.93,18.59,1.6,53.05,0.78,0.26,27.22,1.19,1.03,0.31,1.14,1.03,33.2,2.53,0.03,0.0,0.0,0.34,0.52,0.05,0.0,0.0,0.0,4.32,0.67,1.11,1.78,2.17,12.31,3.98,3.77,2.53,-0.62,37.64,76.51,84.35,82.78,53.56,64.38,33.33
Max Bruns,nl NED,DF,21,2002,23,19,1635,0.0,0.04,0.28,0.06,0.0,0.0,0.72,0.06,59.61,66.06,20.26,22.02,34.18,35.89,4.51,6.83,0.06,0.03,0.03,0.22,2.75,0.0,0.0,4.46,1.27,4.46,0.17,1.05,0.39,0.66,0.39,0.0,0.5,0.77,0.28,0.94,1.32,3.96,0.0,75.03,8.81,33.03,40.02,2.37,0.44,75.03,0.39,0.17,47.34,1.27,0.61,0.06,0.55,0.17,50.92,0.17,0.17,0.0,0.0,0.99,0.55,0.11,0.0,0.0,0.0,4.51,2.04,2.53,4.57,0.72,6.06,0.77,0.5,0.88,-1.0,44.64,90.24,92.01,95.24,66.03,48.9,43.59
Max Dean,eng ENG,FW,20,2004,17,12,971,0.56,0.49,3.06,1.48,0.09,0.09,2.22,0.19,12.33,20.11,4.73,8.43,5.65,7.51,1.76,2.69,0.09,0.11,0.11,0.83,2.22,0.65,0.0,3.06,1.39,3.06,5.93,0.56,0.28,0.09,0.19,0.28,0.28,0.93,0.65,0.19,0.19,0.37,0.0,29.2,0.46,1.58,15.11,13.25,4.26,29.1,1.76,0.83,21.6,1.39,1.02,1.11,2.04,1.39,21.78,5.93,0.28,0.0,0.0,1.2,1.39,0.56,0.0,0.0,0.0,2.5,1.2,2.5,3.71,3.43,16.31,2.41,6.02,0.56,0.14,32.35,61.31,56.11,75.23,65.43,37.58,47.16
Max Floriani,us USA,DF,22-163,2003,10,5,520,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,41.37,46.73,18.35,20.25,19.9,21.12,2.6,4.15,0.0,0.0,0.02,0.17,2.94,0.0,0.0,3.46,0.35,3.46,0.52,1.38,0.69,1.04,0.17,0.17,0.69,1.73,1.04,1.56,2.08,3.98,0.0,58.15,4.5,27.52,28.9,2.08,0.35,58.15,0.69,0.52,30.63,0.35,0.17,0.0,0.87,0.17,36.35,0.52,0.52,0.0,0.0,1.56,1.04,0.0,0.0,0.0,0.0,3.46,1.9,1.21,3.12,1.04,4.85,0.69,0.35,1.38,0.0,60.9,88.53,90.62,94.22,62.65,44.37,75.36
Max Lowe,eng ENG,DF,27,1997,34,31,2684,0.0,0.0,0.07,0.03,0.0,0.0,0.77,0.03,38.76,48.29,17.57,19.42,17.13,20.25,2.98,6.17,0.0,0.03,0.02,0.34,2.08,0.37,0.1,3.35,0.47,3.35,1.01,2.78,1.78,1.68,0.91,0.2,1.44,2.08,0.64,1.31,1.37,5.13,0.0,60.39,6.51,29.31,27.43,3.92,0.2,60.39,0.57,0.23,27.4,0.47,0.23,0.1,0.6,0.34,32.93,1.01,0.07,0.0,0.0,1.21,0.27,0.0,0.0,0.03,0.0,2.95,1.54,1.14,2.68,0.94,5.83,0.8,0.77,3.22,0.0,57.46,80.27,90.47,84.59,48.3,66.26,40.35
Max O'Leary,ie IRL,GK,27,1996,46,46,4140,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,18.72,31.41,3.15,3.24,8.04,8.24,7.41,19.63,0.0,0.0,0.0,0.0,0.7,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.07,0.04,0.0,0.0,0.78,0.07,33.5,24.63,32.96,0.52,0.02,0.0,33.5,0.04,0.04,18.72,0.0,0.0,0.0,0.0,0.0,15.37,0.0,0.07,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.98,0.35,0.04,0.39,0.0,0.0,0.13,0.02,0.02,0.0,89.74,59.6,97.22,97.57,37.75,22.22,100.0
Max Svensson,es ESP,MO,0,0,24,8,844,0.11,0.22,4.05,1.28,0.0,0.0,3.73,0.43,14.5,23.03,6.93,9.6,5.23,8.42,1.49,2.99,0.32,0.21,0.15,1.17,1.49,0.53,0.21,2.24,2.13,2.24,4.91,1.17,1.07,0.32,0.53,0.32,0.85,1.71,0.85,0.96,0.43,0.0,0.0,39.24,0.21,3.41,17.49,20.05,3.31,39.24,4.91,2.35,23.78,2.13,2.56,0.64,4.69,2.13,27.62,4.91,0.32,0.0,0.0,3.41,1.6,0.11,0.0,0.0,0.0,4.16,1.92,2.45,4.37,6.82,14.18,4.16,4.69,1.92,-0.5,43.94,62.96,72.19,62.11,49.83,66.67,47.86
Maxence Prevot,fr FRA,GK,27,1997,1,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,44.0,1.0,1.0,11.0,11.0,19.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,42.0,45.0,0.0,0.0,0.0,45.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.45,100.0,100.0,59.38,0.0,0.0
Maxi González,ar ARG,MF,21-076,2004,8,3,351,0.0,0.0,0.26,0.0,0.0,0.0,1.28,0.0,27.95,36.41,10.26,11.54,14.36,18.46,2.82,4.36,0.0,0.05,0.05,0.77,2.56,0.0,0.0,2.31,0.26,2.31,0.77,3.08,2.56,1.54,1.54,0.0,1.54,1.79,0.26,1.28,1.54,4.62,0.0,48.72,4.1,16.41,27.69,5.9,0.77,48.72,1.03,0.77,17.44,0.26,0.0,0.0,0.77,1.03,24.87,0.77,0.0,0.0,0.0,2.31,1.54,0.26,0.0,0.0,0.0,4.87,1.79,2.05,3.85,1.79,4.1,1.28,0.77,4.1,0.0,46.49,76.76,88.91,77.79,64.68,84.19,74.76
Maxim De Cuyper,be BEL,DF,23,2000,27,24,2209,0.08,0.11,1.06,0.29,0.04,0.04,5.13,0.69,59.57,75.74,23.26,26.2,25.83,31.13,9.17,15.65,0.16,0.37,0.35,2.77,6.07,2.44,1.1,7.58,1.34,7.58,6.8,2.04,1.34,1.34,0.53,0.16,0.86,1.51,0.65,1.14,0.69,2.36,0.08,85.07,3.71,19.88,38.34,27.3,2.57,85.03,1.26,0.61,57.0,1.34,2.0,0.49,1.02,0.49,54.35,6.8,0.12,0.0,0.0,0.86,1.06,0.04,0.08,0.0,0.0,4.36,0.65,0.73,1.39,1.51,22.53,5.83,6.6,2.2,-0.27,46.76,78.65,88.78,82.97,58.59,61.97,48.41
Maxim Dekker,nl NED,DF,20,2004,11,7,589,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.15,60.51,66.16,19.56,20.48,34.99,36.37,5.5,8.1,0.0,0.02,0.05,0.46,7.33,0.46,0.31,5.35,1.83,5.35,0.61,0.31,0.15,0.0,0.31,0.0,0.0,0.31,0.31,0.76,1.07,3.82,0.0,73.65,9.17,26.89,43.09,4.13,0.15,73.65,0.15,0.15,52.72,1.83,1.83,0.0,0.15,0.15,56.23,0.61,0.15,0.15,0.0,0.61,0.46,0.0,0.0,0.15,0.0,2.44,1.07,2.29,3.36,0.31,8.4,1.38,0.92,0.15,0.0,31.85,91.46,95.51,96.21,67.9,24.19,100.0
Maxim Mariani,nl NED,DF,19,2004,2,0,17,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,58.24,84.71,15.88,31.76,31.76,37.06,10.59,10.59,0.0,0.0,0.0,0.0,10.59,0.0,0.0,15.88,0.0,15.88,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.59,0.0,95.29,21.18,47.65,37.06,10.59,5.29,95.29,0.0,0.0,37.06,0.0,0.0,0.0,0.0,0.0,37.06,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.47,5.29,5.29,10.59,0.0,26.47,5.29,5.29,0.0,0.0,49.95,68.75,50.0,85.7,100.0,0.0,0.0
Maxime Busi,be BEL,DF,24,1999,13,9,862,0.0,0.02,0.42,0.0,0.0,0.0,2.4,0.21,35.08,45.84,16.71,18.79,13.26,16.71,4.18,7.73,0.0,0.08,0.11,1.46,2.92,1.98,1.15,4.28,2.61,4.28,4.49,2.3,1.25,1.36,0.52,0.42,1.25,2.71,1.46,1.25,0.52,3.03,0.1,57.53,2.71,16.08,26.42,15.45,1.57,57.53,0.73,0.42,31.53,2.61,2.3,0.1,2.4,0.31,33.62,4.49,0.0,0.0,0.0,1.15,0.42,0.0,0.0,0.0,0.0,4.59,1.36,1.25,2.61,2.71,15.87,2.61,4.8,2.51,-1.0,52.11,76.53,88.93,79.35,54.08,49.9,57.53
Maxime Chanot,lu LUX,DF,35-240,1989,1,1,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.55,37.61,5.37,6.72,18.81,22.84,2.69,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,2.69,1.34,1.34,0.0,1.34,1.34,0.0,2.69,4.03,9.4,0.0,59.1,14.78,40.3,18.81,0.0,0.0,59.1,0.0,0.0,10.75,0.0,0.0,0.0,0.0,0.0,20.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03,1.34,0.0,1.34,0.0,0.0,0.0,0.0,4.03,0.0,100.0,78.57,79.91,82.36,100.0,100.0,0.0
Maxime Crépeau,ca CAN,GK,31-069,1994,10,10,900,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,25.7,35.0,4.2,4.3,13.9,14.2,7.6,16.5,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,37.6,28.9,37.5,0.1,0.0,0.0,37.6,0.0,0.0,20.3,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.5,0.1,0.0,0.1,0.0,0.0,0.3,0.1,0.0,0.0,100.0,73.43,97.67,97.89,46.06,0.0,0.0
Maxime Delanghe,be BEL,GK,23,2001,21,21,1881,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.05,11.29,26.75,0.57,0.57,4.31,4.45,6.36,21.53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,1.0,0.0,29.33,19.47,28.85,0.53,0.0,0.0,29.33,0.0,0.0,16.79,0.0,0.0,0.0,0.05,0.0,9.57,0.0,0.05,0.05,0.0,0.05,0.1,0.0,0.0,0.0,0.0,1.15,0.14,0.0,0.14,0.05,0.0,0.38,0.0,0.0,0.0,100.0,42.21,100.0,96.85,29.54,0.0,0.0
Maxime Dominguez,ch SUI,MF,28,1996,18,12,1061,0.0,0.05,1.19,0.42,0.0,0.0,2.97,0.34,33.34,38.43,17.9,19.26,12.38,13.74,1.61,2.71,0.08,0.12,0.08,1.27,3.82,0.76,0.0,4.5,1.7,4.5,3.65,3.22,2.29,1.53,1.36,0.34,1.61,3.48,1.87,1.44,1.19,0.59,0.0,49.79,0.76,8.31,27.14,15.61,1.27,49.79,1.53,0.93,27.91,1.7,1.36,0.25,1.36,0.85,33.08,3.65,0.17,0.0,0.0,1.44,1.7,0.08,0.0,0.0,0.0,4.75,0.08,0.34,0.42,2.21,13.49,3.31,2.29,3.9,-1.0,19.05,86.76,92.94,90.1,59.41,58.21,60.78
Maxime Estève,fr FRA,DF,22,2002,46,46,4055,0.02,0.02,0.16,0.02,0.0,0.0,0.55,0.02,61.9,68.56,20.57,21.95,36.47,38.13,4.33,7.19,0.0,0.0,0.01,0.04,2.95,0.02,0.0,3.11,0.42,3.11,0.04,1.07,0.64,0.75,0.27,0.04,0.53,0.8,0.27,1.29,0.82,5.19,0.04,78.46,9.19,40.26,36.73,1.75,0.31,78.46,0.2,0.16,45.88,0.42,0.29,0.02,0.6,0.18,54.51,0.04,0.07,0.0,0.0,0.4,0.42,0.0,0.0,0.0,0.0,3.75,2.06,1.27,3.33,0.78,3.62,0.58,0.36,1.18,0.0,61.86,90.29,93.71,95.65,60.22,62.57,80.0
Maximilano Juambeltz,uy URU,FW,23-040,2002,1,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,22.5,7.5,7.5,11.25,15.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,3.75,0.0,33.75,7.5,7.5,11.25,15.0,7.5,33.75,0.0,0.0,15.0,0.0,0.0,0.0,3.75,0.0,15.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,7.5,0.0,7.5,0.0,0.0,0.0,83.33,100.0,75.0,0.0,0.0,0.0
Maximilian Wöber,at AUT,DF,26,1998,8,2,335,0.27,0.19,2.96,0.54,0.0,0.0,2.96,0.54,40.57,55.88,22.03,24.72,16.12,25.79,1.61,3.49,0.0,0.08,0.11,0.81,2.69,1.34,0.27,4.57,1.61,4.57,9.13,2.69,1.61,1.61,0.54,0.54,1.61,2.15,0.54,1.34,2.69,3.76,0.0,73.07,2.42,16.93,27.4,28.75,4.84,73.07,0.81,0.27,34.12,1.61,1.34,0.27,1.88,0.0,38.96,9.13,0.27,0.0,0.0,1.88,0.27,0.54,0.0,0.0,0.27,2.15,3.22,0.27,3.49,1.88,24.45,3.49,6.72,3.22,0.42,92.26,72.6,89.12,62.5,46.13,66.53,33.33
Maximiliano Araújo,uy URU,MF,24,2000,30,20,1874,0.19,0.15,1.01,0.34,0.0,0.0,3.89,0.58,38.95,47.93,22.62,25.02,13.11,16.71,2.35,4.08,0.19,0.21,0.26,2.02,2.02,1.54,0.48,4.37,2.59,4.37,10.04,2.5,1.73,1.15,0.82,0.53,1.15,1.87,0.72,1.49,0.91,2.26,0.0,61.76,1.78,12.68,22.38,28.0,4.56,61.76,3.75,1.44,34.34,2.59,2.16,0.67,1.87,0.91,37.08,10.04,0.38,0.05,0.0,1.58,1.78,0.19,0.05,0.0,0.0,4.85,0.91,0.62,1.54,2.79,27.04,4.47,7.25,2.88,0.27,59.09,81.26,90.41,78.46,57.6,65.9,38.4
Maximiliano Casa,ar ARG,MF,32-151,1993,2,1,53,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,3.4,11.89,1.7,5.09,0.0,1.7,1.7,3.4,0.0,0.17,0.0,1.7,0.0,1.7,1.7,0.0,0.0,0.0,5.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,16.98,0.0,3.4,6.79,8.49,0.0,16.98,0.0,0.0,13.58,0.0,0.0,0.0,3.4,1.7,10.19,5.09,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,1.7,0.0,3.4,3.4,5.09,10.19,1.7,3.4,0.0,0.0,0.0,28.6,33.4,0.0,50.0,0.0,0.0
Maximiliano Falcón,uy URU,DF,28-079,1997,14,11,999,0.09,0.04,0.27,0.09,0.0,0.0,0.09,0.0,48.38,52.16,14.95,15.68,27.66,28.74,5.14,6.58,0.0,0.0,0.0,0.0,1.53,0.0,0.0,1.44,0.18,1.44,0.0,0.81,0.54,0.54,0.27,0.0,0.54,1.53,0.99,1.62,1.08,4.23,0.09,61.89,8.11,37.48,24.05,0.54,0.45,61.89,0.09,0.0,39.64,0.18,0.09,0.0,0.36,0.09,43.6,0.0,0.36,0.0,0.0,0.9,1.26,0.0,0.0,0.0,0.0,2.7,0.9,1.62,2.52,0.45,1.62,0.09,0.45,1.08,1.25,35.71,92.75,95.34,96.24,78.12,46.15,0.0
