Player,Nation,Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
José Luis Rodríguez,pa PAN,FW,Famalicão,25,1998,23,17,1495,43,70,75,75
José Luis Rodríguez Bebanz,uy URU,MF,Vasco da Gama,26,1997,22,12,1123,72,69,78,56
José López,ar ARG,FW,Palmeiras,23,2000,43,28,2525,63,54,47,48
José Madueña,mx MEX,DF,Mazatlán,33,1990,24,15,1255,70,65,69,49
José Mauri,it ITA,MF,Sarmiento,27,1996,1,1,69,52,49,34,31
José Méndez,ar ARG,MO,Deportivo Riestra,30,1993,2,0,44,23,25,22,54
José Paradela,ar ARG,MO,Necaxa,24,1998,15,14,1217,69,76,67,56
José Pascual Alba Seva,es ESP,FW,Almere City,23,2000,3,1,133,31,31,34,72
José Quintero,ec ECU,DF,ec LDU de Quito,33,1990,6,6,491,59,68,87,25
José Rangel Aguilar,mx MEX,GK,Guadalajara,23,2000,19,19,1635,64,47,53,76
José Rivera,pe PER,FW,pe Universitario,26,1997,4,2,206,62,22,29,43
José Romero,ar ARG,FW,ar Talleres,20,2003,1,0,6,23,30,44,29
José Sabino,br BRA,DF,São Paulo,27,1996,14,12,1062,38,53,45,67
José Sagredo,bo BOL,DF,bo Bolívar,29,1994,8,8,720,75,74,61,67
José Sosa,ar ARG,MO,Estudiantes–LP,38,1985,27,20,1457,65,78,49,61
José Vitor Silva Neves,br BRA,MO,Ath Paranaense,23,2000,9,0,176,17,47,52,89
José Welison,br BRA,MF,Fortaleza,28,1995,21,10,883,24,48,24,77
José Zúñiga,co COL,MO,Tijuana,29,1994,29,15,1583,71,22,26,40
Jota Gonçalves,pt POR,DF,Vizela,23,2000,18,16,1449,28,48,35,35
Jota Silva,pt POR,MO,Vitória,23,1999,33,32,2778,70,39,64,49
Jovan Mijatović,rs SRB,MO,NYCFC,18,2005,11,2,271,31,26,21,17
João Carlos,br BRA,MO,Criciúma,22,2001,25,1,341,77,24,55,63
João Escoval,pt POR,DF,Vizela,26,1997,19,16,1371,34,57,39,36
João Gonçalves,pt POR,GK,Boavista,22,2000,34,34,3060,48,47,55,69
João Graça,pt POR,MF,Rio Ave,28,1995,28,14,1196,40,58,62,63
João Lucas,br BRA,DF,Juventude,25,1998,30,30,2569,76,81,87,51
João Machado Cruz,br BRA,MO,Ath Paranaense,17,2006,18,10,838,58,69,49,47
João Marcelo,br BRA,DF,Cruzeiro,23,2000,31,30,2692,36,66,53,51
João Marques,pt POR,MO,Estoril,21,2002,32,22,1969,56,60,35,63
João Mendes,pt POR,MO,Vitória,28,1994,31,21,1726,72,78,67,44
João Moreira,pt POR,MF,São Paulo,19,2004,6,3,201,36,21,53,62
João Moutinho,pt POR,DF,Spezia,25,1998,35,24,2286,71,89,72,59
João Mário,pt POR,MO,Benfica,30,1993,31,29,2424,50,69,64,52
João Mário Lopes,pt POR,DF,Porto,23,2000,27,25,2063,86,83,94,29
João Neves,pt POR,MF,Benfica,18,2004,33,27,2311,80,74,70,79
João Nunes,pt POR,DF,Casa Pia,27,1995,19,15,1322,69,51,34,29
João Othavio Basso,br BRA,DF,Estoril,26,1997,14,13,1208,46,42,47,61
João Paulo Mior,br BRA,MF,Seattle Sounders,32,1991,21,16,1276,44,83,58,48
João Pedro,br BRA,MO,Cruzeiro,20,2003,88,60,5607,27,44,27,61
João Pedro Araújo Correia,cv CPV,MF,Chaves,26,1996,30,24,2097,60,33,72,36
João Pedro Gomes Camacho,pt POR,MO,Moreirense,29,1994,29,27,2080,51,42,61,64
João Pedro Pepê,br BRA,MF,Grêmio,26,1998,31,19,1669,56,55,58,67
João Queirós,pt POR,DF,Chaves,25,1998,5,2,235,35,28,19,50
João Reis,pt POR,MF,Estrela,31,1992,19,16,1448,23,35,42,70
João Ricardo Riedi,br BRA,GK,Fortaleza,35,1988,38,38,3420,54,51,52,67
João Rêgo,pt POR,MF,Benfica,18,2005,1,0,6,58,14,85,6
João Silva,pt POR,DF,Kortrijk,24,1999,30,29,2561,21,22,26,45
João Teixeira,pt POR,MO,Rio Ave,29,1994,13,9,721,49,57,36,67
João Valido,pt POR,GK,Arouca,23,2000,1,1,90,60,51,43,70
João Victor,br BRA,DF,Flamengo,17,2007,26,20,1809,68,63,64,58
João Wellington,br BRA,MO,Cruzeiro,20,2004,10,2,297,25,30,25,67
Joël Latibeaudière,jm JAM,MF,Coventry City,23,2000,41,28,2729,60,42,38,61
Joël Piroe,nl NED,MO,Leeds United,23,1999,45,31,2790,60,52,29,38
Joël Schingtienne,be BEL,DF,OH Leuven,20,2002,25,22,1951,59,36,55,44
Juan Andrada,ar ARG,MF,Sarmiento,29,1995,8,2,244,38,21,12,85
Juan Barinaga,ar ARG,MF,Belgrano,23,2000,17,14,1154,61,36,74,52
Juan Bautista Cejas,ar ARG,MO,Godoy Cruz,25,1998,9,5,389,21,43,31,40
Juan Bernat,es ESP,DF,Benfica,30,1993,3,1,81,50,37,53,24
Juan Bisanz,ar ARG,MO,Banfield,22,2001,13,9,744,27,26,39,71
Juan Brigido,mx MEX,MO,Guadalajara,21,2001,9,2,266,59,39,73,37
Juan Brunetta,ar ARG,MO,Santos,26,1997,33,31,2625,84,93,82,39
Juan Camilo Portilla,co COL,MF,Talleres,25,1998,32,20,1848,30,57,49,69
Juan Cantú,mx MEX,FW,América,19,2004,1,0,24,14,16,10,11
Juan Cardozo,py PAR,MF,Arg Juniors,19,2004,6,2,183,30,36,28,38
Juan Carlos Pereira,co COL,MF,co Millonarios,30,1993,6,4,340,38,52,58,59
Juan Carvajal,co COL,MO,co Millonarios,20,2003,2,1,116,64,30,8,18
Juan Cavallaro,ar ARG,MO,Ind. Rivadavia,29,1994,6,3,252,22,29,44,44
Juan Cortazzo,ar ARG,DF,Gimnasia–LP,18,2005,4,4,312,27,21,38,69
Juan Cozzani,ar ARG,GK,Platense,25,1998,26,26,2339,59,64,57,76
Juan Cruz Komar,ar ARG,DF,Rosario Central,27,1996,9,4,417,30,44,17,49
Juan Cáceres,py PAR,DF,Lanús,23,2000,18,11,1167,52,76,72,73
Juan David Castro,mx MEX,MO,Atlético,31,1991,19,4,546,51,48,37,59
Juan David Mosquera,co COL,DF,Portland Timbers,21,2002,34,34,2780,71,86,90,39
Juan Delgado,cl CHI,MF,Sheffield Weds,30,1993,10,9,680,71,42,50,52
Juan Domínguez,mx MEX,MO,Toluca,24,1998,29,25,2154,73,58,59,42
Juan Escobar,py PAR,DF,Toluca,28,1995,26,24,2120,38,50,39,57
Juan Espínola,py PAR,GK,Belgrano,29,1994,15,15,1324,66,88,58,78
Juan Esquivel,ar ARG,FW,Tigre,23,2000,7,0,161,29,17,81,67
Juan Fedorco,ar ARG,DF,Independiente,23,2000,17,9,943,26,25,38,62
Juan Franco Arrellaga,py PAR,DF,Instituto,31,1992,13,13,1101,68,31,59,58
Juan Freytes,ar ARG,MF,pe Alianza Lima,24,2000,6,6,540,36,35,45,77
Juan Gamboa,mx MEX,MO,Toluca,22,2001,3,2,153,25,46,47,43
Juan Giménez,ar ARG,DF,Rosario Central,17,2006,17,15,1388,58,32,33,76
Juan Goicochea,pe PER,FW,Platense,19,2005,1,0,9,36,13,7,26
Juan Guasone,it ITA,DF,Sarmiento,22,2001,3,2,225,44,37,15,43
Juan Hernández,uy URU,DF,Sarmiento,26,1997,4,3,250,35,35,30,43
Juan Ignacio Dinenno,ar ARG,MO,UNAM,28,1994,24,10,1034,62,26,18,34
Juan Ignacio Méndez,ar ARG,MF,Newell's OB,26,1997,14,7,655,31,47,34,71
Juan Ignacio Ramírez,uy URU,FW,Newell's OB,26,1997,25,20,1680,32,33,18,47
Juan Infante,ar ARG,DF,Atlé Tucumán,28,1996,24,24,2151,48,54,59,62
Juan Iribarren,ar ARG,DF,Banfield,21,2003,9,2,333,59,56,45,68
Juan Iturbe,py PAR,MO,py Cerro Porteño,30,1993,6,6,409,57,33,39,65
Juan Izquierdo,uy URU,DF,uy Nacional,26,1997,3,2,224,45,44,36,27
Juan José Sánchez,mx MEX,DF,UANL,25,1998,10,6,641,22,36,23,48
Juan Ludueña,ar ARG,DF,Unión,20,2003,4,2,161,28,31,40,35
Juan Luna,mx MEX,MF,UANL,20,2003,1,0,4,27,10,7,6
Juan Manuel Elordi,ar ARG,MF,Racing Club,29,1994,7,3,324,39,53,70,65
Juan Manuel García,ar ARG,FW,Newell's OB,31,1992,15,10,859,49,55,25,53
Juan Manuel Insaurralde,ar ARG,DF,Sarmiento,39,1984,24,24,2160,31,25,31,40
Juan Martín Lucero,ar ARG,FW,Fortaleza,32,1991,32,26,2246,48,45,23,36
Juan Meli,ar ARG,MF,Cen. Córdoba–SdE,23,2000,15,13,1228,66,37,59,64
Juan Miritello,ar ARG,FW,Defensa y Just,24,1999,20,14,1213,41,51,26,41
Juan Morán,ar ARG,DF,Godoy Cruz,17,2006,6,5,485,29,38,67,74
Juan Nardoni,ar ARG,MF,Racing Club,21,2002,22,18,1529,54,40,49,54
Juan Pablo,br BRA,DF,Cuiabá,21,2002,4,4,341,34,48,49,53
Juan Pablo Vargas,cr CRC,DF,co Millonarios,28,1995,6,6,540,32,36,36,64
Juan Pablo Vigón,mx MEX,MF,UANL,32,1991,32,10,1164,66,63,76,38
Juan Pignani,ar ARG,DF,Platense,22,2001,3,2,191,25,13,8,35
Juan Pintado,uy URU,MF,Gimnasia–LP,29,1994,27,26,2310,40,73,79,67
Juan Portillo,ar ARG,MF,Talleres,23,2000,28,24,2272,22,36,38,77
Juan Pérez,co COL,MF,Godoy Cruz,19,2004,9,6,483,77,56,65,20
Juan Quintana,uy URU,MF,Banfield,24,2000,2,0,19,63,36,97,22
Juan Quintero,co COL,MO,Racing Club,31,1993,14,6,606,71,86,68,30
Juan Rodríguez,ar ARG,DF,Talleres,29,1994,16,15,1349,67,40,50,69
Juan Saborido,ar ARG,DF,Platense,25,1998,13,11,1058,44,53,74,56
Juan Sanabria,uy URU,MF,Atlético,23,2000,33,32,2878,61,70,68,75
Juan Santos,br BRA,MO,São Paulo,21,2002,13,4,353,29,35,45,56
Juan Sforza,ar ARG,MF,Vasco da Gama,21,2002,26,12,1250,52,38,32,58
Juan Velazquez,ar ARG,MF,Belgrano,19,2004,26,22,1808,41,62,82,53
Juan Zapata,co COL,MF,Atlas,23,2000,23,15,1343,76,53,47,46
Juan Álvarez,ar ARG,MO,Banfield,27,1996,15,11,1025,34,62,61,35
Jules Van Cleemput,be BEL,DF,Charleroi,26,1997,9,8,712,33,43,36,52
Jules-Anthony Vilsaint,ca CAN,MO,CF Montréal,21,2003,19,10,839,49,43,29,40
Julian Baas,nl NED,MF,Excelsior,21,2002,33,33,2882,61,55,29,58
Julian Gaines,us USA,DF,Nashville SC,21,2002,4,2,222,50,35,66,77
Julian Gressel,us USA,MO,Inter Miami,30,1993,32,31,2340,38,74,26,39
Julian Hall,us USA,MO,NY Red Bulls,15,2008,11,0,160,93,75,33,67
Julian Lelieveld,nl NED,DF,RKC Waalwijk,25,1997,34,29,2422,55,90,74,68
Julian Rijkhoff,nl NED,MO,Ajax,18,2005,8,0,70,36,24,51,62
Juliano,br BRA,FW,RB Bragantino,15,2008,1,0,24,25,37,18,11
Julien De Sart,be BEL,MF,Gent,28,1994,29,29,2547,64,63,54,90
Julien Lomboto,0,MF,Rio Ave,21,2002,2,0,7,27,28,31,15
Julien Mesbahi,ma MAR,DF,Twente,17,2006,2,0,40,28,24,38,64
Julien Ngoy,be BEL,MO,Mechelen,25,1997,3,2,139,32,24,28,8
Julimar,br BRA,MO,Ath Paranaense,23,2001,31,17,1665,71,48,81,74
Julio Cascante,cr CRC,DF,Austin,30,1993,25,21,1867,65,45,35,54
Julio Castro Gutierrez,cl CHI,FW,cl Cobresal,27,1996,4,1,126,13,37,23,38
Julio Domínguez,mx MEX,DF,Atlético,35,1987,33,33,2809,53,35,25,32
Julio Furch,ar ARG,FW,Atlas,34,1989,2,2,177,46,56,42,31
Julio Joao Ortíz,ec ECU,MF,ec Independiente,27,1996,6,6,540,68,53,49,28
Julio José González,mx MEX,GK,UNAM,32,1991,34,34,3060,58,63,55,59
Julio Pleguezuelo,es ESP,DF,Plymouth Argyle,26,1997,32,22,1980,30,33,35,44
Julio Soler,ar ARG,DF,Lanús,18,2005,19,18,1622,46,49,80,58
Julián Aude,ar ARG,DF,LA Galaxy,20,2003,25,21,1692,68,64,76,65
Julián Brea,ar ARG,MO,cl Huachipato,24,1999,5,2,187,41,50,57,32
Julián Carranza,ar ARG,FW,Philadelphia Union,23,2000,12,11,1073,69,52,42,80
Julián Ceballos,ar ARG,MF,Boca Juniors,19,2004,2,1,48,49,48,48,69
Julián Eseiza,ar ARG,FW,Godoy Cruz,21,2002,2,0,39,24,12,12,27
Julián Fernández,ar ARG,MF,Newell's OB,28,1995,27,9,973,72,65,75,49
Julián Figueroa,co COL,DF,ve Dep Táchira,31,1993,1,1,64,28,11,14,60
Julián López,ar ARG,MF,Defensa y Just,24,2000,13,8,571,32,40,36,48
Julián Quiñones,mx MEX,MO,América,26,1997,29,24,2004,72,72,61,38
Juninho Bacuna,cw CUW,MO,Birmingham City,25,1997,45,31,2970,61,66,53,77
Juninho Capixaba,br BRA,MF,RB Bragantino,26,1997,24,23,1872,61,45,59,84
Junior Firpo,do DOM,DF,Leeds United,26,1996,26,19,1786,55,90,80,75
Junior Marabel,py PAR,MO,cl Palestino,25,1998,5,3,310,59,23,36,28
Junior Moreno,ve VEN,MO,Houston Dynamo,30,1993,2,0,22,38,32,3,6
Junior Pius,ng NGA,DF,Chaves,27,1995,15,15,1153,34,44,53,84
Junior Sornoza,ec ECU,MF,ec Independiente,30,1994,2,2,97,84,76,32,33
Junior Tchamadeu,cm CMR,MF,Stoke City,19,2003,15,9,874,34,44,66,50
Jurgen Ekkelenkamp,nl NED,MF,Antwerp,23,2000,29,27,2112,63,56,63,31
Juriën Gaari,cw CUW,DF,RKC Waalwijk,29,1993,29,16,1648,60,49,61,60
Justen Glad,us USA,DF,Real Salt Lake,26,1997,26,25,2250,29,30,24,41
Justin Bijlow,nl NED,GK,Feyenoord,25,1998,17,17,1462,56,57,72,49
Justin Haak,us USA,MF,NYCFC,22,2001,15,6,782,28,39,38,65
Justin Hoogma,nl NED,DF,Heracles Almelo,25,1998,30,30,2584,70,75,62,51
Justin Lerma,ec ECU,MF,ec Independiente,15,2008,1,0,45,34,20,54,44
Justin Lonwijk,sr SUR,MO,Fortuna Sittard,23,1999,18,13,1066,51,39,22,77
Justin Reynolds,us USA,DF,Chicago Fire,19,2004,8,1,224,47,53,78,34
Justin de Haas,nl NED,DF,Famalicão,23,2000,22,18,1603,61,32,19,51
Justo Giani,ar ARG,MO,Atlé Tucumán,24,1999,13,2,228,40,60,40,69
Jáder Obrian,co COL,MO,Austin,28,1995,34,30,2246,57,36,51,35
Ján Bernát,sk SVK,MF,Westerlo,22,2001,1,0,1,27,9,7,57
Ján Greguš,sk SVK,MF,Houston Dynamo,33,1991,7,4,382,24,55,45,38
Jérémie Broh,it ITA,MF,Südtirol,26,1997,17,7,770,24,32,41,26
Jérémy Ménez,fr FRA,MO,Bari,36,1987,10,4,378,42,66,66,47
Jérémy Pétris,fr FRA,DF,Charleroi,25,1998,7,7,630,53,63,85,55
Jón Dagur Þorsteinsson,is ISL,MO,OH Leuven,24,1998,28,23,1830,62,70,64,67
Júnior Alonso,py PAR,DF,Atlético Mineiro,30,1993,19,19,1676,68,61,61,51
Júnior Santos,br BRA,FW,Botafogo (RJ),29,1994,31,22,2019,51,65,75,59
Júnior Urso,br BRA,MF,Charlotte,34,1989,21,11,1023,54,35,45,61
Jürgen Damm,mx MEX,MO,Atlético,30,1992,21,2,456,49,65,80,76
Kacper Kozłowski,pl POL,MO,Vitesse,19,2003,30,27,2043,52,60,46,61
Kader Ouattara,bf BFA,MO,Cercle Brugge,18,2005,4,0,44,33,20,76,28
Kage Romanshyn,us USA,FW,Minnesota Utd,18,2005,1,0,12,46,12,7,11
Kahveh Zahiroleslam,us USA,FW,Sint-Truiden,21,2002,18,16,1251,54,39,54,55
Kai Andrews,wls WAL,MF,Coventry City,16,2006,2,0,4,27,10,7,6
Kai Wagner,de GER,DF,Philadelphia Union,26,1997,34,32,2905,80,84,67,51
Kaiki,br BRA,DF,Cruzeiro,20,2003,18,13,1184,83,53,86,73
Kaiky Naves,br BRA,DF,Palmeiras,21,2002,12,10,823,42,68,39,81
Kaine Kesler-Hayden,eng ENG,MF,Plymouth Argyle,20,2002,24,19,1709,37,52,71,46
Kaio,br BRA,FW,Vitória,19,2004,12,5,423,31,50,59,65
Kaio Jorge,br BRA,FW,Cruzeiro,22,2002,16,13,1163,40,51,43,29
Kaique Rocha,br BRA,DF,Ath Paranaense,22,2001,29,28,2486,42,58,43,59
Kaj Sierhuis,nl NED,FW,Fortuna Sittard,25,1998,31,27,2174,67,70,61,40
Kaj de Rooij,nl NED,MO,Zwolle,22,2000,5,1,165,36,39,48,77
Kal Naismith,sct SCO,DF,Bristol City,31,1992,13,9,889,72,68,48,56
Kalani Rienzi,us USA,MF,Seattle Sounders,21,2002,1,0,13,50,22,41,53
Kamal Miller,ca CAN,DF,Portland Timbers,26,1997,23,22,1959,24,39,44,36
Kamal Sowah,gh GHA,MO,Standard Liège,23,2000,21,13,1225,43,54,44,55
Kamaldeen Sulemana,gh GHA,MO,Southampton,21,2002,25,10,950,43,63,93,47
Kanu,br BRA,DF,Bahia,26,1997,30,30,2700,22,31,30,34
Kanya Fujimoto,jp JPN,MF,Gil Vicente FC,24,1999,33,21,2000,69,66,66,25
Karim Zedadka,fr FRA,DF,Ascoli,23,2000,15,12,1081,53,46,87,58
Karl Darlow,wls WAL,GK,Leeds United,32,1990,2,1,126,39,48,43,32
Karlan Grant,eng ENG,MO,Cardiff City,25,1997,39,37,3119,51,32,61,43
Karlo Butić,hr CRO,FW,FeralpiSalò,24,1998,32,19,1705,50,46,46,49
Karlo Lulić,hr CRO,MF,Bari,27,1996,16,6,594,44,52,54,34
Karol Świderski,pl POL,FW,Charlotte,27,1997,10,8,530,70,68,37,58
Kasey McAteer,ie IRL,FW,Leicester City,21,2001,23,13,1158,63,55,77,76
Kasey Palmer,jm JAM,MO,Coventry City,26,1996,32,21,1793,52,81,52,65
Kasper Dolberg,dk DEN,FW,Anderlecht,25,1997,29,28,2154,57,49,43,47
Kasper Schmeichel,dk DEN,GK,Anderlecht,36,1986,23,23,2070,48,47,53,43
Kauan,br BRA,MF,Fortaleza,18,2005,4,0,61,53,60,61,40
Kauã Elias,br BRA,FW,Fluminense,17,2006,36,20,1781,60,63,67,60
Kauê,br BRA,MO,Botafogo (RJ),19,2004,8,2,167,55,21,39,30
Kayden Jackson,eng ENG,FW,Ipswich Town,29,1994,29,9,965,62,58,60,67
Kayden Pierre,us USA,DF,Sporting KC,20,2003,7,7,454,39,61,74,55
Kayke,br BRA,MO,Corinthians,19,2004,2,0,15,46,40,88,6
Kayke Santos,br BRA,FW,Ath Paranaense,15,2008,1,0,3,23,11,45,11
Kayne van Oevelen,nl NED,GK,Volendam,19,2003,1,1,89,60,51,43,37
Kazeem Olaigbe,be BEL,MO,Cercle Brugge,20,2003,20,3,606,86,63,85,57
Kazu,br BRA,MF,Gil Vicente FC,23,2000,3,0,56,56,60,87,26
Keaton Parks,us USA,MF,NYCFC,26,1997,32,30,2504,56,69,64,54
Keegan Rosenberry,us USA,DF,Colorado Rapids,30,1993,31,29,2623,44,77,68,43
Kees De Boer,nl NED,MF,Ternana,23,2000,23,11,1186,35,55,33,36
Kees Smit,nl NED,MF,AZ Alkmaar,17,2006,1,0,17,40,13,19,76
Kei Kamara,sl SLE,FW,LAFC,39,1984,27,10,1007,49,68,22,61
Kelechi Iheanacho,ng NGA,FW,Leicester City,26,1996,23,10,921,61,71,68,35
Kelechi Nwakali,ng NGA,MF,Chaves,25,1998,32,25,2074,61,80,57,44
Keliano,ao ANG,MF,Estrela,20,2003,9,0,120,19,20,14,82
Kellen Fisher,eng ENG,DF,Norwich City,19,2004,9,3,258,62,52,73,69
Kellyn Acosta,us USA,MF,Chicago Fire,28,1995,34,27,2302,71,65,44,45
Kelvin Amian,fr FRA,DF,Spezia,25,1998,19,19,1710,42,63,74,65
Kelvin Leerdam,sr SUR,DF,Heracles Almelo,33,1990,12,10,781,29,49,30,35
Kelvin Yeboah,it ITA,FW,Minnesota Utd,23,2000,15,13,1150,83,48,68,46
Ken Aboh,eng ENG,MF,Norwich City,18,2004,1,0,10,27,14,7,57
Ken Nkuba,be BEL,MF,Charleroi,21,2002,8,1,200,51,53,85,85
Ken Sema,se SWE,MO,Watford,29,1993,29,24,2005,55,74,75,64
Kendry Páez,ec ECU,MF,ec Independiente,16,2007,6,6,485,91,82,91,25
Kenji,br BRA,MO,Cruzeiro,18,2006,4,0,47,29,45,53,23
Kenneth Paal,sr SUR,DF,QPR,26,1997,44,44,3799,82,67,68,48
Kenneth Taylor,nl NED,MF,Ajax,21,2002,34,31,2758,72,79,81,36
Kenny McLean,sct SCO,MF,Norwich City,31,1992,46,46,4087,53,66,57,50
Keno,br BRA,MO,Fluminense,34,1989,31,17,1614,48,45,81,62
Kento Misao,jp JPN,MF,OH Leuven,27,1996,12,6,656,65,34,24,79
Keny Arroyo,ec ECU,MF,ec Independiente,17,2006,5,1,132,38,60,84,16
Kenzo Goudmijn,nl NED,MF,AZ Alkmaar,21,2001,26,19,1815,47,81,83,35
Kerim Mrabti,se SWE,MO,Mechelen,29,1994,30,30,2538,51,54,22,67
Kervin Andrade,ve VEN,MF,Fortaleza,18,2005,13,4,484,76,60,68,23
Kervin Arriaga,hn HON,MF,Minnesota Utd,26,1998,13,9,880,64,34,25,68
Kerwin Vargas,co COL,FW,Charlotte,22,2002,33,29,2453,55,70,68,62
Keshi Anderson,eng ENG,MO,Birmingham City,28,1995,20,12,1021,47,75,71,44
Kevin Amaro,uy URU,DF,uy Liverpool,19,2004,6,6,440,42,27,49,52
Kevin Balanta,co COL,DF,Tijuana,26,1997,31,31,2654,31,53,49,50
Kevin Cabral,fr FRA,MO,Colorado Rapids,24,1999,23,18,1309,60,47,42,41
Kevin Castañeda,mx MEX,MF,Tijuana,23,1999,30,13,1396,76,88,84,33
Kevin Castaño,co COL,MF,Cruz Azul,22,2000,13,9,762,38,64,56,39
Kevin Coronel,ar ARG,DF,Arg Juniors,19,2004,10,10,827,53,78,76,62
Kevin Escamilla,mx MEX,MF,Querétaro,29,1994,31,31,2668,52,29,20,49
Kevin Facundo Gutiérrez,ar ARG,MF,Defensa y Just,26,1997,23,23,2008,28,52,44,37
Kevin Felida,cw CUW,MF,RKC Waalwijk,23,1999,17,8,794,59,31,28,77
Kevin Haveri,al ALB,MF,Ascoli,21,2001,6,0,52,37,34,89,68
Kevin Kelsy,ve VEN,FW,FC Cincinnati,19,2004,23,16,1241,63,37,42,56
Kevin Krygård,no NOR,MF,Casa Pia,23,2000,3,0,59,38,53,24,69
Kevin Lomónaco,ar ARG,DF,Tigre,22,2002,23,23,1988,67,48,55,43
Kevin Long,ie IRL,DF,Birmingham City,32,1990,43,40,3563,27,31,19,51
Kevin Lopez,ar ARG,MO,Defensa y Just,22,2001,18,11,979,26,71,40,65
Kevin Mac Allister,ar ARG,DF,Union SG,25,1997,23,21,1889,43,59,51,82
Kevin Mantilla,co COL,DF,Talleres,20,2003,8,7,633,62,32,20,71
Kevin Mier,co COL,GK,Cruz Azul,23,2000,17,17,1530,57,52,68,70
Kevin Miranda,it ITA,DF,Catanzaro,20,2003,10,1,257,33,32,54,66
Kevin Möhwald,de GER,MF,Eupen,30,1993,19,16,1354,64,67,50,50
Kevin Nisbet,sct SCO,FW,Millwall,26,1997,27,17,1392,41,39,37,55
Kevin O'Toole,us USA,DF,NYCFC,25,1998,30,28,2394,69,78,74,55
Kevin Ortega,mx MEX,DF,Atlético,21,2002,3,0,20,66,89,76,52
Kevin Ortíz,ar ARG,MF,Rosario Central,23,2000,24,18,1577,51,30,24,83
Kevin Rodríguez,ec ECU,FW,Union SG,23,2000,14,3,442,80,75,86,32
Kevin Serna,co COL,FW,Fluminense,26,1997,25,18,1560,69,66,84,77
Kevin Silva,ar ARG,DF,Rosario Central,20,2003,1,0,25,28,10,8,20
Kevin Velasco,co COL,MF,Puebla,26,1997,32,29,2353,71,69,91,22
Kevin Vinetot,fr FRA,DF,Südtirol,35,1988,16,11,1034,57,29,22,35
Kevin Vázquez,ar ARG,MF,Cen. Córdoba–SdE,22,2001,24,23,2086,62,56,37,48
Kevin Zenon,ar ARG,MO,Boca Juniors,22,2001,18,17,1379,51,76,71,35
Kevin Álvarez,mx MEX,DF,América,24,1999,27,21,1954,73,79,90,44
Kewin,br BRA,GK,Moreirense,27,1995,30,30,2686,57,50,43,67
Khiry Shelton,us USA,DF,Sporting KC,30,1993,19,9,1033,43,78,75,56
Ki-Jana Hoever,nl NED,DF,Stoke City,21,2002,40,35,3072,83,84,78,73
Kialonda,ao ANG,DF,Estrela,25,1997,27,27,2348,49,47,43,77
Kian Best,eng ENG,DF,Preston,17,2005,12,8,693,44,76,65,44
Kian Fitz-Jim,nl NED,MO,Ajax,20,2003,12,3,439,32,71,40,70
Kian Harratt,eng ENG,FW,Huddersfield,21,2002,15,6,496,32,66,38,42
Kieffer Moore,wls WAL,FW,Ipswich Town,30,1992,18,14,1140,75,54,48,70
Kiernan Dewsbury-Hall,eng ENG,MF,Leicester City,24,1998,44,41,3636,90,85,91,28
Kik Pierie,nl NED,DF,Excelsior,23,2000,5,3,296,68,40,32,73
Kikas,pt POR,MO,Estrela,24,1998,31,15,1561,60,35,18,29
Kiko Bondoso,pt POR,MO,Vizela,27,1995,3,2,193,40,54,68,63
Kiko Vilas Boas,pt POR,DF,Gil Vicente FC,23,1999,10,7,564,52,43,59,67
Killian Sardella,be BEL,DF,Anderlecht,21,2002,25,22,1980,49,65,85,38
Kimani Stewart-Baynes,ca CAN,MO,Colorado Rapids,19,2005,12,0,140,27,58,75,78
Kings Kangwa,zm ZAM,MF,Kortrijk,24,1999,4,1,162,34,56,62,28
Kion Etete,eng ENG,FW,Cardiff City,21,2001,28,12,1093,46,33,45,69
Kipp Keller,us USA,DF,FC Cincinnati,23,2000,16,10,819,24,31,39,56
Klauss,br BRA,FW,St. Louis,26,1997,27,23,1961,56,74,72,64
Kleis Bozhanaj,al ALB,MO,Modena,22,2001,21,4,631,79,44,57,47
Kleiton,br BRA,FW,Juventude,24,1999,1,0,29,52,41,62,25
Koba Koindredi,fr FRA,MF,Estoril,21,2001,15,6,598,43,45,47,50
Kobamelo Kodisang,za RSA,FW,Moreirense,23,1999,31,19,1617,39,67,73,51
Kobe Corbanie,be BEL,MF,Antwerp,18,2005,9,0,148,87,54,43,86
Kobe Franklin,ca CAN,MF,Toronto FC,20,2003,21,5,709,39,49,39,28
Kodai Sano,jp JPN,MO,NEC Nijmegen,19,2003,24,17,1593,50,43,41,71
Koji Miyoshi,jp JPN,MO,Birmingham City,26,1997,43,29,2496,60,73,47,54
Koki Machida,jp JPN,DF,Union SG,25,1997,23,22,1999,45,68,68,73
Koki Ogawa,jp JPN,FW,NEC Nijmegen,25,1997,31,25,2201,57,33,18,57
Koki Saito,jp JPN,FW,Sparta R'dam,21,2001,21,20,1658,56,86,83,61
Konan N'dri,ci CIV,MO,OH Leuven,22,2000,19,2,507,50,37,86,71
Konstantinos Laifis,cy CYP,DF,Standard Liège,30,1993,19,19,1680,60,44,29,56
Kornelius Hansen,no NOR,FW,Almere City,22,2001,26,17,1385,66,59,79,36
Kosi Thompson,ca CAN,MF,Toronto FC,21,2003,29,6,1107,30,42,51,58
Kosuke Nakamura,jp JPN,GK,Portimonense,28,1995,20,20,1800,52,42,43,49
