Nation,Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
ar ARG,MF,Betis,29,1994,29,26,2238,49,41,36,71
fr FRA,GK,Metz,22,2001,1,0,73,41,37,40,33
fr FRA,GK,Toulouse,18,2005,42,42,3780,53,46,53,45
cl CHI,DF,Monaco,29,1994,23,21,1767,49,38,42,45
mx MEX,GK,Salernitana,38,1985,21,21,1890,55,46,40,44
ge GEO,DF,sk Slovan Bratislava,36,1987,7,7,625,41,32,29,60
se SWE,DF,sct Celtic,23,2000,2,1,78,64,22,17,46
se SWE,FW,be Union SG,26,1997,8,7,539,48,55,38,54
se SWE,MF,pl Raków,25,1997,6,5,437,34,39,50,50
dk DEN,FW,it Lazio,22,2001,33,14,1319,61,66,69,44
no NOR,MO,no Molde,17,2006,3,0,29,15,16,14,17
nl NED,MF,Sheffield Utd,26,1997,36,34,2910,74,71,48,30
co COL,MF,Leverkusen,20,2003,10,2,234,41,46,71,57
br BRA,MF,gr Olympiacos,29,1994,2,0,16,56,61,27,7
nl NED,MF,nl PSV Eindhoven,25,1997,5,3,184,48,36,45,45
ga GAB,MF,rs Red Star,32,1990,3,2,147,41,37,42,37
lt LTU,MF,Torino,19,2004,14,4,538,43,57,42,59
sr SUR,FW,be Antwerp,27,1995,5,3,206,24,43,61,59
is ISL,MO,is Breiðablik,29,1994,5,5,449,65,57,64,58
sn SEN,MO,Strasbourg,19,2004,31,28,2305,32,51,47,57
ml MLI,MF,Clermont Foot,21,2002,27,12,1278,52,42,52,69
ci CIV,MF,hu Ferencváros,27,1996,9,3,327,23,20,16,72
tr TUR,MF,it Inter,29,1994,38,38,3065,80,84,53,51
ma MAR,FW,tr Galatasaray,30,1993,5,3,249,75,88,67,60
no NOR,MF,no Molde,23,2000,3,0,106,86,49,54,56
fo FRO,MF,fo KÍ,31,1992,2,0,59,32,16,38,50
ml MLI,DF,es Real Sociedad,31,1992,38,33,2821,51,78,73,36
ci CIV,MF,it Napoli,23,2000,14,6,529,65,66,76,27
fr FRA,MO,az Qarabağ,28,1994,6,0,80,18,11,44,54
tn TUN,MF,Lecce,24,1999,28,17,1204,57,44,48,67
il ISR,FW,il Maccabi Haifa,18,2004,2,0,11,35,16,42,25
fr FRA,MF,Burnley,22,2001,3,0,16,21,19,45,60
be BEL,DF,Burnley,24,1999,12,5,589,48,50,42,53
tn TUN,MO,eng Manchester Utd,20,2003,13,3,299,52,66,50,58
nl NED,DF,Atalanta,29,1994,30,12,1394,59,72,71,28
it ITA,MF,Juventus,23,2000,8,3,268,37,79,16,40
be BEL,MO,be Club Brugge,30,1992,11,11,990,68,75,44,63
cm CMR,DF,gr AEK Athens,25,1997,5,5,442,46,41,56,46
eng ENG,MF,Fulham,28,1995,27,15,1325,37,63,42,51
eng ENG,FW,de Bayern Munich,30,1993,44,44,3901,76,74,39,55
eng ENG,DF,eng Manchester Utd,30,1993,26,22,1962,78,62,39,64
eng ENG,DF,Nott'ham Forest,27,1995,23,15,1459,70,65,40,51
wls WAL,FW,Fulham,26,1997,35,16,1620,58,78,63,72
eng ENG,FW,eng Newcastle Utd,25,1997,22,7,803,80,82,73,39
eng ENG,MO,Liverpool,20,2003,44,19,2096,65,92,71,61
bf BFA,FW,fi HJK,24,1998,5,4,306,49,69,63,55
ci CIV,DF,Udinese,29,1994,35,27,2225,74,60,72,56
fo FRO,DF,fo KÍ,31,1991,3,3,219,26,16,12,47
at AUT,GK,be Union SG,33,1990,2,2,180,41,44,42,45
be BEL,GK,be Genk,30,1993,2,2,180,41,43,49,38
de GER,DF,Dortmund,18,2004,1,0,45,21,25,20,44
de GER,MF,be Union SG,24,1998,5,1,108,37,37,73,29
am ARM,MF,it Inter,34,1989,43,42,3301,69,79,75,47
br BRA,DF,Lyon,29,1994,11,6,607,79,69,76,43
md MDA,MO,md Sheriff Tiraspol,33,1990,5,3,232,18,24,36,42
us USA,DF,hu Ferencváros,27,1995,2,2,135,21,20,33,38
ua UKR,MF,ua Shakhtar,20,2002,8,8,720,74,59,66,24
fr FRA,MO,Brest,23,1999,2,0,9,60,72,51,39
dz ALG,MF,Nice,23,1999,29,17,1613,73,52,65,48
jp JPN,MF,pt Sporting CP,28,1995,7,4,444,28,46,43,62
jp JPN,DF,Stuttgart,24,1999,26,25,2228,51,81,64,44
mx MEX,FW,nl PSV Eindhoven,28,1995,7,4,377,41,42,83,74
se SWE,DF,Burnley,24,1998,8,5,437,30,28,45,38
kr KOR,MF,be Gent,24,1999,5,1,197,56,93,83,60
gw GNB,DF,Almería,25,1998,7,4,396,32,29,43,64
dz ALG,MO,Roma,25,1998,25,15,1154,48,40,55,62
hr CRO,DF,de Eint Frankfurt,22,2000,16,8,797,66,56,52,47
fr FRA,MO,Nantes,20,2003,2,0,11,15,16,3,17
es ESP,MF,Wolves,20,2002,22,7,741,41,38,61,73
be BEL,MO,be Gent,26,1997,5,4,320,87,58,39,44
es ESP,FW,Valencia,23,1999,37,35,2976,52,36,29,49
fr FRA,MO,de Eint Frankfurt,21,2002,17,7,780,75,52,54,58
es ESP,MO,Valencia,20,2003,9,0,87,36,70,37,31
es ESP,MF,Valencia,23,2000,26,12,1315,47,40,30,52
se SWE,MF,de Eint Frankfurt,19,2004,34,25,2297,51,52,42,46
fr FRA,MF,Brest,25,1998,33,30,2340,58,52,61,36
es ESP,MF,Celta Vigo,19,2003,17,8,721,46,81,69,53
no NOR,MF,be Club Brugge,23,2000,10,9,723,66,67,58,52
es ESP,MF,Celta Vigo,20,2003,12,8,762,80,74,86,42
at AUT,FW,at LASK,27,1996,1,0,8,17,14,12,25
fr FRA,MO,ch Servette FC,21,2001,4,0,35,53,48,81,80
kr KOR,MO,Wolves,27,1996,29,25,2119,64,38,39,35
kr KOR,MF,rs Red Star,26,1996,6,6,530,79,70,49,52
is ISL,MO,fr Lille,20,2003,34,22,1822,46,66,51,32
no NOR,FW,no Bodø/Glimt,23,2000,2,2,194,46,60,52,75
es ESP,DF,es Betis,28,1995,28,22,1950,47,66,69,40
es ESP,DF,es Barcelona,16,2006,8,5,377,46,74,67,30
is ISL,DF,gr Panathinaikos,30,1993,1,1,90,21,33,25,19
is ISL,MF,is Breiðablik,28,1994,6,6,540,66,64,70,48
br BRA,DF,Augsburg,26,1997,23,18,1622,79,69,63,46
es ESP,FW,Celta Vigo,35,1987,35,31,2707,67,90,71,39
nl NED,DF,de Dortmund,21,2002,35,23,2103,83,80,78,57
ro ROU,MO,Alavés,24,1998,22,8,804,48,72,49,70
sn SEN,MO,Metz,18,2005,9,0,128,63,48,65,83
nl NED,MO,Toulouse,20,2003,12,3,307,79,81,94,37
sn SEN,DF,hu Ferencváros,27,1996,8,8,675,59,37,32,42
gn GUI,DF,Reims,19,2003,5,1,109,57,69,87,44
gh GHA,FW,at LASK,23,2000,5,1,137,22,20,40,61
gh GHA,FW,dk Nordsjælland,18,2004,6,3,257,59,40,77,55
gh GHA,FW,nl AZ Alkmaar,23,2000,5,2,194,53,64,38,63
ma MAR,MO,Rennes,21,2001,29,6,744,70,60,74,68
ci CIV,MF,Nott'ham Forest,25,1997,17,13,1035,32,36,26,69
gh GHA,MF,Cagliari,20,2003,21,16,1339,49,24,31,46
ci CIV,MF,cz Viktoria Plzeň,34,1988,10,3,406,43,57,53,61
ml MLI,MF,Girona,22,2000,2,0,9,58,11,42,89
fr FRA,DF,Liverpool,24,1999,29,24,2074,41,60,58,70
ml MLI,FW,Lorient,24,1999,10,2,309,24,35,36,40
sn SEN,MF,rs Čukarički,29,1994,2,1,104,33,41,44,95
ml MLI,MF,Strasbourg,25,1997,27,18,1642,39,56,45,75
fr FRA,MF,fr Lille,17,2005,2,0,13,58,45,76,33
il ISR,DF,il Maccabi Tel Aviv,26,1997,2,2,210,28,36,17,59
gh GHA,MF,Almería,27,1996,25,14,1430,26,34,31,65
il ISR,DF,il Maccabi Tel Aviv,21,2001,3,2,181,76,40,58,47
sn SEN,MF,Everton,33,1989,25,24,1884,64,42,45,70
ba BIH,MO,rs TSC,25,1997,6,6,494,49,46,27,47
es ESP,MF,Getafe,25,1998,23,16,1412,40,48,39,66
ar ARG,MO,ch Lugano,23,2000,2,0,51,93,76,86,42
ar ARG,MF,fr Lille,20,2003,3,1,65,31,39,49,38
es ESP,DF,Granada,30,1992,34,33,2992,54,45,34,51
cm CMR,MO,Nantes,24,1999,6,2,184,37,49,58,32
br BRA,DF,Brighton,25,1998,30,21,2056,36,61,69,47
br BRA,MF,Lorient,26,1996,5,2,262,46,43,70,71
rs SRB,MF,rs Čukarički,20,2003,5,2,258,47,35,67,45
br BRA,FW,nl Feyenoord,23,2000,8,8,533,52,63,71,55
ua UKR,DF,ua Zorya Luhansk,23,2000,6,6,540,27,23,44,57
es ESP,DF,es Real Sociedad,26,1997,38,37,3210,30,59,38,61
tg TOG,MO,Hoffenheim,29,1994,32,16,1636,69,48,56,58
ua UKR,MO,ua Zorya Luhansk,19,2004,5,2,316,77,54,32,62
ua UKR,MF,ua Zorya Luhansk,27,1996,5,5,428,44,47,43,43
es ESP,MO,Athletic Club,30,1992,20,5,594,64,71,68,16
es ESP,MF,Osasuna,20,2002,28,20,1854,54,32,31,49
gn GUI,MO,Getafe,20,2003,14,8,605,23,47,20,71
it ITA,DF,Frosinone,21,2001,24,16,1469,70,54,42,43
il ISR,MF,il Maccabi Haifa,18,2004,6,3,372,26,18,32,41
il ISR,MO,il Maccabi Haifa,21,2001,4,3,244,20,21,21,71
fr FRA,MO,Clermont Foot,17,2006,3,1,94,36,37,47,24
bg BUL,MF,Werder Bremen,23,2000,1,0,4,21,19,15,7
ma MAR,MO,Villarreal,19,2004,36,22,1917,53,57,79,57
gr GRE,FW,es Atlético Madrid,20,2003,1,0,1,17,14,7,13
sn SEN,MO,Marseille,23,2000,44,27,2325,57,56,72,50
ua UKR,DF,Bournemouth,20,2002,37,37,3330,45,41,39,46
es ESP,DF,Athletic Club,23,2000,9,5,525,40,56,74,45
ma MAR,MF,Lorient,24,1999,14,10,863,74,89,76,34
al ALB,FW,cz Sparta Prague,22,2000,3,0,67,64,58,38,60
ro ROU,GK,Bournemouth,26,1997,2,2,180,41,43,47,33
ge GEO,DF,ua Shakhtar,21,2002,6,5,469,52,76,54,42
fr FRA,MF,Salernitana,23,1999,5,1,134,66,58,55,46
fr FRA,MF,Augsburg,25,1997,3,0,54,50,31,68,61
nl NED,MO,nl PSV Eindhoven,18,2005,2,0,22,33,65,41,61
es ESP,DF,Cádiz,30,1993,35,29,2611,42,43,54,42
es ESP,MO,Rayo Vallecano,28,1994,37,34,2791,45,48,37,59
es ESP,FW,Sevilla,23,2000,14,14,1039,65,60,53,54
ng NGA,MO,Udinese,27,1996,27,9,880,40,36,41,47
no NOR,DF,no Bodø/Glimt,23,1999,4,0,82,55,57,81,70
se SWE,MF,se Häcken,16,2006,1,0,10,39,41,56,7
no NOR,MF,Werder Bremen,18,2004,3,0,27,48,67,68,29
se SWE,DF,Hellas Verona,24,1999,32,24,2296,28,35,30,58
es ESP,MF,Betis,31,1992,35,31,2689,90,88,87,34
kz KAZ,MF,kz Astana FK,30,1993,6,5,411,23,18,21,42
fr FRA,DF,hu Ferencváros,24,1999,2,1,118,41,27,32,51
ma MAR,MF,nl PSV Eindhoven,22,2001,7,3,318,78,51,68,35
sn SEN,DF,Monaco,23,1999,22,16,1466,81,72,87,67
sn SEN,MO,Marseille,25,1998,33,19,1884,65,52,61,54
br BRA,DF,fr Lille,33,1990,35,32,2822,64,64,79,65
dz ALG,MF,Milan,25,1997,25,16,1334,66,76,70,55
fr FRA,MF,Strasbourg,20,2003,22,19,1656,23,38,42,51
ma MAR,DF,be Gent,25,1997,6,6,450,55,75,67,64
ci CIV,DF,Metz,36,1986,26,25,2220,49,23,26,34
fr FRA,DF,Fulham,26,1997,18,16,1424,26,45,46,62
bf BFA,DF,Luton Town,22,2001,24,21,1729,50,63,72,50
sn SEN,MO,Le Havre,22,2000,7,3,237,24,20,38,27
gn GUI,MF,Montpellier,29,1994,19,17,1455,57,48,56,62
il ISR,GK,il Maccabi Haifa,36,1987,1,1,90,41,39,50,41
pt POR,FW,fr Lille,29,1993,21,10,882,42,71,72,71
rs SRB,MF,Torino,22,2001,31,25,2098,70,78,60,34
es ESP,MF,pt Porto,22,2000,4,1,91,46,44,51,51
at AUT,MF,at LASK,27,1996,5,5,446,28,44,32,52
hr CRO,GK,hr Dinamo Zagreb,25,1998,7,7,630,41,43,47,45
ua UKR,DF,Bochum,31,1992,24,21,1880,64,34,20,65
hr CRO,FW,Tottenham,34,1989,5,0,103,51,93,95,89
hr CRO,MO,si Olimpija,25,1998,4,2,185,20,41,52,61
it ITA,GK,it Lazio,29,1994,38,38,3419,84,58,63,55
hr CRO,MF,es Sevilla,35,1988,24,21,1884,75,86,57,39
sk SVK,MO,cz Slavia Prague,29,1993,5,3,258,61,52,37,21
eng ENG,FW,Brentford,27,1996,17,16,1450,55,56,52,60
bg BUL,MF,bg Ludogorets,22,2000,3,1,139,61,28,60,22
hr CRO,GK,Sheffield Utd,27,1996,9,9,771,53,38,42,59
es ESP,MF,Cádiz,28,1995,30,21,1692,43,52,62,41
al ALB,DF,Rayo Vallecano,31,1992,33,32,2873,48,59,55,41
es ESP,GK,Mallorca,39,1984,1,1,90,41,39,47,33
es ESP,MF,pt Sporting CP,18,2004,4,1,122,46,62,65,34
es ESP,MF,Girona,24,1999,36,33,2729,70,67,78,29
es ESP,GK,Celta Vigo,26,1997,12,12,1014,51,52,41,45
es ESP,MF,Las Palmas,19,2004,1,0,5,21,19,13,16
es ESP,GK,es Barcelona,24,1999,12,12,1080,41,45,43,50
gh GHA,FW,Athletic Club,29,1994,34,32,2844,72,67,77,70
es ESP,DF,Osasuna,18,2005,1,0,17,21,12,9,28
es ESP,DF,Athletic Club,30,1993,27,22,2002,42,71,63,40
es ESP,DF,es Barcelona,32,1991,24,16,1614,39,54,55,40
es ESP,MF,Athletic Club,29,1993,29,25,2091,52,69,54,49
ge GEO,MF,sk Slovan Bratislava,37,1986,8,7,630,33,38,28,51
eng ENG,GK,sct Rangers,30,1993,8,8,720,48,47,42,37
eng ENG,MF,Burnley,34,1989,4,0,27,48,36,64,43
eng ENG,MO,eng Manchester City,27,1995,28,18,1539,68,79,86,46
eng ENG,MO,Everton,26,1996,29,25,2214,40,50,41,57
eng ENG,DF,Brighton,18,2005,14,10,1032,84,49,56,27
sct SCO,DF,sct Aberdeen,23,2000,4,4,333,36,52,60,19
sct SCO,DF,sct Aberdeen,20,2003,2,2,156,32,51,52,69
eng ENG,DF,Sheffield Utd,29,1993,34,31,2885,51,43,32,58
cd COD,MO,tr Beşiktaş,23,1999,6,3,315,33,23,54,75
ec ECU,DF,gr Olympiacos,22,2000,3,2,197,49,30,14,56
cm CMR,DF,Hellas Verona,21,2001,26,19,1725,49,66,60,51
sct SCO,MO,Luton Town,25,1998,19,12,1019,43,18,28,76
dk DEN,MO,Burnley,24,1998,32,16,1249,74,46,71,45
dk DEN,MF,Köln,22,2001,7,2,219,33,43,28,73
no NOR,GK,no Molde,26,1997,2,2,130,41,50,47,42
eng ENG,FW,eng Newcastle Utd,28,1995,24,15,1276,61,87,70,72
eng ENG,MO,eng Aston Villa,22,2001,19,9,954,49,55,63,58
eng ENG,FW,eng Manchester City,17,2005,1,0,3,35,21,17,13
it ITA,MF,Empoli,20,2003,31,14,1232,72,58,62,67
sr SUR,MO,cy Aris Limassol FC,20,2002,5,1,100,26,63,49,84
eng ENG,FW,Aston Villa,21,2002,1,0,4,36,19,78,13
eng ENG,FW,de Dortmund,23,2000,24,18,1584,66,84,89,62
eng ENG,FW,Bournemouth,23,1999,3,2,152,23,39,45,65
br BRA,MF,Celta Vigo,27,1995,14,9,897,28,48,48,76
uy URU,MO,Frosinone,28,1995,11,6,500,49,56,50,35
es ESP,MO,Getafe,34,1988,35,22,1787,47,30,32,67
si SVN,DF,Udinese,24,1999,24,23,2084,39,28,16,70
ie IRL,DF,Lyon,22,2001,27,27,2369,64,46,42,41
hr CRO,MF,nl Ajax,24,1998,1,0,1,21,19,16,16
sk SVK,MF,cz Slavia Prague,27,1996,2,0,57,40,68,41,44
cz CZE,MO,Cagliari,27,1996,18,13,872,34,38,21,58
pl POL,MO,Wolfsburg,21,2002,17,4,473,33,71,52,51
pl POL,DF,eng Arsenal,23,2000,27,15,1327,70,76,55,45
pl POL,MF,Brighton,24,1999,17,6,618,46,42,58,52
sk SVK,MO,sk Spartak Trnava,31,1992,5,0,75,50,68,22,74
cz CZE,MO,cz Sparta Prague,30,1993,4,0,69,17,15,26,80
pl POL,MO,bg Ludogorets,25,1997,8,8,720,65,64,49,75
eng ENG,DF,eng Newcastle Utd,29,1993,21,18,1530,59,37,37,51
de GER,MO,de Bayern Munich,20,2003,35,31,2632,84,82,84,64
sct SCO,FW,sct Celtic,32,1991,3,1,94,30,58,67,31
eng ENG,MF,Everton,22,2001,37,34,3004,58,57,42,58
gm GAM,DF,cz Sparta Prague,21,2001,1,1,45,64,16,12,51
eng ENG,DF,Bournemouth,21,2002,5,1,76,31,35,33,95
eng ENG,MF,Tottenham,26,1996,28,26,2135,85,91,82,30
eng ENG,MF,Liverpool,18,2004,6,0,67,32,28,33,57
nz NZL,DF,sct Aberdeen,25,1998,1,1,77,21,12,48,81
eng ENG,MO,Sheffield Utd,20,2002,31,20,1823,47,52,46,61
eng ENG,MF,Brighton,37,1986,20,14,949,49,85,63,64
eng ENG,GK,Luton Town,32,1991,1,0,15,41,47,42,42
eng ENG,DF,Everton,30,1992,38,38,3419,63,62,42,73
eng ENG,DF,sct Rangers,31,1991,8,8,720,59,59,56,63
eng ENG,DF,Crystal Palace,34,1989,4,0,10,21,41,30,33
eng ENG,GK,Burnley,20,2002,28,28,2520,63,58,71,82
eng ENG,MF,West Ham,28,1994,47,43,3810,73,79,38,41
nir NIR,FW,Tottenham,18,2005,3,0,3,17,21,16,35
eng ENG,FW,de Dortmund,18,2004,32,16,1263,62,76,83,55
de GER,MO,Stuttgart,22,2001,34,17,1523,69,59,75,42
ie IRL,MF,sct Aberdeen,26,1996,6,4,398,73,31,59,66
cz CZE,MF,cz Slavia Prague,32,1991,4,2,201,52,79,61,46
cz CZE,FW,cz Viktoria Plzeň,29,1993,7,1,207,36,74,36,54
cz CZE,MF,cz Viktoria Plzeň,33,1990,7,7,636,63,39,62,55
cz CZE,MO,cz Sparta Prague,26,1997,10,10,760,61,49,14,31
si SVN,GK,es Atlético Madrid,30,1993,48,48,4350,46,43,51,43
cz CZE,DF,cz Viktoria Plzeň,18,2005,3,2,181,44,48,63,51
nl NED,DF,Brighton,23,2000,35,33,2993,48,65,63,57
de GER,MF,Heidenheim,24,1999,26,23,1998,54,41,33,64
cz CZE,MF,cz Viktoria Plzeň,29,1993,5,2,185,66,58,82,55
de GER,MO,Köln,21,2002,22,20,1579,34,32,45,71
kz KAZ,MF,kz Astana FK,26,1996,4,4,319,38,29,50,37
rs SRB,DF,Milan,18,2005,4,0,146,74,30,27,38
de GER,MO,Heidenheim,24,1999,31,31,2603,61,63,38,74
de GER,MF,de Union Berlin,29,1994,26,18,1578,55,45,38,64
de GER,GK,de RB Leipzig,32,1991,26,26,2340,51,77,58,68
de GER,MF,Darmstadt 98,29,1994,16,12,1134,23,25,24,71
dz ALG,DF,Nantes,20,2003,10,2,262,58,74,80,67
eng ENG,DF,Liverpool,20,2003,24,19,1729,67,51,54,74
cz CZE,MF,sk Slovan Bratislava,29,1993,6,4,354,49,78,41,74
cz CZE,DF,cz Sparta Prague,30,1992,7,6,559,51,63,51,27
eng ENG,DF,Everton,21,2002,35,35,3116,63,32,30,67
eng ENG,FW,West Ham,26,1996,41,40,3568,68,60,57,67
eng ENG,GK,Brighton,32,1990,22,22,1980,41,46,48,44
es ESP,FW,Girona,19,2004,3,0,32,44,44,84,21
es ESP,DF,Mallorca,35,1988,30,19,1682,54,60,66,42
es ESP,GK,Valencia,32,1990,2,1,79,41,36,44,33
nl NED,DF,nl Feyenoord,25,1998,1,0,12,66,45,65,3
es ESP,DF,es Atlético Madrid,28,1994,23,16,1414,53,68,81,65
es ESP,DF,Cádiz,25,1998,30,28,2514,72,68,58,38
es ESP,DF,Alavés,21,2002,32,25,2386,71,64,74,26
es ESP,MF,Valencia,20,2003,36,28,2498,59,39,56,39
es ESP,MO,Mallorca,20,2002,16,1,247,61,38,73,46
es ESP,MF,Celta Vigo,29,1994,12,10,744,26,43,40,64
es ESP,MF,Las Palmas,28,1995,37,30,2640,59,56,51,32
es ESP,MF,Celta Vigo,21,2002,1,0,20,21,33,51,7
es ESP,MF,at Sturm Graz,20,2003,3,0,48,21,13,24,50
nl NED,GK,nl Ajax,23,2000,2,2,180,57,49,68,33
eng ENG,FW,Burnley,34,1989,21,7,822,37,45,30,73
nl NED,FW,nl AZ Alkmaar,17,2005,2,0,21,36,52,93,63
eng ENG,DF,Sheffield Utd,23,2000,34,32,2788,74,37,58,56
eng ENG,FW,Liverpool,17,2006,3,0,21,22,39,63,23
nl NED,DF,tr Fenerbahçe,22,2001,9,9,764,81,65,65,61
nl NED,MF,nl Ajax,18,2004,1,0,1,21,11,7,27
is ISL,MO,is Breiðablik,23,1999,6,6,540,58,53,70,40
nl NED,MO,Crystal Palace,26,1996,9,2,235,20,33,18,63
fr FRA,GK,be Antwerp,28,1995,5,5,450,55,47,49,44
br BRA,MF,pl Raków,27,1996,5,3,347,42,65,75,59
fr FRA,MO,Eint Frankfurt,18,2005,8,1,177,37,32,79,40
cm CMR,MF,tr Beşiktaş,23,2000,15,6,635,56,46,45,82
ci CIV,MF,be Union SG,25,1998,8,6,534,45,55,69,57
cm CMR,DF,Nantes,28,1995,28,28,2464,60,52,56,53
fr FRA,DF,Nice,23,1999,30,30,2651,39,66,60,52
ci CIV,MF,Monza,30,1992,19,8,705,29,24,34,57
ht HAI,DF,Nantes,26,1997,19,15,1348,36,46,66,49
fr FRA,GK,Lens,37,1985,1,1,90,41,37,44,41
ci CIV,MO,rs Red Star,26,1997,4,1,111,54,61,33,68
fr FRA,FW,Crystal Palace,26,1997,35,25,2282,69,53,39,61
cm CMR,FW,ch Young Boys,30,1993,4,2,158,40,74,21,70
fr FRA,MO,Strasbourg,25,1998,25,13,1227,49,57,50,67
fr FRA,MO,Lorient,25,1998,11,5,479,15,42,36,66
fr FRA,DF,Rennes,18,2005,26,19,1638,30,55,59,53
co COL,MF,Crystal Palace,28,1994,28,27,2400,56,57,39,60
br BRA,MO,Lyon,23,1999,10,3,308,79,71,82,48
nl NED,DF,Augsburg,32,1991,30,29,2593,60,61,59,55
gh GHA,MO,Crystal Palace,30,1992,29,17,1352,35,45,24,77
be BEL,DF,be Antwerp,24,1999,6,4,410,53,83,76,47
se SWE,MF,it Napoli,23,1999,32,13,1175,52,58,63,69
de GER,GK,de Eint Frankfurt,34,1988,4,3,315,56,68,47,53
dk DEN,MF,gr AEK Athens,30,1993,4,2,212,36,24,27,49
dk DEN,MO,nl AZ Alkmaar,24,1999,14,5,493,55,23,45,61
no NOR,FW,no Bodø/Glimt,23,1999,15,4,503,52,93,83,55
dk DEN,MF,Werder Bremen,26,1996,30,26,2327,69,49,40,52
kr KOR,MO,Stuttgart,23,1999,26,5,633,58,70,55,68
dk DEN,FW,Lecce,18,2004,1,0,9,17,16,45,35
dk DEN,MF,dk Nordsjælland,30,1993,6,6,503,64,74,48,49
nl NED,MF,nl PSV Eindhoven,26,1997,7,7,621,33,48,37,58
ci CIV,FW,Nice,26,1997,28,24,1998,62,79,83,54
nl NED,DF,Leverkusen,22,2000,41,33,2891,94,70,84,18
be BEL,MO,eng Manchester City,21,2002,38,20,2010,80,80,95,55
es ESP,FW,Getafe,20,2003,1,0,2,36,14,7,13
de GER,DF,Sassuolo,28,1994,25,24,2083,56,70,60,25
ar ARG,GK,Cádiz,30,1993,34,34,3048,53,62,55,65
cm CMR,MO,md Sheriff Tiraspol,24,1998,6,5,484,35,11,48,56
nl NED,DF,pt Sporting CP,26,1996,4,3,268,38,32,38,74
se SWE,FW,Bologna,25,1998,7,4,344,38,62,76,62
dk DEN,FW,it Napoli,23,2000,27,3,577,41,67,75,67
fi FIN,GK,fi HJK,32,1990,3,2,258,41,45,45,40
de GER,FW,de Eint Frankfurt,23,2000,26,5,634,38,45,45,62
fr FRA,MO,Strasbourg,25,1998,18,9,690,14,40,20,69
eng ENG,MO,Crystal Palace,20,2002,6,0,136,53,31,79,67
es ESP,MF,Valencia,20,2003,20,6,716,58,26,45,66
es ESP,DF,Osasuna,24,1999,37,29,2660,70,75,79,42
mx MEX,MF,Sevilla,30,1993,2,0,17,21,12,78,21
es ESP,DF,es Sevilla,37,1985,33,28,2221,56,76,81,49
gq EQG,GK,Alavés,22,2001,4,4,360,57,47,41,52
es ESP,MF,Getafe,19,2004,14,8,656,57,33,29,36
es ESP,DF,Granada,26,1997,3,1,108,28,28,42,37
ec ECU,DF,Lens,21,2002,10,7,589,50,51,48,29
ec ECU,MF,ch Lugano,24,1999,6,3,315,28,40,60,62
co COL,DF,Bologna,25,1998,29,23,2217,33,47,54,53
co COL,MF,cz Viktoria Plzeň,33,1990,5,2,262,81,47,56,40
co COL,MF,Girona,18,2004,18,2,384,51,49,64,74
ga GAB,MF,Clermont Foot,28,1995,29,22,1861,72,49,78,39
eng ENG,FW,Chelsea,19,2004,1,0,1,17,14,7,13
cz CZE,GK,cz Viktoria Plzeň,27,1996,5,5,450,41,45,47,42
cz CZE,GK,Werder Bremen,31,1992,7,7,630,56,41,42,47
dk DEN,DF,Crystal Palace,27,1996,38,38,3415,65,67,43,59
dk DEN,MF,Wolfsburg,26,1997,30,27,2452,66,66,72,70
es ESP,MF,Lecce,21,2002,29,13,1291,64,48,60,54
es ESP,MF,es Sevilla,29,1994,10,5,461,33,44,32,61
ar ARG,MO,Marseille,28,1994,19,9,681,36,52,64,47
ar ARG,MO,Alavés,20,2002,8,2,226,30,26,12,72
eng ENG,DF,Liverpool,26,1997,42,23,2358,58,80,76,67
eng ENG,GK,sct Celtic,36,1987,6,6,540,41,44,44,49
se SWE,DF,pt Braga,20,2002,6,2,220,53,61,86,23
eng ENG,MF,Bournemouth,28,1995,11,3,386,33,48,45,20
us USA,DF,Gladbach,20,2002,31,25,2236,61,62,63,49
eng ENG,MF,Newcastle Utd,20,2002,4,0,13,21,42,60,51
eng ENG,MF,eng Newcastle Utd,23,1999,11,6,520,77,51,71,48
eng ENG,DF,Nott'ham Forest,26,1997,7,5,439,36,38,15,52
se SWE,MO,Metz,24,1999,20,10,848,41,30,26,65
us USA,FW,Werder Bremen,18,2004,1,0,2,17,21,16,13
ch SUI,MO,ch Young Boys,23,1999,6,4,384,28,55,36,75
no NOR,MF,Lorient,20,2002,9,3,281,40,21,70,26
ec ECU,DF,be Club Brugge,19,2004,9,5,509,32,29,15,27
eng ENG,DF,Crystal Palace,33,1989,26,23,1980,35,44,43,56
br BRA,MO,eng Newcastle Utd,26,1996,24,19,1613,45,57,45,80
nl NED,MF,nl PSV Eindhoven,24,1998,7,7,576,54,74,66,48
bf BFA,FW,fr Lille,19,2003,1,0,14,35,30,36,55
be BEL,FW,nl PSV Eindhoven,20,2003,8,8,649,61,76,87,75
fr FRA,MF,Clermont Foot,35,1988,28,28,2260,38,66,39,45
se SWE,DF,se Häcken,29,1994,3,2,150,21,32,20,44
co COL,DF,Osasuna,30,1992,30,22,2041,58,74,75,41
mx MEX,DF,Genoa,24,1998,37,32,2850,65,45,51,66
fr FRA,MF,Lyon,20,2002,6,2,253,48,55,77,41
us USA,DF,Hoffenheim,30,1993,21,18,1539,58,42,35,63
ie IRL,DF,Sheffield Utd,30,1992,6,6,482,40,17,16,60
