Player,Nation,Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
Grigoris Kastanos,cy CYP,MF,Salernitana,25,1998,26,18,1480,74,65,66,37
Grischa Prömel,de GER,MF,Hoffenheim,28,1995,28,27,2139,65,60,50,37
Grégoire Coudert,fr FRA,GK,Brest,24,1999,3,2,181,59,48,43,34
Grégoire Defrel,mq MTQ,MO,Sassuolo,32,1991,20,7,757,39,45,18,59
Guela Doué,ci CIV,DF,Rennes,20,2002,28,17,1536,58,79,92,68
Guglielmo Vicario,it ITA,GK,Tottenham,26,1996,38,38,3420,45,49,58,59
Guido Rodríguez,ar ARG,MF,Betis,29,1994,29,26,2238,56,39,28,71
Guillaume Dietsch,fr FRA,GK,Metz,22,2001,1,0,73,40,36,43,34
Guillaume Restes,fr FRA,GK,Toulouse,18,2005,42,42,3780,51,44,52,42
Guillermo Maripán,cl CHI,DF,Monaco,29,1994,23,21,1767,56,37,30,42
Guillermo Ochoa,mx MEX,GK,Salernitana,38,1985,21,21,1890,53,46,43,42
Guram Kashia,ge GEO,DF,sk Slovan Bratislava,36,1987,7,7,625,33,32,23,54
Gustaf Lagerbielke,se SWE,DF,sct Celtic,23,2000,2,1,78,59,18,10,45
Gustaf Nilsson,se SWE,FW,be Union SG,26,1997,8,7,539,40,55,40,53
Gustav Berggren,se SWE,MF,pl Raków,25,1997,6,5,437,31,41,50,48
Gustav Isaksen,dk DEN,FW,it Lazio,22,2001,33,14,1319,69,66,71,42
Gustav Nyheim,no NOR,MO,no Molde,17,2006,3,0,29,23,12,16,12
Gustavo Hamer,nl NED,MF,Sheffield Utd,26,1997,36,34,2910,77,71,51,28
Gustavo Puerta,co COL,MF,Leverkusen,20,2003,10,2,234,37,46,68,60
Gustavo Scarpa,br BRA,MF,gr Olympiacos,29,1994,2,0,16,63,65,28,7
Guus Til,nl NED,MF,nl PSV Eindhoven,25,1997,5,3,184,37,36,45,40
Guélor Kanga,ga GAB,MF,rs Red Star,32,1990,3,2,147,36,39,34,44
Gvidas Gineitis,lt LTU,MF,Torino,19,2004,14,4,538,38,59,42,54
Gyrano Kerk,sr SUR,FW,be Antwerp,27,1995,5,3,206,20,46,63,62
Gísli Eyjólfsson,is ISL,MO,is Breiðablik,29,1994,5,5,449,60,62,73,61
Habib Diarra,sn SEN,MO,Strasbourg,19,2004,31,28,2305,35,51,44,56
Habib Keita,ml MLI,MF,Clermont Foot,21,2002,27,12,1278,58,42,46,65
Habib Maïga,ci CIV,MF,hu Ferencváros,27,1996,9,3,327,20,20,14,70
Hakan Çalhanoğlu,tr TUR,MF,it Inter,29,1994,38,38,3065,80,86,52,52
Hakim Ziyech,ma MAR,FW,tr Galatasaray,30,1993,5,3,249,86,90,67,63
Halldor Stenevik,no NOR,MF,no Molde,23,2000,3,0,106,87,50,59,48
Hallur Hansson,fo FRO,MF,fo KÍ,31,1992,2,0,59,37,13,38,52
Hamari Traoré,ml MLI,DF,es Real Sociedad,31,1992,38,33,2821,48,80,76,39
Hamed Junior Traorè,ci CIV,MF,it Napoli,23,2000,14,6,529,54,70,80,26
Hamidou Keyta,fr FRA,MO,az Qarabağ,28,1994,6,0,80,26,9,45,53
Hamza Rafia,tn TUN,MF,Lecce,24,1999,28,17,1204,62,46,48,69
Hamza Shibli,il ISR,FW,il Maccabi Haifa,18,2004,2,0,11,46,14,44,25
Han-Noah Massengo,fr FRA,MF,Burnley,22,2001,3,0,16,28,22,55,62
Hannes Delcroix,be BEL,DF,Burnley,24,1999,12,5,589,39,52,37,48
Hannibal Mejbri,tn TUN,MO,eng Manchester Utd,20,2003,13,3,299,68,71,49,65
Hans Hateboer,nl NED,DF,Atalanta,29,1994,30,12,1394,53,71,77,26
Hans Nicolussi Caviglia,it ITA,MF,Juventus,23,2000,8,3,268,38,79,13,36
Hans Vanaken,be BEL,MO,be Club Brugge,30,1992,11,11,990,73,77,44,62
Harold Moukoudi,cm CMR,DF,gr AEK Athens,25,1997,5,5,442,33,41,52,46
Harrison Reed,eng ENG,MF,Fulham,28,1995,27,15,1325,35,61,37,50
Harry Kane,eng ENG,FW,de Bayern Munich,30,1993,44,44,3901,73,74,40,52
Harry Maguire,eng ENG,DF,eng Manchester Utd,30,1993,26,22,1962,76,61,39,59
Harry Toffolo,eng ENG,DF,Nott'ham Forest,27,1995,23,15,1459,64,64,42,49
Harry Wilson,wls WAL,FW,Fulham,26,1997,35,16,1620,65,78,62,70
Harvey Barnes,eng ENG,FW,eng Newcastle Utd,25,1997,22,7,803,82,81,77,39
Harvey Elliott,eng ENG,MO,Liverpool,20,2003,44,19,2096,66,92,70,63
Hassane Bandé,bf BFA,FW,fi HJK,24,1998,5,4,306,61,68,66,61
Hassane Kamara,ci CIV,DF,Udinese,29,1994,35,27,2225,67,60,81,56
Heini Vatnsdal,fo FRO,DF,fo KÍ,31,1991,3,3,219,32,13,12,45
Heinz Lindner,at AUT,GK,be Union SG,33,1990,2,2,180,40,45,43,48
Hendrik Van Crombrugge,be BEL,GK,be Genk,30,1993,2,2,180,40,39,43,36
Hendry Blank,de GER,DF,Dortmund,18,2004,1,0,45,29,22,11,42
Henok Teklab,de GER,MF,be Union SG,24,1998,5,1,108,40,39,81,28
Henrikh Mkhitaryan,am ARM,MF,it Inter,34,1989,43,42,3301,65,78,78,46
Henrique,br BRA,DF,Lyon,29,1994,11,6,607,82,72,81,44
Henrique Luvannor,md MDA,MO,md Sheriff Tiraspol,33,1990,5,3,232,16,23,31,42
Henry Wingo,us USA,DF,hu Ferencváros,27,1995,2,2,135,29,18,33,31
Heorhiy Sudakov,ua UKR,MF,ua Shakhtar,20,2002,8,8,720,72,63,68,22
Hianga Mananga Mbock,fr FRA,MO,Brest,23,1999,2,0,9,50,73,61,45
Hicham Boudaoui,dz ALG,MF,Nice,23,1999,29,17,1613,65,53,65,50
Hidemasa Morita,jp JPN,MF,pt Sporting CP,28,1995,7,4,444,35,48,33,63
Hiroki Ito,jp JPN,DF,Stuttgart,24,1999,26,25,2228,45,81,60,39
Hirving Lozano,mx MEX,FW,nl PSV Eindhoven,28,1995,7,4,377,35,42,86,75
Hjalmar Ekdal,se SWE,DF,Burnley,24,1998,8,5,437,25,26,43,31
Hong Hyunseok,kr KOR,MF,be Gent,24,1999,5,1,197,63,94,84,67
Houboulang Mendes,gw GNB,DF,Almería,25,1998,7,4,396,40,30,48,70
Houssem Aouar,dz ALG,MO,Roma,25,1998,25,15,1154,54,41,52,65
Hrvoje Smolčić,hr CRO,DF,de Eint Frankfurt,22,2000,16,8,797,63,59,49,46
Hugo Boutsingkham,fr FRA,MO,Nantes,20,2003,2,0,11,23,12,3,12
Hugo Bueno,es ESP,MF,Wolves,20,2002,22,7,741,38,38,62,72
Hugo Cuypers,be BEL,MO,be Gent,26,1997,5,4,320,89,56,33,43
Hugo Duro,es ESP,FW,Valencia,23,1999,37,35,2976,54,34,29,48
Hugo Ekitike,fr FRA,MO,de Eint Frankfurt,21,2002,17,7,780,77,51,53,56
Hugo González,es ESP,MO,Valencia,20,2003,9,0,87,48,70,38,34
Hugo Guillamón,es ESP,MF,Valencia,23,2000,26,12,1315,59,42,23,49
Hugo Larsson,se SWE,MF,de Eint Frankfurt,19,2004,34,25,2297,49,50,40,40
Hugo Magnetti,fr FRA,MF,Brest,25,1998,33,30,2340,56,54,57,39
Hugo Sotelo,es ESP,MF,Celta Vigo,19,2003,17,8,721,45,82,68,57
Hugo Vetlesen,no NOR,MF,be Club Brugge,23,2000,10,9,723,60,67,55,47
Hugo Álvarez,es ESP,MF,Celta Vigo,20,2003,12,8,762,77,73,90,43
Husein Balic,at AUT,FW,at LASK,27,1996,1,0,8,24,13,7,25
Hussayn Touati,fr FRA,MO,ch Servette FC,21,2001,4,0,35,61,49,76,81
Hwang Hee-chan,kr KOR,MO,Wolves,27,1996,29,25,2119,65,35,36,33
Hwang In-beom,kr KOR,MF,rs Red Star,26,1996,6,6,530,80,70,51,59
Hákon Arnar Haraldsson,is ISL,MO,fr Lille,20,2003,34,22,1822,54,67,48,31
Håkon Evjen,no NOR,FW,no Bodø/Glimt,23,2000,2,2,194,42,60,48,75
Héctor Bellerín,es ESP,DF,es Betis,28,1995,28,22,1950,45,67,77,47
Héctor Fort,es ESP,DF,es Barcelona,16,2006,8,5,377,54,70,71,37
Hörður Magnússon,is ISL,DF,gr Panathinaikos,30,1993,1,1,90,29,36,26,16
Höskuldur Gunnlaugsson,is ISL,MF,is Breiðablik,28,1994,6,6,540,54,63,71,47
Iago,br BRA,DF,Augsburg,26,1997,23,18,1622,72,70,69,46
Iago Aspas,es ESP,FW,Celta Vigo,35,1987,35,31,2707,64,92,69,37
Ian Maatsen,nl NED,DF,de Dortmund,21,2002,35,23,2103,83,81,82,59
Ianis Hagi,ro ROU,MO,Alavés,24,1998,22,8,804,42,73,48,73
Ibou Sané,sn SEN,MO,Metz,18,2005,9,0,128,60,51,68,82
Ibrahim Cissoko,nl NED,MO,Toulouse,20,2003,12,3,307,81,81,95,39
Ibrahim Cissé,sn SEN,DF,hu Ferencváros,27,1996,8,8,675,67,36,27,38
Ibrahim Diakité,gn GUI,DF,Reims,19,2003,5,1,109,64,76,94,39
Ibrahim Mustapha,gh GHA,FW,at LASK,23,2000,5,1,137,18,19,43,62
Ibrahim Osman,gh GHA,FW,dk Nordsjælland,18,2004,6,3,257,58,41,82,59
Ibrahim Sadiq,gh GHA,FW,nl AZ Alkmaar,23,2000,5,2,194,65,67,38,59
Ibrahim Salah,ma MAR,MO,Rennes,21,2001,29,6,744,66,60,76,72
Ibrahim Sangaré,ci CIV,MF,Nott'ham Forest,25,1997,17,13,1035,28,37,23,72
Ibrahim Sulemana,gh GHA,MF,Cagliari,20,2003,21,16,1339,56,22,30,44
Ibrahim Traoré,ci CIV,MF,cz Viktoria Plzeň,34,1988,10,3,406,34,54,60,52
Ibrahima Kebe,ml MLI,MF,Girona,22,2000,2,0,9,65,10,35,94
Ibrahima Konaté,fr FRA,DF,Liverpool,24,1999,29,24,2074,37,64,56,74
Ibrahima Koné,ml MLI,FW,Lorient,24,1999,10,2,309,21,35,37,38
Ibrahima Mame N'Diaye,sn SEN,MF,rs Čukarički,29,1994,2,1,104,40,42,41,96
Ibrahima Sissoko,ml MLI,MF,Strasbourg,25,1997,27,18,1642,34,56,43,76
Ichem Ferrah,fr FRA,MF,fr Lille,17,2005,2,0,13,65,47,80,36
Idan Nachmias,il ISR,DF,il Maccabi Tel Aviv,26,1997,2,2,210,37,38,15,56
Iddrisu Baba,gh GHA,MF,Almería,27,1996,25,14,1430,22,35,25,70
Ido Shahar,il ISR,DF,il Maccabi Tel Aviv,21,2001,3,2,181,81,43,64,41
Idrissa Gana Gueye,sn SEN,MF,Everton,33,1989,25,24,1884,71,43,46,73
Ifet Đakovac,ba BIH,MO,rs TSC,25,1997,6,6,494,56,41,23,46
Iglesias,es ESP,MF,Getafe,25,1998,23,16,1412,35,46,39,65
Ignacio Aliseda,ar ARG,MO,ch Lugano,23,2000,2,0,51,95,81,91,40
Ignacio Miramon,ar ARG,MF,fr Lille,20,2003,3,1,65,21,41,56,40
Ignasi Miquel,es ESP,DF,Granada,30,1992,34,33,2992,51,43,30,50
Ignatius Ganago,cm CMR,MO,Nantes,24,1999,6,2,184,30,51,60,33
Igor,br BRA,DF,Brighton,25,1998,30,21,2056,35,64,68,45
Igor Carioca,br BRA,MF,Lorient,26,1996,5,2,262,53,45,70,75
Igor Miladinović,rs SRB,MF,rs Čukarički,20,2003,5,2,258,36,36,68,46
Igor Paixão,br BRA,FW,nl Feyenoord,23,2000,8,8,533,48,67,69,51
Igor Snurnitsyn,ua UKR,DF,ua Zorya Luhansk,23,2000,6,6,540,25,23,41,54
Igor Zubeldia,es ESP,DF,es Real Sociedad,26,1997,38,37,3210,27,58,35,59
Ihlas Bebou,tg TOG,MO,Hoffenheim,29,1994,32,16,1636,71,44,59,57
Ihor Horbach,ua UKR,MO,ua Zorya Luhansk,19,2004,5,2,316,75,52,34,65
Ihor Kyryukhantsev,ua UKR,MF,ua Zorya Luhansk,27,1996,5,5,428,52,42,41,42
Iker Muniain,es ESP,MO,Athletic Club,30,1992,20,5,594,66,76,69,16
Iker Muñoz,es ESP,MF,Osasuna,20,2002,28,20,1854,60,34,30,47
Ilaix Moriba,gn GUI,MO,Getafe,20,2003,14,8,605,25,43,20,76
Ilario Monterisi,it ITA,DF,Frosinone,21,2001,24,16,1469,71,52,37,44
Ilay Feingold,il ISR,MF,il Maccabi Haifa,18,2004,6,3,372,32,17,32,36
Ilay Hajaj,il ISR,MO,il Maccabi Haifa,21,2001,4,3,244,28,20,19,74
Ilhan Fakili,fr FRA,MO,Clermont Foot,17,2006,3,1,94,27,39,47,22
Ilia Gruev,bg BUL,MF,Werder Bremen,23,2000,1,0,4,28,15,7,7
Ilias Akhomach,ma MAR,MO,Villarreal,19,2004,36,22,1917,54,54,83,59
Ilias Kostis,gr GRE,FW,es Atlético Madrid,20,2003,1,0,1,24,13,7,13
Iliman Ndiaye,sn SEN,MO,Marseille,23,2000,44,27,2325,53,55,71,50
Illia Zabarnyi,ua UKR,DF,Bournemouth,20,2002,37,37,3330,48,42,35,46
Imanol,es ESP,DF,Athletic Club,23,2000,9,5,525,45,59,77,48
Imran Louza,ma MAR,MF,Lorient,24,1999,14,10,863,71,91,77,34
Indrit Tuci,al ALB,FW,cz Sparta Prague,22,2000,3,0,67,72,58,39,59
Ionuț Radu,ro ROU,GK,Bournemouth,26,1997,2,2,180,40,39,43,34
Irakli Azarov,ge GEO,DF,ua Shakhtar,21,2002,6,5,469,49,74,57,44
Iron Gomis,fr FRA,MF,Salernitana,23,1999,5,1,134,54,58,56,45
Irvin Cardona,fr FRA,MF,Augsburg,25,1997,3,0,54,37,32,78,66
Isaac Babadi,nl NED,MO,nl PSV Eindhoven,18,2005,2,0,22,43,68,46,62
Isaac Carcelen,es ESP,DF,Cádiz,30,1993,35,29,2611,40,45,57,44
Isaac Palazón Camacho,es ESP,MO,Rayo Vallecano,28,1994,37,34,2791,45,50,36,60
Isaac Romero,es ESP,FW,Sevilla,23,2000,14,14,1039,55,57,56,50
Isaac Success,ng NGA,MO,Udinese,27,1996,27,9,880,37,35,38,42
Isak Amundsen,no NOR,DF,no Bodø/Glimt,23,1999,4,0,82,46,60,85,72
Isak Brusberg,se SWE,MF,se Häcken,16,2006,1,0,10,42,42,59,7
Isak Hansen-Aarøen,no NOR,MF,Werder Bremen,18,2004,3,0,27,55,68,72,25
Isak Hien,se SWE,DF,Hellas Verona,24,1999,32,24,2296,24,31,29,62
Isco,es ESP,MF,Betis,31,1992,35,31,2689,86,89,91,35
Islambek Kuat,kz KAZ,MF,kz Astana FK,30,1993,6,5,411,21,17,20,43
Ismael Aaneba,fr FRA,DF,hu Ferencváros,24,1999,2,1,118,51,29,32,46
Ismael Saibari,ma MAR,MF,nl PSV Eindhoven,22,2001,7,3,318,68,53,68,35
Ismail Jakobs,sn SEN,DF,Monaco,23,1999,22,16,1466,75,72,89,74
Ismaila Sarr,sn SEN,MO,Marseille,25,1998,33,19,1884,60,48,63,51
Ismaily,br BRA,DF,fr Lille,33,1990,35,32,2822,72,64,84,70
Ismaël Bennacer,dz ALG,MF,Milan,25,1997,25,16,1334,66,76,70,58
Ismaël Doukouré,fr FRA,MF,Strasbourg,20,2003,22,19,1656,22,38,36,45
Ismaël Kandouss,ma MAR,DF,be Gent,25,1997,6,6,450,46,79,73,70
Ismaël Traoré,ci CIV,DF,Metz,36,1986,26,25,2220,55,20,20,30
Issa Diop,fr FRA,DF,Fulham,26,1997,18,16,1424,23,46,38,58
Issa Kaboré,bf BFA,DF,Luton Town,22,2001,24,21,1729,47,62,83,56
Issa Soumaré,sn SEN,MO,Le Havre,22,2000,7,3,237,22,20,39,28
Issiaga Sylla,gn GUI,MF,Montpellier,29,1994,19,17,1455,53,46,53,59
Itamar Nitzan,il ISR,GK,il Maccabi Haifa,36,1987,1,1,90,40,37,43,38
Ivan Cavaleiro,pt POR,FW,fr Lille,29,1993,21,10,882,42,71,69,73
Ivan Ilić,rs SRB,MF,Torino,22,2001,31,25,2098,74,80,61,32
Ivan Jaime Pajuelo,es ESP,MF,pt Porto,22,2000,4,1,91,54,45,52,57
Ivan Ljubic,at AUT,MF,at LASK,27,1996,5,5,446,23,45,31,52
Ivan Nevistić,hr CRO,GK,hr Dinamo Zagreb,25,1998,7,7,630,40,41,43,48
Ivan Ordets,ua UKR,DF,Bochum,31,1992,24,21,1880,57,35,20,56
Ivan Perišić,hr CRO,FW,Tottenham,34,1989,5,0,103,49,95,96,92
Ivan Posavec,hr CRO,MO,si Olimpija,25,1998,4,2,185,29,42,52,59
Ivan Provedel,it ITA,GK,it Lazio,29,1994,38,38,3419,83,56,69,54
Ivan Rakitić,hr CRO,MF,es Sevilla,35,1988,24,21,1884,80,89,59,40
Ivan Schranz,sk SVK,MO,cz Slavia Prague,29,1993,5,3,258,62,55,44,18
Ivan Toney,eng ENG,FW,Brentford,27,1996,17,16,1450,48,57,51,61
Ivan Yordanov,bg BUL,MF,bg Ludogorets,22,2000,3,1,139,76,28,55,20
Ivo Grbić,hr CRO,GK,Sheffield Utd,27,1996,9,9,771,54,37,43,56
Iván Alejo,es ESP,MF,Cádiz,28,1995,30,21,1692,39,50,70,45
Iván Balliu,al ALB,DF,Rayo Vallecano,31,1992,33,32,2873,45,59,61,41
Iván Cuéllar,es ESP,GK,Mallorca,39,1984,1,1,90,40,37,43,34
Iván Fresneda,es ESP,MF,pt Sporting CP,18,2004,4,1,122,51,63,68,33
Iván Martín,es ESP,MF,Girona,24,1999,36,33,2729,73,65,78,29
Iván Villar,es ESP,GK,Celta Vigo,26,1997,12,12,1014,52,53,43,43
Iñaki González,es ESP,MF,Las Palmas,19,2004,1,0,5,28,15,7,12
Iñaki Peña,es ESP,GK,es Barcelona,24,1999,12,12,1080,40,42,43,50
Iñaki Williams,gh GHA,FW,Athletic Club,29,1994,34,32,2844,74,68,80,67
Iñigo Arguibide,es ESP,DF,Osasuna,18,2005,1,0,17,29,11,8,27
Iñigo Lekue,es ESP,DF,Athletic Club,30,1993,27,22,2002,42,72,70,43
Iñigo Martínez,es ESP,DF,es Barcelona,32,1991,24,16,1614,37,56,59,34
Iñigo Ruiz de Galarreta,es ESP,MF,Athletic Club,29,1993,29,25,2091,65,71,53,53
Jaba Kankava,ge GEO,MF,sk Slovan Bratislava,37,1986,8,7,630,29,39,24,53
Jack Butland,eng ENG,GK,sct Rangers,30,1993,8,8,720,48,48,43,36
Jack Cork,eng ENG,MF,Burnley,34,1989,4,0,27,55,40,69,45
Jack Grealish,eng ENG,MO,eng Manchester City,27,1995,28,18,1539,68,77,89,43
Jack Harrison,eng ENG,MO,Everton,26,1996,29,25,2214,41,50,43,57
Jack Hinshelwood,eng ENG,DF,Brighton,18,2005,14,10,1032,81,50,59,28
Jack MacKenzie,sct SCO,DF,sct Aberdeen,23,2000,4,4,333,42,48,63,17
Jack Milne,sct SCO,DF,sct Aberdeen,20,2003,2,2,156,38,55,58,78
Jack Robinson,eng ENG,DF,Sheffield Utd,29,1993,34,31,2885,48,42,29,54
Jackson Muleka,cd COD,MO,tr Beşiktaş,23,1999,6,3,315,25,23,53,77
Jackson Porozo,ec ECU,DF,gr Olympiacos,22,2000,3,2,197,37,29,13,50
Jackson Tchatchoua,cm CMR,DF,Hellas Verona,21,2001,26,19,1725,56,65,67,57
Jacob Brown,sct SCO,MO,Luton Town,25,1998,19,12,1019,38,18,30,76
Jacob Bruun Larsen,dk DEN,MO,Burnley,24,1998,32,16,1249,72,47,74,41
Jacob Christensen,dk DEN,MF,Köln,22,2001,7,2,219,42,45,28,73
Jacob Karlstrom,no NOR,GK,no Molde,26,1997,2,2,130,40,51,43,47
Jacob Murphy,eng ENG,FW,eng Newcastle Utd,28,1995,24,15,1276,70,88,70,71
Jacob Ramsey,eng ENG,MO,eng Aston Villa,22,2001,19,9,954,45,55,65,56
Jacob Wright,eng ENG,FW,eng Manchester City,17,2005,1,0,3,47,17,7,13
Jacopo Fazzini,it ITA,MF,Empoli,20,2003,31,14,1232,69,58,66,72
Jaden Montnor,sr SUR,MO,cy Aris Limassol FC,20,2002,5,1,100,27,61,52,88
Jaden Philogene Bidace,eng ENG,FW,Aston Villa,21,2002,1,0,4,38,16,81,13
Jadon Sancho,eng ENG,FW,de Dortmund,23,2000,24,18,1584,77,86,91,59
Jaidon Anthony,eng ENG,FW,Bournemouth,23,1999,3,2,152,21,41,49,66
Jailson Siqueira,br BRA,MF,Celta Vigo,27,1995,14,9,897,25,46,44,78
Jaime Báez,uy URU,MO,Frosinone,28,1995,11,6,500,59,60,50,34
Jaime Mata,es ESP,MO,Getafe,34,1988,35,22,1787,44,28,26,66
Jaka Bijol,si SVN,DF,Udinese,24,1999,24,23,2084,28,27,15,69
Jake O'Brien,ie IRL,DF,Lyon,22,2001,27,27,2369,61,42,33,34
Jakov Medić,hr CRO,MF,nl Ajax,24,1998,1,0,1,28,15,7,12
Jakub Hromada,sk SVK,MF,cz Slavia Prague,27,1996,2,0,57,49,71,43,36
Jakub Jankto,cz CZE,MO,Cagliari,27,1996,18,13,872,35,36,21,57
Jakub Kamiński,pl POL,MO,Wolfsburg,21,2002,17,4,473,27,70,54,55
Jakub Kiwior,pl POL,DF,eng Arsenal,23,2000,27,15,1327,64,75,53,51
Jakub Moder,pl POL,MF,Brighton,24,1999,17,6,618,37,42,58,54
Jakub Paur,sk SVK,MO,sk Spartak Trnava,31,1992,5,0,75,59,66,25,75
Jakub Pesek,cz CZE,MO,cz Sparta Prague,30,1993,4,0,69,24,14,24,82
Jakub Piotrowski,pl POL,MO,bg Ludogorets,25,1997,8,8,720,72,65,46,77
Jamaal Lascelles,eng ENG,DF,eng Newcastle Utd,29,1993,21,18,1530,60,37,32,46
Jamal Musiala,de GER,MO,de Bayern Munich,20,2003,35,31,2632,84,82,86,65
James Forrest,sct SCO,FW,sct Celtic,32,1991,3,1,94,25,60,70,35
James Garner,eng ENG,MF,Everton,22,2001,37,34,3004,56,57,43,59
James Gomez,gm GAM,DF,cz Sparta Prague,21,2001,1,1,45,54,13,8,57
James Hill,eng ENG,DF,Bournemouth,21,2002,5,1,76,40,38,40,95
James Maddison,eng ENG,MF,Tottenham,26,1996,28,26,2135,77,92,87,28
James McConnell,eng ENG,MF,Liverpool,18,2004,6,0,67,42,27,32,63
James McGarry,nz NZL,DF,sct Aberdeen,25,1998,1,1,77,29,11,52,82
James Mcatee,eng ENG,MO,Sheffield Utd,20,2002,31,20,1823,50,51,49,61
James Milner,eng ENG,MF,Brighton,37,1986,20,14,949,44,85,62,64
James Shea,eng ENG,GK,Luton Town,32,1991,1,0,15,40,50,43,38
James Tarkowski,eng ENG,DF,Everton,30,1992,38,38,3419,57,64,40,70
James Tavernier,eng ENG,DF,sct Rangers,31,1991,8,8,720,53,63,62,67
James Tomkins,eng ENG,DF,Crystal Palace,34,1989,4,0,10,29,43,30,37
James Trafford,eng ENG,GK,Burnley,20,2002,28,28,2520,63,61,71,86
James Ward-Prowse,eng ENG,MF,West Ham,28,1994,47,43,3810,75,78,35,38
Jamie Donley,nir NIR,FW,Tottenham,18,2005,3,0,3,24,17,7,34
Jamie Gittens,eng ENG,FW,de Dortmund,18,2004,32,16,1263,60,74,87,55
Jamie Leweling,de GER,MO,Stuttgart,22,2001,34,17,1523,62,56,76,38
Jamie McGrath,ie IRL,MF,sct Aberdeen,26,1996,6,4,398,76,31,65,68
Jan Bořil,cz CZE,MF,cz Slavia Prague,32,1991,4,2,201,60,79,61,42
Jan Kliment,cz CZE,FW,cz Viktoria Plzeň,29,1993,7,1,207,33,74,36,52
Jan Kopic,cz CZE,MF,cz Viktoria Plzeň,33,1990,7,7,636,63,42,63,52
Jan Kuchta,cz CZE,MO,cz Sparta Prague,26,1997,10,10,760,57,48,14,30
Jan Oblak,si SVN,GK,es Atlético Madrid,30,1993,48,48,4350,46,41,52,44
Jan Paluska,cz CZE,DF,cz Viktoria Plzeň,18,2005,3,2,181,32,50,68,52
Jan Paul van Hecke,nl NED,DF,Brighton,23,2000,35,33,2993,41,68,60,56
Jan Schöppner,de GER,MF,Heidenheim,24,1999,26,23,1998,59,39,32,63
Jan Sýkora,cz CZE,MF,cz Viktoria Plzeň,29,1993,5,2,185,56,61,90,65
Jan Thielmann,de GER,MO,Köln,21,2002,22,20,1579,34,34,43,69
Jan Worogowski,kz KAZ,MF,kz Astana FK,26,1996,4,4,319,32,28,50,33
Jan-Carlo Simic,rs SRB,DF,Milan,18,2005,4,0,146,73,28,28,28
Jan-Niklas Beste,de GER,MO,Heidenheim,24,1999,31,31,2603,71,61,40,73
Janik Haberer,de GER,MF,de Union Berlin,29,1994,26,18,1578,57,43,40,68
Janis Blaswich,de GER,GK,de RB Leipzig,32,1991,26,26,2340,53,74,60,71
Jannik Müller,de GER,MF,Darmstadt 98,29,1994,16,12,1134,21,24,19,70
Jaouen Hadjam,dz ALG,DF,Nantes,20,2003,10,2,262,66,80,86,69
Jarell Quansah,eng ENG,DF,Liverpool,20,2003,24,19,1729,71,53,50,77
Jaromír Zmrhal,cz CZE,MF,sk Slovan Bratislava,29,1993,6,4,354,56,79,43,76
Jaroslav Zelený,cz CZE,DF,cz Sparta Prague,30,1992,7,6,559,45,61,56,29
Jarrad Branthwaite,eng ENG,DF,Everton,21,2002,35,35,3116,66,31,26,66
Jarrod Bowen,eng ENG,FW,West Ham,26,1996,41,40,3568,71,59,60,68
Jason Steele,eng ENG,GK,Brighton,32,1990,22,22,1980,40,44,43,42
Jastin García,es ESP,FW,Girona,19,2004,3,0,32,48,47,81,17
Jaume Costa,es ESP,DF,Mallorca,35,1988,30,19,1682,51,60,73,46
Jaume Doménech,es ESP,GK,Valencia,32,1990,2,1,79,40,35,43,34
Javairô Dilrosun,nl NED,DF,nl Feyenoord,25,1998,1,0,12,71,47,68,4
Javi Galán,es ESP,DF,es Atlético Madrid,28,1994,23,16,1414,50,67,89,70
Javi Hernández,es ESP,DF,Cádiz,25,1998,30,28,2514,68,69,65,39
Javi López,es ESP,DF,Alavés,21,2002,32,25,2386,76,64,83,23
Javier Guerra,es ESP,MF,Valencia,20,2003,36,28,2498,61,38,58,39
Javier Llabrés,es ESP,MO,Mallorca,20,2002,16,1,247,62,40,75,43
Javier Manquillo,es ESP,MF,Celta Vigo,29,1994,12,10,744,24,40,35,61
Javier Muñoz,es ESP,MF,Las Palmas,28,1995,37,30,2640,55,55,52,29
Javier Rueda Garcia,es ESP,MF,Celta Vigo,21,2002,1,0,20,28,33,54,7
Javier Serrano,es ESP,MF,at Sturm Graz,20,2003,3,0,48,28,11,26,44
Jay Gorter,nl NED,GK,nl Ajax,23,2000,2,2,180,60,50,67,34
Jay Rodriguez,eng ENG,FW,Burnley,34,1989,21,7,822,32,45,25,74
Jayden Addai,nl NED,FW,nl AZ Alkmaar,17,2005,2,0,21,38,53,96,64
Jayden Bogle,eng ENG,DF,Sheffield Utd,23,2000,34,32,2788,73,38,65,60
Jayden Danns,eng ENG,FW,Liverpool,17,2006,3,0,21,27,37,64,27
Jayden Oosterwolde,nl NED,DF,tr Fenerbahçe,22,2001,9,9,764,82,69,67,64
Jaydon Amauri Banel,nl NED,MF,nl Ajax,18,2004,1,0,1,28,10,7,27
Ja­son Daði Svanþórs­son,is ISL,MO,is Breiðablik,23,1999,6,6,540,56,50,72,35
Jaïro Riedewald,nl NED,MO,Crystal Palace,26,1996,9,2,235,27,34,15,71
Jean Butez,fr FRA,GK,be Antwerp,28,1995,5,5,450,58,47,43,47
Jean Carlos Silva Rocha,br BRA,MF,pl Raków,27,1996,5,3,347,34,62,80,64
