Nation,Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
ar ARG,MO,Ind. Rivadavia,29,1994,6,3,252,24,28,42,41
ar ARG,DF,Gimnasia–LP,18,2005,4,4,312,34,20,41,68
ar ARG,GK,Platense,25,1998,26,26,2339,56,60,48,72
ar ARG,DF,Rosario Central,27,1996,9,4,417,37,49,19,50
py PAR,DF,Lanús,23,2000,18,11,1167,56,70,66,68
mx MEX,MO,Atlético,31,1991,19,4,546,38,51,38,62
co COL,DF,Portland Timbers,21,2002,34,34,2780,74,87,83,35
cl CHI,MF,Sheffield Weds,30,1993,10,9,680,67,40,52,50
mx MEX,MO,Toluca,24,1998,29,25,2154,74,61,60,41
py PAR,DF,Toluca,28,1995,26,24,2120,47,52,43,56
py PAR,GK,Belgrano,29,1994,15,15,1324,66,87,54,74
ar ARG,FW,Tigre,23,2000,7,0,161,30,18,76,60
ar ARG,DF,Independiente,23,2000,17,9,943,28,26,42,66
py PAR,DF,Instituto,31,1992,13,13,1101,64,31,53,57
ar ARG,MF,pe Alianza Lima,24,2000,6,6,540,40,33,48,73
mx MEX,MO,Toluca,22,2001,3,2,153,37,43,43,44
ar ARG,DF,Rosario Central,17,2006,17,15,1388,48,36,38,75
pe PER,FW,Platense,19,2005,1,0,9,33,15,7,22
it ITA,DF,Sarmiento,22,2001,3,2,225,38,36,13,47
uy URU,DF,Sarmiento,26,1997,4,3,250,43,34,32,47
ar ARG,MO,UNAM,28,1994,24,10,1034,65,25,20,32
ar ARG,MF,Newell's OB,26,1997,14,7,655,32,45,36,68
uy URU,FW,Newell's OB,26,1997,25,20,1680,40,31,18,47
ar ARG,DF,Atlé Tucumán,28,1996,24,24,2151,53,56,53,59
ar ARG,DF,Banfield,21,2003,9,2,333,53,52,38,67
py PAR,MO,py Cerro Porteño,30,1993,6,6,409,43,31,34,60
uy URU,DF,uy Nacional,26,1997,3,2,224,35,42,38,27
mx MEX,DF,UANL,25,1998,10,6,641,27,37,26,49
ar ARG,DF,Unión,20,2003,4,2,161,21,31,45,39
mx MEX,MF,UANL,20,2003,1,0,4,20,11,9,6
ar ARG,MF,Racing Club,29,1994,7,3,324,44,49,68,64
ar ARG,FW,Newell's OB,31,1992,15,10,859,56,55,29,50
ar ARG,DF,Sarmiento,39,1984,24,24,2160,41,25,34,50
ar ARG,FW,Fortaleza,32,1991,32,26,2246,42,49,24,36
ar ARG,MF,Cen. Córdoba–SdE,23,2000,15,13,1228,58,39,56,65
ar ARG,FW,Defensa y Just,24,1999,20,14,1213,42,54,27,44
ar ARG,DF,Godoy Cruz,17,2006,6,5,485,31,37,61,72
ar ARG,MF,Racing Club,21,2002,22,18,1529,50,39,50,54
br BRA,DF,Cuiabá,21,2002,4,4,341,39,45,44,46
cr CRC,DF,co Millonarios,28,1995,6,6,540,36,37,40,65
mx MEX,MF,UANL,32,1991,32,10,1164,74,60,75,36
ar ARG,DF,Platense,22,2001,3,2,191,32,14,9,34
uy URU,MF,Gimnasia–LP,29,1994,27,26,2310,44,73,73,68
ar ARG,MF,Talleres,23,2000,28,24,2272,26,40,46,74
co COL,MF,Godoy Cruz,19,2004,9,6,483,73,59,61,21
uy URU,MF,Banfield,24,2000,2,0,19,56,36,88,19
co COL,MO,Racing Club,31,1993,14,6,606,65,85,68,33
ar ARG,DF,Talleres,29,1994,16,15,1349,68,39,55,73
ar ARG,DF,Platense,25,1998,13,11,1058,47,51,66,52
uy URU,MF,Atlético,23,2000,33,32,2878,63,72,67,75
br BRA,MO,São Paulo,21,2002,13,4,353,40,42,45,60
ar ARG,MF,Vasco da Gama,21,2002,26,12,1250,47,37,41,58
ar ARG,MF,Belgrano,19,2004,26,22,1808,45,63,75,55
co COL,MF,Atlas,23,2000,23,15,1343,78,51,49,46
ar ARG,MO,Banfield,27,1996,15,11,1025,35,63,56,40
be BEL,DF,Charleroi,26,1997,9,8,712,35,42,41,55
ca CAN,MO,CF Montréal,21,2003,19,10,839,56,47,34,43
nl NED,MF,Excelsior,21,2002,33,33,2882,55,56,34,58
us USA,DF,Nashville SC,21,2002,4,2,222,42,36,63,73
us USA,MO,Inter Miami,30,1993,32,31,2340,37,75,31,39
us USA,MO,NY Red Bulls,15,2008,11,0,160,91,78,37,65
nl NED,DF,RKC Waalwijk,25,1997,34,29,2422,56,88,68,61
nl NED,MO,Ajax,18,2005,8,0,70,51,23,57,51
br BRA,FW,RB Bragantino,15,2008,1,0,24,19,40,15,11
be BEL,MF,Gent,28,1994,29,29,2547,69,58,58,86
0,MF,Rio Ave,21,2002,2,0,7,20,32,29,25
ma MAR,DF,Twente,17,2006,2,0,40,21,27,35,67
be BEL,MO,Mechelen,25,1997,3,2,139,26,23,27,10
br BRA,MO,Ath Paranaense,23,2001,31,17,1665,75,50,78,77
cr CRC,DF,Austin,30,1993,25,21,1867,67,44,44,54
cl CHI,FW,cl Cobresal,27,1996,4,1,126,15,36,24,40
mx MEX,DF,Atlético,35,1987,33,33,2809,47,40,34,39
ar ARG,FW,Atlas,34,1989,2,2,177,58,53,42,31
ec ECU,MF,ec Independiente,27,1996,6,6,540,60,50,53,29
mx MEX,GK,UNAM,32,1991,34,34,3060,55,61,49,60
es ESP,DF,Plymouth Argyle,26,1997,32,22,1980,32,32,40,45
ar ARG,DF,Lanús,18,2005,19,18,1622,47,48,74,56
ar ARG,DF,LA Galaxy,20,2003,25,21,1692,65,67,74,61
ar ARG,MO,cl Huachipato,24,1999,5,2,187,54,54,60,34
ar ARG,FW,Philadelphia Union,23,2000,12,11,1073,72,49,43,81
ar ARG,MF,Boca Juniors,19,2004,2,1,48,44,46,40,66
ar ARG,FW,Godoy Cruz,21,2002,2,0,39,17,13,16,32
ar ARG,MF,Newell's OB,28,1995,27,9,973,80,67,70,50
co COL,DF,ve Dep Táchira,31,1993,1,1,64,21,12,17,58
ar ARG,MF,Defensa y Just,24,2000,13,8,571,37,38,42,49
mx MEX,MO,América,26,1997,29,24,2004,80,74,60,44
cw CUW,MO,Birmingham City,25,1997,45,31,2970,57,65,52,77
br BRA,MF,RB Bragantino,26,1997,24,23,1872,60,42,57,82
do DOM,DF,Leeds United,26,1996,26,19,1786,61,90,76,69
py PAR,MO,cl Palestino,25,1998,5,3,310,68,22,40,29
ve VEN,MO,Houston Dynamo,30,1993,2,0,22,27,30,8,6
ng NGA,DF,Chaves,27,1995,15,15,1153,36,42,52,82
ec ECU,MF,ec Independiente,30,1994,2,2,97,84,77,36,33
cm CMR,MF,Stoke City,19,2003,15,9,874,40,42,62,52
nl NED,MF,Antwerp,23,2000,29,27,2112,73,57,63,32
cw CUW,DF,RKC Waalwijk,29,1993,29,16,1648,55,47,61,56
us USA,DF,Real Salt Lake,26,1997,26,25,2250,35,32,35,45
nl NED,GK,Feyenoord,25,1998,17,17,1462,54,57,71,49
us USA,MF,NYCFC,22,2001,15,6,782,37,39,44,70
nl NED,DF,Heracles Almelo,25,1998,30,30,2584,63,74,63,53
ec ECU,MF,ec Independiente,15,2008,1,0,45,29,22,51,48
sr SUR,MO,Fortuna Sittard,23,1999,18,13,1066,56,40,23,72
us USA,DF,Chicago Fire,19,2004,8,1,224,59,51,75,35
nl NED,DF,Famalicão,23,2000,22,18,1603,68,33,26,53
ar ARG,MO,Atlé Tucumán,24,1999,13,2,228,44,56,42,66
co COL,MO,Austin,28,1995,34,30,2246,54,38,49,37
sk SVK,MF,Westerlo,22,2001,1,0,1,20,11,16,50
sk SVK,MF,Houston Dynamo,33,1991,7,4,382,25,52,49,41
it ITA,MF,Südtirol,26,1997,17,7,770,27,31,38,28
fr FRA,MO,Bari,36,1987,10,4,378,43,69,68,52
fr FRA,DF,Charleroi,25,1998,7,7,630,56,65,75,52
is ISL,MO,OH Leuven,24,1998,28,23,1830,64,70,63,66
py PAR,DF,Atlético Mineiro,30,1993,19,19,1676,59,58,62,48
br BRA,FW,Botafogo (RJ),29,1994,31,22,2019,58,65,72,59
br BRA,MF,Charlotte,34,1989,21,11,1023,61,35,47,59
mx MEX,MO,Atlético,30,1992,21,2,456,57,69,81,70
pl POL,MO,Vitesse,19,2003,30,27,2043,52,61,45,60
bf BFA,MO,Cercle Brugge,18,2005,4,0,44,50,17,80,37
us USA,FW,Minnesota Utd,18,2005,1,0,12,34,14,9,11
us USA,FW,Sint-Truiden,21,2002,18,16,1251,50,40,54,54
wls WAL,MF,Coventry City,16,2006,2,0,4,20,11,16,6
de GER,DF,Philadelphia Union,26,1997,34,32,2905,72,84,66,49
br BRA,DF,Cruzeiro,20,2003,18,13,1184,79,51,80,69
br BRA,DF,Palmeiras,21,2002,12,10,823,40,64,44,76
eng ENG,MF,Plymouth Argyle,20,2002,24,19,1709,45,54,67,50
br BRA,FW,Vitória,19,2004,12,5,423,32,47,55,62
br BRA,FW,Cruzeiro,22,2002,16,13,1163,47,54,42,32
br BRA,DF,Ath Paranaense,22,2001,29,28,2486,49,60,47,63
nl NED,FW,Fortuna Sittard,25,1998,31,27,2174,73,69,59,39
nl NED,MO,Zwolle,22,2000,5,1,165,40,37,48,75
sct SCO,DF,Bristol City,31,1992,13,9,889,77,69,54,56
us USA,MF,Seattle Sounders,21,2002,1,0,13,39,19,40,48
ca CAN,DF,Portland Timbers,26,1997,23,22,1959,28,38,48,44
gh GHA,MO,Standard Liège,23,2000,21,13,1225,46,50,49,53
gh GHA,MO,Southampton,21,2002,25,10,950,50,68,93,47
br BRA,DF,Bahia,26,1997,30,30,2700,23,33,35,38
jp JPN,MF,Gil Vicente FC,24,1999,33,21,2000,75,69,61,30
fr FRA,DF,Ascoli,23,2000,15,12,1081,64,44,75,52
wls WAL,GK,Leeds United,32,1990,2,1,126,40,49,46,32
eng ENG,MO,Cardiff City,25,1997,39,37,3119,46,34,59,46
hr CRO,FW,FeralpiSalò,24,1998,32,19,1705,49,45,49,51
hr CRO,MF,Bari,27,1996,16,6,594,56,54,54,42
pl POL,FW,Charlotte,27,1997,10,8,530,76,71,37,55
ie IRL,FW,Leicester City,21,2001,23,13,1158,64,54,76,74
jm JAM,MO,Coventry City,26,1996,32,21,1793,53,80,52,63
dk DEN,FW,Anderlecht,25,1997,29,28,2154,59,50,46,51
dk DEN,GK,Anderlecht,36,1986,23,23,2070,47,48,60,46
br BRA,MF,Fortaleza,18,2005,4,0,61,44,58,57,42
br BRA,FW,Fluminense,17,2006,36,20,1781,57,64,65,57
br BRA,MO,Botafogo (RJ),19,2004,8,2,167,44,19,42,37
eng ENG,FW,Ipswich Town,29,1994,29,9,965,57,61,63,65
us USA,DF,Sporting KC,20,2003,7,7,454,41,63,73,53
br BRA,MO,Corinthians,19,2004,2,0,15,34,38,86,6
br BRA,FW,Ath Paranaense,15,2008,1,0,3,16,12,48,11
nl NED,GK,Volendam,19,2003,1,1,89,57,49,49,41
be BEL,MO,Cercle Brugge,20,2003,20,3,606,87,61,82,55
br BRA,MF,Gil Vicente FC,23,2000,3,0,56,46,56,87,24
us USA,MF,NYCFC,26,1997,32,30,2504,63,69,63,53
us USA,DF,Colorado Rapids,30,1993,31,29,2623,50,74,64,48
nl NED,MF,Ternana,23,2000,23,11,1186,38,57,36,38
nl NED,MF,AZ Alkmaar,17,2006,1,0,17,37,16,29,73
sl SLE,FW,LAFC,39,1984,27,10,1007,50,70,26,63
ng NGA,FW,Leicester City,26,1996,23,10,921,68,72,72,38
ng NGA,MF,Chaves,25,1998,32,25,2074,55,79,56,45
ao ANG,MF,Estrela,20,2003,9,0,120,28,20,16,83
eng ENG,DF,Norwich City,19,2004,9,3,258,54,57,70,66
us USA,MF,Chicago Fire,28,1995,34,27,2302,63,65,48,43
fr FRA,DF,Spezia,25,1998,19,19,1710,51,59,71,65
sr SUR,DF,Heracles Almelo,33,1990,12,10,781,28,54,38,47
it ITA,FW,Minnesota Utd,23,2000,15,13,1150,85,51,68,46
eng ENG,MF,Norwich City,18,2004,1,0,10,20,18,7,51
be BEL,MF,Charleroi,21,2002,8,1,200,59,51,80,78
se SWE,MO,Watford,29,1993,29,24,2005,49,73,74,66
ec ECU,MF,ec Independiente,16,2007,6,6,485,89,84,86,27
br BRA,MO,Cruzeiro,18,2006,4,0,47,22,42,53,28
sr SUR,DF,QPR,26,1997,44,44,3799,76,66,65,44
nl NED,MF,Ajax,21,2002,34,31,2758,79,79,78,40
sct SCO,MF,Norwich City,31,1992,46,46,4087,53,66,58,51
br BRA,MO,Fluminense,34,1989,31,17,1614,52,46,77,60
jp JPN,MF,OH Leuven,27,1996,12,6,656,55,37,33,75
ec ECU,MF,ec Independiente,17,2006,5,1,132,52,57,84,19
nl NED,MF,AZ Alkmaar,21,2001,26,19,1815,52,79,76,34
se SWE,MO,Mechelen,29,1994,30,30,2538,48,55,32,70
ve VEN,MF,Fortaleza,18,2005,13,4,484,81,61,61,29
hn HON,MF,Minnesota Utd,26,1998,13,9,880,61,33,29,71
co COL,FW,Charlotte,22,2002,33,29,2453,49,69,68,67
eng ENG,MO,Birmingham City,28,1995,20,12,1021,50,75,67,46
uy URU,DF,uy Liverpool,19,2004,6,6,440,32,27,43,51
co COL,DF,Tijuana,26,1997,31,31,2654,35,51,49,48
fr FRA,MO,Colorado Rapids,24,1999,23,18,1309,70,50,41,44
mx MEX,MF,Tijuana,23,1999,30,13,1396,83,86,78,32
co COL,MF,Cruz Azul,22,2000,13,9,762,45,65,60,36
ar ARG,DF,Arg Juniors,19,2004,10,10,827,56,78,72,56
mx MEX,MF,Querétaro,29,1994,31,31,2668,44,29,19,51
ar ARG,MF,Defensa y Just,26,1997,23,23,2008,30,49,45,39
cw CUW,MF,RKC Waalwijk,23,1999,17,8,794,47,32,32,77
al ALB,MF,Ascoli,21,2001,6,0,52,49,31,81,64
ve VEN,FW,FC Cincinnati,19,2004,23,16,1241,54,36,45,62
no NOR,MF,Casa Pia,23,2000,3,0,59,32,50,25,61
ar ARG,DF,Tigre,22,2002,23,23,1988,61,48,55,47
ie IRL,DF,Birmingham City,32,1990,43,40,3563,32,33,25,54
ar ARG,MO,Defensa y Just,22,2001,18,11,979,24,66,45,64
ar ARG,DF,Union SG,25,1997,23,21,1889,50,56,55,78
co COL,DF,Talleres,20,2003,8,7,633,52,34,23,73
co COL,GK,Cruz Azul,23,2000,17,17,1530,55,54,68,67
it ITA,DF,Catanzaro,20,2003,10,1,257,40,33,59,67
de GER,MF,Eupen,30,1993,19,16,1354,58,67,57,48
sct SCO,FW,Millwall,26,1997,27,17,1392,42,37,37,57
us USA,DF,NYCFC,25,1998,30,28,2394,72,78,68,53
mx MEX,DF,Atlético,21,2002,3,0,20,59,84,79,38
ar ARG,MF,Rosario Central,23,2000,24,18,1577,46,29,28,80
ec ECU,FW,Union SG,23,2000,14,3,442,87,76,84,32
co COL,FW,Fluminense,26,1997,25,18,1560,62,66,81,75
ar ARG,DF,Rosario Central,20,2003,1,0,25,21,12,8,23
co COL,MF,Puebla,26,1997,32,29,2353,77,69,84,22
fr FRA,DF,Südtirol,35,1988,16,11,1034,57,30,27,44
ar ARG,MF,Cen. Córdoba–SdE,22,2001,24,23,2086,56,53,38,46
ar ARG,MO,Boca Juniors,22,2001,18,17,1379,47,72,68,37
mx MEX,DF,América,24,1999,27,21,1954,78,80,84,39
br BRA,GK,Moreirense,27,1995,30,30,2686,58,50,46,68
us USA,DF,Sporting KC,30,1993,19,9,1033,47,79,71,51
nl NED,DF,Stoke City,21,2002,40,35,3072,82,82,72,68
ao ANG,DF,Estrela,25,1997,27,27,2348,53,46,48,79
eng ENG,DF,Preston,17,2005,12,8,693,43,75,62,38
nl NED,MO,Ajax,20,2003,12,3,439,35,72,46,65
eng ENG,FW,Huddersfield,21,2002,15,6,496,36,66,35,42
wls WAL,FW,Ipswich Town,30,1992,18,14,1140,75,53,46,71
eng ENG,MF,Leicester City,24,1998,44,41,3636,93,86,88,34
nl NED,DF,Excelsior,23,2000,5,3,296,68,39,32,66
pt POR,MO,Estrela,24,1998,31,15,1561,63,35,18,36
pt POR,MO,Vizela,27,1995,3,2,193,41,50,67,63
pt POR,DF,Gil Vicente FC,23,1999,10,7,564,44,42,53,61
be BEL,DF,Anderlecht,21,2002,25,22,1980,54,67,82,37
ca CAN,MO,Colorado Rapids,19,2005,12,0,140,30,60,71,74
zm ZAM,MF,Kortrijk,24,1999,4,1,162,42,54,61,32
eng ENG,FW,Cardiff City,21,2001,28,12,1093,44,32,50,70
us USA,DF,FC Cincinnati,23,2000,16,10,819,32,32,48,64
br BRA,FW,St. Louis,26,1997,27,23,1961,63,73,71,64
al ALB,MO,Modena,22,2001,21,4,631,69,42,56,51
br BRA,FW,Juventude,24,1999,1,0,29,66,39,63,22
fr FRA,MF,Estoril,21,2001,15,6,598,46,44,46,46
za RSA,FW,Moreirense,23,1999,31,19,1617,42,68,72,53
be BEL,MF,Antwerp,18,2005,9,0,148,75,57,48,81
ca CAN,MF,Toronto FC,20,2003,21,5,709,49,53,40,35
jp JPN,MO,NEC Nijmegen,19,2003,24,17,1593,47,45,43,72
jp JPN,MO,Birmingham City,26,1997,43,29,2496,63,72,48,55
jp JPN,DF,Union SG,25,1997,23,22,1999,55,63,68,70
jp JPN,FW,NEC Nijmegen,25,1997,31,25,2201,51,36,19,56
jp JPN,FW,Sparta R'dam,21,2001,21,20,1658,58,87,81,64
ci CIV,MO,OH Leuven,22,2000,19,2,507,55,40,81,71
cy CYP,DF,Standard Liège,30,1993,19,19,1680,51,43,41,57
no NOR,FW,Almere City,22,2001,26,17,1385,67,58,77,37
ca CAN,MF,Toronto FC,21,2003,29,6,1107,32,41,52,62
jp JPN,GK,Portimonense,28,1995,20,20,1800,51,42,41,50
no NOR,MF,Anderlecht,19,2003,14,6,645,37,52,63,39
us USA,MO,D.C. United,18,2005,13,1,246,68,32,79,67
is ISL,MO,Ajax,19,2004,25,22,1765,67,49,45,38
dk DEN,MF,Sheffield Weds,28,1994,8,4,429,32,35,40,78
rs SRB,MF,AZ Alkmaar,22,2001,14,13,921,48,63,57,81
hr CRO,GK,Charlotte,31,1992,34,34,3060,61,57,53,52
bg BUL,MF,Kortrijk,29,1994,18,8,872,39,42,51,63
no NOR,MO,Sampdoria,22,2001,18,3,497,20,65,25,85
no NOR,GK,Leeds United,22,2000,1,1,90,40,40,46,32
us USA,DF,Palermo,21,2002,35,31,2506,80,69,79,56
se SWE,MO,Fortuna Sittard,28,1994,18,6,583,50,67,49,25
pl POL,MF,Birmingham City,25,1998,36,35,2978,33,38,30,59
gh GHA,MO,CF Montréal,22,2001,16,6,522,58,52,65,17
be BEL,FW,Westerlo,22,2001,15,3,511,47,68,62,48
eng ENG,DF,West Brom,32,1991,36,31,2607,67,43,28,36
us USA,DF,NY Red Bulls,26,1997,21,14,1284,74,63,76,71
ca CAN,DF,St. Louis,26,1997,20,14,1365,40,38,33,66
eng ENG,FW,Huddersfield,23,2000,9,2,279,17,36,28,63
sct SCO,DF,Blackburn,36,1987,27,25,2187,53,34,41,49
eng ENG,DF,Swansea City,34,1988,15,9,761,44,79,73,63
us USA,MF,Orlando City,32,1992,29,12,1150,39,59,60,36
eng ENG,DF,Southampton,26,1997,43,43,3858,83,91,91,43
be BEL,DF,Club Brugge,18,2005,12,5,563,58,89,91,52
tg TOG,FW,Cercle Brugge,22,2000,28,28,2494,81,56,75,43
au AUS,FW,Real Salt Lake,22,2001,7,3,234,47,66,57,56
gh GHA,DF,Colorado Rapids,29,1994,18,15,1278,30,44,21,46
fr FRA,MF,Sheffield Weds,26,1996,8,2,258,26,26,27,60
sn SEN,MO,Colorado Rapids,23,2000,4,0,19,14,37,27,78
nl NED,MO,Almere City,24,1999,28,16,1546,58,79,39,61
es ESP,MF,Casa Pia,25,1997,32,30,2514,58,46,63,64
ve VEN,MF,co Millonarios,32,1991,3,1,86,49,48,38,60
cd COD,DF,Portland Timbers,36,1987,1,1,45,33,37,23,20
be BEL,MF,Kortrijk,17,2005,3,2,173,23,27,28,69
no NOR,FW,NEC Nijmegen,24,1998,19,7,674,32,40,56,80
de GER,GK,Twente,33,1990,32,32,2880,63,64,66,40
dk DEN,MF,NEC Nijmegen,37,1986,23,13,1244,62,82,47,36
de GER,FW,Heracles Almelo,20,2002,7,2,167,33,59,55,26
fi FIN,MF,CF Montréal,25,1998,11,1,331,55,66,90,59
gh GHA,MO,Houston Dynamo,27,1996,27,12,986,58,44,26,65
it ITA,DF,Spezia,22,2001,1,1,90,46,14,50,15
be BEL,FW,Gent,34,1988,9,4,390,56,77,48,39
be BEL,GK,Standard Liège,30,1992,1,1,90,40,43,49,70
ar ARG,MO,Rosario Central,22,2001,28,9,1017,38,68,53,67
ar ARG,MO,Lanús,35,1988,19,8,746,16,25,20,63
ar ARG,DF,Boca Juniors,24,1999,21,18,1619,53,81,82,48
ar ARG,GK,Cen. Córdoba–SdE,21,2002,1,1,90,40,36,40,40
ar ARG,DF,Banfield,22,2002,2,2,180,51,65,51,47
ar ARG,DF,Instituto,20,2003,6,4,445,21,17,11,72
ar ARG,FW,Gimnasia–LP,23,2001,1,0,1,16,29,17,11
ar ARG,DF,Boca Juniors,19,2004,12,10,929,23,37,42,72
ar ARG,FW,Cruzeiro,25,1998,21,12,1138,62,50,52,67
ar ARG,GK,Vélez Sarsfield,20,2003,1,0,39,40,43,43,41
py PAR,MF,Atlé Tucumán,20,2003,1,0,33,44,23,26,61
ar ARG,FW,Banfield,20,2003,2,1,61,16,25,9,51
ar ARG,MF,Independiente,18,2005,8,6,503,69,67,67,58
ar ARG,GK,Talleres,24,1999,1,1,90,40,41,45,32
ar ARG,DF,Cen. Córdoba–SdE,20,2003,8,6,601,38,43,37,62
ar ARG,MF,Ind. Rivadavia,23,2000,19,15,1182,62,46,37,70
ar ARG,DF,Parma,24,1999,2,2,161,40,32,20,22
ar ARG,DF,Unión,18,2005,25,22,1798,54,70,72,54
ar ARG,MF,Banfield,20,2003,6,1,152,60,52,35,26
eng ENG,MF,Middlesbrough,17,2006,3,1,102,26,40,21,33
br BRA,FW,Vitória,18,2005,4,0,106,17,35,25,29
de GER,FW,Houston Dynamo,21,2002,2,0,49,90,55,94,21
gh GHA,MF,Moreirense,25,1998,31,29,2456,44,55,53,19
us USA,MF,Inter Miami,22,2001,5,3,193,51,85,58,56
eng ENG,MO,Preston,20,2002,16,0,229,18,18,30,51
gr GRE,MO,Excelsior,25,1997,28,20,1616,66,62,60,47
br BRA,MF,Vasco da Gama,18,2005,18,5,541,58,46,62,63
cl CHI,FW,cl Colo-Colo,35,1988,2,0,9,16,13,12,20
ar ARG,GK,Boca Juniors,21,2002,12,11,999,46,51,41,37
ar ARG,GK,Parma,33,1990,37,36,3252,64,87,67,55
ar ARG,FW,Tigre,28,1995,11,4,431,34,46,32,37
ar ARG,MO,Lanús,31,1992,16,7,769,37,35,26,56
ar ARG,MO,Fortaleza,29,1994,20,11,1011,40,73,39,66
ar ARG,MO,Banfield,30,1993,17,7,674,47,14,20,50
ar ARG,DF,River Plate,31,1992,25,23,2085,58,61,49,65
uy URU,DF,uy Nacional,25,1998,8,8,720,85,81,79,42
ar ARG,MF,Gimnasia–LP,20,2003,7,5,449,66,41,73,66
ar ARG,MF,cl Cobresal,31,1992,6,4,445,38,40,21,42
0,MF,Atlé Tucumán,0,0,1,0,1,20,11,7,6
ar ARG,GK,cl Cobresal,36,1987,5,5,450,40,39,40,48
gw GNB,MO,Chaves,23,2000,31,13,1470,37,54,65,35
eng ENG,DF,Birmingham City,22,2001,32,32,2728,44,53,53,78
wls WAL,MF,Ipswich Town,29,1994,2,1,65,32,51,23,64
eng ENG,MO,Sheffield Weds,34,1988,13,10,711,34,21,15,48
eng ENG,GK,Huddersfield,30,1992,37,37,3305,46,43,44,42
eng ENG,DF,Rotherham Utd,36,1986,27,23,1826,56,38,27,62
eng ENG,DF,Ipswich Town,23,2000,43,43,3781,81,80,73,54
br BRA,FW,br Fluminense,26,1997,2,1,133,23,38,14,79
nl NED,MF,Excelsior,20,2003,1,1,90,24,44,53,60
de GER,MO,Zwolle,31,1992,32,30,2674,57,32,17,39
de GER,DF,Zwolle,24,1999,5,2,153,57,31,68,16
br BRA,MO,Vélez Sarsfield,22,2001,2,0,14,14,7,66,6
br BRA,MF,Estrela,27,1995,32,29,2607,60,45,45,49
no NOR,DF,Leeds United,19,2003,12,11,904,38,56,57,48
br BRA,MF,Flamengo,28,1996,31,26,2321,52,62,42,50
sk SVK,MO,Feyenoord,17,2005,13,0,287,95,84,94,25
fi FIN,DF,Austin,26,1997,13,9,831,31,38,23,50
si SVN,MF,Palermo,28,1994,21,12,1033,82,84,60,50
us USA,MF,Philadelphia Union,22,2001,23,22,1823,29,52,29,60
br BRA,MF,ec Barcelona,28,1995,6,4,379,31,51,38,62
br BRA,MO,Inter Miami,22,2001,11,1,247,84,44,73,75
it ITA,MF,Sampdoria,23,2000,14,5,546,74,35,66,59
pt POR,DF,Gil Vicente FC,21,2002,29,24,2187,47,65,69,52
ec ECU,FW,Inter Miami,23,2000,28,14,1280,63,65,43,56
co COL,FW,co Millonarios,31,1992,4,4,308,77,48,50,52
uy URU,MF,uy Peñarol,25,1998,12,12,1051,87,88,75,16
ar ARG,MF,cl Colo-Colo,32,1991,9,7,599,46,75,51,49
ar ARG,DF,Ath Paranaense,28,1995,26,21,1639,70,65,58,30
ar ARG,MO,Arg Juniors,28,1996,13,4,440,26,23,19,44
ar ARG,DF,Lanús,32,1991,5,3,242,40,55,77,73
ar ARG,MF,Deportivo Riestra,27,1996,2,2,131,51,65,47,49
pt POR,MF,Casa Pia,23,2000,33,33,2942,49,50,54,48
br BRA,GK,Ath Paranaense,22,2001,14,14,1223,53,71,51,47
it ITA,GK,Pisa,24,1999,7,7,630,40,48,44,38
it ITA,MO,Palermo,31,1992,26,9,926,68,37,29,32
ar ARG,DF,Cen. Córdoba–SdE,27,1996,2,2,180,39,43,40,22
it ITA,GK,Cosenza,25,1998,2,1,124,40,43,45,53
ar ARG,DF,Gimnasia–LP,32,1991,22,22,1919,30,41,40,78
ec ECU,DF,RB Bragantino,22,2001,1,1,90,32,26,11,76
co COL,FW,Rio Ave,27,1996,14,8,748,37,34,35,71
us USA,DF,Guadalajara,22,2001,8,5,410,30,49,34,42
ar ARG,FW,uy Peñarol,28,1995,9,5,419,23,35,47,89
it ITA,DF,Cremonese,26,1997,36,31,2749,79,81,87,37
ar ARG,DF,Racing Club,36,1987,11,5,512,59,55,38,60
ar ARG,MO,América,27,1996,26,14,1310,75,92,59,63
cl CHI,MO,cl Cobresal,32,1991,6,4,341,51,70,37,24
pt POR,MF,Cercle Brugge,24,1998,23,20,1780,70,65,49,59
ar ARG,MO,Estrela,24,1999,15,8,818,34,38,33,75
ar ARG,DF,Lanús,20,2004,1,1,90,21,35,36,67
bo BOL,MF,bo Bolívar,31,1992,8,8,712,40,51,28,49
mx MEX,MF,bo The Strongest,29,1994,4,1,127,30,24,41,37
ar ARG,MF,Tigre,30,1994,4,2,171,27,53,44,29
ar ARG,MF,Platense,24,1999,22,21,1811,27,21,21,84
mx MEX,MF,UANL,21,2001,1,0,20,36,15,22,15
ec ECU,DF,ec LDU de Quito,30,1993,6,6,534,81,84,61,28
ar ARG,MF,Vélez Sarsfield,19,2004,6,1,140,34,39,35,32
ar ARG,DF,Newell's OB,36,1987,9,7,645,47,63,59,58
se SWE,GK,Blackburn,24,1999,21,20,1829,44,44,47,72
nl NED,MO,AZ Alkmaar,18,2004,22,8,832,58,36,32,50
ca CAN,MO,Vancouver W'caps,24,1999,25,7,669,28,23,36,52
eng ENG,DF,Hull City,27,1995,40,35,3100,63,70,70,38
eng ENG,MF,Stoke City,28,1995,20,12,1067,77,56,47,36
eng ENG,DF,Plymouth Argyle,23,2000,41,39,3573,38,36,46,55
