Team,Matches Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Assists,Expected Assists (xA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes Received,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Age_goal,Goals Against,Shots on Target Against,Saves,Clean Sheets,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Post-Shot Expected Goals,Launched Passes Completed,Launched Passes Attempted,Passes Attempted (GK),Through Balls,Goal Kicks Attempted,Crosses Opposed,Crosses Stopped,Sweeper Actions,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Penaltys Winner,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons,Efficiency GK,% Saves,% Long Passes,% Crosses Stopped
AZ Alkmaar,34,2.0,1.69,14.06,5.12,0.06,0.06,24.12,3.29,446.12,545.47,193.88,218.09,194.53,220.79,47.32,78.91,1.44,1.34,10.62,36.24,10.59,2.18,45.91,19.29,45.53,16.26,9.79,6.62,7.18,2.47,8.21,15.65,7.44,11.03,7.91,16.15,0.18,656.74,65.09,198.0,300.12,164.59,27.91,656.68,17.62,8.47,375.24,13.79,6.06,16.38,8.59,442.21,1.38,0.06,0.0,10.68,8.91,1.65,0.03,0.12,0.03,50.03,12.32,14.94,2.35,1.15,3.94,2.82,0.38,0.12,0.12,0.0,0.0,1.2,5.97,12.85,33.82,5.53,4.41,11.76,0.88,1.38,27.26,24.97,110.74,27.41,46.74,18.0,0.0,0.18,45.19,81.79,88.9,88.11,59.97,56.41,48.07,0.04,71.57,46.46,7.48
Ajax,34,2.12,1.96,15.12,6.12,0.15,0.18,27.97,3.82,520.85,618.47,234.97,258.94,229.94,256.24,44.41,76.85,1.76,1.79,12.53,39.71,12.15,2.03,48.41,21.62,47.82,15.68,9.29,6.94,6.35,2.38,7.97,15.47,7.5,11.03,8.62,15.94,0.32,728.82,76.0,219.32,336.47,179.47,30.53,728.65,20.09,9.79,442.47,16.24,7.12,16.35,8.41,515.24,1.29,0.09,0.0,8.29,10.21,1.5,0.12,0.09,0.03,49.74,13.71,11.82,2.21,1.79,4.82,3.06,0.15,0.09,0.06,0.0,0.03,1.69,6.03,15.09,42.85,5.62,5.74,12.35,1.0,1.47,25.53,24.76,117.85,31.79,51.82,17.26,0.03,0.08,53.7,84.22,90.74,89.74,57.79,55.41,48.73,-0.06,63.49,39.96,8.1
Almere City,34,0.94,1.04,11.03,3.21,0.09,0.09,19.0,1.76,252.76,390.38,110.88,141.35,97.94,134.44,35.35,87.74,0.79,0.86,8.18,25.59,6.97,1.74,32.85,12.38,32.5,18.32,11.12,8.79,6.94,2.59,8.65,17.71,9.06,12.29,9.65,22.12,0.18,517.24,59.47,168.53,212.12,142.97,20.65,517.15,18.85,8.88,227.41,8.5,4.56,18.88,9.74,249.47,2.03,0.09,0.03,14.35,9.26,1.5,0.09,0.12,0.03,57.26,21.32,25.79,1.62,1.74,5.53,3.79,0.29,0.12,0.09,0.03,0.0,1.84,9.06,29.44,29.24,2.68,8.15,13.71,0.91,1.32,47.12,28.62,77.74,20.76,33.91,19.76,0.03,-0.1,45.25,64.75,78.44,72.85,40.29,54.87,47.11,0.05,68.54,30.77,6.64
América,34,1.97,1.89,13.65,5.26,0.15,0.21,24.85,3.47,469.09,554.59,215.56,236.21,197.91,222.06,44.5,73.41,1.5,1.4,10.79,41.03,9.94,2.32,45.03,20.0,44.62,14.21,9.18,6.88,5.82,1.5,6.68,13.88,7.21,9.38,9.76,16.18,0.32,657.15,56.97,190.65,320.32,152.82,23.68,656.94,18.24,9.03,387.59,15.65,5.32,14.35,9.15,465.32,1.85,0.09,0.03,9.12,10.06,1.71,0.12,0.03,0.0,46.26,12.82,12.35,1.76,0.76,3.41,2.65,0.47,0.03,0.03,0.0,0.0,1.08,3.68,10.06,21.5,3.53,7.38,13.32,0.53,0.38,25.18,23.5,109.65,28.32,41.26,15.85,0.0,0.04,50.91,84.58,91.26,89.12,60.62,56.46,49.51,0.3,77.71,36.58,3.98
Anderlecht,30,1.87,1.62,13.23,4.6,0.23,0.23,23.23,3.3,426.47,537.3,164.13,193.5,191.7,222.43,55.1,92.23,1.37,1.19,10.07,35.13,10.57,2.3,43.53,15.63,43.13,18.27,10.67,8.5,6.97,2.8,8.37,16.9,8.53,11.67,9.4,21.53,0.33,654.2,73.77,212.13,282.6,166.17,24.87,653.97,16.1,7.07,462.17,15.7,3.47,17.3,8.73,422.6,1.8,0.07,0.0,10.93,11.97,1.8,0.2,0.13,0.0,55.73,12.37,13.0,2.2,1.0,4.47,3.43,0.23,0.13,0.1,0.03,0.0,1.28,4.7,11.0,32.5,3.73,5.87,14.83,0.67,0.63,25.37,26.03,102.3,26.53,41.2,19.03,0.03,0.15,48.76,79.37,84.82,86.18,59.74,54.14,43.91,0.22,76.73,42.73,4.52
Antwerp,30,1.73,1.75,13.63,4.67,0.17,0.3,24.03,2.77,506.83,612.5,186.2,213.73,247.1,275.5,62.27,98.8,1.2,1.22,10.33,38.97,10.43,2.03,50.5,20.53,50.1,17.9,11.2,8.27,7.47,2.17,8.47,17.23,8.77,9.63,9.23,15.13,0.2,721.67,69.6,205.0,349.5,174.77,28.63,721.37,19.37,9.27,530.7,18.9,6.3,16.77,8.77,502.07,1.47,0.03,0.03,9.8,10.43,1.73,0.27,0.17,0.03,53.37,11.8,13.73,0.93,0.9,3.23,2.37,0.4,0.17,0.17,0.0,0.0,0.94,5.77,15.3,42.53,5.07,4.37,11.33,1.2,1.5,25.53,25.53,121.13,26.8,47.4,19.67,0.0,-0.01,46.22,82.75,87.12,89.69,63.03,55.99,47.86,0.04,73.37,37.71,10.59
Arg Juniors,27,0.74,0.95,14.19,3.44,0.04,0.07,24.11,1.3,363.15,477.63,141.59,166.81,161.44,192.15,51.0,92.11,0.44,0.79,10.0,32.52,8.04,2.26,39.93,15.41,39.52,18.81,11.11,9.11,8.04,1.67,9.3,17.37,8.07,10.52,9.52,17.85,0.19,593.22,51.63,185.19,274.22,139.67,19.78,593.15,20.56,9.89,316.63,10.59,2.52,16.67,12.07,359.26,2.52,0.22,0.11,11.37,11.56,2.52,0.04,0.15,0.04,46.48,15.67,16.89,1.26,1.04,3.33,2.33,0.37,0.15,0.15,0.0,0.0,0.98,4.67,11.96,22.96,3.15,6.78,11.15,0.22,0.67,32.56,28.74,94.85,25.41,32.59,20.41,0.0,-0.22,48.13,76.03,84.88,84.02,55.37,56.41,48.1,-0.06,69.97,39.05,1.97
Arouca,34,1.5,1.44,13.5,4.62,0.09,0.21,23.32,2.44,409.15,510.24,170.0,190.82,185.94,213.53,45.21,81.41,1.12,0.8,9.76,30.59,6.38,1.65,38.74,13.91,38.41,15.59,9.97,7.5,6.0,2.09,8.56,17.76,9.21,10.62,7.71,18.74,0.24,614.85,66.47,213.24,281.12,125.76,16.41,614.65,14.94,7.15,320.71,10.35,3.09,14.12,7.5,406.03,2.44,0.18,0.06,13.5,11.68,1.62,0.12,0.26,0.03,47.38,11.24,11.18,2.24,1.47,4.41,2.94,0.15,0.26,0.21,0.03,0.03,1.51,3.62,11.65,31.47,6.29,7.15,14.18,1.18,2.03,22.41,21.62,91.06,25.76,27.53,18.53,0.06,0.04,50.16,80.19,89.09,87.08,55.53,55.56,47.86,0.03,66.67,31.07,8.32
Ascoli,38,0.95,0.97,11.45,3.45,0.16,0.18,19.42,1.5,270.37,392.82,109.68,138.32,113.03,148.47,40.11,82.03,0.5,0.62,7.82,26.13,6.21,2.71,30.63,12.84,30.11,15.13,9.5,6.97,6.13,2.03,7.63,13.95,6.32,10.76,8.42,20.71,0.24,501.97,52.87,155.11,223.16,129.29,17.97,501.79,13.32,5.32,230.61,8.76,2.58,16.39,7.68,267.0,2.76,0.26,0.08,17.13,15.29,1.66,0.11,0.24,0.05,46.95,21.89,20.97,2.24,1.11,3.45,2.37,0.34,0.24,0.16,0.03,0.05,1.13,7.05,16.71,23.5,2.45,6.37,15.21,1.16,0.71,42.87,24.08,73.58,20.92,29.47,17.13,0.08,-0.02,51.06,68.83,79.29,76.13,48.9,58.91,39.94,0.02,68.7,42.19,7.63
Ath Paranaense,38,1.03,1.25,15.45,4.84,0.03,0.05,27.03,1.92,340.53,436.45,135.18,155.21,157.55,185.34,41.55,76.13,0.92,0.94,11.79,31.58,8.08,2.61,39.37,15.32,38.71,17.47,10.89,7.24,7.87,2.37,7.18,15.74,8.55,11.82,9.68,22.13,0.24,547.0,55.34,156.18,256.68,139.87,20.63,546.95,16.45,7.84,293.08,11.32,3.29,12.53,8.45,336.84,2.42,0.16,0.05,13.05,10.08,1.32,0.03,0.08,0.0,41.76,17.74,15.97,1.71,1.21,4.55,3.26,0.24,0.08,0.0,0.08,0.0,1.28,5.03,11.82,17.68,3.37,6.74,14.11,0.53,0.45,33.71,20.97,93.39,28.95,34.61,18.08,0.08,-0.18,52.63,78.02,87.09,85.01,54.58,54.41,47.66,0.05,71.65,42.55,3.76
Atl Goianiense,38,0.74,1.08,13.97,4.29,0.08,0.13,24.89,1.16,331.97,427.21,133.84,155.05,147.29,173.74,42.37,75.68,0.42,0.8,10.66,33.13,7.0,2.53,37.68,15.74,37.26,15.34,9.66,6.97,6.37,2.0,6.32,14.61,8.29,11.03,9.05,21.11,0.26,535.61,56.45,164.55,233.39,143.66,19.39,535.47,16.63,7.11,284.79,12.84,3.05,14.74,7.76,328.66,2.87,0.29,0.11,12.55,11.21,1.26,0.13,0.24,0.05,43.32,14.97,16.0,1.32,1.5,4.61,3.08,0.18,0.24,0.16,0.08,0.0,1.43,4.97,12.74,21.0,3.55,7.58,13.68,1.13,0.84,30.97,22.5,90.68,26.05,31.97,15.97,0.08,-0.31,48.34,77.71,86.32,84.78,55.99,53.36,42.75,-0.05,66.81,39.01,8.26
Atlanta Utd,34,1.32,1.54,14.29,4.62,0.15,0.21,25.32,2.24,397.12,487.79,169.85,189.09,169.12,193.79,47.97,80.79,0.88,1.12,10.97,31.35,8.12,2.44,38.32,19.62,37.82,15.09,9.74,7.59,5.91,1.59,7.44,14.29,6.85,10.56,8.44,20.91,0.26,592.85,67.59,201.76,250.82,145.26,25.38,592.65,15.29,7.26,333.47,11.59,5.94,13.41,7.09,392.94,1.59,0.06,0.03,10.85,9.09,1.35,0.18,0.18,0.03,41.91,11.76,11.32,2.06,1.44,4.82,3.32,0.15,0.18,0.09,0.09,0.0,1.47,7.0,14.71,31.35,4.41,6.06,13.24,0.74,0.85,23.09,20.5,95.76,27.56,41.88,17.18,0.09,-0.14,50.93,81.41,89.82,87.27,59.38,58.48,47.48,0.02,68.88,47.59,5.59
Atlas,34,1.03,1.23,13.18,4.18,0.06,0.09,22.12,1.85,369.76,470.82,155.09,175.59,163.76,190.59,44.21,84.32,0.68,0.79,9.06,30.09,5.91,2.24,32.91,13.5,32.53,17.0,10.24,8.21,6.94,1.85,8.35,17.21,8.85,11.35,9.44,18.15,0.15,582.76,58.35,186.91,275.18,125.97,18.24,582.68,15.71,7.15,332.0,10.91,2.94,16.15,8.35,365.94,2.65,0.35,0.15,11.09,11.06,1.03,0.06,0.24,0.0,47.06,15.68,16.85,1.0,1.62,4.24,2.59,0.24,0.24,0.21,0.03,0.0,1.33,5.18,14.85,27.88,3.41,8.94,13.74,0.62,1.12,32.53,24.5,78.94,23.97,29.32,18.59,0.03,-0.16,48.2,78.54,88.33,85.92,52.43,54.34,45.51,-0.22,61.08,34.88,4.51
Atlé Tucumán,27,1.04,1.31,12.7,3.81,0.07,0.15,21.52,1.59,258.48,385.89,111.3,140.04,102.7,135.11,36.44,82.19,0.74,0.89,8.85,28.37,8.07,2.33,33.7,9.56,33.33,19.81,12.33,9.3,8.15,2.37,9.37,17.0,7.63,13.19,9.37,26.48,0.19,510.63,51.3,155.74,230.3,129.63,19.7,510.48,13.07,5.3,210.11,7.7,2.19,18.41,7.59,256.15,2.11,0.11,0.04,13.15,9.04,2.15,0.11,0.11,0.04,45.22,21.81,19.3,0.89,1.0,3.52,2.52,0.41,0.11,0.07,0.04,0.0,1.02,7.52,19.44,17.3,1.74,8.56,15.52,0.56,0.93,41.11,26.0,76.59,23.11,32.3,21.7,0.04,-0.21,53.05,66.98,79.48,76.01,44.34,58.95,40.55,0.02,71.59,38.68,3.61
Atlético,34,1.59,1.26,13.53,4.47,0.15,0.21,24.47,2.94,436.38,520.94,187.74,206.26,190.5,214.5,47.0,75.18,1.0,0.83,10.18,32.15,6.62,1.53,40.12,17.24,39.79,16.74,10.91,8.32,6.94,1.47,7.97,16.26,8.29,10.74,8.21,21.47,0.44,630.79,72.76,222.68,285.53,128.12,18.97,630.59,17.53,8.62,368.29,13.35,3.82,13.88,8.53,432.12,2.29,0.15,0.09,9.65,11.38,1.21,0.21,0.15,0.0,45.53,12.62,10.79,1.44,1.79,4.94,3.15,0.21,0.15,0.15,0.0,0.0,1.61,2.32,6.62,21.56,5.09,8.97,15.29,0.53,0.74,23.41,22.41,97.15,27.41,30.94,18.88,0.0,0.26,53.91,83.77,91.02,88.81,62.52,57.21,49.17,-0.11,63.77,35.05,3.47
Atlético Mineiro,38,1.24,1.23,13.29,3.92,0.29,0.34,24.5,2.0,437.74,527.87,190.79,211.42,193.68,219.13,45.53,76.79,0.61,0.81,9.39,35.34,7.79,2.58,40.66,15.92,40.34,18.18,11.0,8.68,7.18,2.32,8.76,16.34,7.58,9.79,8.21,20.55,0.13,635.24,61.84,195.92,301.58,142.79,16.95,634.89,16.34,7.29,358.08,13.47,2.82,15.58,8.87,434.08,2.97,0.32,0.24,13.03,12.26,1.58,0.29,0.18,0.03,42.58,14.45,13.29,2.05,1.42,4.34,2.89,0.24,0.18,0.13,0.05,0.0,1.49,3.61,8.58,23.55,4.08,6.95,12.79,0.58,0.95,27.74,24.45,96.92,26.5,30.13,19.76,0.05,0.01,52.09,82.93,90.24,88.39,59.29,57.24,44.61,0.05,66.59,42.07,4.53
Austin,34,1.15,1.18,9.94,2.94,0.12,0.18,18.09,2.15,380.68,467.91,151.24,170.12,176.38,200.47,46.03,76.62,0.85,0.84,7.29,30.32,8.12,2.53,37.15,13.0,36.68,13.65,8.35,7.09,4.47,2.09,6.35,14.38,8.03,11.26,6.91,19.38,0.35,563.53,70.06,205.71,231.47,130.41,19.15,563.35,14.82,6.79,305.06,9.38,3.0,12.0,7.5,375.88,2.56,0.09,0.03,13.06,12.03,1.88,0.18,0.26,0.0,36.79,10.47,11.56,0.94,1.41,5.24,3.79,0.24,0.26,0.24,0.03,0.0,1.61,5.32,14.15,34.53,5.94,7.41,14.18,1.03,1.18,22.03,19.5,86.82,20.24,32.79,14.71,0.03,-0.03,47.53,81.36,88.9,87.98,60.08,52.44,45.82,0.12,72.33,37.6,7.26
Bahia,38,1.29,1.38,13.47,4.53,0.05,0.05,24.89,2.39,475.95,559.66,214.89,235.74,210.68,235.05,38.08,61.89,1.05,1.02,10.89,36.92,9.11,2.58,45.95,19.37,45.74,15.45,9.87,7.45,6.13,1.87,7.34,16.08,8.74,8.68,8.79,18.37,0.42,659.32,61.26,203.45,308.74,152.95,19.79,659.26,17.0,7.58,401.26,14.82,3.58,13.37,8.32,472.55,2.16,0.03,0.0,11.47,12.58,1.76,0.03,0.08,0.0,40.39,12.45,10.89,2.24,1.29,4.32,3.0,0.26,0.08,0.05,0.03,0.0,1.22,3.82,8.82,31.39,5.74,6.26,14.05,1.37,2.16,23.34,21.68,111.05,27.29,35.05,17.21,0.03,-0.07,53.34,85.04,91.16,89.63,61.53,54.58,44.59,-0.06,69.44,43.31,9.75
Banfield,27,0.78,1.04,10.07,2.93,0.11,0.22,16.93,1.26,242.85,354.48,88.48,110.33,110.93,142.04,37.85,78.96,0.52,0.61,6.85,22.3,5.56,2.48,28.41,11.67,28.15,20.37,13.0,9.78,8.26,2.33,9.63,18.78,9.15,11.85,8.85,24.07,0.22,470.3,56.04,167.96,203.33,104.48,15.41,470.07,16.52,7.63,216.22,8.96,1.93,16.93,10.22,240.48,2.74,0.22,0.15,11.93,11.04,2.0,0.11,0.19,0.0,42.7,18.26,17.89,2.26,1.33,4.04,2.63,0.19,0.19,0.11,0.07,0.0,1.18,3.81,11.85,20.11,4.3,8.15,15.22,0.96,0.37,36.15,27.15,68.22,18.19,25.37,22.63,0.07,-0.25,50.51,68.51,80.2,78.1,47.94,57.8,46.19,-0.13,65.1,32.15,6.31
Bari,38,1.0,1.03,12.76,3.21,0.11,0.16,22.63,1.55,349.34,448.18,136.55,157.74,161.82,189.39,43.92,77.95,0.66,0.72,9.37,27.58,7.29,2.82,35.05,15.89,34.68,15.61,10.26,8.21,5.84,1.55,7.39,13.84,6.45,10.21,9.0,17.61,0.13,552.32,53.79,185.76,243.68,129.03,18.84,552.16,17.45,8.29,307.37,10.97,3.61,14.03,9.08,346.47,2.76,0.11,0.05,14.26,14.24,1.37,0.08,0.13,0.05,44.0,13.39,13.82,1.29,1.29,3.71,2.47,0.18,0.13,0.11,0.0,0.03,1.06,2.79,8.87,16.11,4.61,7.37,15.16,0.74,0.58,27.21,23.11,85.63,24.18,32.55,17.66,0.03,-0.03,49.21,77.95,86.57,85.44,56.34,59.93,47.51,-0.22,66.58,31.45,4.88
Barracas Central,27,0.56,0.77,11.33,2.89,0.04,0.04,19.41,0.93,265.89,376.63,113.52,139.85,111.52,141.37,34.26,72.26,0.37,0.52,8.15,22.74,4.48,1.89,26.96,10.74,26.67,18.81,11.19,9.22,7.74,1.85,10.04,18.37,8.33,11.67,8.74,28.52,0.44,503.74,61.7,177.11,231.85,101.11,12.78,503.7,20.37,8.81,227.07,8.19,1.7,18.78,12.48,263.44,2.15,0.07,0.07,11.67,12.56,1.11,0.04,0.15,0.11,40.37,18.33,16.93,3.04,1.22,4.96,3.85,0.3,0.15,0.15,0.0,0.0,1.35,6.59,16.56,20.48,4.93,10.3,18.96,1.11,0.89,35.26,31.26,64.37,20.33,20.85,21.22,0.0,-0.27,51.99,70.6,81.17,78.89,47.41,57.1,43.25,0.1,77.62,39.79,5.85
Belgrano,27,1.22,1.06,10.78,3.85,0.0,0.04,18.33,2.07,300.89,410.96,132.33,158.22,124.67,155.33,35.11,71.85,0.93,0.85,8.3,26.81,6.59,2.56,33.67,12.59,33.3,18.0,10.89,8.48,6.93,2.59,8.59,16.22,7.63,11.07,9.26,27.81,0.19,528.15,63.74,180.11,234.41,119.0,18.04,528.11,15.59,7.11,260.0,8.37,2.7,16.93,9.19,297.74,2.74,0.15,0.11,11.89,9.41,2.26,0.0,0.07,0.04,42.81,16.26,16.22,3.19,1.19,4.33,3.19,0.26,0.07,0.07,0.0,0.0,1.14,4.93,14.7,25.07,3.52,7.48,20.3,1.78,0.96,32.48,26.11,79.56,20.41,29.89,19.48,0.0,0.15,50.06,73.22,83.64,80.26,48.87,56.93,45.61,-0.04,73.67,33.54,8.77
Benfica,34,2.24,2.33,17.09,6.79,0.12,0.18,30.76,3.88,507.18,605.56,249.24,275.32,201.5,228.76,43.97,70.47,1.74,1.73,13.38,44.38,12.47,2.21,55.29,23.74,54.94,19.32,12.35,8.03,7.94,3.35,10.09,19.32,9.24,11.68,8.76,13.44,0.29,718.59,54.26,183.62,330.91,211.68,31.91,718.41,22.74,10.85,401.71,17.85,7.09,16.0,9.12,503.59,1.97,0.09,0.06,11.5,11.53,2.24,0.15,0.21,0.0,56.74,11.24,10.53,2.09,0.82,3.32,2.41,0.47,0.21,0.12,0.09,0.0,1.04,1.91,5.09,19.21,4.0,6.56,10.65,0.53,0.62,21.76,25.12,133.97,34.65,53.68,22.44,0.09,-0.04,51.65,83.75,90.53,88.08,62.4,58.07,47.71,0.21,72.59,37.52,4.98
Birmingham City,46,1.04,1.09,12.59,3.63,0.04,0.07,21.96,1.76,300.89,407.28,121.8,143.87,134.3,163.07,37.67,76.87,0.65,0.7,9.43,22.15,5.91,1.3,30.39,16.33,30.13,17.74,11.13,8.63,6.87,2.24,8.48,16.39,7.91,14.2,10.39,21.54,0.39,529.52,69.26,203.46,217.85,113.96,19.37,529.46,19.54,8.52,267.26,9.76,5.02,17.11,10.39,298.13,2.2,0.07,0.02,12.65,10.35,1.74,0.07,0.0,0.04,47.72,16.46,16.13,1.5,1.41,4.67,3.3,0.24,0.0,0.0,0.0,0.0,1.3,6.61,18.85,28.54,5.93,8.39,15.22,1.78,1.02,32.59,27.5,76.85,23.72,31.61,19.61,0.0,-0.05,50.51,73.88,84.66,82.36,49.0,57.46,43.6,-0.08,70.66,35.07,11.7
Blackburn,46,1.28,1.37,12.28,4.2,0.0,0.02,21.59,2.2,425.72,538.59,193.59,219.78,179.93,210.85,41.98,78.93,1.04,0.98,9.26,32.39,9.63,1.37,43.96,14.15,43.74,17.87,11.15,8.17,7.26,2.43,8.7,17.76,9.07,13.33,9.61,19.52,0.41,649.98,74.26,235.22,265.22,155.35,22.74,649.96,15.07,7.26,350.76,9.41,4.46,15.3,8.74,423.7,2.09,0.11,0.02,10.43,8.98,2.35,0.02,0.13,0.07,50.8,15.0,13.52,1.07,1.61,4.91,3.35,0.22,0.13,0.09,0.02,0.02,1.44,2.89,11.26,30.26,5.67,8.74,13.3,0.83,1.74,28.52,24.04,101.85,23.78,38.2,19.85,0.04,-0.07,52.59,79.04,88.08,85.34,53.19,55.71,48.18,-0.12,68.23,25.67,6.24
Boavista,34,1.09,1.09,9.82,3.12,0.12,0.15,17.44,1.85,345.5,445.94,143.03,162.97,152.47,178.06,42.32,82.74,0.53,0.66,7.12,24.74,5.74,2.44,29.65,12.09,29.41,16.29,10.09,8.21,6.74,1.35,8.26,16.29,8.03,10.24,8.03,20.74,0.44,551.24,59.94,200.74,250.41,104.68,14.56,551.09,15.29,6.56,281.82,8.56,2.12,15.59,7.41,342.68,3.09,0.24,0.18,14.65,13.29,2.0,0.12,0.18,0.03,47.06,13.06,12.56,0.65,1.82,5.06,3.26,0.09,0.18,0.12,0.0,0.06,1.71,4.06,12.47,18.12,4.35,9.29,15.21,0.62,0.71,25.62,23.0,71.15,19.29,24.85,18.35,0.06,0.0,50.98,77.48,87.76,85.63,51.15,56.32,42.9,-0.06,64.43,32.56,4.08
Boca Juniors,27,1.04,1.24,10.48,3.89,0.04,0.04,17.93,1.7,375.85,480.52,155.11,178.15,169.37,199.67,41.48,77.48,0.67,0.83,7.33,29.44,6.93,1.74,39.04,15.81,38.7,18.15,11.74,8.26,7.78,2.11,9.74,17.59,7.85,9.67,8.85,19.0,0.22,589.59,57.0,192.26,277.63,124.59,16.15,589.56,18.81,8.93,306.48,9.89,2.96,16.74,9.3,372.59,2.89,0.22,0.15,12.78,12.96,1.37,0.0,0.15,0.0,42.85,13.11,12.67,2.11,0.85,3.89,2.96,0.41,0.15,0.07,0.07,0.0,1.13,2.33,9.52,20.93,5.19,7.93,15.19,0.78,0.48,25.78,26.04,93.56,19.63,27.78,21.48,0.07,-0.16,50.85,78.22,87.07,84.82,53.54,60.1,47.47,0.25,76.09,24.47,5.13
Botafogo (RJ),38,1.53,1.55,15.0,5.26,0.11,0.16,27.37,2.66,408.39,498.39,169.87,191.08,186.37,210.82,44.0,72.84,1.08,1.07,11.68,37.24,9.26,2.76,44.82,16.55,44.39,16.42,10.53,8.11,6.34,1.97,7.68,15.32,7.63,9.63,8.37,20.55,0.29,603.97,55.32,169.16,289.18,150.79,22.03,603.82,15.82,7.76,343.42,11.89,4.08,13.71,10.21,404.42,2.53,0.11,0.03,15.18,10.76,1.79,0.13,0.16,0.0,41.82,14.68,14.45,1.63,0.76,3.47,2.68,0.47,0.16,0.13,0.03,0.0,1.01,3.76,9.89,25.79,3.47,6.26,13.61,0.68,1.29,29.13,23.92,105.76,30.03,38.13,18.21,0.03,-0.01,50.39,81.94,88.9,88.4,60.41,57.37,49.05,0.25,77.23,38.02,5.0
Braga,34,2.06,1.92,16.03,5.94,0.15,0.18,29.18,3.5,452.21,553.44,187.68,209.62,203.5,229.35,49.88,87.24,1.44,1.29,12.41,37.97,11.24,3.29,49.35,17.68,48.94,15.24,9.21,6.62,6.97,1.65,7.38,15.76,8.38,9.65,9.12,17.44,0.47,664.97,58.0,192.71,302.74,174.47,28.0,664.79,17.24,8.03,372.62,13.06,4.38,15.94,7.94,448.76,2.35,0.12,0.06,12.06,11.32,1.82,0.09,0.21,0.06,49.56,13.56,13.41,0.91,1.47,3.74,2.32,0.18,0.21,0.18,0.0,0.03,1.36,4.44,11.35,28.97,4.44,7.38,12.32,0.71,2.12,26.97,23.88,115.97,32.68,46.91,16.59,0.03,0.07,50.28,81.71,89.53,88.73,57.18,53.52,46.58,-0.08,62.03,39.12,5.76
Brescia,38,1.08,1.11,12.61,3.47,0.08,0.08,22.03,1.71,330.11,435.55,136.55,162.03,144.34,173.97,39.89,74.21,0.66,0.72,9.21,27.89,6.71,2.87,32.92,14.53,32.71,15.39,9.5,7.74,6.13,1.53,7.37,15.29,7.92,12.61,8.68,22.05,0.18,548.97,61.74,183.61,244.79,126.18,17.11,548.89,13.58,5.74,293.82,10.87,2.71,15.63,6.71,327.58,2.5,0.05,0.05,14.92,13.63,1.47,0.08,0.21,0.0,45.29,16.95,17.42,2.08,1.05,3.79,2.66,0.24,0.21,0.11,0.08,0.03,1.01,4.58,11.47,21.58,3.87,8.11,16.08,0.97,0.42,34.37,22.34,80.16,23.74,29.39,16.87,0.11,-0.03,49.32,75.79,84.27,82.97,53.75,54.99,42.27,-0.04,70.18,39.93,6.03
Bristol City,46,1.13,1.15,11.35,3.46,0.15,0.15,18.85,1.8,376.11,494.67,159.39,181.26,175.24,209.46,36.13,81.96,0.61,0.76,8.22,26.8,6.5,1.8,33.11,15.89,32.8,16.0,9.72,7.37,6.72,1.91,8.46,17.28,8.83,10.91,9.3,17.96,0.24,599.76,67.26,199.98,278.35,127.41,19.0,599.61,14.87,6.37,312.52,10.46,4.09,14.91,7.43,373.35,1.54,0.02,0.02,9.7,10.22,1.91,0.09,0.11,0.04,49.52,16.11,18.89,0.57,1.11,4.09,3.0,0.28,0.11,0.09,0.02,0.0,1.06,5.02,17.43,32.87,5.7,5.0,12.7,0.8,1.59,35.0,22.35,81.8,20.65,31.39,18.17,0.02,-0.02,46.03,76.03,87.93,83.66,44.08,54.63,42.84,-0.05,73.35,28.8,6.3
