Team,Matches Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Assists,Expected Assists (xA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes Received,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Age_goal,Goals Against,Shots on Target Against,Saves,Clean Sheets,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Post-Shot Expected Goals,Launched Passes Completed,Launched Passes Attempted,Passes Attempted (GK),Through Balls,Goal Kicks Attempted,Crosses Opposed,Crosses Stopped,Sweeper Actions,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Penaltys Winner,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons,Efficiency GK,% Saves,% Long Passes,% Crosses Stopped
Parma,38,83.78,69.82,79.5,73.87,93.24,95.27,81.08,84.68,67.57,66.67,68.02,68.92,73.87,71.62,49.32,34.68,78.83,83.33,76.8,72.52,92.34,25.68,78.83,65.77,77.48,3.15,1.35,1.35,6.98,90.77,4.5,1.8,98.65,21.4,67.12,20.27,44.14,65.32,17.57,22.52,66.22,86.94,90.54,65.32,59.23,61.26,66.22,75.68,90.32,79.73,28.83,68.02,58.33,24.1,11.26,42.34,64.19,94.14,92.79,88.29,81.76,54.95,59.46,71.17,26.35,88.74,8.56,8.56,78.83,12.61,13.51,25.0,86.94,14.64,83.33,89.64,89.64,83.78,15.32,73.42,97.52,88.74,43.24,61.26,76.58,82.88,90.99,1.8,53.6,90.09,87.84,72.07,59.91,76.13,54.5,34.46,70.95,73.42,59.01,30.63,95.05
Philadelphia Union,34,88.96,93.92,87.84,88.96,62.61,55.86,87.84,85.14,39.64,40.09,46.4,45.95,33.33,32.88,83.33,82.88,92.57,93.69,90.54,59.91,77.93,72.97,50.68,26.13,50.9,71.62,55.18,57.88,53.6,89.41,69.82,48.2,72.75,84.68,86.49,28.83,86.26,34.23,19.82,28.83,29.73,64.86,78.38,34.23,0.45,0.45,38.74,27.03,49.1,98.65,98.65,39.64,79.5,88.51,86.94,69.82,25.23,17.79,48.87,86.26,18.24,44.14,57.66,65.77,67.57,21.85,73.65,69.82,41.67,14.64,25.45,25.0,38.74,82.43,45.27,36.04,14.86,41.67,41.22,38.51,18.24,43.24,44.59,100.0,45.95,89.19,75.68,62.84,19.14,56.53,84.23,45.5,49.55,40.09,70.27,58.33,13.51,56.31,41.44,59.46,17.12
Pisa,38,61.71,37.16,48.2,43.47,67.79,48.42,56.31,66.67,78.38,77.93,86.49,86.94,74.32,76.13,19.82,11.26,63.74,47.07,46.4,50.45,49.55,31.08,52.25,63.29,50.9,25.0,30.63,23.87,38.06,61.04,21.85,25.9,72.75,41.67,49.77,50.45,61.71,78.83,51.8,77.48,81.08,66.67,63.06,78.83,55.86,49.1,76.58,48.87,68.02,42.34,87.84,77.93,8.56,19.59,11.26,15.32,86.94,79.95,59.68,37.16,48.65,48.65,52.25,72.52,32.88,38.51,33.33,21.62,41.67,63.29,79.28,25.0,38.74,55.86,24.32,16.67,72.97,15.99,5.18,46.62,87.39,51.35,40.09,63.51,54.05,54.95,59.46,22.97,19.14,85.14,87.39,75.68,75.68,71.17,53.15,52.48,36.04,40.99,16.67,68.47,90.54
Platense,27,4.73,6.98,8.56,7.88,75.45,75.9,4.95,8.11,1.35,2.7,1.35,2.7,0.9,2.25,16.44,73.42,5.18,2.93,4.95,12.16,13.06,85.81,7.43,4.05,7.21,98.65,99.1,98.2,96.4,96.4,96.85,95.95,14.86,88.74,100.0,93.69,96.85,5.86,3.6,3.6,4.5,27.48,15.32,5.86,28.83,20.5,1.35,4.95,4.05,9.01,31.76,1.35,21.4,28.83,45.5,50.45,31.53,98.65,80.63,81.76,81.76,40.09,99.55,7.21,49.77,97.3,11.04,29.28,96.85,18.92,18.02,25.0,94.37,4.5,94.14,95.5,11.26,0.9,57.21,32.66,63.29,70.27,98.2,13.96,5.41,5.41,13.51,98.65,68.92,13.51,96.4,1.35,1.35,1.35,7.21,85.14,10.36,88.29,98.2,46.17,71.85
Plymouth Argyle,46,51.8,39.86,55.41,67.79,11.49,8.33,47.75,48.65,32.43,34.68,21.62,22.07,46.4,45.5,24.1,58.11,49.77,23.2,54.05,13.51,17.12,2.7,20.72,68.02,20.72,5.86,13.51,22.3,9.91,10.81,8.11,14.41,71.17,90.09,50.68,82.43,82.43,31.53,98.65,91.44,11.71,17.57,42.79,31.53,32.66,24.32,28.83,26.35,87.39,69.82,70.05,32.43,55.63,83.56,70.72,84.23,52.03,72.97,16.89,81.76,6.76,30.18,40.54,23.87,12.61,27.25,69.37,69.82,41.67,18.92,18.02,51.8,38.74,72.3,40.99,83.56,88.29,99.55,74.32,86.04,86.04,25.45,62.39,70.95,28.83,48.2,41.22,9.91,40.09,74.32,9.91,27.03,26.13,48.65,10.36,49.1,19.59,49.77,51.35,2.7,73.2
Portimonense,34,42.12,22.52,18.69,23.87,75.45,70.72,21.17,42.34,21.17,19.37,19.82,18.47,26.13,22.52,32.88,47.52,54.73,7.43,20.5,11.49,9.01,49.55,11.04,45.5,12.39,94.14,89.64,92.34,80.18,35.81,85.36,75.0,42.57,78.6,91.89,85.59,44.14,22.52,74.32,63.96,21.62,11.71,6.31,22.52,61.26,53.83,26.13,31.53,26.8,24.32,76.35,21.17,16.67,28.83,86.94,10.36,59.46,17.79,48.87,26.13,2.25,77.93,28.15,32.21,40.99,4.73,84.01,63.74,5.86,74.32,72.07,25.0,86.94,95.95,70.27,70.27,24.77,45.05,94.14,94.37,66.44,43.24,52.7,41.89,13.51,23.42,7.21,89.19,53.6,74.32,5.41,26.35,33.56,39.64,21.17,73.2,43.02,25.9,6.31,61.71,42.34
Portland Timbers,34,91.44,86.49,71.85,84.91,75.45,55.86,77.93,91.22,68.92,67.12,67.12,64.86,70.72,68.02,89.64,72.07,95.95,93.24,73.42,71.4,84.68,39.64,69.37,72.97,69.37,61.71,62.16,67.79,40.99,77.25,46.62,53.15,42.57,75.0,72.3,57.88,13.96,68.92,59.01,62.84,74.32,56.31,79.28,68.92,76.8,75.23,65.77,76.13,78.38,60.14,35.14,68.92,72.07,59.91,59.01,53.15,86.04,75.9,68.69,59.68,18.24,35.59,23.42,90.54,36.94,20.05,51.8,35.36,22.3,40.77,25.45,65.54,86.94,77.48,72.97,64.64,84.68,55.41,31.08,48.87,71.17,87.84,13.51,49.1,72.75,82.43,81.98,54.73,81.76,83.78,83.33,75.23,73.42,78.38,86.04,38.96,49.1,36.26,9.01,78.38,76.35
Porto,34,88.96,96.4,96.4,86.94,75.45,88.96,98.2,91.22,92.79,91.89,87.84,88.74,95.5,95.5,88.29,44.59,90.54,98.2,96.85,96.4,96.85,89.19,97.3,98.65,97.3,7.88,12.16,1.8,43.02,70.95,17.79,20.72,75.0,4.95,0.45,2.25,80.18,91.89,12.61,28.38,89.64,98.2,99.1,91.89,94.14,95.05,85.14,92.34,96.62,68.02,86.26,92.79,15.32,5.18,8.11,12.16,98.65,15.32,92.79,26.13,18.24,47.3,53.38,66.89,35.14,94.59,2.25,1.8,85.59,74.32,58.56,65.54,86.94,3.15,24.32,11.26,85.14,37.84,14.41,8.78,45.5,94.14,42.79,77.93,98.2,98.2,99.1,14.41,81.76,33.33,82.88,88.74,76.13,95.95,95.95,51.35,79.28,44.37,44.59,87.16,69.82
Preston,46,42.12,6.98,2.7,10.36,32.43,22.97,1.8,39.19,17.12,25.68,22.52,25.23,13.51,18.02,27.25,92.34,46.85,16.89,2.7,25.23,7.88,9.01,11.71,13.06,9.68,84.91,81.31,65.32,84.68,63.29,89.19,87.84,18.47,98.2,99.55,72.07,20.27,26.13,27.48,24.32,39.19,31.98,17.12,26.13,11.26,18.47,17.57,17.79,53.15,67.57,73.87,17.57,41.44,92.57,70.72,33.33,10.36,31.08,36.94,72.52,31.53,73.2,96.62,8.11,16.89,35.59,60.36,58.56,34.46,27.93,42.34,25.0,38.74,65.54,87.39,97.3,48.2,32.43,79.05,57.43,29.73,78.15,95.5,70.95,9.91,2.7,16.22,86.94,19.14,96.4,69.82,9.46,20.5,9.46,2.7,46.17,56.76,49.77,45.05,13.06,29.05
Puebla,34,45.5,34.23,67.79,61.71,43.02,29.95,65.77,51.13,48.65,45.05,39.86,38.29,47.3,43.69,90.54,83.33,45.27,30.86,66.44,38.29,46.17,95.27,24.1,57.21,24.32,49.32,54.28,72.3,57.43,4.73,50.23,72.52,13.51,17.57,68.47,65.99,10.14,46.4,70.27,64.41,51.35,20.27,30.18,46.4,66.22,76.58,43.69,79.73,30.63,32.88,18.47,48.65,36.71,41.67,86.94,63.51,32.21,88.29,21.62,17.12,48.65,75.0,64.86,64.86,6.53,6.53,93.24,88.29,5.86,83.33,88.74,65.54,38.74,90.54,65.77,38.29,69.82,76.35,96.85,77.03,56.08,15.32,50.0,22.97,31.53,63.74,40.54,50.68,53.6,66.44,88.29,56.31,52.7,65.32,79.73,18.02,86.49,17.57,21.62,94.14,41.44
QPR,46,18.02,13.74,24.1,31.76,11.49,16.22,27.03,21.62,37.39,43.24,51.8,48.65,34.91,37.39,34.68,72.97,18.47,25.23,29.05,18.47,23.42,47.75,13.06,57.66,11.71,38.51,35.81,61.26,29.05,41.44,31.31,10.36,93.24,49.55,75.0,64.64,86.26,40.09,87.84,87.84,11.26,41.89,52.03,40.09,33.33,47.97,27.48,22.97,79.28,77.93,58.11,37.39,63.74,59.91,45.5,50.9,36.49,38.06,16.89,93.24,61.94,29.05,87.39,27.48,16.22,54.95,38.74,39.64,61.49,7.21,10.59,25.0,38.74,25.68,45.27,57.66,58.56,86.71,36.71,53.38,78.83,20.72,81.08,72.52,14.41,25.0,49.1,32.43,19.14,45.27,77.48,29.73,50.9,25.68,11.26,84.23,85.59,10.81,52.25,28.83,81.08
Querétaro,34,37.84,32.66,25.68,14.86,62.61,55.86,16.67,32.21,2.7,3.6,2.25,1.35,4.05,3.15,40.54,89.64,41.89,12.61,18.02,13.06,10.59,75.45,4.05,5.86,4.05,42.34,15.99,79.95,33.78,4.05,40.77,59.46,24.77,31.31,88.74,79.28,61.71,3.6,42.79,11.71,2.25,9.91,25.23,3.6,22.07,16.89,3.15,5.41,24.77,46.4,51.35,2.7,9.91,6.98,8.11,14.41,13.51,56.76,80.63,10.14,48.65,85.14,83.33,7.66,35.14,33.56,90.77,95.5,41.67,90.32,88.74,89.19,38.74,87.39,93.69,94.14,15.32,7.66,95.5,80.63,43.24,4.5,90.99,45.5,4.5,18.69,20.72,21.4,81.76,50.0,26.58,4.05,11.26,10.81,9.01,2.25,13.96,88.29,79.5,57.21,29.95
RB Bragantino,38,43.69,22.52,56.08,56.53,37.39,26.58,54.5,47.3,25.68,22.97,26.13,23.42,25.68,25.0,48.2,40.77,47.97,20.72,50.45,36.94,25.45,19.14,30.63,40.54,29.28,68.69,84.68,74.1,51.13,64.41,55.86,43.24,65.77,28.38,45.95,90.09,36.04,24.32,48.65,27.03,22.52,53.6,34.68,24.77,56.76,70.72,27.93,65.77,68.69,70.72,43.24,25.68,22.75,49.55,86.94,22.75,65.77,95.5,29.5,76.35,48.65,12.61,60.81,6.76,53.38,54.95,75.68,85.59,14.19,24.1,13.51,84.68,38.74,71.17,36.49,53.6,46.4,66.67,53.6,90.32,61.04,92.57,80.63,60.36,32.88,52.7,34.68,78.38,74.55,76.58,4.5,30.18,34.23,27.48,44.59,93.24,89.19,88.29,80.63,19.37,38.96
RKC Waalwijk,34,33.78,58.56,36.26,52.25,75.45,55.86,38.74,29.73,27.93,28.38,17.12,16.67,36.94,36.94,72.97,86.94,36.71,60.59,46.4,43.24,37.61,39.64,36.49,73.65,36.49,83.33,52.7,93.47,18.47,77.25,81.98,75.0,38.29,73.65,22.3,92.57,22.3,33.33,97.3,81.53,12.61,37.39,45.95,33.33,51.35,38.51,30.18,40.99,73.87,52.93,27.25,26.58,88.06,41.67,59.01,81.08,5.18,97.52,31.98,17.12,18.24,86.49,64.86,70.5,73.2,20.05,96.62,97.3,11.71,83.33,72.07,65.54,86.94,88.51,95.05,95.95,94.14,79.28,62.61,89.19,87.39,78.15,47.3,38.74,42.34,37.84,47.52,68.24,81.76,13.51,91.89,27.48,28.6,41.44,36.04,22.97,16.22,73.42,78.38,46.17,72.52
RWDM,30,25.9,32.66,3.15,27.7,16.44,11.71,2.7,30.63,25.23,26.13,18.47,20.27,29.28,33.78,44.14,38.29,29.73,29.05,3.83,12.61,15.77,9.46,19.37,26.58,19.37,70.95,83.11,91.89,31.53,19.59,61.04,64.86,30.18,93.69,92.34,99.1,40.09,35.59,94.14,84.23,32.43,7.21,12.16,36.04,83.33,73.2,72.52,73.42,44.14,10.36,11.71,24.77,60.81,16.22,6.31,45.5,9.46,25.0,8.11,0.45,10.81,96.85,81.08,57.21,56.76,2.25,95.05,87.84,9.91,100.0,100.0,98.2,38.74,99.1,89.19,79.73,38.06,13.29,57.21,92.79,8.33,7.43,64.41,8.56,19.37,3.15,13.96,74.32,95.95,27.48,96.85,21.62,10.36,18.02,41.67,60.36,28.38,60.14,7.21,78.83,4.5
Racing Club,27,76.13,59.91,85.14,67.79,54.5,75.9,78.83,64.41,41.44,50.45,28.38,32.43,43.69,47.3,91.89,96.4,39.64,45.27,70.72,74.32,53.6,64.86,77.48,45.95,78.83,63.74,82.21,36.04,79.5,75.23,52.03,37.84,68.02,30.18,43.47,77.93,40.09,54.5,16.22,21.62,64.19,65.32,62.39,54.5,45.5,65.32,43.24,54.05,55.18,11.71,40.54,42.34,44.14,70.95,45.5,43.24,29.73,14.19,36.94,66.22,31.53,36.94,71.17,48.65,69.82,72.07,22.3,23.42,89.19,34.23,18.02,80.18,94.37,11.71,45.27,38.74,26.13,16.89,57.21,17.12,11.04,60.81,62.39,17.12,75.23,76.13,59.91,66.67,88.29,81.31,80.18,28.83,28.6,30.63,59.46,89.64,92.79,9.23,53.6,57.66,15.09
Real Salt Lake,34,90.32,87.16,88.29,93.02,62.61,43.02,84.68,89.64,83.78,80.63,81.53,80.63,82.88,80.41,88.74,63.96,94.14,67.12,88.74,85.81,70.95,15.54,77.93,81.98,78.38,11.71,22.07,3.15,65.09,25.9,6.98,15.09,61.26,81.31,58.11,18.02,10.14,81.53,49.1,60.36,84.68,81.98,65.99,81.53,80.18,67.34,81.53,90.54,80.41,54.5,51.35,82.88,53.15,77.25,59.01,19.37,58.11,23.65,21.62,26.13,48.65,59.46,2.93,98.2,28.15,40.32,61.04,59.23,54.05,74.32,58.56,65.54,86.94,49.32,42.79,33.33,85.59,88.74,26.8,15.09,73.87,84.23,1.8,51.8,81.08,86.04,67.12,11.71,81.76,79.28,50.68,86.49,84.23,85.14,90.54,42.34,25.23,25.9,47.75,59.01,91.89
Reggiana,38,16.44,10.59,31.53,9.01,54.5,36.94,31.53,21.62,63.96,63.96,72.52,74.32,57.21,58.56,21.17,14.41,15.09,27.03,23.42,28.38,37.61,80.86,37.84,43.24,38.74,11.26,6.31,37.84,14.41,9.01,2.03,6.76,83.78,31.98,61.04,75.23,61.71,64.41,79.05,89.64,60.81,29.28,29.05,64.86,38.06,19.82,61.26,35.81,24.1,32.88,81.98,63.96,27.03,34.91,59.01,6.76,96.17,83.78,59.68,37.16,81.76,53.15,46.4,38.06,26.35,63.51,59.46,65.99,64.64,63.29,50.9,84.68,38.74,34.23,39.64,36.04,10.36,72.3,77.03,90.32,72.97,4.5,57.88,51.8,40.09,29.28,30.63,4.5,74.55,54.28,30.63,61.71,57.66,51.35,47.3,11.49,3.6,44.37,70.27,40.99,54.73
Rio Ave,34,30.63,42.57,8.11,5.41,93.24,92.79,9.91,35.59,54.5,51.8,44.59,44.59,61.26,59.46,62.39,42.79,18.47,23.2,11.26,13.96,30.63,49.55,21.17,23.87,21.17,33.11,25.9,34.23,56.08,18.24,58.11,64.86,28.38,79.5,33.56,75.68,13.96,54.05,76.13,88.29,47.3,12.61,15.99,54.05,47.97,19.37,41.89,21.17,17.57,37.84,90.54,54.95,12.39,41.67,8.11,4.5,95.05,6.76,92.79,59.68,48.65,38.29,41.89,57.88,67.57,54.95,67.12,78.6,64.64,40.77,25.45,65.54,86.94,58.33,24.32,27.03,63.96,87.39,74.32,71.62,77.03,58.56,41.89,61.94,20.72,10.36,19.14,40.54,81.76,26.13,58.56,55.41,47.07,65.99,67.57,22.97,1.35,78.6,76.58,36.49,71.85
River Plate,27,67.34,88.96,93.24,92.12,88.29,75.9,96.85,64.41,91.89,94.14,89.19,92.34,90.99,94.59,90.99,59.01,43.92,83.33,92.34,99.1,89.64,83.33,98.65,88.74,98.65,89.64,92.34,55.41,89.41,79.5,79.95,37.16,90.09,53.38,79.28,14.86,68.02,95.95,6.31,38.29,99.1,96.85,88.29,95.95,94.59,88.29,90.99,95.95,72.97,8.11,7.21,91.44,24.1,70.95,45.5,26.8,80.63,25.0,36.94,21.4,81.76,80.86,73.87,60.81,87.84,95.05,12.39,23.42,89.19,79.05,72.07,80.18,38.74,10.59,6.76,1.35,16.89,91.22,33.11,6.31,12.61,54.28,59.46,5.41,97.75,95.95,88.51,89.64,68.92,15.99,92.34,72.52,43.24,66.67,92.79,99.55,32.88,88.29,88.29,95.05,30.63
Rosario Central,27,18.02,11.94,7.66,6.08,54.5,75.9,10.36,26.35,20.27,24.32,23.87,28.38,19.37,23.87,30.41,48.42,31.98,27.03,9.91,23.87,21.17,41.44,30.18,32.88,31.08,86.71,90.09,54.05,88.51,69.37,50.9,40.09,63.74,87.84,98.87,61.26,40.09,28.83,11.71,33.78,37.16,28.83,12.61,28.83,44.14,47.97,27.03,23.87,17.12,13.51,15.32,20.27,2.25,70.95,26.13,25.9,74.77,15.77,80.63,44.59,31.53,46.85,85.59,30.41,72.3,72.07,52.93,68.47,54.05,56.08,50.9,25.0,94.37,23.65,60.36,48.87,19.37,71.62,49.32,23.87,15.77,11.49,79.28,11.71,29.73,9.91,13.06,82.43,68.92,54.28,77.93,14.41,18.02,12.61,16.67,91.89,55.41,44.37,86.94,73.42,21.17
Rotherham Utd,46,7.66,2.7,1.35,2.25,22.52,16.22,1.35,9.46,3.15,4.95,6.31,5.86,2.25,0.9,13.96,83.78,8.78,4.95,1.8,2.7,2.7,19.82,0.45,6.31,0.45,35.81,37.39,76.35,23.65,11.94,20.27,23.2,71.17,90.54,84.23,84.23,74.77,4.05,70.72,20.27,1.8,7.66,3.38,4.05,1.13,0.9,6.31,4.5,5.41,79.28,81.53,3.15,78.6,59.91,16.89,61.26,4.5,35.59,27.03,53.6,61.94,31.98,96.62,1.35,13.51,9.23,94.59,95.05,7.43,47.07,50.9,25.0,79.28,95.5,100.0,100.0,78.38,6.31,84.23,93.69,93.92,91.44,98.65,85.14,0.9,1.35,2.7,29.28,40.09,82.43,17.57,2.7,6.76,3.15,3.6,49.1,30.63,56.31,40.99,74.1,80.18
SJ Earthquakes,34,42.12,63.96,34.68,29.05,16.44,11.71,34.68,35.59,47.3,41.44,50.45,46.4,44.59,41.44,50.9,28.83,49.77,59.01,43.24,22.3,44.59,42.79,29.28,38.29,30.18,70.27,25.9,74.77,53.6,65.99,77.93,86.49,12.84,47.97,72.3,90.99,36.04,43.24,87.39,80.63,31.08,21.62,35.36,43.69,47.97,51.58,44.59,21.62,38.06,69.14,80.41,47.3,69.59,59.91,59.01,74.77,61.26,83.78,21.62,10.14,48.65,18.92,11.71,88.74,77.25,1.8,90.77,73.42,3.83,90.32,93.47,65.54,38.74,91.44,53.6,29.05,42.79,61.94,59.46,73.87,59.23,43.24,9.46,75.23,31.08,35.59,37.39,48.2,53.6,18.02,37.16,63.06,63.96,67.12,68.47,1.8,62.39,5.18,3.6,90.54,45.5
Sampdoria,38,66.22,52.7,37.84,39.64,86.49,81.98,36.04,64.41,53.6,54.5,47.3,47.75,59.01,60.81,57.66,54.95,63.74,56.53,36.04,26.13,41.22,14.86,37.16,11.71,36.94,14.86,21.17,40.09,4.95,56.08,35.36,18.92,87.16,66.67,37.16,37.39,94.14,49.1,66.22,69.37,50.9,23.87,33.78,49.1,5.86,6.53,41.44,17.79,26.13,80.63,84.01,53.6,11.49,49.55,21.85,1.58,97.75,26.35,88.06,26.13,81.76,57.66,39.86,39.19,26.35,47.97,40.99,35.36,29.28,74.32,79.28,65.54,38.74,47.3,19.37,31.53,75.68,45.05,25.68,77.93,78.83,39.64,54.28,89.19,33.33,40.54,29.73,26.35,53.6,76.58,22.07,49.55,39.19,51.8,51.8,85.81,30.18,44.37,31.31,16.67,70.72
San Lorenzo,27,4.73,9.01,19.37,9.68,88.29,86.04,21.85,5.86,23.87,29.73,23.42,29.73,28.38,30.86,13.06,33.78,1.8,7.43,8.78,45.5,16.67,44.59,41.89,22.75,41.44,92.34,95.05,80.63,82.43,86.49,83.78,54.95,78.15,35.36,63.96,61.26,77.48,31.08,7.66,14.86,58.56,32.88,16.67,31.08,81.53,64.64,24.77,36.49,13.96,7.66,19.82,23.87,66.22,49.55,45.5,71.62,97.3,53.38,80.63,81.76,10.81,36.04,92.57,16.67,88.29,86.71,11.04,16.67,54.05,18.92,32.43,25.0,38.74,12.61,45.27,48.87,14.41,9.23,61.71,37.84,5.63,24.55,90.09,10.36,36.94,15.77,15.77,91.89,19.14,9.01,72.97,19.37,14.86,20.27,15.32,98.65,10.81,49.77,77.03,42.79,6.76
Santos,34,58.33,59.91,43.69,47.07,75.45,70.72,43.24,59.91,42.12,38.51,54.28,51.35,39.19,36.04,37.16,34.23,61.26,54.73,49.77,46.4,14.86,4.95,33.78,39.64,32.43,46.17,68.24,64.41,53.6,7.43,37.84,38.51,56.08,75.0,63.51,66.67,52.25,43.69,59.91,54.95,55.41,18.47,31.31,43.24,87.39,79.95,42.79,46.4,71.85,11.04,11.04,41.89,39.64,19.59,59.01,57.43,79.28,88.29,48.87,2.93,81.76,83.56,50.9,55.86,69.37,13.06,86.71,76.13,22.3,97.52,97.52,89.19,38.74,87.84,42.34,45.5,16.89,22.52,78.15,81.53,21.17,39.64,48.65,9.01,35.14,45.95,28.83,53.15,81.76,50.0,66.22,56.98,60.81,60.36,39.64,78.83,41.44,36.26,17.57,37.84,13.06
Sarmiento,27,2.25,10.59,9.68,4.5,32.43,22.97,5.86,3.38,0.9,1.35,0.9,0.9,1.35,1.35,0.9,30.63,6.76,2.93,11.71,2.25,4.5,24.32,3.6,2.25,3.6,80.41,66.22,88.29,43.02,61.04,75.0,63.51,45.95,70.5,81.53,97.75,52.25,1.35,45.95,9.91,1.35,3.15,8.33,1.35,12.16,13.06,0.9,3.15,6.53,54.05,68.02,0.9,39.64,70.95,45.5,16.22,10.36,38.06,36.94,81.76,31.53,17.12,81.98,4.05,79.28,77.48,57.66,77.25,83.56,18.92,32.43,25.0,38.74,40.77,74.32,92.79,5.41,4.05,98.2,92.12,28.6,7.43,93.69,61.94,3.15,4.95,4.5,69.14,19.14,0.9,13.96,1.8,1.8,1.8,0.9,37.39,29.73,88.29,92.79,14.41,15.09
Seattle Sounders,34,70.95,78.6,61.49,58.78,93.24,92.79,68.24,71.17,79.28,77.03,84.68,83.78,71.62,69.37,76.13,49.55,58.33,74.77,61.71,78.38,70.95,17.57,79.28,64.86,77.93,29.95,38.29,28.38,35.36,70.95,19.37,8.11,94.59,73.65,79.28,36.49,17.57,75.68,40.54,52.7,75.68,84.68,82.88,75.68,43.69,48.65,73.87,53.15,85.14,89.19,41.22,79.28,89.64,10.59,8.11,85.59,73.87,96.85,95.95,44.59,81.76,50.0,24.32,87.84,50.68,79.5,27.25,30.86,85.59,56.08,58.56,65.54,38.74,16.44,30.41,31.08,25.68,26.35,42.57,45.95,82.43,13.96,16.67,76.8,77.03,68.69,81.08,28.6,53.6,38.51,77.03,82.21,88.29,75.23,77.48,90.99,59.46,47.07,64.86,32.88,87.39
Sheffield Weds,46,14.64,31.08,20.72,17.34,5.18,3.83,15.54,16.67,16.22,18.92,25.23,24.77,14.86,15.77,7.21,50.0,29.28,29.05,17.12,4.05,9.68,28.38,5.86,23.42,5.41,49.32,53.6,71.62,36.49,48.65,66.22,68.02,29.73,89.19,68.47,46.4,61.71,16.67,80.63,68.92,8.56,16.22,33.33,16.67,60.81,50.45,15.32,13.96,52.7,28.38,62.61,15.77,42.79,49.55,45.5,40.09,15.99,42.34,8.11,44.59,10.81,57.21,76.8,32.21,33.78,31.53,31.53,16.67,61.49,56.08,50.9,51.8,79.28,47.3,79.73,85.14,87.39,54.05,43.69,45.27,56.08,79.28,74.32,39.64,8.11,14.41,26.58,59.01,68.92,15.99,65.32,17.12,31.31,15.77,4.95,43.24,31.53,10.81,8.56,36.94,55.41
Sint-Truiden,30,35.14,55.18,63.51,60.36,48.2,65.09,73.42,37.16,95.05,95.95,75.68,76.58,98.65,98.65,100.0,98.65,26.8,59.01,72.97,76.35,68.92,47.75,76.13,87.39,77.03,15.32,17.57,27.25,26.58,23.2,25.45,24.77,77.03,28.38,97.3,18.47,74.77,96.4,100.0,99.55,93.24,52.7,58.56,96.4,84.68,90.54,100.0,97.75,79.73,43.02,60.36,95.05,92.79,88.51,86.94,93.69,48.42,19.59,54.73,33.11,81.76,93.24,39.86,75.68,79.73,26.35,47.75,33.78,36.26,67.34,83.56,25.0,38.74,58.33,50.0,43.92,96.85,95.95,4.5,53.38,97.52,57.21,29.95,49.55,79.5,65.77,64.86,18.92,19.14,18.02,81.53,90.09,59.46,98.2,97.75,50.0,85.14,17.57,15.32,58.11,97.97
Southampton,46,90.32,93.24,89.19,90.77,43.02,36.94,90.09,88.29,100.0,100.0,100.0,100.0,100.0,100.0,31.08,2.7,88.74,97.3,91.89,98.65,99.1,18.47,98.2,99.1,98.2,6.76,9.01,2.7,16.22,91.89,7.66,3.15,97.3,15.77,30.86,6.76,31.53,100.0,86.04,95.05,100.0,98.65,98.65,100.0,89.41,86.26,99.1,97.07,97.75,92.79,63.74,100.0,50.45,70.95,70.72,88.74,62.39,31.08,48.87,81.76,81.76,52.7,4.5,98.65,14.41,44.37,26.13,11.26,54.05,18.92,18.02,25.0,79.28,25.68,28.83,10.36,97.75,94.37,3.6,13.51,7.66,84.23,2.25,90.32,99.1,91.22,98.65,5.41,40.09,66.44,59.46,100.0,100.0,99.1,89.19,78.38,51.35,3.6,11.49,91.89,11.71
